NAVIGATOR	Desktop Assistant
request_content_type.h	Geeft de functionaliteit voor het aanvragen van content aan. Selecteer een type in de vervolgkeuzelijst. \nE-mail: hiermee kunt u een e-mailadres invoeren voor de aanvragen. \nURL: hiermee kunt u een URL invoeren voor het openen van een webpagina. \nHet besturingselement ‘Content aanvragen’ wordt weergegeven in de zijbalk. Als er geen content wordt gevonden, wordt de link ‘Content aanvragen’ weergegeven in het hoofdvenster.
email	E-mail
url	URL
enable_request_content	Positie: besturingselement 'Content aanvragen'
enable_request_content.h	Geeft de positie aan van het besturingselement 'Content aanvragen’ in de zijbalk.
enable_external_search_ctx	Contextinformatie opgeven
enable_external_search_ctx.h	Biedt aanvullende contextinformatie van de gebruiker met de zoekopdracht-URL tijdens de zoekopdracht. De contextinformatie wordt gebruikt voor het zoeken. Activeer deze instelling als de door u opgegeven zoekdopdracht de contextinformatie kan gebruiken. \nDe opgegeven contextinformatie wordt gespecificeerd in de parameter ‘Contextinformatie’.
external_search_ctx	Contextinformatie
external_search_ctx.h	Geeft de contextinformatie aan als de instelling 'Contextinformatie opgeven' is geactiveerd. De volgende contextinformatie kan worden opgegeven: EXE van de huidige applicatie (&executable=$#{EXE}), paginacode van de huidige applicatiepagina (&pagekey=$#{PAGEKEY})\nOpmerking: wijzig niet de structuur van de contextinfofmatiereeks.
enable_external_search	Positie: besturingselement ‘Extern zoeken’
enable_external_search.h	Hiermee kunt u een externe zoekpagina openen om te zoeken naar content of verdere informatie. Als deze instelling is geactiveerd, wordt het besturingselement ‘Extern zoeken’ weergegeven in de zijbalk. U kunt de positie van het besturingselement in de zijbalk opgeven. \nMet de knop wordt een zoekveld geopend waarin een zoekterm kan worden ingevoerd. De zoekresultaten worden weergegeven op de externe zoekpagina. Voor de externe zoekpagina moet u een zoekopdracht-URL opgeven in de paramater 'URL externe zoekopdracht'.
external_search_url	URL
external_search_url.h	Hiermee kunt u een URL opgeven voor de externe zoekopdracht. Voer de URL in de volgende structuur in:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nOpmerking: '=$#{SEARCHTERM}' van de URL-parameter mag niet worden verwijderd of gewijzigd.
enable_share_content	Besturingselement 'Content delen' weergeven
enable_share_content.h	Geeft de knop 'Content delen' weer in de voetregel van het hoofdvenster. Wanneer u op de knop klikt, wordt een dialoogvenster met de link naar de geselecteerde content geopend.
author_email	E-mail
author_email.h	Hiermee kunt u een e-mailadres voor het aanvragen van content opgeven. Het e-mailadres wordt gebruikt voor de functie ‘Content aanvragen’.
author_url	URL
author_url.h	Hiermee kunt u een URL voor het aanvragen van content opgeven. De URL wordt gebruikt voor de functie ‘Content aanvragen’.
author_url_params	URL-parameters
author_url_params.h	Hiermee kunt u de parameters voor de auteur-URL opgeven. \nU kunt de applicatienaam en het uitvoerbare bestand opgeven. Vervang de waarde "Applicatie" of "Uitvoerbaar bestand" door de verplichte naam.
enable_fuzzy_match	"Bij benadering overeenkomen" inschakelen
enable_fuzzy_match.h	Definieert of fuzzy afstemming wordt gebruikt voor afstemming context van content met applicatiepagina
enable_ident_filter	Geavanceerde applicatie-ID inschakelen
enable_ident_filter.h	Geeft aan dat alleen de relevante applicatie-informatie wordt gebruikt voor het weergeven van de @{NAVIGATOR}. Hiermee kunt u de prestatie van de @{NAVIGATOR} optimaliseren.\nOpmerking: de optie kan tot een verkeerde objectherkenning leiden. Aanbevolen wordt om het weergeven te testen voordat u de content publiceert .
library_size	Hoofdvenstergrootte
library_size.h	Hiermee wordt de grootte (breedte, hoogte) van het hoofdvenster in pixels gedefinieerd.
book_win_position	Positie contentvenster (vrij)
book_win_position.h	Hiermee wordt de positie (links, bovenin) van het contentvenster gedefinieerd voor de "vrije" uitlijning op het scherm. De waarden worden aangegeven in pixels.
book_win_size	Grootte contentvenster
book_win_size.h	Hiermee wordt de grootte (breedte, hoogte) van het contentvenster in pixels gedefinieerd.
book_win_positioning	Uitlijning contentvenster
book_win_positioning.h	Hiermee wordt de uitlijning van het contentvenster op het scherm gedefinieerd. De optie 'Vrij' stelt u in staat om een positie in de parameter 'Positie contentvenster' te definiëren.
errNoApplicationContext	Huidige macro is geen applicatiecontext.
errNoTargetDefinition	Macro komt niet overeen met doeldefinitie.
errExtractPagekey	Paginacode kan niet uit profiel worden geëxtraheerd:
errScreenshot	Er kan geen screenshot worden gemaakt. Probeer het opnieuw.
errLoadTemplate	Het profiel kan niet worden geladen:
errRecordProcessStep	Rondleidingsstappen kunnen niet worden opgenomen voor "contexthelp"-projecten
errLanguageSelection	Geen taal geselecteerd.
errNoWriteToken	U hebt geen schrijfrecht voor het geselecteerde object.
errMacroSelection	Geen macro geselecteerd.
errObjectInformation	Geen objectinformatie op opgegeven positie.
errSpecializedInformation	Geen gespecialiseerde informatie op opgegeven positie.
errPosition	De positie bevindt zich niet in het venstergebied.
errActionMacroSelection	Geen actiemacro geselecteerd.
errUpdateObject	Geselecteerd objecttype kan niet worden bijgewerkt.
errInsertExplanation	Vrije toelichting kan niet worden ingevoegd voor de geselecteerde macro.
action.h	Alleen rondleiding\nDeze optie definieert de actie die de gebruiker voor het object moet uitvoeren.
all_values.h	In sommige gevallen bevat het object van een applicatie keuzes voor waarden die niet kunnen worden gedekt door standaard-HTML-besturing. Er wordt dan een besturingselement gebruikt dat het dichtste in de buurt is van de applicatie. Dit veld heeft bovendien alle waarden die het object in de vorm van keuzes bevat.
anim_steps.h	De waarde definieert, in hoeveel stappen het gekozen markeringseffect is geanimeerd. Lage waarden versnellen de animatie, maar zorgen voor een schokkerige weergave. Hoge waarden maken de animatie vloeiender, maar hebben ook een vertragend effect op de animatiesnelheid.
auto_execute.h	Instelling definieert dat actie automatisch wordt uitgevoerd tijdens weergave van navigatie
b_height.h	Definieert de hoogte van de weer te geven objectbubble in pixels. Als de hoeveelheid tekst de beschikbare ruimte in de bubble overschrijdt, wordt deze qua hoogte automatisch naar de benodigde ruimte aangepast.
b_hide_option.h	Alleen contexthelp\nDoor deze optie te activeren wordt in de object- of toelichtingsbubble een instelling weergegeven waarmee de objectinformatie (bubble en markering) door de eindgebruikers kan worden gedeactiveerd. Daardoor kan de gebruiker informatie die hij niet meer nodig heeft, verbergen.
b_minimizable.h	Deze optie definieert of de bubble tijdens het afspelen kan worden geminimaliseerd. Als de optie is geactiveerd wordt de knop "Minimaliseren" in de bubblekop weergegeven.
b_closable.h	Alleen contexthelp\nDeze optie definieert of de bubble tijdens het afspelen kan worden gesloten. Als de optie is geactiveerd wordt de knop "Sluiten" in de bubblekop weergegeven.
b_minimized.h	Alleen contexthelp\nDeze optie definieert of de objectbubble geminimaliseerd wordt weergegeven als de pagina wordt geladen.
bmain_size.h	Hiermee wordt de grootte (breedte, hoogte) van het hoofdvenster in pixels gedefinieerd.
bmain_minimizable.h	Deze optie definieert of hoofdvenster kan worden geminimaliseerd of niet.
bmain_position.h	De hier ingevoerde waarden geven de positie van het hoofdvenster op het beeldscherm aan. De nummers omschrijven de aftstand van de hoek linksboven van het scherm in pixels.
bmain_win_style.h	Hiermee wordt de weergave gedefinieerd van het hoofdvenster. Selecteer een stijlresource uit de lijst.
bmain_alignment.h	Definieert de uitlijning van het hoofdvenster op het scherm. De optie "Vrij" stelt u in staat om een positie in de parameter "Vensterpositie" te definiëren.
bubble_offset.h	Deze optie definieert verschuiving in pixels waarin objectbubble wordt weergegeven bij object
bubblestyle_d.h	Geeft de bubblestijlresource aan voor het weergeven van de objectbubbles van het project.
bubblestyle_d.h	Geeft de bubblestijlresource aan voor het weergeven van de objectbubbles van het project.
choose_bool.h	Dit veld bevat de waarde die bepaalt of het keuzerondje of het selectievakje is geactiveerd. Voor een optieveld is de waarde altijd '1' (ingeschakeld). Voor een selectievakje kan de ingevulde waarde '0' (uitgeschakeld) of '1' (ingeschakeld) zijn.
choose_text.h	Deze parameter bevat de tekenreeks die is gevonden voor het geselecteerde gegeven in een pop-upmenu of keuzelijst tijdens het geautomatiseerde opnameproces. Deze string wordt ingevoegd in de verklarende bubbleteksten in de verschillende modi in plaats van de tijdelijke anduiding ${choose_text}' (zie tekstmodus in de HTML-editor). Deze wordt gebruikt voor de automatisch gegenereerde bubbletekst wanneer bubblecontent automatisch wordt gegenereerd met tekstmodules tijdens opnames.
click_pos.h	Beschrijft de positie in het applicatievenster, waarop de auteur heeft geklikt, toen het object werd opgenomen. De positie is opgegeven in pixels en refereert aan de linkerbovenhoek van de content van het applicatievenster.
click_pos_rel.h	Omschrijft de positie in het applicatievenster. De waarde in procenten (%) geeft de positie op in verhouding tot de totale breedte en hoogte van het applicatievenster met linker- en bovenhoek als referentiepunt.
config_file.h	Bevat naam van applicatieprofiel waarmee code wordt aangemaakt en deze later ook wordt geïnterpreteerd
display_name.h	Geeft de applicatienaam aan. De naam wordt weergegeven in het uitzonderingsvenster van een rondleiding.
dump_page.h	Bevat het opgenomen scherm. \nU kunt de afbeelding wijzigen met de functie ‘Afbeelding vervangen’.
element_type.h	Hiermee wordt objectklasse omschreven die is herkend door herkenningsmechanisme.
enabled.h	Alleen contexthelp\nDeze optie definieert of de macro onderdeel is van de analyse van de pagina of niet. Als de optie is gedeactiveerd, zal het helpobject niet worden weergegeven, ook niet als het bijbehorende object bestaat op de pagina.
optional.h	Alleen rondleiding\nDe optie definieert of de rondleidingsstap voor de gebruiker in een proces optioneel is. \nTijdens het afspelen wordt een ander pictogram weergegeven in de stappenlijst. Als het besturingselement niet zichtbaar is op de pagina of als de pagina onjuist is, wordt de stap overgeslagen.
executable.h	Bevat naam uitvoerbaar bestand van applicatie zoals gebruikt door besturingssysteem
explanation_d.h	Bevat de informatie over de betreffende context (teksten, links, afbeeldingen enz.). Zorg voor een optimale weergave van informatie in de hoofdbubble.
explanation_d_modified.h	Als deze optie wordt geactiveerd, wordt de contextinformatie bij een automatische vertaling niet langer automatisch gegenereerd maar moet deze handmatig worden bewerkt. Dit helpt om handmatig ingevoerde wijzigingen voor de content van de bubble te behouden.
fieldname.h	Bevat de naam van het opgenomen besturingselement, die in de bubbleteksten wordt ingevoegd. \nU kunt de objectnaam wijzigen in het tekstveld. De objectnaam bevat de tijdelijke aanduiding '$#{fieldname}'.
fieldicon.h	Bevat de afbeelding van een opgenomen knop of pictogram, die in de bubbleteksten wordt ingevoegd. \nU kunt de objectafbeelding wijzigen met de functie ‘Afbeelding vervangen’. De objectafbeelding bevat de tijdelijke aanduiding '$I{fieldicon}'.
g_highlight_bgr.h	Hiermee wordt de standaardkleur voor de markeringsranden in de navigatie gedefinieerd De kleur kan direct als RGB-waarde in HEX-formaat worden ingevoerd of uit de inschakelbare kleurenkiezer worden geselecteerd.
g_highlight_border.h	Deze parameter definieert de algemene dikte van het objectmarkeringsframe in pixels. Ter beschikking staan de pixeldikten '1' t/m '10'.
g_highlight_effect.h	Deze optie bepaalt soort markeringseffect dat wordt gebruikt voor objecten in navigatie.
hide_on_focuslost.h	Deze optie definieert of bubble verborgen wordt wanneer focus op scherm het desbetreffende object verlaat.
highlight_offset.h	Deze parameter definieert de toegevoegde pixeloffset voor de markeringsrechthoek die het gemarkeerde element omgeeft.
key.h	Bevat alle criteria om het applicatievenster en een bepaalde pagina in de applicatie te identificeren. De code wordt alleen als passend gezien, als de pagina in de doelapplicatie aan alle criteria uit de code voldoet. Om criteria in de code minder specifiek te definiëren, is in de code het gebruik van reguliere uitdrukkingen toegestaan.
key_name.h	Deze parameter bepaalt de gebruikte toets of toetsencombinatie. Hierbij worden de namen van de toetsen door spaties gescheiden, bijvoorbeeld: 'ctrl + k'.
key_desc.h	Deze parameter bepaalt de gebruikte toets of toetsencombinatie. Hierbij worden de namen van de toetsen door spaties gescheiden, bijvoorbeeld: 'ctrl + k'.
force_display.h	Alleen contexthelp\nGeeft aan dat de macrocontent altijd als help wordt weergegeven, ook als help is uitgeschakeld tijdens het afspelen van de desktophelp.
link_to_sim.h	Deze optie bevat de simulatielink naar de hoofdbubble. Deze optie is gerelateerd aan een navigatie die is aangemaakt op basis van een simulatieproject (door conversie).
macro_comment.h	Algemeen commentaar; wordt in miniatuurweergave weergegeven.
match_value.h	Deze optie geeft aan, of de opgegeven waarde met de werkelijke waarde van het object in de liveapplicatie moet worden vergeleken.
mini_on_focuslost.h	Deze optie definieert of de bubble wordt geminimaliseerd als de focus op het scherm het desbetreffende object verlaat.
nav_check_freq.h	Definieert hoe vaak de controles van @{NAVIGATOR} voor bijgewerkte content moeten plaatsvinden . Als er bijgewerkte content beschikbaar is, wordt de content automatisch door @{NAVIGATOR} gestart. Dit is bijzonder handig voor wijzigingsbeheerprocessen.
enable_tincan.h	Hiermee wordt de tracering voor @{NAVIGATOR}-content geactiveerd. De content moet worden gestart vanuit een @{MANAGER}-werkgebied.
no_spike.h	Deze optie definieert of de objectbubbles met of zonder een punt moeten worden weergegeven.
objname.h	Elk object in een navigatie heeft een eenduidige naam nodig ter identificatie bij het gebruik van gedrag en gedragstoewijzingen.
