NAVIGATOR	Desktop Assistant
enable_exit_da.h	מאפשר לך להציג בקרה עבור יציאה מ-@{NAVIGATOR}. באפשרותך לציין את המיקום של הבקרה בסרגל הצידי.
enable_info	הצג לשונית 'מידע'
enable_info.h	מפעיל את לשונית המידע עבור החלון הראשי של מסייע שולחן העבודה. הזן טקסט מידע בתיאור הקצר של קבוצת המסייע של שולחן העבודה.
request_content_type	בקש סוג תוכן
request_content_type.h	מציין את הפונקציונאליות עבור בקשת תוכן. בחר סוג מרשימת הגלילה. \nדוא"ל: מאפשר להזין כתובת דוא"ל עבור הבקשות. \nכתובת URL: מאפשר להזין כתובת URL עבור פתיחת דף אינטרנט. \nבקרת 'בקש תוכן' מוצגת בסרגל הצידי. אם לא נמצא תוכן, הקישור 'בקש תוכן' מוצג בחלון הראשי.
email	דוא"ל
url	כתובת URL
enable_request_content	מיקום: בקרת 'בקש תוכן'
enable_request_content.h	מציין את המיקום של בקרת ה'בקש תוכן' בסרגל הצידי.
enable_external_search_ctx	מספק מידע על הקשר
enable_external_search_ctx.h	מספק מידע הקשר נוסף של המשתמש עם כתובת ה-URL של החיפוש במהלך חיפוש. מידע ההקשר ישמש עבור החיפוש. הפעל את ההגדרה אם החיפוש שציינת יכול להשתמש במידע ההקשר. \nמידע ההקשר המסופק מצוין בפרמטר 'מידע על הקשר'.
external_search_ctx	מידע הקשר
external_search_ctx.h	מציין את מידע ההקשר אם ההגדרה 'ספק מידע הקשר' הופעלה. ניתן לספק את מידע התוכן הבא: EXE של היישום הנוכחי (&executable=$#{EXE}), מפתח דף של דף היישום הנוכחי (&pagekey=$#{PAGEKEY})\nשים לב: אין לשנות את המבנה של מחרוזת מידע ההקשר.
enable_external_search	מיקום: בקרת 'חיפוש חיצוני'
enable_external_search.h	מאפשר לך להפעיל דף חיפוש חיצוני עבור חיפוש תוכן או מידע נוסף. עם הגדרות פעילות, בקרת ה'חיפוש חיצוני' מוצגת בסרגל הצידי. באפשרותך לציין את המיקום של הבקרה בסרגל הצידי. \nהלחצן פותח שדה חיפוש עבור קלט של מושג חיפוש. תוצאות החיפוש מוצגות בדף של החיפוש החיצוני. עבור החיפוש החיצוני, יש לציין כתובת URL של חיפוש בפרמטר 'כתובת URL של חיפוש חיצוני'.
external_search_url	כתובת URL
external_search_url.h	מאפשר לך לציין כתובת URL עבור החיפוש החיצוני. הזן את כתובת ה-URL במבנה הבא:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nשים לב: אין למחוק או לשנות את '=$#{SEARCHTERM}' של פרמטר כתובת ה-URL.
enable_share_content	הצג בקרת 'שתף תוכן'
enable_share_content.h	מציג לחצן של שיתוף תוכן בכותרת התחתונה של החלון הראשי. הלחצן פותח תיבת דיאלוג עם הקישור לתוכן שנבחר.
author_email	דוא"ל
author_email.h	מאפשר לך לציין כתובת דוא"ל עבור בקשת תוכן. כתובת הדוא"ל משמשת את הפונקציה 'בקש תוכן'.
author_url	כתובת URL
author_url.h	מאפשר לך לציין כתובת URL עבור בקשת תוכן. כתובת ה-URL משמשת את הפונקציה 'בקש תוכן'.
author_url_params	פרמטרים של כתובת URL
author_url_params.h	מאפשר לך לציין את הפרמטרים עבור כתובת ה-URL של המחבר. \nבאפשרותך לציין את שם היישום ואת קובץ ההפעלה. החלף את הערך 'יישום' או 'קובץ הפעלה' בשם הנדרש.
enable_fuzzy_match	הפעל התאמת פריטים דומים
enable_fuzzy_match.h	מגדיר אם התאמת פריטים דומים תהיה בשימוש עבור התאמת הקשר של תוכן עם דף יישום.
enable_ident_filter	הפעל זיהוי יישום מתקדם
enable_ident_filter.h	מציין שרק פרטי היישום הרלוונטי משמשים עבור @{NAVIGATOR} ניגון ההקלטה. זה מאפשר לך למטב את הביצועים של ה-@{NAVIGATOR}.\nהערה: האפשרות יכולה להוביל לזיהוי אובייקט שגוי. מומלץ לבדוק את ניגון ההקלטה לפני פרסום התוכן.
library_size	גודל חלון ראשי
library_size.h	מגדיר את הגודל (רוחב, גובה) של החלון הראשי בפיקסלים.
book_win_position	מיקום חלון תוכן (חופשי)
book_win_position.h	מגדיר את מיקום חלון התוכן (שמאלה, למעלה) עבור היישור ה'חופשי' במסך. הערכים ניתנים בפיקסלים.
book_win_size	גודל חלון תוכן
book_win_size.h	מגדיר את הגודל (רוחב, גובה) של חלון התוכן בפיקסלים.
book_win_positioning	יישור חלון תוכן
book_win_positioning.h	מגדיר את יישור חלון התוכן על המסך. האפשרות 'חופשי' מאפשרת הגדרת מיקום בפרמטר 'מיקום חלון תוכן'.
errNoApplicationContext	המקרו הנוכחי אינו הקשר יישום.
errNoTargetDefinition	המאקרו לא מתאים להגדרת היעד.
errExtractPagekey	לא ניתן לשלוף מפתח דף עם פרופיל:
errScreenshot	לא ניתן לבצע צילום מסך. נסה שוב.
errLoadTemplate	לא ניתן לטעון פרופיל:
errRecordProcessStep	לא ניתן לרשום שלבי סיור מודרך עבור פרויקטי 'סייע הקשר'.
errLanguageSelection	לא נבחרה שפה.
errNoWriteToken	אין לך הרשאת כתיבה עבור האובייקט שנבחר.
errMacroSelection	לא נבחר מאקרו.
errObjectInformation	אין מידע על אובייקט במיקום שניתן.
errSpecializedInformation	אין מידע מומחה במיקום שניתן.
errPosition	המיקום אינו באזור החלון.
errActionMacroSelection	לא נבחר מקרו פעולה.
errUpdateObject	לא ניתן לעדכן את סוג האובייקט שנבחר.
errInsertExplanation	לא ניתן להוסף הסבר חופשי עבור המקרו שנבחר.
action.h	סיור מודרך בלבד\nאפשרות זו מגדירה את הפעולה שהמשתמש אמור לבצע באובייקט.
all_values.h	במקרים מסוימים, האובייקט של יישום כולל ערכים שלא ניתן לכסות באמצעות בקרת HTML תקינה. אז משתמשים בבקרה שהכי קרובה לאובייקט ביישום. שדה זה בנוסף מחזיק את כל הערכים שהאובייקט מחזיק כאפשרויות.
anim_steps.h	הערך מגדיר בכמה שלבים נוצרת אנימציה של אפקט ההדגשה שנבחר. ערכים נמוכים מאיצים את האנימציה אך יוצרים רושם לא יציב. ערכים גבוהים יוצרים אנימציה חלקה יותר אך גם מורידים את מהירות האנימציה הכוללת.
auto_execute.h	ההגדרה קובעת שהפעולה תבוצע אוטומטית במהלך ניגון הקלטה של הניווט.
b_height.h	מגדיר את גובה אובייקט הבועה בפיקסלים. אם כמות הטקסט חורגת מהמקום הזמין בבועה, גובהה יותאם אוטומטית עד לגובה הנדרש.
b_hide_option.h	עזרת הקשר בלבד\nעל-ידי הפעלת אפשרות זו, תופיע הגדרה באובייקט או בבועת הסבר שבה משתמשי הקצה יכולים להפסיק מידע על האובייקט (בועה ומודגש). זה מאפשר למשתמשים להסתיר מידע שהם כבר לא צריכים.
b_minimizable.h	אפשרות זו קובעת אם ניתן למזער את הבועה במהלך ניגון ההקלטה. כאשר האפשרות מופעלת, מוצג לחצן 'מזער' בכותרת העליונה של הבועה.
b_closable.h	עזרת הקשר בלבד\nאפשרות זו מגדירה אם ניתן לסגור את הבועה במהלך ניגון ההקלטה. כאשר האפשרות מופעלת, מוצג לחצן 'סגור' בכותרת העליונה של הבועה.
b_minimized.h	עזרת הקשר בלבד\nאפשרות זו מגדירה אם בועת האובייקט מוצגת במצב ממוזער כשהדף נטען.
bmain_size.h	מגדיר את הגודל (רוחב, גובה) של החלון הראשי בפיקסלים.
bmain_minimizable.h	אפשרות זו מגדירה אם החלון הראשי ניתן למזעור או לא.
bmain_position.h	הערכים שמוזנים כאן מגדירים את מיקום החלון הראשי על המסך. המספרים מתארים את המרחק בפיקסלים מהפינה השמאלית העליונה של המסך.
bmain_win_style.h	מגדיר את המראה של החלון הראשי. בחר את משאב הסגנון מהרשימה.
bmain_alignment.h	מגדיר את יישור החלון הראשי על המסך. האפשרות 'חופשי' מאפשרת הגדרת מיקום בפרמטר 'מיקום חלון'.
bubble_offset.h	אפשרות זו מגדירה את ההיסט בפיקסלים שבו בועת האובייקט מוצגת יחסית לאובייקט.
bubblestyle_d.h	מציין את המשאב של סגנון בועה יעבור הצגה של בועת האובייקט של הפרויקט.
bubblestyle_d.h	מציין את המשאב של סגנון בועה יעבור הצגה של בועת האובייקט של הפרויקט.
choose_bool.h	שדה זה מכיל את הערך שקובע אם כפתור הבחירה או תיבת הסימון פועלים או כבויים. הערך של כפתור בחירה הוא תמיד '1' (פועל). הערך של תיבת סימון יכול להיות '0' (כבוי) או '1' (פועל).
choose_text.h	פרמטר זה מכיל את מחרוזת התווים שנמצאה עבור ההזנה שנבחרה בתפריט Popup או שדה ברשימה במהלך תהליך התיעוד האוטומטי.  מחרוזת זו נוספת לטקסטי בועת ההסברה במצבים השונים במקום מציין המיקום '${choose_text}' (ראה מצב טקסט בעורך HTML). היא משמשת כמודול טקסט עבור טקסט הבועה שנוצר אוטומטית בעת יצירה אוטומטית של תוכן בועה עם מודולי טקסט בעת תיעוד.
click_pos.h	מתאר את המיקום בחלון היישום שנלחץ על-ידי המחבר כשהאובייקט תועד. המיקום מצוין בפיקסלים ומתייחס לפינה השמאלית העליונה של תוכן חלון היישום.
click_pos_rel.h	מתאר את המיקום בחלון היישום. הערך באחוזים (%) נותן את המיקום יחסית לרוחב והגובה הכוללים של חלון היישום עם הפינה השמאלית העליונה כנקודת ייחוס.
config_file.h	מכיל את שם היישום שמשמש ליצירת המפתח וגם לפירוש של המפתח בהמשך.
display_name.h	מציין את שם היישום. השם יוצג בחלון החריגה של הסיור המודרך.
dump_page.h	מכיל את המסך שנרשם. \nבאפשרותך לשנות את התמונה באמצעות הפונקציה 'החלף תמונה'.
element_type.h	מתאר את סיווג האובייקט שזוהה על-ידי מנגנון הזיהוי.
enabled.h	עזרת הקשר בלבד\nאפשרות זו מגדירה אם המאקרו משולב בניתוח של הדף או לא. אם אפשרות זו מופסקת, אובייקט העזרה לא יוצג אפילו אם האובייקט המשויך קיים בדף.
optional.h	עזרת הקשר בלבד\nהאפשרות מגדירה אם השלב בסיור המודרך הוא אופציונאלי עבור המשתמש בתהליך. \nבמהלך ניגון הקלטה סמל שונה יוצג ברשימת השלבים. אם הבקרה אינה גלויה בדף או שהדף שגוי, יבוצע דילוג על השלב.
executable.h	מכיל את שם קובץ ההפעלה של היישום כפי שנמצא בשימוש במערכת ההפעלה.
explanation_d.h	מכיל את המידע להקשר מתאים (טקסט, קישורים, תמונות וכו'). ודא תצוגה מיטבית של מידע בתוך הבועה הראשית.
explanation_d_modified.h	אם אפשרות זו מופעלת, מידע ההקשר כבר לא נוצר אוטומטית במקרה של תיעוד אוטומטי אלא יש לערוך אותו ידנית במקום.  זה עוזר לשמור שינויים ידניים בתוכן הבועה.
fieldname.h	מכיל את השם של הבקרה שנרשמה, שמתווסף אל הטקסטים של הבועה. \nבאפשרותך לשנות את שם האובייקט בשדה הטקסט. לשם האובייקט יש את מציין המיקום '$#{fieldname}'.
fieldicon.h	מכיל את התמונה של כפתור או סמל שנרשמו, שמוכנסת בטקסט הבועה. \nבאפשרותך לשנות את תמונת האובייקט באמצעות הפונקציה 'החלף תמונה'. לתמונת האובייקט יש את מציין המיקום '$I{fieldicon}'.
g_highlight_bgr.h	זה מגדיר את הצבע התקני של גבולות ההדגשה בניווט. ניתן להזין את הצבע ישירות כערך RGB בפורמט HEX או לבחור אותו מתיבת הדיאלוג של בוחר הצבעים.
g_highlight_border.h	פרמטר זה מגדיר את העובי הכללי של מסגרת ההדגשה של האובייקט בפיקסלים. רוחבי פיקסלים זמינים הם בין '1' ל-'10'.
g_highlight_effect.h	אפשרות זו קובעת את סוג אפקט ההדגשה בשימוש עבור האובייקטים בניווט.
hide_on_focuslost.h	אפשרות זו מגדירה אם הבועה תוסתר כשהמיקוד במסך יוצא מהאובייקט הקשור.
highlight_offset.h	פרמטר זה מגדיר את היסט הפיקסלים הנוסף עבור מלבן ההדגשה שמקיף את האלמנט המסומן.
key.h	המפתח מחזיק את כל הקריטריונים לזיהוי חלון היישום ודף מסוים ביישום. המפתח תואם רק אם הדף ביישם היעד עומד בכל הקריטריונים שהוגדרו במפתח. על-מנת לרכך את ההגדרה של קריטריון מפתח יחיד, השימוש בביטויים רגילים מותר.
key_name.h	פרמטר זה קובע את המפתח או קיצור הדרך שבשימוש.  זה כרוך בהפרדת שמות המפתחות ברווחים, לדוגמה: 'ctrl + k'.
key_desc.h	פרמטר זה קובע את המפתח או קיצור הדרך שבשימוש.  זה כרוך בהפרדת שמות המפתחות ברווחים, לדוגמה: 'ctrl + k'.
force_display.h	עזרת הקשר בלבד\nמציין שתוכן המקרו תמיד מוצג כעזרה מיידית, גם אם העזרה המיידית מושבתת במהלך הניגון ההקלטה של סייע שולחן העבודה.
link_to_sim.h	אפשרות זו תכלול את קישור ההדמיה אל הבועה הראשית. אפשרות זו קשורה לניווט שנוצר בהתבסס על פרויקט ההדמיה (על-ידי המרה).
macro_comment.h	הערה כללית. היא מוצגת בתצוגה הממוזערת.
