NAVIGATOR	Desktop Assistant
external_search_ctx.h	Indique les informations contextuelles si l'option 'Fournir informations contextuelles' a été activée. Les informations contextuelles suivantes peuvent être fournies : exécutable de l'application actuelle (&executable=$#{EXE}), clé de page de la page d'application actuelle (&pagekey=$#{PAGEKEY})\nRemarque : ne modifiez pas la structure de la chaîne d'informations contextuelles.
enable_external_search	Position : commande 'Recherche externe'
enable_external_search.h	Permet d'activer une page de recherche externe pour rechercher du contenu ou des informations supplémentaires. Lorsque l'option est activée, la commande 'Recherche externe' est affichée dans la barre latérale. Vous pouvez indiquer la position de la commande dans la barre latérale. \nCe bouton ouvre une zone de recherche dans laquelle vous pouvez saisir un terme recherché. Les résultats de la recherche sont affichés sur la page de recherche externe. Pour la recherche externe, vous devez indiquer une URL de recherche dans le paramètre 'URL de recherche externe'.
external_search_url	URL
external_search_url.h	Permet d'indiquer une URL pour la recherche externe. Saisissez l'URL de la façon suivante :\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nRemarque : ne supprimez pas ou ne modifiez pas '=$#{SEARCHTERM}' dans le paramètre d'URL.
enable_share_content	Afficher la commande "Partage de contenu"
enable_share_content.h	Affiche un bouton de commande 'Partager contenu' dans le pied de page de la fenêtre principale. Le bouton de commande permet d'ouvrir une boîte de dialogue avec le lien vers le contenu sélectionné.
author_email	E-mail
author_email.h	Permet d'indiquer une adresse e-mail pour demander des contenus. L'adresse e-mail est utilisée pour la fonction 'Demander contenu'.
author_url	URL
author_url.h	Permet d'indiquer une URL pour demander des contenus. L'URL est utilisée pour la fonction 'Demander contenu'.
author_url_params	Paramètres d'URL
author_url_params.h	Vous permet d'indiquer les paramètres de l'URL de l'auteur. \nVous pouvez indiquer le nom de l'application et l'exécutable. Remplacez la valeur 'application' ou 'exécutable' par les noms requis.
enable_fuzzy_match	Activer la correspondance partielle
enable_fuzzy_match.h	Définit si la correspondance partielle est utilisée pour correspondre au contexte du contenu avec une page d'application.
enable_ident_filter	Activer l'identification d'application avancée
enable_ident_filter.h	Indique que seules les informations pertinentes de l'application sont utilisées pour le repassage du @{NAVIGATOR}. Cela vous permet d'optimiser les performances du @{NAVIGATOR}.\nRemarque : cette option peut entraîner une mauvaise reconnaissance d'objets. Il est recommandé de tester le repassage avant de publier le contenu.
library_size	Taille de la fenêtre principale
library_size.h	Définit en pixels la taille (largeur, hauteur) de la fenêtre principale
book_win_position	Position de la fenêtre de contenu (libre)
book_win_position.h	Définit la position de la fenêtre de contenu (gauche, haut) pour l'alignement "libre" à l'écran. Les valeurs sont données en pixels.
book_win_size	Taille de la fenêtre de contenu
book_win_size.h	Définit la taille (largeur, hauteur) de la fenêtre de contenu en pixels.
book_win_positioning	Alignement de la fenêtre de contenu
book_win_positioning.h	Définit l'alignement de la fenêtre de contenu sur l'écran. L'option "Libre" vous permet de définir une position dans le paramètre "Position de la fenêtre de contenu".
errNoApplicationContext	La macro actuelle n'est pas un contexte d'application.
errNoTargetDefinition	La macro ne correspond pas à la définition cible.
errExtractPagekey	Impossible d'extraire la clé de page avec le profil :
errScreenshot	Aucune capture d'écran n'a été créée. Veuillez réessayer.
errLoadTemplate	Impossible de charger le profil :
errRecordProcessStep	Impossible d'enregistrer les étapes de la visite guidée pour les projets 'Aide contextuelle'.
errLanguageSelection	Aucune langue sélectionnée
errNoWriteToken	Vous ne disposez pas de l'autorisation en écriture pour l'objet sélectionné.
errMacroSelection	Aucune macro sélectionnée
errObjectInformation	Aucune information d'objet n'est disponible au niveau de la position.
errSpecializedInformation	Aucune information n'est disponible au niveau de la position.
errPosition	La position n'est pas située dans la fenêtre.
errActionMacroSelection	Aucune macro d'action sélectionnée
errUpdateObject	Le type d'objet sélectionné ne peut pas être mis à jour.
errInsertExplanation	Aucune explication libre ne peut être insérée pour la macro sélectionnée.
action.h	Visite guidée uniquement\nCette option définit l'action que l'utilisateur doit appliquer à l'objet.
all_values.h	Dans certains cas, l'objet d'une application contient des choix pour des valeurs qui ne peuvent pas être couvertes par une commande HTML standard. La commande utilisée est alors celle qui est la plus proche de l'objet dans l'application. Cette zone comporte en coutre toutes les valeurs que l'objet contient comme choix.
anim_steps.h	La valeur définit le nombre d'étapes pendant lesquelles l'effet de surlignage sélectionné est animé. Les valeurs faibles accélèrent l'animation, mais donnent une impression agitée. Les valeurs élevées adoucissent l'animation mais ralentissent également la vitesse de l'animation dans son ensemble.
auto_execute.h	L'option définit que l'action sera exécutée automatiquement lors du playback de la navigation
b_height.h	Définit la hauteur de la bulle d'objet en pixels. Si le volume du texte dépasse l'espace disponible dans la bulle, cette dernière est automatiquement ajustée au niveau de sa hauteur de façon à ce que l'espace requis soit disponible.
b_hide_option.h	Aide contextuelle uniquement\nL'activation de cette option entraîne l'affichage d'un paramètre dans la bulle d'objet ou explicative qui permet aux utilisateurs finaux de désactiver des informations relatives à un objet (bulle et surlignage). Les utilisateurs peuvent ainsi masquer les informations dont ils n'ont plus besoin.
b_minimizable.h	Cette option définit si la bulle peut être réduite pendant le repassage. Si l'option est activée, un bouton de commande 'Réduire' est affiché dans l'en-tête de la bulle.
b_closable.h	Aide contextuelle uniquement\nCette option définit si la bulle peut être fermée pendant le repassage. Si l'option est activée, un bouton de commande 'Fermer' est affiché dans l'en-tête de la bulle.
b_minimized.h	Aide contextuelle uniquement\nCette option définit si la bulle d'objet peut être affichée sous forme réduite pendant le chargement de la page.
bmain_size.h	Définit en pixels la taille (largeur, hauteur) de la fenêtre principale
bmain_minimizable.h	Cette option définit si la fenêtre principale peut être réduite ou non.
bmain_position.h	Les valeurs entrées ici définissent la position de la fenêtre principale sur l'écran. Les nombres décrivent la distance (en pixels) par rapport au coin supérieur gauche de l'écran.
bmain_win_style.h	Définit l'apparence de la fenêtre principale. Sélectionnez une ressource de style à partir de la liste.
bmain_alignment.h	Définit l'alignement de la fenêtre principale sur l'écran. L'option 'Libre' permet de définir une position dans le paramètre 'Position de la fenêtre'.
bubble_offset.h	Cette option définit le décalage de l'info-bulle objet en pixels dans lequel l'info-bulle est affichée sur l'objet.
bubblestyle_d.h	Indique la ressource de style de bulle à utiliser pour l'affichage des bulles du projet.
bubblestyle_d.h	Indique la ressource de style de bulle à utiliser pour l'affichage des bulles du projet.
choose_bool.h	Cette zone contient la valeur qui détermine si la case d'option ou la case à cocher est activée ou désactivée. La valeur pour une case d'option est toujours "1" (activée). La valeur pour une case à cocher peut être "0" (désactivée) ou "1" (activée).
choose_text.h	Ce paramètre contient la chaîne de caractères trouvée pour l'entrée sélectionnée dans un menu pop-up ou une zone de liste pendant le processus d'enregistrement automatique. Cette chaîne est insérée dans les textes de bulle explicatifs dans les différents modes à la place du caractère générique "${choose_text}" (voir mode texte dans l'éditeur HTML). Elle est utilisée comme module texte pour le texte de bulle généré automatiquement lors de la génération automatique du contenu de bulle avec des modules texte pendant l'enregistrement.
click_pos.h	Décrit la position de la fenêtre d'application sur laquelle l'auteur a cliqué lors de l'enregistrement de l'objet. La position est spécifiée en pixels et se réfère au coin supérieur gauche du contenu de la fenêtre d'application.
click_pos_rel.h	Décrit la position dans la fenêtre de l'application. La valeur en pourcentage (%) indique la position relative à la largeur et à la longueur de la fenêtre d'application dans son ensemble avec la bordure supérieure et la bordure gauche comme points de référence.
config_file.h	Contient le nom du profil d'application utilisé pour créer la clé et interpréter la clé par la suite
display_name.h	Indique le nom de l'application. Ce nom sera affiché dans la fenêtre d'exception d'une visite guidée.
dump_page.h	Contient l'écran enregistré. \nVous pouvez modifier l'image en utilisant la fonction 'Remplacer l'image'.
element_type.h	Décrit la classe d'objet reconnue par le mécanisme de reconnaissance.
enabled.h	Aide contextuelle uniquement\nCette option définit si la macro est intégrée ou non dans l'analyse de la page. Si l'option est désactivée, l'objet d'aide ne s'affiche pas même si l'objet lié existe sur la page.
optional.h	Visite guidée uniquement\nL'option définit si l'étape de la visite guidée est facultative pour l'utilisateur dans un processus. \nPendant le repassage, une icône différente est affichée dans la liste d'étapes. Si la commande n'est pas visible sur la page ou si la page est erronée, l'étape sera ignorée.
executable.h	Contient le nom exécutable de l'application tel qu'il est utilisé par le système d'exploitation.
explanation_d.h	Contient les informations relatives au contexte respectif (texte, liens, images etc.). Assurez-vous de l'affichage optimal des informations dans la bulle principale.
explanation_d_modified.h	Si cette option est activée, l'information contextuelle n'est plus générée automatiquement en cas de traduction automatique mais doit être éditée manuellement. Cela permet de conserver des modifications manuelles apportées au contenu des bulles.
fieldname.h	Contient le nom de la commande enregistrée qui est insérée dans les textes de bulle. \nVous pouvez modifier le nom de l'objet dans la zone de texte. Le nom d'objet est doté du caractère générique '$#{fieldname}'.
fieldicon.h	Contient l'image d'un bouton ou d'une icône enregistré(e) qui est insérée dans les textes de bulle. \nVous pouvez modifier l'image de l'objet en utilisant la fonction 'Remplacer l'image'. L'image de l'objet est dotée du caractère générique '$I{fieldicon}'.
g_highlight_bgr.h	Ce paramètre définit la couleur standard des bordures du surlignage dans la navigation. La couleur peut être entrée directement en tant que valeur RVB au format HEX ou sélectionnée à partir de la boîte de dialogue Sélecteur de couleurs.
g_highlight_border.h	Ce paramètre définit l'épaisseur générale, en pixels, du cadre du surlignage de l'objet. Les largeurs en pixels disponibles vont de "1" à "10".
g_highlight_effect.h	Cette option détermine est le type d'effet de surlignage qui est utilisé pour les objets de la navigation.
hide_on_focuslost.h	Cette option définit si la bulle sera masquée lorsque le focus de l'écran est en train de quitter l'objet concerné.
highlight_offset.h	Ce paramètre définit le pixel ajouté en décalage pour le rectangle de surlignage entourant l'élément marqué.
key.h	Contient tous les critères permettant d'identifier la fenêtre d'application et une page spécifique dans l'application. La clé établit uniquement une correspondance si la page dans l'application cible répond à tous les critères définis dans la clé. L'utilisation d'expressions régulières est autorisée de façon à simplifier la définition des critères de clé individuels.
key_name.h	Ce paramètre détermine la touche ou le raccourci clavier utilisé(e). Cela implique une séparation des noms de touche par des espaces, par exemple : "ctrl + k".
key_desc.h	Ce paramètre détermine la touche ou le raccourci clavier utilisé(e). Cela implique une séparation des noms de touche par des espaces, par exemple : "ctrl + k".
force_display.h	Aide contextuelle uniquement\nIndique que le contenu de la macro est toujours affiché en tant qu'aide instantanée, même si cette dernière est affichée lors du repassage du l'assistant de bureau.
link_to_sim.h	Cette option inclut le lien de simulation dans la bulle principale. Cette option est liée à une navigation qui a été créée sur la base d'un projet de simulation (par conversion).
macro_comment.h	Commentaire général. Il est affiché dans la vue en miniature.
match_value.h	Cette option spécifie si la valeur indiquée doit être comparée à la valeur réelle de l'objet dans l'application en direct.
mini_on_focuslost.h	Cette option définit si la bulle est minimisée lorsque le focus sur l'écran est en train de quitter l'objet en question.
nav_check_freq.h	Définit la fréquence à laquelle le @{NAVIGATOR} contrôle le contenu mis à jour. Si du contenu mis à jour est disponible, le @{NAVIGATOR} le lance automatiquement. Cela est particulièrement utile pour les processus de gestion des modifications.
enable_tincan.h	Active le suivi du contenu @{NAVIGATOR}. Le contenu doit provenir d'un espace de travail @{MANAGER}.
no_spike.h	Cette option définit si la bulle objet est affichée avec ou sans spike.
objname.h	Chaque objet dans une navigation requiert un nom unique pour des besoins d'identification lors de l'utilisation des comportements et des affectations de comportement.
orientation.h	Ce paramètre définit l'orientation de la bulle d'objet par rapport à l'objet référencé. La flèche de la bulle pointe vers la position référencée sur la page alors que la bulle elle-même s'affiche en décalage par rapport à la direction sélectionnée, conformément aux instructions. Si l'orientation "Centre" est sélectionnée, la bulle s'affiche sans flèche centrée sur la position définie.
path.h	Le chemin de l'objet décrit les propriétés d'un objet en fonction du profil d'application utilisé. Le chemin de l'objet est utilisé pour identifier l'objet dans l'application en direct. En règle générale, il n'est pas nécessaire d'éditer cette zone manuellement.
position.h	Les valeurs entrées ici définissent la position de la bulle principale sur l'écran. Les nombres décrivent la distance (en pixels) par rapport au coin supérieur gauche de l'écran.
reference.h	Si la navigation a été convertie à partir d'une simulation, la source de l'étape respective doit être indiquée ici.
resize.h	Cette option définit si la taille de la fenêtre d'application cible est automatiquement ajustée à la taille qui a été utilisée lors de la création de la navigation. Cela peut s'avérer utile pour les zones actives puisqu'elles s'affichent en fonction de la position.
revision.h	Indique la version du profil d'application utilisé pour créer la clé lors de l'enregistrement de l'écran.
sc_config_header.h	Les informations issues du profil de l'application sont sauvegardées dans cette zone. La navigation utilise cette information pour pouvoir reconnaître correctement l'application et ses objets pendant le repassage.
screenshot_rect.h	Affiche quelle zone de l'écran d'origine a été utilisée pour la capture d'écran de l'objet. En règle générale, il n'est pas nécessaire d'éditer cette valeur manuellement.
show_bubble.h	Cette option définit si la bulle est affichée juste après que l'écran ait été complètement chargé.
start_from_arbitrary.h	Cette option définit que visite guidée peut être lancé à partir d'une étape arbitraire et non pas à partir du début du processus.
show_hilight.h	Indique si un surlignage est affiché pour l'objet.
show_highlight.h	Indique si les surlignages sont affichés pour les objets.
