NAVIGATOR	Desktop Assistant
enable_request_content.h	사이드바에서 ‘컨텐츠 요청’ 컨트롤의 위치를 지정합니다.
enable_external_search_ctx	컨텍스트 정보 제공
enable_external_search_ctx.h	검색 중 검색 URL로 사용자의 추가 컨텍스트 정보를 제공합니다. 컨텍스트 정보는 검색에 사용됩니다. 지정한 검색에서 컨텍스트 정보를 사용할 수 있는 경우 이 설정을 활성화하십시오. \n제공된 컨텍스트 정보는 ‘컨텍스트 정보’ 매개변수에 지정되어 있습니다
external_search_ctx	컨텍스트 정보
external_search_ctx.h	‘컨텍스트 정보 제공’ 설정이 활성화된 경우 컨텍스트 정보를 지정합니다. 다음 컨텍스트 정보를 제공할 수 있습니다. 현재 애플리케이션의 EXE(&executable=$#{EXE}), 현재 애플리케이션 페이지의 페이지 키(&pagekey=$#{PAGEKEY})\n참고: 컨텍스트 정보 문자열의 구조를 변경하지 마십시오.
enable_external_search	위치: ‘외부 검색’ 컨트롤 
enable_external_search.h	컨텐츠나 추가 정보 검색에 사용할 외부 검색 페이지를 활성화할 수 있습니다. 활성화된 설정이 있는 ‘외부 검색’ 컨트롤이 사이드바에 표시됩니다. 사이드바에서 컨트롤 위치를 지정할 수 있습니다. \n버튼을 누르면 검색어를 입력할 수 있는 검색 필드가 열립니다. 검색 결과는 외부 검색 페이지에 표시됩니다. 외부 검색 시에는 ‘외부 검색 URL’ 매개변수에 검색 URL을 지정해야 합니다. 
external_search_url	URL
external_search_url.h	외부 검색용 URL을 지정할 수 있습니다. URL을 다음 구조로 입력하십시오:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\n참고: URL 매개변수의 '=$#{SEARCHTERM}'을 삭제하거나 변경하지 마십시오.
enable_share_content	'컨텐츠 공유' 컨트롤 표시
enable_share_content.h	주 창의 바닥글에 '컨텐츠 공유' 버튼을 표시합니다. 이 버튼은 선택한 컨텐츠에 대한 링크가 있는 대화 상자를 엽니다.
author_email	전자메일
author_email.h	컨텐츠 요청을 위한 전자메일 주소를 지정할 수 있습니다. 이 전자메일 주소는 '컨텐츠 요청' 기능에 사용됩니다.
author_url	URL
author_url.h	컨텐츠 요청을 위한 URL을 지정할 수 있습니다. 이 URL은 '컨텐츠 요청' 기능에 사용됩니다.
author_url_params	URL 매개변수
author_url_params.h	작성자 URL에 대한 매개변수를 지정할 수 있습니다. \n애플리케이션 이름 및 실행 파일을 지정할 수 있습니다. 값 '애플리케이션' 또는 '실행 파일'을 필요한 이름으로 바꾸십시오.
enable_fuzzy_match	퍼지 매치 활성화
enable_fuzzy_match.h	퍼지 매치가 컨텐츠 컨텍스트를 애플리케이션 창과 일치시키는 데 사용되는지 정의합니다.
enable_ident_filter	고급 애플리케이션 ID 활성화
enable_ident_filter.h	@{NAVIGATOR} 재생에 사용되는 관련 애플리케이션 정보만 지정합니다. 따라서 @{NAVIGATOR}의 성능을 최적화할 수 있습니다.\n참고: 이 옵션을 사용하면 잘못된 오브젝트를 인식할 수 있습니다. 컨텐츠를 게시하기 전에 재생을 테스트하는 것이 좋습니다.
library_size	주 창 크기
library_size.h	주 창의 크기(너비, 높이)를 픽셀로 정의합니다.
book_win_position	컨텐츠 창 위치(자유)
book_win_position.h	화면에서 '자유' 정렬을 위해 컨텐츠 창의 위치(왼쪽, 위쪽)를 정의합니다. 값은 픽셀로 지정됩니다.
book_win_size	컨텐츠 창 크기
book_win_size.h	컨텐츠 창 크기(너비, 높이)를 픽셀 단위로 정의합니다.
book_win_positioning	컨텐츠 창 정렬
book_win_positioning.h	화면의 컨텐츠 창 정렬을 정의합니다. '자유' 옵션을 사용하면 '컨텐츠 창 위치' 매개변수의 위치를 정의할 수 있습니다.
errNoApplicationContext	현재 매크로는 애플리케이션 컨텍스트가 아닙니다.
errNoTargetDefinition	매크로가 대상 정의에 대응하지 않습니다.
errExtractPagekey	다음 프로파일의 페이지 키를 추출할 수 없습니다.
errScreenshot	스크린샷을 만들 수 없습니다. 다시 시도하십시오.
errLoadTemplate	다음 프로파일을 로드할 수 없습니다.
errRecordProcessStep	'상황에 맞는 도움말' 프로젝트에 대해 안내 동영상 단계를 녹화할 수 없습니다.
errLanguageSelection	선택한 언어가 없습니다.
errNoWriteToken	선택된 오브젝트에 대한 쓰기 권한이 없습니다.
errMacroSelection	선택한 매크로가 없습니다.
errObjectInformation	해당 위치에 오브젝트 정보가 없습니다.
errSpecializedInformation	해당 위치에 특수 정보가 없습니다.
errPosition	창 영역을 벗어난 위치입니다.
errActionMacroSelection	동작 매크로가 선택되지 않았습니다.
errUpdateObject	선택한 오브젝트 유형을 업데이트할 수 없습니다.
errInsertExplanation	선택한 매크로에는 자유 설명을 삽입할 수 없습니다.
action.h	안내 동영상만\n이 옵션은 사용자가 오브젝트에 대해 수행해야 하는 동작을 정의합니다.
all_values.h	경우에 따라 애플리케이션의 오브젝트에서는 표준 HTML 컨트롤에서 지원되지 않는 값을 선택할 수 있습니다. 그러면 애플리케이션의 오브젝트에 가장 가까운 컨트롤이 사용됩니다. 그리고 이 필드에는 오브젝트에서 선택한 모든 값이 포함됩니다.
anim_steps.h	이 값은 선택한 하이라이트 효과가 몇 개의 단계로 애니메이션되는지를 정의합니다. 값이 낮으면 애니메이션이 빠르지만 끊어지는 느낌을 줍니다. 값이 높으면 애니메이션이 부드럽지만 전체 애니메이션 속도가 느려집니다.
auto_execute.h	이 설정은 탐색 재생 시 동작이 자동으로 실행되도록 정의합니다.
b_height.h	오브젝트 말풍선의 높이를 픽셀로 정의합니다. 텍스트 양이 말풍선의 공간을 초과하면 필요한 공간만큼 높이가 자동 조정됩니다.
b_hide_option.h	상황에 맞는 도움말만\n이 옵션을 활성화하면 최종 사용자가 오브젝트 정보(말풍선 및 하이라이트)를 비활성화할 수 있는 설정이 오브젝트 또는 설명 말풍선에 표시됩니다. 이를 통해 사용자가 더 이상 필요없는 정보를 숨길 수 있습니다.
b_minimizable.h	이 옵션은 재생 도중 말풍선을 최소화할 수 있는지 지정합니다. 이 옵션을 활성화하면 '최소화' 버튼이 말풍선 헤더에 표시됩니다.
b_closable.h	상황에 맞는 도움말만\n이 옵션은 재생하는 동안 말풍선을 닫을 수 있는지를 정의합니다. 이 옵션을 활성화하면 '닫기' 버튼이 말풍선 헤더에 표시됩니다.
b_minimized.h	상황에 맞는 도움말만\n이 옵션은 페이지를 로드할 때 오브젝트 말풍선을 최소화하여 표시할지 정의합니다.
bmain_size.h	주 창의 크기(너비, 높이)를 픽셀로 정의합니다.
bmain_minimizable.h	이 옵션은 주 창을 최소화할지 여부를 지정합니다.
bmain_position.h	여기에 입력한 값은 화면에서 주 창의 위치를 정의합니다. 숫자는 화면 왼쪽 위 모서리로부터의 거리를 픽셀로 나타냅니다.
bmain_win_style.h	주 창의 모양을 정의합니다. 목록에서 스타일 리소스를 선택하십시오.
bmain_alignment.h	화면에서 주 창 배열을 정의합니다. '프리' 옵션을 사용하면 '창 위치' 매개변수에 위치를 정의할 수 있습니다.
bubble_offset.h	이 옵션은 오브젝트 말풍선이 오브젝트에 표시되는 오프셋을 픽셀로 정의합니다.
bubblestyle_d.h	프로젝트의 오브젝트 말풍선을 표시하는 말풍선 스타일 리소스를 지정합니다.
bubblestyle_d.h	프로젝트의 오브젝트 말풍선을 표시하는 말풍선 스타일 리소스를 지정합니다.
choose_bool.h	이 필드는 라디오 버튼 또는 체크박스의 설정/해제 여부를 결정하는 값을 포함합니다. 라디오 버튼의 값은 항상 '1'(켬)입니다. 체크박스 값은 '0'(끔) 또는 '1'(켬)일 수 있습니다.
choose_text.h	이 매개변수는 자동 녹화 중 팝업 메뉴 또는 목록 필드에서 선택한 항목에 대해 발견된 문자열을 포함합니다. 이 문자열은 '${choose_text}' 자리 표시자 대신 다양한 모드로 설명 말풍선 텍스트에 삽입됩니다(HTML 편집기의 텍스트 모드 참조). 이것은 녹화 중 텍스트 모듈을 통해 자동으로 말풍선 내용을 생성할 때 자동 생성 말풍선 텍스트를 위한 텍스트 모듈로 사용됩니다.
click_pos.h	오브젝트를 녹화할 때 작성자가 클릭하는 애플리케이션 창의 위치를 나타냅니다. 이 위치는 픽셀로 지정되며 애플리케이션 창 컨텐츠의 왼쪽 위 모서리를 가리킵니다.
click_pos_rel.h	애플리케이션 창의 위치를 나타냅니다. 백분율 값(%)은 왼쪽과 위쪽 가장자리를 참조 포인트로 하여 애플리케이션 창의 전체 너비와 높이에 대한 상대적인 위치를 나타냅니다.
config_file.h	키 생성과 이후의 키 해석에도 사용된 애플리케이션 프로필의 이름을 포함합니다.
display_name.h	애플리케이션 이름을 지정합니다. 이 이름은 안내 동영상의 예외 창에 표시됩니다.
dump_page.h	녹화된 화면이 포함됩니다. \n‘이미지 교체’ 기능을 사용하여 이미지를 변경할 수 있습니다.
element_type.h	인식 메커니즘이 인식한 오브젝트 클래스를 설명합니다.
enabled.h	상황에 맞는 도움말만\n이 옵션은 매크로를 페이지 분석으로 통합할지 여부를 정의합니다. 비활성화된 경우 관련 오브젝트가 페이지에 존재해도 도움말 오브젝트가 표시되지 않습니다.
optional.h	안내 동영상만\n이 옵션은 프로세스의 사용자에게 안내 동영상 단계를 선택사항으로 할지 여부를 정의합니다. \n재생 중에는 단계 목록에 다른 아이콘이 표시됩니다. 컨트롤이 페이지에 표시되지 않거나 페이지가 잘못된 경우에는 해당 단계를 건너뜁니다.
executable.h	운영 체제에서 사용하는 애플리케이션의 실행 가능 이름을 포함합니다.
explanation_d.h	각 컨텍스트에 대한 정보를 포함합니다(텍스트, 링크, 이미지 등). 기본 말풍선 내에서 정보를 최적으로 표시하도록 확인하십시오.
explanation_d_modified.h	이 옵션이 활성화되면 컨텍스트 정보는 더 이상 자동 번역 이벤트에서 자동으로 생성되지 않고 대신 수동으로 편집해야 합니다. 말풍선 내용에 대한 수동 변경사항을 보관하는 데 도움을 줍니다.
fieldname.h	말풍선 텍스트에 삽입되는 녹화된 컨트롤의 이름이 포함됩니다. \n텍스트 필드에서 오브젝트 이름을 변경할 수 있습니다. 오브젝트 이름에는 자리 표시자 '$#{fieldname}'이 있습니다.
fieldicon.h	말풍선 텍스트에 삽입되는 버튼 또는 아이콘의 이미지가 포함됩니다. \n‘이미지 교체’ 기능을 사용하여 오브젝트 이미지를 변경할 수 있습니다. 오브젝트 이미지에는 자리 표시자 '$I{fieldicon}’이 있습니다.
g_highlight_bgr.h	이것은 탐색에서 하이라이트 테두리의 표준 색을 정의합니다. 색은 16진수 형식의 RGB 값으로 직접 입력하거나 색 선택기 대화 상자에서 선택할 수 있습니다.
g_highlight_border.h	이 매개변수는 오브젝트 하이라이트 프레임의 일반적인 두께를 픽셀로 정의합니다. 픽셀 너비로 '1'부터 '10'까지 사용할 수 있습니다.
g_highlight_effect.h	이 옵션은 탐색에서 오브젝트에 사용하는 하이라이트 효과의 종류를 결정합니다.
hide_on_focuslost.h	이 옵션은 화면의 포커스가 오브젝트에서 벗어날 때 말풍선을 숨길지 결정합니다.
highlight_offset.h	이 매개변수는 표시된 요소 주변의 하이라이트 직사각형에 대한 추가 픽셀 오프셋을 정의합니다.
key.h	애플리케이션 창과 애플리케이션의 특정 페이지를 식별하기 위한 모든 기준이 포함되어 있습니다. 키는 대상 애플리케이션의 페이지가 키에 정의된 모든 기준을 충족하는 경우에만 일치합니다. 단일 키 기준의 정의를 완화하기 위해 정규식을 사용할 수 있습니다.
key_name.h	이 매개변수는 사용된 키 또는 바로가기를 결정합니다. 공백으로 키 이름을 구분해야 합니다(예: 'ctrl + k').
key_desc.h	이 매개변수는 사용된 키 또는 바로가기를 결정합니다. 공백으로 키 이름을 구분해야 합니다(예: 'ctrl + k').
force_display.h	상황에 맞는 도움말만\n데스크톱 보조 도구를 재생하는 동안 빠른 도움말을 비활성화해도 매크로 컨텐츠가 빠른 도움말로 항상 표시되도록 지정합니다.
link_to_sim.h	이 옵션은 기본 말풍선에 시뮬레이션 링크를 포함시킵니다. 이 옵션은 시뮬레이션 프로젝트를 기반으로 변환을 통해 생성된 탐색과 연결됩니다.
macro_comment.h	일반 의견입니다. 축소판 보기에 표시됩니다.
match_value.h	이 옵션은 표시된 값을 실시간 애플리케이션에서 오브젝트의 실제 값과 비교할지를 지정합니다.
mini_on_focuslost.h	이 옵션은 화면의 포커스가 오브젝트에서 벗어날 때 말풍선을 최소화할지 결정합니다.
nav_check_freq.h	업데이트된 컨텐츠에 대한 @{NAVIGATOR} 점검 주기를 정의합니다. 업데이트된 컨텐츠를 사용할 수 있는 경우 @{NAVIGATOR}에서 컨텐츠가 자동으로 시작됩니다. 이는 변경 관리 프로세스에 특히 유효합니다.
enable_tincan.h	@{NAVIGATOR} 컨텐츠의 추적을 활성화합니다. 컨텐츠는 @{MANAGER} 작업 영역에서 시작되어야 합니다.
