NAVIGATOR	Desktop Assistant
enable_exit_da	Posisi: Kontrol ‘Keluar’
enable_exit_da.h	Memungkinkan Anda menampilkan kontrol untuk keluar @{NAVIGATOR}. Anda dapat menentukan posisi kontrol pada bar sisi.
enable_info	Tampilkan Tab 'Info'
enable_info.h	Mengaktifkan tab 'Info' untuk jendela utama asisten desktop. Sisipkan teks info dalam deskripsi singkat mengenai grup asisten desktop.
request_content_type	Tipe Meminta Konten
request_content_type.h	Menetapkan fungsionalitas untuk meminta konten. Pilih tipe dari daftar menurun. \nE-mail: Memungkinkan Anda untuk memasukkan alamat email untuk permintaan. \nURL: Memungkinkan Anda untuk memasukkan URL untuk membuka halaman web. \nKontrol 'Meminta Konten' ditampilkan pada bar sisi. Jika tidak ada konten yang ditemukan, tautan 'Meminta Konten' ditampilkan pada jendela utama.
email	E-Mail
url	URL
enable_request_content	Posisi: Kontrol ‘Meminta Konten’
enable_request_content.h	Menentukan posisi kontrol ‘Meminta Konten’ pada bar sisi.
enable_external_search_ctx	Sediakan Informasi Konteks
enable_external_search_ctx.h	Menyediakan informasi konteks tambahan mengenai pengguna dengan URL pencarian selama mencari. Informasi konteks akan digunakan untuk pencarian. Aktifkan pengaturan, jika pencarian yang ditetapkan Anda dapat menggunakan informasi konteks. \nInformasi konteks yang disediakan ditetapkan dalam parameter ‘Informasi Konteks’.
external_search_ctx	Informasi Konteks
external_search_ctx.h	Menetapkan informasi konteks, apabila pengaturan ‘Sediakan Informasi Konteks’ telah diaktifkan. Informasi konteks berikut dapat disediakan: EXE dari aplikasi saat ini (&executable=$#{EXE}), kunci halaman dari halaman aplikasi saat ini (&pagekey=$#{PAGEKEY})\nCatatan: Jangan mengubah struktur dari string informasi konteks.
enable_external_search	Posisi: Kontrol ‘Pencarian Eksternal’
enable_external_search.h	Memungkinkan Anda mengaktifkan halaman pencarian eksternal untuk mencari konten atau informasi lebih lanjut. Dengan pengaturan yang diaktifkan, kontrol ‘Pencarian Eksternal’ akan ditampilkan pada bar sisi. Anda dapat menetapkan posisi kontrol pada bar sisi. \nTombol akan membuka bidang pencarian untuk input istilah pencarian. Bidang hasil pencarian ditampilkan pada halaman pencarian eksternal. Untuk pencarian eksternal, Anda harus menetapkan URL pencarian dalam parameter ‘URL Pencarian Eksternal’.
external_search_url	URL
external_search_url.h	Memungkinkan Anda menetapkan URL untuk pencarian eksternal. Masukkan URL dalam struktur pencarian:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nCatatan: Jangan menghapus atau mengubah '=$#{SEARCHTERM}' pada parameter URL.
enable_share_content	Tampilkan Kontrol 'Konten Berbagi'
enable_share_content.h	Tampilkan tombol 'Konten Berbagi' pada catatan kaki jendela utama. Membuka kotak dialog dengan tautan ke konten yang dipilih.
author_email	E-Mail
author_email.h	Memungkinkan Anda menentukan alamat e-mail untuk meminta konten. Alamat e-mail digunakan untuk fungsi 'Meminta Konten'.
author_url	URL
author_url.h	Memungkinkan Anda menentukan URL untuk meminta konten. URL digunakan untuk fungsi 'Meminta Konten’.
author_url_params	Parameter URL
author_url_params.h	Mengizinkan Anda untuk menentukan parameter URL penulis. \nAnda dapat menentukan nama aplikasi dan yang dapat dijalankan. Ganti nilai 'aplikasi' atau 'yang dapat dilaksanakan' dengan nama yang diperlukan.
enable_fuzzy_match	Aktifkan Kecocokan Fuzzy
enable_fuzzy_match.h	Menentukan apakah kecocokan fuzzy digunakan untuk mencocokan konteks konten dengan halaman aplikasi.
enable_ident_filter	Aktifkan Identifikasi Aplikasi Tingkat Lanjut
enable_ident_filter.h	Tetapkan hanya informasi aplikasi yang relevan digunakan untuk @{NAVIGATOR} playback. Langkah ini memungkinkan Anda untuk mengoptimalkan kinerja @{NAVIGATOR}.\nCatatan: Opsi tersebut dapat mengarahkan ke pengenalan objek yang salah. Disarankan untuk menguji playback sebelum memublikasikan konten.
library_size	Ukuran Jendela Utama
library_size.h	Menentukan ukuran (lebar, tinggi) jendela utama dalam piksel.
book_win_position	Posisi Jendela Konten (Bebas)
book_win_position.h	Menentukan posisi jendela konten (kiri, atas) untuk perataan 'Bebas' pada layar. Nilai diberikan dalam piksel.
book_win_size	Ukuran Jendela Konten
book_win_size.h	Menentukan ukuran (lebar, tinggi) jendela konten dalam piksel.
book_win_positioning	Perataan Jendela Konten
book_win_positioning.h	Menentukan perataan jendela konten pada layar. Opsi 'Bebas' memungkinkan Anda untuk menentukan posisi dalam parameter 'Posisi Jendela Konten'.
errNoApplicationContext	Macro saat ini bukan konteks aplikasi.
errNoTargetDefinition	Macro tidak sesuai dengan definisi target.
errExtractPagekey	Tidak dapat mengekstrak kunci halaman dengan profil:
errScreenshot	Tidak dapat membuat cuplikan layar. Coba lagi.
errLoadTemplate	Tidak dapat memuat profil:
errRecordProcessStep	Tahap tur terarah tidak dapat direkam untuk proyek 'bantuan konteks'.
errLanguageSelection	Tidak ada bahasa yang dipilih.
errNoWriteToken	Anda tidak memiliki izin tertulis untuk objek yang dipilih.
errMacroSelection	Tidak ada macro yang dipilih.
errObjectInformation	Tidak ada informasi objek pada posisi yang diberikan.
errSpecializedInformation	Tidak ada Informasi khusus pada posisi yang diberikan.
errPosition	Posisi tidak berada di area jendela.
errActionMacroSelection	Tidak ada tindakan macro yang dipilih.
errUpdateObject	Tipe objek yang dipilih tidak dapat diperbarui.
errInsertExplanation	Penjelasan bebas tidak dapat disisipkan untuk macro yang dipilih.
action.h	Hanya untuk tur terarah\nOpsi ini menentukan tindakan yang harus dilakukan oleh pengguna terhadap objek.
all_values.h	Dalam beberapa kasus, objek aplikasi memiliki pilihan untuk nilai yang tidak dapat dicakup oleh kontrol HTML standar. Maka digunakan kontrol yang terdekat dengan objek dalam aplikasi. Di samping itu, bidang ini menyimpan semua nilai yang memberlakukan objek sebagai pilihan.
anim_steps.h	Nilai menentukan dalam berapa tahap efek sorotan yang terpilih dianimasikan. Nilai rendah mempercepat animasi tapi mengakibatkan kesan bergelombang. Nilai tinggi membuat animasi lebih mulus tapi juga memperlambat kecepatan animasi keseluruhan.
auto_execute.h	Pengaturan menentukan bahwa tindakan akan dijalankan secara otomatis selama pemutaran navigasi.
b_height.h	Menentukan tinggi gelembung objek dalam piksel. Jika jumlah teks melebihi ruang yang tersedia di dalam gelembung, teks tersebut akan mengukur tinggi secara otomatis pada ruang yang diperlukan.
b_hide_option.h	Hanya untuk baatuan konteks\nDengan mengaktifkan opsi ini, pengaturan akan muncul dalam objek atau gelembung penjelasan di mana informasi objek (gelembung dan sorotan) dapat dinonaktifkan oleh pengguna akhir. Ini memungkinkan pengguna untuk menyembunyikan informasi apa pun yang tidak lagi dibutuhkan.
b_minimizable.h	Opsi ini menentukan apakah gelembung dapat dikecilkan selama pemutaran ulang. Dengan opsi aktif, tombol 'Tutup' ditampilkan di bagian atas gelembung.
b_closable.h	Hanya untuk bantuan konteks\nOpsi ini menentukan apakah gelembung dapat ditutup selama pemutaran ulang. Dengan opsi aktif, tombol 'Tutup' ditampilkan di bagian atas gelembung.
b_minimized.h	Hanya untuk bantuan konteks\nOpsi ini menentukan apakah gelembung objek yang ditampilkan diminimalkan ketika halaman dimuat.
bmain_size.h	Menentukan ukuran (lebar, tinggi) jendela utama dalam piksel.
bmain_minimizable.h	Opsi ini menentukan apakah jendela utama diminimalkan atau tidak.
bmain_position.h	Nilai yang dimasukkan di sini menentukan posisi jendela utama pada layar. Angka mendeskripsikan jarak dari sudut kiri atas layar dalam piksel.
bmain_win_style.h	Menentukan penampilan jendela utama. Pilih sumber daya gaya dari daftar.
bmain_alignment.h	Menentukan perataan jendela utama pada layar. Opsi 'Bebas' memungkinkan fungsi ini untuk menentukan posisi dalam parameter 'Posisi Jendela'.
bubble_offset.h	Opsi ini menentukan offset dalam piksel di mana gelembung objek ditampilkan pada objek.
bubblestyle_d.h	Menetapkan sumber daya gaya gelembung untuk menampilkan gelembung objek dari proyek.
bubblestyle_d.h	Menetapkan sumber daya gaya gelembung untuk menampilkan gelembung objek dari proyek.
choose_bool.h	Bidang ini berisi nilai yang menentukan apakah tombol radio atau kotak centang dihidupkan atau dimatikan. Nilai untuk tombol radio selalu '1' (hidup). Nilai untuk kotak centang dapat berupa '0' (mati) atau "1" (hidup).
choose_text.h	Parameter ini berisi rangkaian karakter yang ditemukan untuk entri terpilih di dalam menu pop up atau bidang daftar selama proses perekaman otomatis. Rangkaian ini disisipkan pada teks gelembung penjelasan di dalam berbagai mode dan bukan placeholder '${choose_text}' (lihat mode teks dalam Editor HTML). Ini digunakan sebagai modul teks untuk teks gelembung yang dihasilkan secara otomatis ketika membuat konten gelembung otomatis dengan model teks selama perekaman.
click_pos.h	Mendeskripsikan posisi pada jendela aplikasi yang diklik oleh penulis ketika objek direkam. Posisi ditentukan dalam piksel dan mengacu pada sudut kiri atas konten jendela aplikasi.
click_pos_rel.h	Mendeskripsikan posisi pada jendela aplikasi. Nilai dalam persen (%) memberikan posisi yang relatif terhadap keseluruhan lebar dan tinggi jendela aplikasi dengan tepi atas dan kiri sebagai titik acuan.
config_file.h	Berisi nama Profil Aplikasi yang digunakan untuk membuat kode dan juga menginterpretasikan kode nantinya.
display_name.h	Menetapkan nama aplikasi. Nama akan ditampilkan dalam jendela pengecualian pada tur terpandu.
dump_page.h	Berisi layar yang direkam. \nAnda dapat menggubah gambar dengan menggunakan fungsi ‘Ganti Gambar’.
element_type.h	Mendeskripsikan kelas objek yang diakui oleh mekanisme pengenalan.
enabled.h	Hanya untuk bantuan konteks\nOpsi ini menentukan apakah macro dimasukkan ke dalam analisis halaman atau tidak. Jika opsi ini dinonaktifkan, objek bantuan tidak akan ditampilkan meskipun objek terkait ada di halaman tersebut.
optional.h	Hanya untuk tur terpandu\nOpsi menentukan apakah tahap tur terpandu bersifat opsional untuk pengguna di dalam proses. \nSelama pemutaran ulang, ikon yang berbeda akan ditampilkan dalam daftar tahap. Jika kontrol tidak dapat terlihat pada halaman atau jika halaman salah, tahap akan dilewati.
executable.h	Berisi nama aplikasi yang dapat dieksekusi seperti yang digunakan oleh sistem operasi.
explanation_d.h	Berisi informasi sesuai dengan konteksnya masing-masing (teks, tautan, gambar, dll). Pastikan tampilan informasi yang optimal di dalam gelembung utama.
explanation_d_modified.h	Jika opsi ini diaktifkan, informasi konteks tidak lagi dihasilkan secara otomatis pada saat penerjemahan otomatis tapi harus diedit secara manual. Hal ini membantu untuk mempertahankan perubahan manual pada konten gelembung.
fieldname.h	Berisi nama kontrol yang direkam yang disisipkan dalam teks gelembung. \nAnda dapat mengubah nama objek pada bidang teks. Nama objek memiliki tempat penampung '${fieldname}'.
fieldicon.h	Berisi gambar tombol atau ikon yang direkam yang disisipkan dalam teks gelembung. \nAnda dapat mengubah gambar objek dengan menggunakan fungsi 'Ganti Gambar'. Gambar objek memiliki tempat penampung '${fieldicon}'.
g_highlight_bgr.h	Ini menentukan warna standar batas sorotan di dalam navigasi. Warna dapat dimasukkan langsung sebagai nilai RBG dalam format HEX atau dipilih dari luar kotak dialog Pemilih Warna.
g_highlight_border.h	Parameter ini menentukan ketebalan umum bingkai sorotan objek dalam piksel. Lebar piksel tersedia dari '1' hingga '10'.
g_highlight_effect.h	Opsi ini menentukan jenis efek penyorotan yang digunakan untuk objek di dalam navigasi.
hide_on_focuslost.h	Opsi ini menentukan apakah gelembung akan disembunyikan ketika fokus pada layar meninggalkan objek terkait.
highlight_offset.h	Parameter ini menentukan offset piksel yang ditambahkan untuk persegi sorotan yang mengelilingi elemen yang ditandai.
key.h	Berisi semua kriteria untuk mengidentifikasi jendela aplikasi dan halaman tertentu pada aplikasi. Tombol hanya sesuai jika halaman dalam aplikasi target memenuhi semua kriteria yang ditentukan di dalam tombol. Untuk memperhalus definisi kriteria tombol tunggal, penggunaan ungkapan biasa diperbolehkan.
key_name.h	Parameter ini menentukan tombol atau pintasan yang digunakan. Ini melibatkan pemisahan nama tombol dengan spasi, misalnya: 'ctrl + k'.
key_desc.h	Parameter ini menentukan tombol atau pintasan yang digunakan. Ini melibatkan pemisahan nama tombol dengan spasi, misalnya: 'ctrl + k'.
force_display.h	Hanya untuk bantuan konteks\nMenentukan apakah konten macro selalu ditampilkan sebagai bantuan instan, walaupun bantuan instan dinonaktifkan selama pemutaran ulang.
link_to_sim.h	Opsi ini akan mencakup tautan simulasi ke dalam gelembung utama. Opsi ini terkait dengan navigasi yang telah dibuat berdasarkan proyek simulasi (menurut konversi).
macro_comment.h	Komentar umum. Komentar umum ini ditampilkan dalam tampilan miniatur.
match_value.h	Opsi ini menentukan apakah nilai yang terindikasi harus dibandingkan dengan nilai nyata objek di dalam aplikasi langsung.
mini_on_focuslost.h	Opsi ini menentukan apakah gelembung akan diminimalkan ketika fokus pada layar meninggalkan objek terkait.
