NAVIGATOR	Desktop Assistant
enable_external_search_ctx.h	Fornisce informazioni contesto supplementari dell’utente con l’URL di ricerca durante la ricerca. Le informazioni contesto vengono utilizzate per la ricerca. Attivare la parametrizzazione se la ricerca indicata può utilizzare le informazioni contesto. \nLe informazioni contesto fornite sono indicate nel parametro 'Informazioni contesto' .
external_search_ctx	Informazioni contesto
external_search_ctx.h	Indica le informazioni contesto se la parametrizzazione 'Fornire informazioni contesto’ è stata attivata. Le seguenti informazioni contesto possono essere fornite: EXE dell’applicazione corrente (&executable=$#{EXE}), chiave della pagina dell’applicazione corrente (&pagekey=$#{PAGEKEY})\nNota: non modificare la struttura della stringa delie informazioni contesto.
enable_external_search	Posizione: elemento di controllo 'Ricerca esterna'
enable_external_search.h	Consente di attivare una pagina di ricerca esterna per cercare contenuto o altre informazioni. Se la parametrizzazione è attivata, l’elemento di controllo 'Ricerca esterna' viene visualizzato nella barra laterale. È possibile indicare la posizione dell’elemento di controllo nella barra laterale. \nIl pulsante apre un campo di ricerca per l’inserimento di un termine di ricerca. I risultati della ricerca vengono visualizzati nella pagina di ricerca esterna. Per la ricerca esterna, occorre indicare un URL di ricerca nel parametro 'URL ricerca esterna' .
external_search_url	URL
external_search_url.h	Consente di indicare un URL per la ricerca esterna. Inserire l’URL nella seguente struttura:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nNota: non cancellare o modificare '=$#{SEARCHTERM}' del parametro URL.
enable_share_content	Visualizzare elemento di controllo 'Condividere contenuto'
enable_share_content.h	Visualizza un pulsante 'Condividere contenuto' nel piè di pagina della finestra principale. Il pulsante apre una finestra di dialogo con il collegamento al contenuto selezionato.
author_email	E-mail
author_email.h	Consente di specificare un indirizzo e-mail per richiedere contenuto. L'indirizzo e-mail viene utilizzato per la funzione 'Richiedere contenuto'.
author_url	URL
author_url.h	Consente di specificare un URL per richiedere contenuto. L'URL viene utilizzato per la funzione 'Richiedere contenuto'.
author_url_params	Parametri URL
author_url_params.h	Consente di indicare i parametri dell'URL autore. \nÈ possibile indicare il nome dell'applicazione e l'unità eseguibile. Sostituire il valore 'applicazione' o 'unità eseguibile' con il nome richiesto.
enable_fuzzy_match	Abilitare corr. fuzzy
enable_fuzzy_match.h	Stabilisce se la corrispondenza fuzzy viene utilizzata per abbinare il contesto del contenuto a una pagina dell'applicazione
enable_ident_filter	Attivare identificazione dell'applicazione ampliata
enable_ident_filter.h	Indica che solo le informazioni dell'applicazione rilevanti vengono utilizzate per la riproduzione @{NAVIGATOR} . Ciò consente di ottimizzare la performance del @{NAVIGATOR}.\nNota: l'opzione può determinare un riconoscimento oggetto errato. Si raccomanda di verificare la riproduzione prima di pubblicare il contenuto.
library_size	Dimensioni finestra principale
library_size.h	Definisce le dimensioni (larghezza, altezza) della finestra principale in pixel
book_win_position	Posizione finestra del contenuto (libera)
book_win_position.h	Definisce la posizione della finestra del contenuto (a sinistra, in alto) per l'allineamento 'Libero' nella videata. I valori sono indicati in pixel
book_win_size	Dimensioni finestra del contenuto
book_win_size.h	Definisce le dimensioni (larghezza, altezza) della finestra del contenuto in pixel
book_win_positioning	Allineamento finestra del contenuto
book_win_positioning.h	Definisce l'allineamento della finestra del contenuto sulla videata. L'opzione "Libero" consente di definire una posizione nel parametro "Posizione della finestra del contenuto".
errNoApplicationContext	La macro attuale non è un contesto applicazione
errNoTargetDefinition	La macro non corrisponde alla definizione target.
errExtractPagekey	Impossibile estrarre la chiave pagina con profilo:
errScreenshot	Impossibile eseguire lo screenshot. Riprovare.
errLoadTemplate	Impossibile caricare il profilo:
errRecordProcessStep	Le fasi della visita guidata non possono essere registrate per i progetti di help contestuale
errLanguageSelection	Nessuna lingua selezionata.
errNoWriteToken	L’utente non dispone di autorizzazione di scrittura per l’oggetto selezionato.
errMacroSelection	Nessuna macro selezionata.
errObjectInformation	Nessuna informazione oggetto nella posizione indicata.
errSpecializedInformation	Nessuna informazione specializzata nella posizione indicata
errPosition	Posizione non nell'area finestra.
errActionMacroSelection	Nessuna macro azione selezionata
errUpdateObject	Il tipo di oggetto sel. non può essere aggiornato
errInsertExplanation	Impossibile inserire spiegazione libera per macro selezionata
action.h	Solo visita guidata\nQuesta opzione definisce l'azione che si suppone l'utente esegua sull'oggetto.
all_values.h	In alcuni casi l'oggetto di un'applicazione consente la scelta di valori che non possono essere coperti da un comando HTML standard. In tal caso viene utilizzato il comando più vicino all'oggetto dell'applicazione. Questo campo include inoltre tutti i valori che l'oggetto prevede come scelte.
anim_steps.h	Il valore definisce il numero di fasi necessarie per l'animazione dell'effetto di evidenziazione prescelto. I valori più bassi accelerano l'animazione ma producono un effetto discontinuo. I valori alti più rendono l'animazione più fluida ma ne riducono la velocità complessiva.
auto_execute.h	La parametrizzazione definisce che l'azione sarà eseguita automaticamente durante la riproduzione della navigazione
b_height.h	Definisce l'altezza dell'area commento dell'oggetto in pixel. Se la quantità di testo supera lo spazio disponibile nell'area commento, l'altezza verrà scalata automaticamente per ottenere lo spazio necessario.
b_hide_option.h	Solo help contestuale\nAttivando questa opzione, nell'area commento dell'oggetto o della spiegazione viene visualizzata una parametrizzazione in cui l'informazione oggetto (area commento ed evidenziazione) può essere disattivata dagli utenti finali. In questo modo gli utenti possono nascondere le informazioni di cui non hanno più bisogno.
b_minimizable.h	Questa opzione stabilisce se sia possibile ridurre a icona l'area commento durante la riproduzione. Quando l'opzione è attivata, un pulsante 'Ridurre a icona' viene visualizzato nella testata dell'area commento.
b_closable.h	Solo help contestuale\nQuesta opzione definisce se sia possibile chiudere l'area commento durante la riproduzione. Quando l'opzione è attivata, un pulsante 'Chiudere' viene visualizzato nella testata dell'area commento.
b_minimized.h	Solo help contestuale\nQuesta opzione definisce se l'area commento dell'oggetto viene minimizzata quando la pagina viene caricata.
bmain_size.h	Definisce le dimensioni (larghezza, altezza) della finestra principale in pixel
bmain_minimizable.h	Questa opzione definisce se la finestra principale è riducibile o meno
bmain_position.h	I valori inseriti qui definiscono la posizione della finestra principale nella videata. I numeri indicano la distanza in pixel dall'angolo superiore sinistro della videata.
bmain_win_style.h	Definisce come viene visualizzata la finestra princiaple. Sel. una risorsa di stile dalla lista
bmain_alignment.h	Definisce l'allineamento della finestra principale sulla videata. L'opzione 'Libero' consente di definire una posizione nel parametro 'Posizione della finestra'.
bubble_offset.h	Questa opzione definisce l'offset in pixel in cui l'area commento dell'oggetto viene visualizzata nell'oggetto.
bubblestyle_d.h	Definisce la risorsa di stile dell'area commento per visualizzare le aree commento del progetto.
bubblestyle_d.h	Definisce la risorsa di stile dell'area commento per visualizzare le aree commento del progetto.
choose_bool.h	Questo campo contiene il valore che determina se il pulsante radio o la casella di spunta sono attivati o disattivati. Il valore per un pulsante radio è sempre '1' (attivo). Il valore per una casella di spunta può essere '0' (disattivo) o '1' (attivo).
choose_text.h	Questo parametro contiene la stringa di caratteri trovata per la voce selezionata in un menu pop-up o campo elenco durante il processo di registrazione automatica. Questa stringa viene inserita nei testi esplicativi dell'area commento nelle varie modalità in sostituzione del segnaposto '${choose_text}' (vedere la modalità testo nell'editor HTML). Viene utilizzata come modulo di testo per il testo dell'area commento generato automaticamente quando il contenuto dell'area commento viene generato automaticamente con i moduli di testo durante la registrazione.
click_pos.h	Indica la posizione nella finestra dell'applicazione sulla quale l'autore ha fatto clic quando è stato registrato l'oggetto. La posizione viene specificata in pixel e si riferisce all'angolo superiore sinistro del contenuto della finestra dell'applicazione.
click_pos_rel.h	Indica la posizione nella finestra dell'applicazione. Il valore in percentuale (%) indica la posizione rispetto alla larghezza e altezza totali della finestra dell'applicazione, con i contorni sinistro e superiore come punti di riferimento.
config_file.h	Contiene il nome del profilo dell'applicazione utilizzato per creare la chiave e, in seguito, per interpretarla.
display_name.h	Definisce il nome dell’applicazione che verrà visualizzato nella finestra eccezioni di una visita guidata.
dump_page.h	Contiene la videata registrata. \nÈ possibile modificare l’immagine tramite la funzione 'Sostituire immagine'.
element_type.h	Descrive la classe di oggetti che è stata riconosciuta tramite il meccanismo di riconoscimento.
enabled.h	Solo help contestuale\nQuesta opzione definisce se la macro viene incorporata nell'analisi della pagina o meno. Se questa opzione è disattivata, l'oggetto della guida non viene visualizzato, anche se l'oggetto associato è presente nella pagina.
optional.h	Solo visita guidata\nL'opzione stabilisce se la fase della visita guidata sia opzionale per l'utente, durante il processo. \nDurante la riproduzione, un'icona diversa sarà visualizzata nella lista di fasi. Se il controllo non è visualizzato sulla pagina, o se la pagina non è corretta, la fase verrà saltata.
executable.h	Contiene il nome eseguibile dell'applicazione utilizzato dal sistema operativo
explanation_d.h	Contiene le informazioni che rimandano al rispettivo contesto (testo, collegamenti, immagini, ecc.). Assicurare una visualizzazione ottimale delle informazioni all'interno dell'area commento principale.
explanation_d_modified.h	Se questa opzione è attivata,le informazioni relative al contesto non vengono più create automaticamente nell'evento di traduzione automatica, ma devono essere modificate manualmente. Questo aiuta a mantenere le modifiche manuali nel contenuto delle aree commento.
fieldname.h	Contiene il nome dell’elemento di controllo registrato inserito nei testi delle aree commento. \nÈ possibile modificare il nome oggetto nel campo testo. Il nome oggetto ha il carattere di riempimento '$#{fieldname}'.
fieldicon.h	Contiene l'immagine di un pulsante o icona registrati, inserita nei testi delle aree commento. \nÈ possibile modificare l’immagine oggetto tramite la funzione 'Sostituire immagine’. L’immagine oggetto ha il carattere di riempimento '$I{fieldicon}'.
g_highlight_bgr.h	Definisce il colore standard dei bordi di evidenziazione nella navigazione. È possibile inserire direttamente il colore come valore RGB in formato HEX o selezionarlo dalla finestra di dialogo Selezione colore.
g_highlight_border.h	Questo parametro definisce lo spessore generale del riquadro di evidenziazione dell'oggetto in pixel. Le misure disponibili per la larghezza in pixel vanno da '1' a '10'.
g_highlight_effect.h	Questa opzione determina il tipo di effetto di evidenziazione utilizzato per gli oggetti nella navigazione.
hide_on_focuslost.h	Questa opzione definisce se l'area commento verrà nascosta quando l'area attiva nella videata lascerà l'oggetto in questione
highlight_offset.h	Il parametro indica l'offset in pixel aggiunto per il rettangolo evidenziato che circonda l'elemento marcato
key.h	Contiene tutti i criteri per individuare la finestra dell'applicazione e una determinata pagina nell'applicazione. La chiave corrisponde solo se la pagina nell'applicazione di destinazione soddisfa tutti i criteri definiti nella chiave stessa. Per rendere meno rigida la definizione dei criteri di una singola chiave è consentito l'utilizzo di espressioni regolari.
key_name.h	Questo parametro determina la chiave o il collegamento utilizzato. Ciò comporta la separazione dei nomi delle chiavi con uno spazio, ad esempio: 'ctrl + k'.
key_desc.h	Questo parametro determina la chiave o il collegamento utilizzato. Ciò comporta la separazione dei nomi delle chiavi con uno spazio, ad esempio: 'ctrl + k'.
force_display.h	Solo guida contesto\nIndica se il contenuto della macro viene sempre visualizzato come guida istantanea, anche se quest'ultima è disattivata durante la riproduzione dell’assistente desktop.
link_to_sim.h	Questa opzione include il collegamento alla simulazione nell'area commento principale. Questa opzione è relativa a una navigazione che è stata creata sulla base di un progetto di simulazione (mediante conversione).
macro_comment.h	Commento generale. Viene visualizzato nella view miniature.
match_value.h	Questa opzione specifica se il valore indicato deve essere confrontato con il valore reale dell'oggetto nell'applicazione live.
mini_on_focuslost.h	Questa opzione definisce se l'area commento viene ridotta a icona quando l'area attiva sulla videata esce dall'oggetto interessato
nav_check_freq.h	Definisce la frequenza con cui il @{NAVIGATOR} controlla l'aggiornamento del contenuto. Se il contenuto aggiornato è disponibile, il @{NAVIGATOR} avvierà automaticamente il contenuto. Ciò è utile specialmente nei processi di gestione delle modifiche.
enable_tincan.h	Attiva il tracking per il contenuto @{NAVIGATOR}. Il contenuto deve essere avviato da un’area di lavoro @{MANAGER} .
no_spike.h	Questa opzione definisce se l'area commento dell'oggetto viene visualizzata con o senza punta.
objname.h	Ogni oggetto di una navigazione richiede un nome univoco ai fini dell'identificazione quando si utilizzano comportamenti e attribuzioni di comportamenti.
orientation.h	Questo parametro definisce l'orientamento dell'area commento dell'oggetto a cui si fa riferimento. La freccia dell'area commento indica la posizione a cui si fa riferimento nella pagina, mentre l'area commento stessa viene visualizzata come offset nella direzione selezionata, come indicato. Se è selezionato l'orientamento 'Centrale', l'area commento viene visualizzata senza freccia, al centro della posizione definita.
path.h	Il percorso dell'oggetto descrive le proprietà dell'oggetto in base al profilo dell'applicazione utilizzata. Il percorso dell'oggetto viene utilizzato per individuare l'oggetto nell'applicazione live. Di norma, non è necessario modificare manualmente questo campo.
position.h	I valori inseriti qui definiscono la posizione dell'area commento principale nella videata. I numeri indicano la distanza in pixel dall'angolo superiore sinistro della videata.
reference.h	Se la navigazione è stata convertita da una simulazione, l'origine della rispettiva fase deve essere specificata qui
resize.h	Questa opzione definisce se le dimensioni della finestra dell'applicazione target devono essere modificate automaticamente in base alle dimensioni utilizzate quando è stata creata la navigazione. Ciò potrebbe rivelarsi utile per le aree attive, che vengono visualizzate in base alla posizione.
