NAVIGATOR	Desktop Assistant
enable_recording.h	Membenarkan anda menunjukkan kawalan untuk proses rakaman. Anda boleh tentukan kedudukan kawalan dalam bar sisi.\nRakaman ini membenarkan pengguna untuk merakam proses sebagai dokumen Microsoft Word atau video. Fail yang direkod dipaparkan dalam tetingkap utama pada tab Bahagian Pengguna.
enable_exit_da	Kedudukan: Kawalan 'Exit'
enable_exit_da.h	Membenarkan anda menunjukkan kawalan untuk menghentikan @{NAVIGATOR}. Anda boleh tentukan kedudukan kawalan dalam bar sisi.
enable_info	Tunjukkan Tab 'Maklumat' 
enable_info.h	mendayakan tab 'Maklumat' untuk tetingkap utama pembantu desktop. Masukkan maklumat teks dalam perihalan  pendek kumpulan pembantu desktop.
request_content_type	Minta Jenis Kandungan
request_content_type.h	Tentukan kefungsian untuk meminta kandungan. Pilih jenis daripada senarai juntai bawah. \nE-Mel: Membenarkan anda memasukkan alamat e-mel untuk permintaan. \nURL: Membenarkan anda memasukkan URL untuk membuka halaman web. \nKawalan 'Kandungan Permintaan’ dipaparkan dalam bar sisi. Jika tiada kandungan ditemui, pautan ‘Kandungan Permintaan’ dipaparkan dalam tetingkap utama.
email	E-Mel
url	URL
enable_request_content	Kedudukan: Kawalan 'Minta Kandungan'
enable_request_content.h	Tentukan kedudukan kawalan 'Minta Kandungan’ dalam bar sisi.
enable_external_search_ctx	Sediakan Maklumat Konteks
enable_external_search_ctx.h	Menyediakan maklumat konteks tambahan bagi pengguna dengan URL carian semasa carian. Maklumat konteks akan digunakan untuk carian. Aktifkan tetapan, jika carian ditentukan anda boleh digunakan pada maklumat konteks. \nMaklumat konteks yang disediakan ditentukan dalam parameter 'Maklumat Konteks'.
external_search_ctx	Maklumat Konteks
external_search_ctx.h	Tentukan maklumat konteks, jika tetapan 'Sediakan Maklumat konteks’ telah diaktifkan. Maklumat konteks berikut voleh disediakan: EXE bagi aplikasi semasa (&executable=$#{EXE}), kunci halaman bagi halaman aplikasi semasa (&pagekey=$#{PAGEKEY})\nPerhatian: Jangan ubah struktur rentetan maklumat konteks.
enable_external_search	Kedudukan: Kawalan 'Carian Luaran'
enable_external_search.h	Membenarkan anda mengaktifkan halaman carian luaran untuk mencari kandungan atau maklumat lanjut. Dengan tetapan yang diaktifkan, kawalan 'Carian Luaran’ dipaparkan dalam bar sisi. Anda boleh tentukan kedudukan kawalan dalam bar sisi. \nButang membuka medan carian untuk input terma carian. Hasil carian ditunjukkan pada halaman carian luaran. Untuk carian luaran, anda perlu tentukan URL carian dalam parameter 'URL Carian Luaran' 
external_search_url	URL
external_search_url.h	Membenarkan anda menentukan URL untuk carian luaran. Masukkan URL dalam struktur berikut:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nPerhatian: Jangan padam atau ubah '=$#{SEARCHTERM}' parameter URL.
enable_share_content	Tunjukkan Kawalan 'Minta Kandungan'
enable_share_content.h	Tunjuk butang 'Kongsi Kandungan' dalam pengaki tetingkap utama. Butang membuka kotak dialog dengan pautan ke kandungan terpilih.
author_email	E-Mel
author_email.h	Membenarkan anda menentukan alamat e-mel untuk meminta kandungan. Alamat e-mel digunakan untuk fungsi 'Minta Kandungan'.
author_url	URL
author_url.h	Membenarkan anda menentukan URL untuk meminta kandungan. URL digunakan untuk fungsi 'Minta Kandungan'.
author_url_params	Parameter URL
author_url_params.h	Membenarkan anda untuk menyatakan parameter untuk URL pengarang. \nAnda boleh menentukan nama aplikasi dan yang boleh dilaksana. Gantikan nilai 'aplikasi' atau 'boleh dilaksana' dengan nama yang diperlukan.
enable_fuzzy_match	Dayakan Padanan Kabur
enable_fuzzy_match.h	Menakrifkan sama ada padanan kabur digunakan untuk memadankan konteks kandungan dengan halaman aplikasi.
enable_ident_filter	Dayakan Pengenalan Aplikasi Lanjutan
enable_ident_filter.h	Menentukan yang hanya maklumat aplikasi berkaitan digunakan untuk main semula @{NAVIGATOR}. Ia membolehkan anda mengoptimumkan prestasi @{NAVIGATOR}. \nNota: Pilihan boleh membawa kepada pengecaman objek palsu. Anda disyorkan untuk menguji main semula sebelum menerbitkan kandungan.
library_size	Saiz Tetingkap Utama
library_size.h	Takrifkan saiz (lebar, ketinggian) tetingkap utama dalam piksel.
book_win_position	Kedudukan Tetingkap Kandungan (Bebas)
book_win_position.h	Takrifkan kedudukan tetingkap kandungan (kiri, atas) untuk penjajaran 'Bebas' pada skrin. Nilai diberi dalam piksel.
book_win_size	Saiz Tetingkap Kandungan
book_win_size.h	Takrifkan saiz (lebar, ketinggian) tetingkap kandungan dalam piksel.
book_win_positioning	Penjajaran Tetingkap Kandungan
book_win_positioning.h	Takrifkan penjajaran tetingkap kandungan pada skrin. Pilihan 'Bebas' membenarkan untuk mentakrifkan kedudukan dalam parameter 'Kedudukan Tetingkap Kandungan'.
errNoApplicationContext	Makro semasa bukan merupakan konteks aplikasi.
errNoTargetDefinition	Makro tidak sepadan dengan takrifan sasaran.
errExtractPagekey	Tidak dapat mengekstrak kekunci halaman dengan profil:
errScreenshot	Tidak dapat untuk syot layar. Cuba lagi.
errLoadTemplate	Tidak dapat memuatkan profil:
errRecordProcessStep	Langkah jelajah berpandu tidak boleh dirakam untuk projek 'bantuan konteks'.
errLanguageSelection	Tiada bahasa dipilih.
errNoWriteToken	Anda tidak mempunyai kebenaran menulis untuk objek yang dipilih.
errMacroSelection	Tiada makro dipilih.
errObjectInformation	Tiada Maklumat objek pada kedudukan yang diberi.
errSpecializedInformation	Tiada maklumat khusus pada kedudukan yang diberi.
errPosition	Kedudukan bukan di kawasan tetingkap.
errActionMacroSelection	Tiada makro tindakan dipilih.
errUpdateObject	Jenis objek dipilih tidak dapat dikemas kini.
errInsertExplanation	Penerangan bebas tidak boleh dimasukkan untuk makro dipilih.
action.h	Jelajah berpandu sahaja\nPilihan ini mentakrifkan tindakan yang pengguna sepatutnya laksanakan pada objek.
all_values.h	Dalam beberapa kes objek bagi aplikasi menahan pilihan untuk nilai yang tidak boleh dirangkumi oleh kawalan HTML piawai. Kemudian kawalan digunakan yang paling dekat dengan objek dalam aplikasi itu. Medan ini sebagai tambahan menahan semua nilai yang objek tahan sebagai pilihan.
anim_steps.h	Nilai tersebut menentukan berapa banyak langkah-langkah kesan serlahan yang dipilih dianimasi. Nilai rendah mempercepatkan animasi tetapi membuat kesan yang tidak menentu. Nilai yang tinggi menjadikan animasi lebih lancar tetapi juga melambatkan kelajuan animasi secara keseluruhannya.
auto_execute.h	Tetapan mentakrfikan tindakan yang akan dilaksanakan secara automatik semasa main semula navigasi.
b_height.h	Takrifkan ketinggian gelembung objek dalam piksel. Jika jumlah teks melebihi ruang yang tersedia dalam gelembung ia akan menskalakan berdasarkan ketinggian secara automatik ke ruang yang diperlukan.
b_hide_option.h	Bantuan konteks sahaja\nDengan mengaktifkan pilihan ini, tetapan akan dipaparkan dalam gelembung objek atau penerangan yang mana maklumat objek (gelembung dan serlahan) boleh dinyahaktifkan oleh pengguna akhir. Ini membolehkan pengguna untuk menyembunyikan sebarang maklumat yang tidak lagi diperlukan.
b_minimizable.h	Pilihan ini mentakrifkan jika gelembung boleh diminimumkan semasa main semula. Untuk pilihan diaktifkan butang 'Minimum' dipaparkan dalam pengepala gelembung.
b_closable.h	Bantuan konteks sahaja\nPilihan ini mentakrifkan jika gelembung boleh ditutup semasa main semula. Untuk pilihan diaktifkan butang 'Tutup' dipaparkan dalam pengepala gelembung.
b_minimized.h	Bantuan konteks sahaja\nPilihan ini mentakrifkan jika gelembung objek yang dipaparkan diminimumkan apabila halaman dimuatkan.
bmain_size.h	Takrifkan saiz (kelebaran, ketinggian) tetingkap utama dalam piksel.
bmain_minimizable.h	Pilihan ini mentakrifkan jika tetingkap utama boleh diminimumkan atau tidak.
bmain_position.h	Nilai yang dimasukkan di sini mentakrifkan kedudukan tetingkap utama pada skrin. Nombor menerangkan jarak dari sudut kiri atas skrin dalam piksel.
bmain_win_style.h	Takrifkan penampilan tetingkap utama. Pilih sumber gaya daripada senarai.
bmain_alignment.h	Takrifkan penjajaran tetingkap utama pada skrin. Pilihan 'Bebas' membenarkan untuk mentakrifkan kedudukan dalam parameter 'Kedudukan Tetingkap'.
bubble_offset.h	Pilihan ini mentakrifkan ofset dalam piksel di mana gelembung objek dipaparkan kepada objek.
bubblestyle_d.h	Tentukan sumber gaya gelembung untuk memaparkan gelembung objek.projek.
bubblestyle_d.h	Tentukan sumber gaya gelembung untuk memaparkan gelembung objek.projek.
choose_bool.h	Medan ini mengandungi nilai yang menentukan sama ada butang radio atau kotak semak dihidupkan atau dimatikan. Nilai untuk butang radio sentiasa '1' (dihidupkan). Nilai untuk kotak semak boleh jadi '0' (dimatikan) atau '1' (dihidupkan).
choose_text.h	Parameter ini mengandungi rentetan aksara yang ditemui untuk entri yang dipilih dalam menu timbul atau medan senarai semasa proses rakaman automatik. Rentetan ini dimasukkan ke dalam teks gelembung penjelasan dalam pelbagai mod dan bukan di ruang letak '${choose_text}' (lihat mod teks dalam Editor HTML). Ia digunakan sebagai modul teks untuk teks gelembung yang dijana secara automatik apabila menjana kandungan gelembung secara automatik dengan modul teks semasa rakaman.
click_pos.h	Menerangkan kedudukan dalam tetingkap aplikasi yang telah diklik oleh pengarang semasa objek dirakamkan. Kedudukan yang ditentukan dalam piksel dan merujuk kepada sudut kiri atas kandungan tetingkap aplikasi.
click_pos_rel.h	Menerangkan kedudukan dalam tetingkap aplikasi. Nilai dalam peratus (%) memberikan kedudukan relatif kepada keseluruhan lebar dan ketinggian tetingkap aplikasi dengan sisi kiri dan atas sebagai titik rujukan.
config_file.h	Mengandungi nama Profil Aplikasi yang digunakan untuk mencipta kekunci dan juga mentafsirkan kekunci kemudian nanti.
display_name.h	Tentukan nama aplikasi. Nama akan dipaparkan dalam tetingkap pengecualian lawatan berpandu.
dump_page.h	Mengandungi skrin dirakam \nAnda boleh mengubah imej dengan menggunakan fungsi 'Gantikan Imej.
element_type.h	Menerangkan kelas objek yang telah dikenal pasti oleh mekanisme pengecaman.
enabled.h	Bantuan konteks sahaja\nPilihan ini mentakrifkan jika makro dimasukkan ke dalam analisis halaman atau tidak. Jika pilihan ini dinyahaktifkan, objek bantuan tidak akan dipaparkan walaupun jika objek yang berkaitan wujud pada halaman.
optional.h	Lawatan berpandu sahaja\nPilihan mentakrifkan sama ada langkah lawatan berpandu adalah pilihan untuk pengguna dalam proses. \nSemasa main semula ikon yang berbeza akan ditunjukkan dalan senarai langkah. Jika kawalan tidak boleh dilihat pada halaman atau jika halaman adalah salah maka langkah akan dilangkau.
executable.h	Mengandungi nama aplikasi boleh dilaksanakan seperti yang digunakan oleh sistem pengendalian.
explanation_d.h	Mengandungi maklumat kepada konteks masing-masing (teks, pautan, imej dll.). Sila pastikan paparan optimum maklumat dalam gelembung utama.
explanation_d_modified.h	Jika pilihan ini diaktifkan, maklumat konteks tidak lagi dijana secara automatik sekiranya berlaku terjemahan automatik tetapi sebaliknya ia perlu diedit secara manual. Ini membantu untuk mengekalkan perubahan manual pada kandungan gelembung.
fieldname.h	Mengandungi nama kawalan rakaman, yang dimasukkan ke dalam teks gelembung. \nAnda boleh mengubah nama objek dalam medan teks. Nama objek mempunyai ruang letak '${fieldname}'.
fieldicon.h	Mengandungi imej butang atau ikon yang dirakam, yang dimasukkan dalam teks gelembung. \nAnda boleh mengubah imej objek dengan menggunakan fungsi 'Ganti Imej'.Imej objek mempunyai ruang letak '${fieldicon}'.
g_highlight_bgr.h	Ini mentakrifkan warna piawai serlahan sempadan dalam navigasi. Warna boleh dimasukkan secara langsung sebagai nilai RBG dalam format HEX atau dipilih daripada luar kotak dialog Pemilih Warna.
g_highlight_border.h	Parameter ini mentakrifkan ketebalan umum bingkai serlahan objek dalam piksel. Lebar piksel tersedia daripada '1' hingga '10'.
g_highlight_effect.h	Pilihan ini menentukan jenis kesan serlahan yang digunakan untuk objek dalam navigasi.
hide_on_focuslost.h	Pilihan ini mentakrifkan jika gelembung akan disembunyikan semasa fokus pada skrin meninggalkan objek berkaitan.
highlight_offset.h	Parameter ini mentakrifkan ofset piksel tambahan bagi segi empat tepat serlahan di sekitar elemen ditanda.
key.h	Mengandungi semua kriteria untuk mengenalpasti tetingkap aplikasi dan halaman tertentu dalam aplikasi. Kekunci hanya sepadan jika halaman dalam aplikasi sasaran memenuhi semua kriteria yang ditakrifkan dalam kekunci. Dalam usaha untuk melembutkan definisi kriteria kekunci tunggal, penggunaan ungkapan biasa dibenarkan.
key_name.h	Parameter ini menentukan kekunci atau pintasan digunakan. Ini melibatkan memisahkan nama kekunci mengikut ruang, contohnya: 'ctrl + k'.
key_desc.h	Parameter ini menentukan kekunci atau pintasan digunakan. Ini melibatkan memisahkan nama kekunci mengikut ruang, contohnya: 'ctrl + k'.
