NAVIGATOR	Desktop Assistant
errNoTargetDefinition	巨集未對應至目標定義。
errExtractPagekey	無法萃取以下設定檔的頁面鍵值：
errScreenshot	無法擷取畫面。請再試一次。
errLoadTemplate	無法載入設定檔：
errRecordProcessStep	無法錄製 '內容輔助說明' 專案的導覽步驟。
errLanguageSelection	未選擇語言。
errNoWriteToken	您沒有所選物件的寫入權限。
errMacroSelection	未選擇巨集。
errObjectInformation	指定的位置上沒有物件資訊。
errSpecializedInformation	指定位置沒有專用資訊。
errPosition	位置不在視窗區域中。
errActionMacroSelection	未選擇動作巨集。
errUpdateObject	無法更新所選物件類型。
errInsertExplanation	無法插入所選巨集的任意解說。
action.h	僅導覽\n此選項可用於定義使用者應對物件執行的動作。
all_values.h	在某些情況下，應用程式的物件會具有標準 HTML 控制項無法涵蓋的數值選項，因此會使用最接近應用程式物件的控制項。此欄位另有物件的所有數值選項。
anim_steps.h	此數值代表要使用多少個步驟來動畫呈現所選的反白效果。數值低可加快動畫速度，但會造成不連貫的印象。數值高可讓動畫更流暢，但也會降低整體動畫速度。
auto_execute.h	設定定義將在瀏覽錄放期間自動執行動作。
b_height.h	定義物件氣泡框的高度 (像素)。若文字量超過氣泡框內的可用空間，會自動將高度調整為所需空間。
b_hide_option.h	僅內容輔助說明\n啟用此選項後，物件或解說氣泡框中會顯示設定，一般使用者可透過此設定來停用物件資訊 (氣泡框和反白)。使用者可藉此隱藏任何不再需要的資訊。
b_minimizable.h	此選項定義是否要在錄放期間最小化氣泡框。若啟用選項，則會在氣泡框表頭中顯示 '最小化' 按鈕。
b_closable.h	僅內容輔助說明\n此選項定義是否要在錄放期間關閉氣泡框。若啟用選項，則會在氣泡框表頭中顯示 '關閉' 按鈕。
b_minimized.h	僅內容輔助說明\n此選項代表載入頁面後，是否要最小化顯示物件氣泡框。
bmain_size.h	定義主視窗的大小 (寬度、高度) (像素)
bmain_minimizable.h	此選項定義是否可最小化主視窗。
bmain_position.h	此處所輸入的值定義畫面上的主視窗位置。數字代表與畫面左上角的距離 (像素)。
bmain_win_style.h	定義主視窗外觀。請從清單選擇樣式資源。
bmain_alignment.h	定義畫面上的主視窗對齊。選項 '可用' 允許您在 '視窗位置' 參數中定義位置。
bubble_offset.h	此選項可用於定義物件氣泡框與物件的間距 (像素)。
bubblestyle_d.h	指定用於顯示專案的物件氣泡框的氣泡框樣式資源。
bubblestyle_d.h	指定用於顯示專案的物件氣泡框的氣泡框樣式資源。
choose_bool.h	此欄位包含的數值可決定選項圓鈕或核取方塊的狀態為開啟或關閉。選項圓鈕的數值一律為 '1' (開啟)。核取方塊的數值可為 '0' (關閉) 或 '1' (開啟)。
choose_text.h	此參數包含的字元字串是在自動錄製的過程中，在蹦現畫面功能表或清單欄位中針對所選輸入項所找到的。此字串是以多種模式插入說明氣泡框文字中，而非使用 '${choose_text}' 位置保留符號 (請參閱 HTML 編輯器中的文字模式)。在錄製過程中，當要使用文字模組自動產生氣泡框內容時，會將該字串當作文字模組套用於自動產生的氣泡框文字。
click_pos.h	說明錄製物件時，作者在應用程式視窗中按一下的位置。位置需以像素指定，且在應用程式視窗內容的左上角。
click_pos_rel.h	說明應用程式視窗中的位置。此百分比值 (%) 使用應用程式視窗的左緣和上緣作為參考點，指出視窗整體寬度和高度的相對位置。
config_file.h	包含可建立鍵值並進一步解譯鍵值的應用程式設定檔名稱。
display_name.h	指定應用程式名稱，此名稱將顯示於導覽的異常視窗中。
dump_page.h	包含錄製畫面，\n您可以使用 ‘替代圖像’ 功能更改圖像。
element_type.h	說明由辨識機制所辨識的物件類別。
enabled.h	僅內容輔助說明\n此選項代表是否要將巨集併入頁面分析中。若停用此選項，即使頁面上有相關物件，也不會顯示輔助說明物件。
optional.h	僅導覽\n該選項定義導覽步驟在程序中對於使用者是否為選擇性。\n錄放期間會在步驟清單中顯示不同圖示。若頁面上未顯示控制或頁面錯誤，則會跳過步驟。
executable.h	包含作業系統使用的應用程式可執行檔名稱。
explanation_d.h	包含各內容 (文字、連結、圖像等) 的資訊。請確保會以最佳方式顯示主要氣泡框中的資訊。
explanation_d_modified.h	若啟用此選項，自動翻譯時將不會再自動產生內容資訊，而必須手動編輯。這有助於保留手動更改的氣泡框內容。
fieldname.h	包含已錄製控制項的名稱，名稱會插入於氣泡框文字中。\n您可以在文字欄位中更改物件名稱。該物件名稱會有位置保留符號 ‘${fieldicon}’。
fieldicon.h	包含已錄製按鈕或圖示的圖像，圖像會插入於氣泡框文字中。\n您可以使用 ‘替代圖像’ 功能更改物件圖像。該物件圖像位置會有位置保留符號 ‘${fieldicon}’。
g_highlight_bgr.h	定義瀏覽中的反白框線標準色彩。可直接以 HEX 格式輸入 RBG 數值色彩，或自色彩選擇器對話方塊中選擇。
g_highlight_border.h	此參數可用於定義物件反白框架的一般厚度 (像素)。像素寬度可為 '1' 至 '10'。
g_highlight_effect.h	此選項可用於決定要用於瀏覽中物件的反白效果類型。
hide_on_focuslost.h	此選項代表當畫面上的焦點離開相關物件時，是否要隱藏氣泡框。
highlight_offset.h	此參數會針對已標記元素周圍的反白矩形定義新增的像素間距。
key.h	包含的所有準則可用於辨識應用程式視窗和應用程式中的特定頁面。只有當目標應用程式中的頁面符合在鍵值中定義的所有準則時，才會與鍵值相符。為了能更輕易定義單一鍵值準則，您可以使用規則運算式。
key_name.h	此參數可用於決定要使用的鍵值或捷徑。您必須使用空格來分隔鍵值名稱，例如：'ctrl + k'。
key_desc.h	此參數可用於決定要使用的鍵值或捷徑。您必須使用空格來分隔鍵值名稱，例如：'ctrl + k'。
force_display.h	僅內容輔助說明\n指定將巨集內容一律顯示為立即輔助說明，即使立即輔助說明在桌面助理的錄放期間已停用。
link_to_sim.h	此選項會將模擬連結加入主要氣泡框中。此選項與根據模擬專案 (透過轉換) 所建立的瀏覽相關。
macro_comment.h	一般備註，以縮圖檢視顯示。
match_value.h	此選項代表是否要將指定的數值與即時應用程式的物件實際數值進行比較。
mini_on_focuslost.h	此選項代表當畫面上的焦點離開相關物件時，是否要最小化氣泡框。
nav_check_freq.h	定義 @{NAVIGATOR} 檢查更新內容的頻率。若有更新內容，@{NAVIGATOR} 將自動啟動內容。這對更改管理程序格外實用。
enable_tincan.h	啟用追蹤 @{NAVIGATOR} 內容。內容必須在 @{MANAGER} 工作區域開始。
no_spike.h	此選項代表是否要顯示物件氣泡框的尖端。
objname.h	當使用效果和效果指派時，瀏覽中的每個物件皆需要專屬名稱以供識別。
orientation.h	此參數可用於定義物件氣泡框與參考物件的相對方向。氣泡框箭頭會指向頁面中的參考位置，而氣泡框本身會依指示偏向所選的方向。若選擇 '置中' 方向，則會在定義的位置中央顯示沒有箭頭的氣泡框。
path.h	物件路徑會根據使用的應用程式設定檔來說明物件的屬性。物件路徑可用於辨識即時應用程式的物件。依規定，您不需手動編輯此欄位。
position.h	在此輸入的數值代表主要氣泡框在畫面上的位置。數字代表與畫面左上角的距離 (像素)。
reference.h	若瀏覽由模擬轉換而來，則必須在此指定個別主題的來源。
resize.h	此選項代表是否要自動將目標應用程式視窗大小更改為建立瀏覽時所使用的大小。由於系統會根據位置顯示啟用中區域，因此啟用此選項將會很有幫助。
revision.h	顯示錄製應用程式畫面時用於建立鍵值的應用程式設定檔版本。
sc_config_header.h	應用程式的設定檔資訊會儲存在此欄位中。在播放過程中，瀏覽會使用此資訊以正確辨識應用程式及其物件。
screenshot_rect.h	顯示在原始畫面中擷取畫面時所使用的區域。依規定，您不需手動編輯此數值。
show_bubble.h	此選項代表完全載入頁面後，是否要顯示氣泡框。
start_from_arbitrary.h	此選項代表可從任意步驟啟動導覽，而不需從程序開始時啟動。
show_hilight.h	指定物件是否顯示反白。
show_highlight.h	指定物件是否顯示反白。
show_on_focus.h	此選項代表當畫面上的焦點更改為相關物件時，是否要顯示氣泡框。
source.h	若瀏覽是自模擬轉換而來，則參數代表原始課程單元。
subkey.h	在某些情況下，忽略鍵值原始部份的特定部份會有所幫助。例如，由於特定頁面的變式不相關，且應以瀏覽中的相同鍵值和步驟來處理。即使頁面中透過辨識而找出的鍵值準則多於在鍵值中定義的鍵值準則，此選項會強迫辨識機制認定鍵值為相符項目。如此一來可縮短頁面鍵值，以便使用一個鍵值涵蓋多個頁面。
target_name.h	包含應用程式視窗的名稱。
text_d.h	此參數包含要在參考輸入項欄位中輸入的字元字串。其包含在自動錄製的過程中輸入的數值。在錄製過程中，當使用文字模組自動產生氣泡框內容時，會將此字串以多種模式插入說明氣泡框文字中，而非使用 '${text_d}' 位置保留符號 (請參閱 HTML 編輯器中的文字模式)。
text_d_specializer.h	此參數包含要在參考輸入項欄位中輸入的字元字串。其包含在自動錄製的過程中輸入的數值。在錄製過程中，當使用文字模組自動產生氣泡框內容時，會將此字串以多種模式插入說明氣泡框文字中，而非使用 '${text_d}' 位置保留符號 (請參閱 HTML 編輯器中的文字模式)。
tolerance.h	此值定義合併 '畫面' 巨集時相符程度的允差。此設定與 '合併畫面巨集' 功能相關，可由 '工具 -> 大量更改' 功能表啟動。提高值會增加允差門檻值。請注意，在此情況下也可合併顯示不同物件的擷取畫面。必須以百分比指定值。
uid.h	包含巨集的專屬識別碼 (在專案中管理)。
win_rect.h	定義建立專案時的視窗大小。
explanation_type.h	此選項可用於決定註記類型。根據類型設定，特定象形圖會與文字一同顯示，以反白公告文字。
app_info.h	此設定定義是否要在內容輔助說明中顯示應用程式。若不要顯示應用程式，則停用此設定。
app_link_to_sim.h	此參數可針對 '來源' 參數，顯示內容類型的額外模擬連結。您可以在過程中選擇不同的模式。
screen_info.h	此設定定義是否要在內容輔助說明中顯示頁面。若不要顯示畫面，則停用此設定。
screen_link_to_sim.h	此參數可針對 '來源' 參數，顯示內容類型的額外模擬連結。您可以在過程中選擇不同的模式。
object_info.h	僅內容輔助說明\n此設定定義要顯示的物件變式。
open_expanded.h	若啟用此選項，會在頁面和物件清單開啟的情況下顯示主要氣泡框。
display_on.h	此參數可用於定義要在哪種情況下顯示瀏覽主要氣泡框。開始瀏覽時，檢視應用程式或檢視對應的應用程式頁面。
area.h	此參數可用於定義控制項的位置和大小。前兩個數字代表物件與畫面左緣和上緣的位置。最後兩個數字代表物件的寬度和高度。輸入欄位旁的按鈕可開啟編輯對話方塊，供您自訂物件的位置和大小。
form_on.h	定義步驟為表單。錄放期間該步驟的所有動作會顯示於單一氣泡框。
transition	下一個導引步驟
transition_info	下一個導引步驟
action_pa	動作
trans_action	動作
step_name1	下一個步驟
step_name2	替代步驟 1
step_name3	替代步驟 2
step_name4	替代步驟 3
LClick	按一下左鍵
RClick	按一下右鍵
LDblClick	按兩下左鍵
RDblClick	按兩下右鍵
Focus	焦點
FocusLost	失去焦點
step	導覽步驟
name	名稱
end_message	內文
show_end_window	結束視窗
show_end_window.h	指定於導覽結束時顯示視窗。視窗允許使用者手動關閉導覽。若停用此選項，則不會顯示視窗且會自動關閉導覽。
trans_action.h	僅導覽\n指定驅動跳轉至下一個導覽步驟的動作。
action_pa.h	此設定指定驅動跳轉至下一個導覽步驟的使用者動作。
step_name1.h	僅導覽\n定義程序流程中的下一個步驟。
step_name2.h	僅導覽\n定義若無法顯示定義導覽步驟的替代導覽步驟。
step_name3.h	僅導覽\n定義若無法顯示定義替代導覽步驟 1 的替代導覽步驟。
step_name4.h	僅導覽\n定義若無法顯示定義替代導覽步驟 2 的替代導覽步驟。
step_on_same_page.h	僅導覽\n若下一個導覽步驟在相同的應用程式頁面上，則應啟用此設定。這將避免辨識頁面。
name.h	定義導覽步驟的名稱。該名稱會顯示於 '物件' 巨集的 '下一個導引步驟' 設定以供選擇。
set_value	自動設定值
set_value.h	此設定代表在播放瀏覽時，是否要自動設定巨集值。
end_message	內文
end_message.h	您可以在此文字欄位中輸入程序結束時要顯示在氣泡框中的文字。文字欄位會預設使用預設文字。
restart_option	重新啟動按鈕
restart_option.h	啟用此選項時，氣泡框中會出現按鈕供使用者用於重複程序。如此一來便可使用不同的輸入項來執行程序。
record_end_display	編輯氣泡框
end_bubble	氣泡框程序結尾
bend_position	位置
bend_position.h	在此輸入的數值代表氣泡框在畫面上的位置。數值需以像素指定，並位於畫面左上角。
bend_style	樣式
bend_style.h	此設定定義顯示氣泡框所用的氣泡框樣式。您可在功能表的 '工具' > '編輯氣泡框樣式' 中開啟氣泡框樣式編輯器，並使用該編輯器定義氣泡框樣式。整個工作區域一律可使用氣泡框樣式。
bend_width	寬度
bend_width.h	定義要顯示的氣泡框寬度 (像素)。
bend_height	高度
bend_height.h	定義要顯示的氣泡框高度 (像素)。
process_start_unit	導覽樣式
record_pa_control	錄製導覽步驟
prev_step	上一個步驟
next_step	下一個步驟
disqualifier	排除畫面
disqualifier.h	透過 '頁面說明符'，您可以使用特定物件來區分相似的應用程式頁面。此選項指定當有 '頁面說明符' 時應顯示或排除辨識的應用程式頁面。\n縮圖檢視會顯示選項的狀態：加號 (未排除) 或減號 (排除)。
exception_bubble	氣泡框異常處理
bexp_position	位置
