NAVIGATOR	Desktop Assistant
clear_on_mismatch.h	Егер ешқандай контекст табылмаса, мазмұндар тізімінің жойылғандығын немесе жойылмағандығын анықтайды. Параметр өшірілген болса, соңғы анықталған нысан мазмұны көрсетіледі.
da_positioning	Негізгі терезені туралау
da_positioning.h	Экрандағы негізгі терезенің туралауын анықтайды. “Еркін” опциясы “Негізгі терезе позициясы” параметріндегі позицияны анықтауға мүмкіндік береді.
bar_positioning	Бүйірлік панельді туралау
bar_positioning.h	Экрандағы бүйірлік панельдің туралануын анықтайды.
left_top	Сол жақ жоғарғы бұрышы
left_center	Сол жақ ортасы
left_bottom	Сол жақ төменгі бұрышы
right_top	Оң жақ жоғарғы бұрышы
right_center	Оң жақ ортасы
top_center	Жоғарғы ортасы
right_bottom	Оң жақ төменгі бұрышы
center	Ортасы
free	Еркін
list_order	Мазмұнды сұрыптау
list_order.h	Тізімдегі бар мазмұнды сұрыптау әрекетін білдіреді.
by_default	Жетектеуші құрылымы
by_name	Әліпбилік
by_type	Түр бойынша әліпбилік рет
library_position	Негізгі терезе позициясы (еркін)
library_position.h	Экрандағы “Еркін” туралауына арналған негізгі терезенің позициясын (сол жақ, жоғарғы) анықтайды. Мәндер пиксель бойынша беріледі.
search_url	Іздеу тобы
search_url.h	@{LIBRARY} ішінен мазмұнды іздеу үшін жұмыс аймағының тобын көрсетуге мүмкіндік береді.
enable_recording	Позиция: “Жазуды” басқару
enable_recording.h	Жазу процестерін басқару элементтерін көрсетуге мүмкіндік береді. Басқару элементінің позициясын бүйірлік панельде көрсетуге болады.\nОны жазу арқылы пайдаланушыларға процестерді Microsoft Word құжаттары немесе бейнелер ретінде жазуға мүмкіндік беріледі. Жазылған файлдар негізгі терезедегі “Пайдаланушы аймағы” қойындысында көрсетіледі.
enable_exit_da	Позиция: 'Шығу' басқару элементі
enable_exit_da.h	@{NAVIGATOR} өшіру үшін басқару элементін көрсетуге мүмкіндік береді. Басқару элементінің позициясын бүйірлік панельде көрсетуге болады.
enable_info	“Ақпарат” қойындысын көрсету
enable_info.h	Жұмыс үстелі көмекшісінің негізгі терезесіне арналған “Ақпарат” қойындысын іске қосады. Жұмыс үстелі көмекшісі тобының қысқаша сипаттамасындағы ақпарат мәтінін енгізіңіз.
request_content_type	Мазмұн түрін сұрау
request_content_type.h	Мазмұнды сұрау функциясын көрсетеді. Ашылмалы тізімнен түрін таңдаңыз. \nЭлектрондық пошта: сұраулар үшін электрондық пошта мекенжайын енгізуге мүмкіндік береді. \nURL: веб бетті ашу үшін URL мекенжайын енгізуге мүмкіндік береді. \n“Мазмұнды сұрау” басқару элементі бүйірлік панельде көрсетіледі. Мазмұн табылмаса, негізгі терезеде сұрау мазмұнының сілтемесі көрсетіледі.
email	Эл. пошта
url	URL мекенжайы
enable_request_content	Позиция: “Мазмұнды сұрау” басқару элементі
enable_request_content.h	Бүйірлік панельдегі “Мазмұнды сұрау” басқару элементінің позициясын көрсетеді.
enable_external_search_ctx	Мәнмәтін туралы ақпарат беру
enable_external_search_ctx.h	Іздеу барысында іздеудің URL мекенжайы арқылы пайдаланушының қосымша мәнмәтін туралы ақпаратын береді. Мәнмәтін туралы ақпарат іздеу үшін пайдаланылады. Көрсетілген іздеу шарты мәнмәтін туралы ақпаратты қолдана алса, параметрді белсендіріңіз. \nМәнмәтін туралы берілген ақпарат “Мәнмәтін туралы ақпарат” параметрінде көрсетілген.
external_search_ctx	Мәнмәтін ақпараты
external_search_ctx.h	“Мәнмәтін туралы ақпарат беру” параметрі белсендірілген болса, мәнмәтін ақпаратын көрсетеді. Келесідей мәнмәтін ақпараты берілуі мүмкін: ағымдағы қолданба үшін EXE (&executable=$#{EXE}), ағымдағы қолданба бетінің кілті (&pagekey=$#{PAGEKEY})\nЕскертпе: мәнмәтін ақпараты жолының құрылымын өзгертпеңіз.
enable_external_search	Позиция: “сыртқы іздеу” басқару элементі
enable_external_search.h	Мазмұнды немесе басқа ақпаратты іздеу үшін сыртқы іздеу бетін белсендіруге мүмкіндік береді. Белсенді параметр арқылы бүйірлік панельде “Сыртқы іздеу” басқару элементі көрсетіледі. Басқару элементінің позициясын бүйірлік панельде көрстуге болады. \nІздеу шартын енгізу үшін түйме арқылды іздеу өрісі ашылады. Іздеу нәтижелері сыртқы іздеу бетінде көрсетіледі. Сыртқы іздеу үшін “Сыртқы іздеудің URL мекенжайы” параметрін көрсету қажет.
external_search_url	URL мекенжайы
external_search_url.h	Сыртқы іздеу үшін URL мекенжайын көрсетуге мүмкіндік береді. URL мекенжайын келесі құрылымда енгізіңіз:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nЕскертпе: URL параметрінің =$#{SEARCHTERM}’ құрылымын жоймаңыз немесе өзгертпеңіз.
enable_share_content	“Мазмұнмен бөлісу” басқару элементін көрсету
enable_share_content.h	“Мазмұнмен бөлісу” түймесін негізгі терезенің төменгі колонтитулында көрсетеді. Түймені басқанда, таңдалған мазмұнға жасалған сілтемесі бар диалогтық терезе ашылады.
author_email	Эл. пошта
author_email.h	Сұралған контентке арналған электрондық пошта мекенжайын көрсетуге мүмкіндік береді. Электрондық пошта мекенжайы “Мазмұн сұрау” функциясы үшін пайдаланылады.
author_url	URL мекенжайы
author_url.h	Сұралған контентке арналған URL мекенжайын көрсетуге мүмкіндік береді. URL мекенжайы “Мазмұн сұрау” функциясы үшін пайдаланылады.
author_url_params	URL параметрлері
author_url_params.h	Автордың URL мекенжайына арналған параметрлерді көрсетуге мүмкіндік береді. \nҚолданба аты мен орындалатын тапсырманы көрсетуге болады. “Қолданба” немесе “орындалатын тапсырма” мәнін тиісті атпен ауыстырыңыз.
enable_fuzzy_match	Нақты емес сәйкестікті қосу
enable_fuzzy_match.h	Бұл параметр нақты емес сәйкестік функциясы мазмұн контекстін қолданба бетімен салыстыру үшін пайдаланылғандығын немесе пайдаланылмағандығын анықтайды.
enable_ident_filter	Кеңейтілген қолданба идентификациясын қосу
enable_ident_filter.h	@{NAVIGATOR} ойнату процесі үшін тек тиісті қолданба туралы ақпараттың пайдаланылатынын көрсетеді. Бұл @{NAVIGATOR} өнімділігін оңтайландыруға мүмкіндік береді.\nЕскертпе: опция қате нысанның анықталуына әкелуі мүмкін. Мазмұнды жарияламас бұрын ойнатуды сынауға кеңес беріледі.
library_size	Негізгі терезе өлшемі
library_size.h	Негізгі терезенің өлшемін (ені, биіктігі) пиксель бойынша анықтайды.
book_win_position	Мазмұн терезесінің позициясы (еркін)
book_win_position.h	Экрандағы "Еркін" туралауына арналған мазмұн терезесінің позициясын (сол жақ, жоғарғы) анықтайды. Мәндер пиксель бойынша беріледі.
book_win_size	Мазмұн терезесінің өлшемі
book_win_size.h	Мазмұн терезесінің өлшемін (ені, биіктігі) пиксель бойынша анықтайды.
book_win_positioning	Мазмұн терезесін туралау
book_win_positioning.h	Экрандағы мазмұн терезесінің туралауын анықтайды. "Еркін" опциясы "Мазмұн терезесінің позициясы" параметріндегі позицияны анықтауға мүмкіндік береді.
errNoApplicationContext	Ағымдағы макрос қолданба контексті емес.
errNoTargetDefinition	Макрос мақсатты анықтамаға сәйкес келмейді.
errExtractPagekey	Профилі бар бет кілтін шығару мүмкін емес:
errScreenshot	Скриншотын алу мүмкін емес. Әрекетті қайталаңыз.
errLoadTemplate	Профильді жүктеу мүмкін емес:
errRecordProcessStep	Қадамдық нұсқаулық қадамдарын мәнмәтін анықтамасының жобалары үшін жазу мүмкін емес.
errLanguageSelection	Тіл таңдалмады.
errNoWriteToken	Таңдалған нысан үшін жазуға рұқсат жоқ.
errMacroSelection	Макрос таңдалмады.
errObjectInformation	Берілген позиция бойынша нысан ақпараты жоқ.
errSpecializedInformation	Берілген позиция бойынша арнайы ақпарат жоқ.
errPosition	Позиция терезе аймағында емес.
errActionMacroSelection	Ешбір әрекет макросы таңдалмады.
errUpdateObject	Таңдалған нысан түрін жаңарту мүмкін емес.
errInsertExplanation	Таңдалған макрос үшін еркін түсініктемені енгізу мүмкін емес.
action.h	Тек қадамдық нұсқаулық\nБұл опция пайдаланушының нысанда орындауы қажет әрекетін анықтайды.
all_values.h	Кей жағдайларда қолданба нысаны стандартты HTML басқару элементімен қамтылмайтын мәндерге арналған таңдауларды сақтайды. Содан соң, қолданбадағы нысанға ең жақын басқару элементі пайдаланылады. Осыған қоса, бұл өріс нысанның таңдаулар ретінде ұстап тұратын барлық мәндерін сақтайды.
anim_steps.h	Бұл мән таңдалған бөлектеу әсері қанша қадамды орындау арқылы анимацияланғанын анықтайды. Төмен мәндер анимацияны тездетеді, бірақ қарқынды әсер құрады. Жоғары мәндер анимацияны тегіс етіп жасайды, бірақ жалпы анимация жылдамдығын азайтады.
auto_execute.h	Бұл параметр навигацияны ойнату кезінде автоматты түрде орындалатын әрекетті анықтайды.
b_height.h	Нысанның жолма-жол ескертуінің биіктігін пиксельдермен анықтайды. Егер мәтін мөлшері жолма-жол ескертудегі қолжетімді кеңістіктен асатын болса, ол биіктігі мен енін автоматты түрде қажетті кеңістікке масштабтайды.
b_hide_option.h	Тек контекст анықтамасына арналған\nБұл опцияны белсендіргенде параметр нысанда немесе түсініктемелік жолма-жол ескертуде пайда болады, ал ол жердегі нысан анықтамасын (жолма-жол ескерту және бөлектеу) соңғы пайдаланушылар өшіре алады. Бұл пайдаланушыларға бұдан былай қажетсіз болып есептелетін кез келген анықтаманы жасыруға мүмкіндік береді.
b_minimizable.h	Бұл опция ойнату кезінде жолма-жол ескертудің барынша азаятындығын анықтайды. Опция белсендірілгенде, “Азайту” түймешігі жолма-жол ескерту тақырыбында көрсетіледі.
b_closable.h	Тек контекст анықтамасына арналған\nБұл опция ойнату кезінде жолма-жол ескертудің жабылатындығын анықтайды. Опция белсендірілгенде, “Жабу” түймешігі жолма-жол ескерту тақырыбында көрсетіледі.
b_minimized.h	Тек контекст анықтамасына арналған\nБұл опция бет жүктелген кезде, нысанның жолма-жол ескертуі азайтылып көрсетіліп тұрғандығын анықтайды.
bmain_size.h	Негізгі терезенің өлшемін (ені, биіктігі) пиксель бойынша анықтайды.
bmain_minimizable.h	Бұл опция негізгі терезенің кішірейетіндігін немесе кішіреймейтіндігін анықтайды.
bmain_position.h	Осы жерге енгізілген мәндер экрандағы негізгі терезенің позициясын анықтайды. Сандар экранның жоғарғы сол жақ бұрышынан бастап пиксель бойынша арақашықтықты сипаттайды.
bmain_win_style.h	Негізгі терезе көрінісін анықтайды. Тізімнен стиль ресурсын таңдаңыз.
bmain_alignment.h	Экрандағы негізгі терезенің туралауын анықтайды. “Еркін” опциясы “Терезе позициясы” параметріндегі позицияны анықтауға мүмкіндік береді.
bubble_offset.h	Бұл опция нысанның жолма-жол ескертуінің пиксель бойынша ауытқуын нысанмен салыстыра отырып анықтайды.
bubblestyle_d.h	Жобадағы жолма-жол ескертуді көрсету үшін жолма-жол ескерту стилінің ресурсын көрсетеді.
bubblestyle_d.h	Жобадағы жолма-жол ескертуді көрсету үшін жолма-жол ескерту стилінің ресурсын көрсетеді.
choose_bool.h	Бұл өрісте ауыстырып-қосқыш немесе құсбелгінің қосулы не өшірулі екенін анықтайтын мән қамтылады. Ауыстырып-қосқыш мәні әрқашан “1” (қосулы). Құсбелгі мәні “0” (өшірулі) немесе “1” (қосулы) болуы мүмкін.
choose_text.h	Бұл параметрде автоматтандырылған жазу процесі кезінде қалқымалы мәзірде немесе тізім өрісінде таңдалған енгізілім үшін табылған таңба жолы қамтылған. Бұл жол “${choose_text}” толтырғышының орнына түрлі режимдердегі түсініктемелік жолма-жол ескерту мәтіндеріне енгізіледі (HTML редакторындағы мәтін режимін қараңыз). Бұл жолма-жол ескерту мазмұнын автоматты түрде жазу кезінде мәтін модульдерімен құру кезінде автоматты түрде жасалатын мәтін модулі үшін пайдаланылады.
click_pos.h	Нысан жазылған кезде, автор басқан қолданба терезесіндегі позицияны сипаттайды. Позиция өлшемі пиксель бойынша беріледі және қолданба терезесі мазмұнының жоғарғы сол жақ бұрышында көрсетіледі.
click_pos_rel.h	Қолданба терезесіндегі позицияны сипаттайды. Пайыз (%) бойынша берілген мән қолданба терезесінің жалпы ені мен биіктігіне қатысты позицияны көрсетеді. Жоғарғы сол жақ жиек сілтеме нүктесі болып табылады.
config_file.h	Кілтті жасау және кейінірек кілтті түсіндіру үшін пайдаланылатын қолданба профилінің атын қамтиды.
display_name.h	Қолданба атауын көрсетеді. Атау экскурсияның ерекше жағдайлар терезесінде көрсетіледі.
dump_page.h	Жазылған экран қамтылады. \n“Кескінді ауыстыру” функциясы арқылы кескінді өзгертуге болады.
element_type.h	Анықтау механизмі арқылы анықталған нысан класын сипаттайды.
