NAVIGATOR	Desktop Assistant
external_search_url.h	外部検索の URL を指定できます。次の構造で URL を入力します。\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\n注記: URL パラメータの '=$#{SEARCHTERM}' を削除または変更しないでください。
enable_share_content	'コンテンツ共有' コントロール表示
enable_share_content.h	メインウィンドウのフッタに、'コンテンツ共有' ボタンが表示されます。 このボタンをクリックすると、選択したコンテンツへのリンクを含むダイアログボックスが開きます。
author_email	電子メール
author_email.h	コンテンツを依頼するための電子メールアドレスを指定できます。この電子メールアドレスは、'コンテンツ依頼' 機能で使用されます。
author_url	URL
author_url.h	コンテンツを依頼するための URL を指定できます。この URL は、'コンテンツ依頼' 機能で使用されます。
author_url_params	URL パラメータ
author_url_params.h	作成者 URL のパラメータを指定できます。 \nアプリケーション名および実行可能ファイルを指定できます。 値 'アプリケーション' または '実行可能ファイル' を、必要な値によって置換します。
enable_fuzzy_match	ファジーマッチ有効化
enable_fuzzy_match.h	コンテンツのコンテキストとアプリケーションページのマッチングにファジーマッチを使用するかどうかを定義します。
enable_ident_filter	拡張アプリケーション ID の有効化
enable_ident_filter.h	@{NAVIGATOR} プレイバックにて関連するアプリケーション情報のみ使用されるよう指定します。@{NAVIGATOR} のパフォーマンスを最適化することができます。\n 注記: オプションは誤ったオブジェクト認識になる可能性があります。コンテンツをパブリッシュする前に、再生をテストすることをお奨めします。
library_size	メインウィンドウサイズ
library_size.h	メインウィンドウのサイズ (幅、高さ) をピクセルで定義します。
book_win_position	コンテンツウィンドウの位置 (フリー)
book_win_position.h	'フリー' 配置での画面上のコンテンツウィンドウの位置 (左、上部) を定義します。値はピクセルで指定されます。
book_win_size	コンテンツウィンドウサイズ
book_win_size.h	コンテンツウィンドウのサイズ (幅、高さ) をピクセル単位で定義します。
book_win_positioning	コンテンツウィンドウ配置
book_win_positioning.h	画面におけるコンテンツウィンドウの配置を定義します。 'フリー' オプションを使用すると、'コンテンツウィンドウ位置' パラメータで位置を定義することができます。
errNoApplicationContext	現在のマクロは、アプリケーションコンテキストではありません。
errNoTargetDefinition	マクロがターゲット定義に対応しません。
errExtractPagekey	プロファイルでのページキーの抽出不可:
errScreenshot	スクリーンショットを取得できません。再試行してください。
errLoadTemplate	プロファイルをロードできません。
errRecordProcessStep	'コンテキストヘルプ' プロジェクトのガイドツアーステップをレコードできません。
errLanguageSelection	言語が選択されていません。
errNoWriteToken	選択したオブジェクトに対する書込権限がありません。
errMacroSelection	マクロが選択されていません。
errObjectInformation	指定された位置にオブジェクト情報なし。
errSpecializedInformation	指定された位置に特化した情報はありません。
errPosition	位置がウィンドウ領域内ではありません。
errActionMacroSelection	アクションマクロが選択されていません。
errUpdateObject	選択したオブジェクトタイプは更新できません。
errInsertExplanation	選択したマクロのユーザ定義説明は挿入できません。
action.h	ガイドツアーのみ\nこのオプションによって、ユーザがオブジェクトに対して実行するアクションが定義されます。
all_values.h	一部のケースでは、アプリケーションのオブジェクトによって、標準 HTML コントールでサポートされない値の選択が行われます。 この場合、アプリケーションのオブジェクトに最も近いコントロールが使用されます。 また、この項目には、オブジェクトで選択として保持されるすべての値が格納されます。
anim_steps.h	この値では、選択したハイライトエフェクトがアニメーション化されるステップの数を定義します。 値が小さいと、アニメーション化のスピードは速くなりますが、画質が低下して途切れがちになります。 値が大きいと、アニメーションはスムーズになりますが、アニメーション全体のスピードは遅くなります。
auto_execute.h	この設定では、ナビゲーション再生時にアクションが自動的に実行されることを定義します。
b_height.h	オブジェクトの吹き出しの高さをピクセルで定義します。 テキストの量が吹き出し内の使用可能な領域を超える場合は、必要な領域になるまで高さの方向に自動的に拡大されます。
b_hide_option.h	コンテキストヘルプのみ\nこのオプションを有効化すると、オブジェクトまたは説明の吹き出しに、エンドユーザがオブジェクト情報 (吹き出しおよびハイライト) を無効化できる設定が表示されます。 これによって、ユーザは不要となった情報を非表示にすることができます。
b_minimizable.h	このオプションでは、再生中に吹き出しを最小化することができるかどうかを定義します。 オプションを有効化すると、'最小化' ボタンが吹き出しのヘッダに表示されます。
b_closable.h	コンテキストヘルプのみ\nこのオプションでは、再生中に吹き出しを閉じることができるかどうかを定義します。 オプションを有効化すると、'閉じる' ボタンが吹き出しのヘッダに表示されます。
b_minimized.h	コンテキストヘルプのみ\nこのオプションでは、ページがロードされる際、オブジェクトの吹き出しが最小表示されるかどうかが定義されます。
bmain_size.h	メインウィンドウのサイズ (幅、高さ) をピクセルで定義します。
bmain_minimizable.h	このオプションでは、メインウィンドウを最小化できるかどうかを定義します。
bmain_position.h	ここで入力された値によって、画面でのメインウィンドウの位置が定義されます。 この数は、画面左上角からの距離をピクセルで表したものです。
bmain_win_style.h	メインウィンドウの見え方を定義します。スタイルリソースを一覧から選択してください。
bmain_alignment.h	画面におけるメインウィンドウの配置を定義します。 'フリー' オプションを使用すると、'ウィンドウ位置' パラメータで位置を定義することができます。
bubble_offset.h	このオプションによって、オブジェクトに対してオブジェクトの吹き出しが表示されるオフセットがピクセルで定義されます。
bubblestyle_d.h	プロジェクトのオブジェクトの吹き出し表示に対する吹き出しのスタイルのリソースを指定します。
bubblestyle_d.h	プロジェクトのオブジェクトの吹き出し表示に対する吹き出しのスタイルのリソースを指定します。
choose_bool.h	この項目には、ラジオボタンまたはチェックボックスがオン/オフのどちらに設定されているかを決定する値が含まれます。 ラジオボタンの値は常に '1' (オン) です。 チェックボックスの値は '0' (オフ) または '1' (オン) のいずれかです。
choose_text.h	このパラメータには、自動レコーディングプロセスにおいて、ポップアップメニューまたは一覧項目で選択されたエントリに対して見つかった文字列が含まれます。 この文字列は、プレースホルダ '${choose_text}' (HTML エディタのテキストモード参照) の代わりに、各種モードの説明吹き出しのテキストに挿入されます。 これは、レコーディング中にテキストモジュールによって吹き出しの内容が自動生成される際、生成された吹き出しのテキストのテキストモジュールとして使用されます。
click_pos.h	オブジェクトがレコードされた際、作成者がクリックしたアプリケーションウィンドウにおける位置を表します。 この位置はピクセルで指定され、アプリケーションウィンドウの左上角を基点とします。
click_pos_rel.h	アプリケーションウィンドウにおける位置を表します。パーセント (%) で入力される値によって、左上角を参照ポイントとするアプリケーションウィンドウ全体の幅と高さに対する位置が指定されます。
config_file.h	キーの登録および後の段階でのキーの解釈に使用される、アプリケーションプロファイルの名称が含まれます。
display_name.h	アプリケーション名を指定します。名称は、ガイドツアーの例外ウィンドウに表示されます。
dump_page.h	レコードされた画面が含まれます。\n'イメージ置換' 機能を使用して、イメージを変更することができます。
element_type.h	認識メカニズムによって認識されたオブジェクトクラスを表します。
enabled.h	コンテキストヘルプのみ\nこのオプションでは、マクロがページの分析に組み込まれるかどうかを定義します。 このオプションが無効化されていると、関連するオブジェクトがページに存在する場合でもヘルプオブジェクトが表示されません。
optional.h	ガイドツアーのみ\nこのオプションでは、プロセスにおいて、ガイドツアーステップがユーザに対してオプションであるかどうかを定義します。 \n再生中に、別のアイコンがステップ一覧に表示されます。 このコントロールがページに表示されない場合や、ページが不適切な場合、ステップはスキップされます。
executable.h	オペレーティングシステムで使用されるアプリケーションの実行可能ファイル名が含まれます。
explanation_d.h	各コンテキスト (テキスト、リンク、イメージなど) に対する情報が含まれます。 メイン吹き出し内の情報表示が最適化されていることを確認してください。
explanation_d_modified.h	このオプションを有効化すると、自動翻訳の場合、コンテキスト情報は自動的には生成されなくなります。代わりに、マニュアルによる編集が必要になります。 このオプションによって、吹き出しの内容のマニュアル変更を保持することができます。
fieldname.h	吹き出しテキストに挿入される、レコードされたコントロールの名称が含まれます。\nオブジェクト名はテキスト項目で変更することができます。オブジェクト名のプレースホルダは、'$#{fieldname}' です。
fieldicon.h	吹き出しテキストに挿入される、レコードされたボタンまたはアイコンのイメージが含まれます。\nオブジェクトイメージは、'イメージ置換' を使用することで変更できます。オブジェクトイメージのプレースホルダは '$I{fieldicon}' です。
g_highlight_bgr.h	これにより、ナビゲーションにおけるハイライトボーダーの標準色を定義します。 この色は、HEX フォーマットの RBG 値として直接入力するか、またはカラーピッカーダイアログボックスから選択することができます。
g_highlight_border.h	このパラメータでは、オブジェクトのハイライトフレームの一般的な幅を定義します。 使用可能なピクセルの幅は、'1' から '10' までです。
g_highlight_effect.h	このオプションによって、オブジェクトに使用されるハイライトエフェクトの種類が決定されます。
hide_on_focuslost.h	このオプションでは、画面のフォーカスが外れた場合に、吹き出しが非表示になるかどうかが定義されます。
highlight_offset.h	このパラメータによって、マークされたエレメントを取り囲むハイライト長方形に対して、追加されたピクセルオフセットが定義されます。
key.h	アプリケーション内でアプリケーションウィンドウおよび特定のページを識別するための基準がすべて含まれます。このキーは、ターゲットアプリケーションのページがキーで定義されたすべての基準を満たす場合のみ一致します。単一キー基準の定義を緩和するために、正規表現の使用が許可されています。
key_name.h	このパラメータでは、使用されるキーまたはショートカットを決定します。 キー名称はスペースで区切られます (例: 'ctrl + k')。
key_desc.h	このパラメータでは、使用されるキーまたはショートカットを決定します。 キー名称はスペースで区切られます (例: 'ctrl + k')。
force_display.h	コンテキストヘルプのみ\nインスタントヘルプがデスクトップアシスタントの再生中に無効化されている場合でも、マクロコンテンツが常にインスタントヘルプとして表示されることを指定します。
link_to_sim.h	このオプションには、メイン吹き出しへのシミュレーションリンクが含まれます。 このオプションは、(変換による) シミュレーションプロジェクトに基づいて登録されたナビゲーションに関連します。
macro_comment.h	一般コメントです。これは、縮小ビューで表示されます。
match_value.h	このオプションでは、表示された値が、本稼動アプリケーションの実際のオブジェクトの値と比較されるかどうかを指定します。
mini_on_focuslost.h	このオプションによって、画面のフォーカスが外れた場合に、吹き出しが最小化されるかどうかが定義されます。
nav_check_freq.h	更新済コンテンツに対する @{NAVIGATOR} でのチェック頻度を定義します。 更新済コンテンツが利用可能である場合、@{NAVIGATOR} でコンテンツが自動的に開始されます。 これは特に、変更管理プロセスで有用です。
enable_tincan.h	@{NAVIGATOR} コンテンツのトラッキングを有効化します。コンテンツは @{MANAGER} ワークエリアから開始される必要があります。
no_spike.h	このオプションによって、オブジェクトの吹き出しがスパイクありで表示されるか、またはスパイクなしで表示されるかが定義されます。
objname.h	ナビゲーションの各オブジェクトでは、動作および動作割当を使用する際の ID として一意の名称が必要です。
orientation.h	このパラメータでは、参照オブジェクトに対するオブジェクトの吹き出しの位置を定義します。 吹き出しの矢印はページ上の参照位置を示しますが、吹き出し自体は、指定したとおりに、選択した方向に対してオフセット表示されます。 配置 '中央' を選択した場合、吹き出しは、定義した位置の中央に矢印なしで表示されます。
path.h	オブジェクトパスは、使用されているアプリケーションプロファイルに基づくオブジェクトのプロパティを示します。 オブジェクトパスは、本稼動アプリケーションでオブジェクトを識別するために使用されます。 原則として、この項目をマニュアルで編集することはできません。
position.h	ここで入力された値によって、画面でのメイン吹き出しの位置が定義されます。 この数は、画面左上角からの距離をピクセルで表したものです。
reference.h	ナビゲーションがシミュレーションから変換された場合、各ステップのソースがここで指定されます。
resize.h	このオプションでは、ターゲットアプリケーションウィンドウサイズが、ナビゲーション登録時に使用されているサイズに自動的に変更されるかどうかを定義します。 アクティブエリアは位置に基づいて表示されるため、このオプションはアクティブエリアに有用な場合があります。
revision.h	アプリケーション画面のレコーディング時に、キーの登録に使用されるアプリケーションプロファイルのバージョンを表示します。
sc_config_header.h	アプリケーションのプロファイルからの情報がこの項目に保存されます。 再生中にアプリケーションとそのオブジェクトを正しく認識できるように、この情報がナビゲーションで使用されます。
screenshot_rect.h	オブジェクトのスクリーンショットに使用された元の画面の領域を表示します。 原則として、この値をマニュアルで編集することはできません。
show_bubble.h	このオプションによって、ページが完全にロードされた直後に吹き出しが表示されるかどうかが定義されます。
start_from_arbitrary.h	このオプションでは、プロセスの開始ステップではなく任意のステップからガイドツアーを開始できるよう定義します。
show_hilight.h	オブジェクトに対してハイライトが表示されるかどうかを指定します。
show_highlight.h	オブジェクトに対してハイライトが表示されるかどうかを指定します。
show_on_focus.h	このオプションによって、画面のフォーカスの変更時に、吹き出しが表示されるかどうかが定義されます。
source.h	ナビゲーションがシミュレーションから変換された場合、このパラメータによって元のレッスンが指定されます。
subkey.h	キーの元の部分のうち特定の部分が無視される場合 (たとえば、特定のページのバリアントが関連せず、ナビゲーションにおいて同じキーおよびステップによってすべて処理される場合)、これが有用である可能性があります。 このオプションでは、キーで定義された認識よりも多くのキー基準がページでレポートされた場合でも、認識メカニズムでキーが一致していると見なされるようにすることができます。 この場合、1 つのキーで複数のページに対応するため、ページキーが短縮されることがあります。
target_name.h	アプリケーションウィンドウの名称が含まれます。
text_d.h	このパラメータには、参照エントリ項目に入力される文字列が含まれます。 これには、自動レコーディングプロセスで入力された値が含まれます。 この文字列は、レコーディング中にテキストモジュールで吹き出しの内容が自動生成される際、プレースホルダ '${text_d}' (HTML エディタのテキストモード参照) の代わりに、各種モードの説明吹き出しのテキストに挿入されます。
