NAVIGATOR	Desktop Assistant
enable_exit_da.h	@{NAVIGATOR}'dan çıkmaya yönelik bir denetim göstermenize izin verir. Denetimin kenar çubuğundaki konumunu belirtebilirsiniz.
enable_info	'Bilgi' sekmesini göster
enable_info.h	Masaüstü yardımcısının ana penceresi için 'Bilgi' sekmesini etkinleştirir. Masaüstü yardımcısı grubunun kısa tanımına bir bilgi metni ekleyin.
request_content_type	İçerik talep etme türü
request_content_type.h	İçerik talep etmeye yönelik işlevselliği belirtir. Açılır listeden bir tür seçin.\nE-posta: Talepler için bir e posta girmenize izin verir.\nURL: Bir web sayfasını açmak için URL girmenize izin verir.\n'Kenar çubuğunda ‘İçerik talep et’ denetimi görüntülenir'. İçerik bulunamazsa ana pencerede 'İçerik talep et' bağlantısı görüntülenir.
email	E-Posta
url	URL
enable_request_content	Konum: 'İçerik talep et' denetimi
enable_request_content.h	‘İçerik talep et’ denetiminin kenar çubuğundaki konumunu belirtir.
enable_external_search_ctx	Bağlam bilgisi sağla
enable_external_search_ctx.h	Arama sırasında arama URL’sine sahip olan kullanıcı ile ilgili ek bağlam bilgileri sağlar. Bağlam bilgisi, arama için kullanılır. Belirttiğiniz aramada bağlam bilgisi kullanılabiliyorsa bu ayarı etkinleştirin. \nSağlanan bağlam bilgisi 'Bağlam bilgisi' parametresinde belirtilir.
external_search_ctx	Bağlam bilgisi
external_search_ctx.h	'Bağlam bilgisi sağla' etkinleştirilmişse bağlam bilgisini belirtir. Şu bağlam bilgisi sağlanabilir: Geçerli uygulamanın EXE’si (&executable=$#{EXE}), geçerli uygulama sayfasının sayfa anahtarı (&pagekey=$#{PAGEKEY})\nNot: Bağlam bilgisi dizesinin yapısını değiştirmeyin.
enable_external_search	Konum: ‘Harici Arama’ denetimi
enable_external_search.h	İçerik veya ek bilgi aramak için harici bir arama sayfası etkinleştirmenize izin verir. Bu ayar etkinleştirildiğinde kenar çubuğunda ‘Harici arama’ denetimi görüntülenir. Denetimin kenar çubuğundaki konumunu belirtebilirsiniz. \nDüğme, aranacak terimin girilmesi için bir arama alanı açar. Arama sonuçları harici arama sayfasında gösterilir. Harici arama yapmak için 'Harici arama URL’si' parametresinde bir arama URL’si belirtmeniz gerekir.
external_search_url	URL
external_search_url.h	Harici arama için bir URL belirtmenize izin verir. URL’yi şu yapıda girin:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nNot: URL parametresinin '=$#{SEARCHTERM}' kısmını silmeyin veya değiştirmeyin.
enable_share_content	'İçeriği paylaş' denetimini göster
enable_share_content.h	Ana pencerenin alt bilgisinde 'İçeriği paylaş' düğmesini görüntüler. Bu düğme, seçilen içeriğe ilişkin bir bağlantı içeren diyalog kutusu açar.
author_email	E-Posta
author_email.h	Talep edilen içerik için bir e-posta adresi belirtmenize izin verir. E-posta adresi 'İçerik talep et' işlevi için kullanılır.
author_url	URL
author_url.h	Talep edilen içerik için bir URL belirtmenize izin verir. URL 'İçerik talep et' işlevi için kullanılır.
author_url_params	URL parametreleri
author_url_params.h	Yazan URL'si için parametreleri belirlemenizi sağlar. \nUygulama adı ve yürütülebilir birimi belirleyebilirsiniz. 'Uygulama' veya 'yürütülebilir birim' değerini gerekli adla değiştirin.
enable_fuzzy_match	Kısmi eşleştirmeyi etkinleştir
enable_fuzzy_match.h	İçerik bağlamının uygulama sayfası ile eşleştirilmesi için kısmi eşleştirmenin kullanılıp kullanılmayacağını belirler.
enable_ident_filter	Gelişmiş uygulama tanıtıcısını etkinleştir
enable_ident_filter.h	@{NAVIGATOR} kayıttan yürütmesi için yalnızca ilişkili uygulama bilgilerinin kullanıldığını belirtir. Bu, @{NAVIGATOR} performansını optimize etmenizi sağlar.\nNot: Seçenek, yanlışi nesne tanımaya yol açabilir. İçerik yayımlanmadan önce kayıttan yürütmenin test edilmesi önerilir.
library_size	Ana pencere boyutu
library_size.h	Ana pencerenin boyutunu (genişlik, yükseklik) piksel olarak tanımlar.
book_win_position	İçerik penceresi konumu (serbest)
book_win_position.h	Ekranda 'Serbest' hizalama için içerik penceresinin konumunu (sol, üst) tanımlar. Değerler piksel olarak girilir.
book_win_size	İçerik penceresi boyutu
book_win_size.h	İçerik penceresinin piksel cinsinden boyutunu (genişlik, yükseklik) belirler.
book_win_positioning	İçerik penceresi hizalaması
book_win_positioning.h	Ekranda içerik penceresinin hizalamasını tanımlar. 'Serbest' seçeneği, 'Ana pencere konumu' parametresinde bir konum tanımlamanızı sağlar.
errNoApplicationContext	Geçerli makro bir uygulama bağlamı değil.
errNoTargetDefinition	Makro, hedef tanıma karşılık gelmiyor.
errExtractPagekey	Profille sayfa tuşu verisi çekilemez:
errScreenshot	Ekran görüntüsü alınamıyor. Tekrar deneyin.
errLoadTemplate	Profil yüklenemiyor:
errRecordProcessStep	Rehberli tur adımları, 'bağlam yardımcısı' projeleri için kaydedilemez.
errLanguageSelection	Dil seçilmedi.
errNoWriteToken	Seçilen nesne için yazma izniniz yok.
errMacroSelection	Makro seçilmedi.
errObjectInformation	Girilen konumda nesne bilgisi yok.
errSpecializedInformation	Girilen konumda özelleştirilmiş bilgi yok.
errPosition	Konumi pencere alanında değil.
errActionMacroSelection	Eylem makrosu seçilmedi.
errUpdateObject	Seçilen nesne türü güncelleştirilemez.
errInsertExplanation	Serbest açıklama seçilen makro için eklenemez.
action.h	Rehberli tur yalnız\nBu seçenek kullanıcının nesne üzerinde gerçekleştirmesi gereken işlemi tanımlar.
all_values.h	Bazı durumlarda bir uygulama nesnesi, standart bir HTML denetimi kapsamında olmayan değerlere yönelik seçimleri tutar. Daha sonra uygulamada nesneye en yakın olan denetim kullanılır. Bu alan ayrıca nesnenin seçim olarak tuttuğu tüm değerleri de tutar.
anim_steps.h	Değer, seçilen vurgu efektine kaç adımda animasyon uygulandığını tanımlar. Düşük değerler animasyonu hızlandırır, ancak dalgalı bir izlenim yaratır. Yüksek değerler animasyonu daha yumuşak ve kesintisiz hale getirir, ancak genel animasyon hızını da yavaşlatır.
auto_execute.h	Bu ayar gezintinin kayıttan yürütülmesi sırasında eylemin otomatik olarak yürütüleceğini tanımlar.
b_height.h	Nesne balonunun piksel cinsinden yüksekliğini tanımlar. Metin miktarı balonda mevcut alanı aşarsa bu otomatik olarak yüksekliği gerekli alana ölçeklendirecektir.
b_hide_option.h	Yalnız içerik yardımı\nBu seçenek etkinleştirildiğinde, nesnede veya açıklama balonunda, son kullanıcılar tarafından nesne bilgilerinin (balon ve vurgu) etkinliğinin kaldırılabileceği bir ayar görüntülenir. Bu, kullanıcıların artık ihtiyaç duymadıkları bilgileri gizlemesine olanak sağlar.
b_minimizable.h	Bu seçenek, balonun kayıttan yürütme sırasında simge durumuna küçültülüp küçültülemeyeceğini tanımlar. Seçenek etkinleştirildiğinde, balon başlığında bir 'Simge durumununa küçült' düğmesi görüntülenir.
b_closable.h	Yalnız içerik yardımı\nBu seçenek, balonun kayıttan yürütme sırasında kapatılıp kapatılamayacağını tanımlar. Seçenek etkinleştirildiğinde, balon başlığında bir 'Kapat' düğmesi görüntülenir.
b_minimized.h	Yalnız içerik yardımı\nBu seçenek, sayfa yüklendiğinde nesne balonunun simge durumuna küçültülmüş şekilde görüntülenip görüntülenmeyeceğini tanımlar.
bmain_size.h	Ana pencerenin boyutunu (genişlik, yükseklik) piksel olarak tanımlar.
bmain_minimizable.h	Bu seçenek ana pencerenin simge durumuna küçültülebilir olup olmadığını tanımlar.
bmain_position.h	Buraya girilen değerler, ana pencerenin ekrandaki konumunu tanımlar. Sayılar, ekranın sol üst köşesinden piksel cinsinden mesafeyi tanımlar.
bmain_win_style.h	Ana pencerenin görüntüsünü tanımlar. Listeden bir stil kaynağı seçin.
bmain_alignment.h	Ekranda ana pencerenin hizalamasını tanımlar. 'Serbest' seçeneği, 'Pencere konumu' parametresinde bir konum tanımlanmasını sağlar.
bubble_offset.h	Bu seçenek, görüntülenen nesne balonunun nesneye kaydırılmasını piksel olarak tanımlar.
bubblestyle_d.h	Projenin nesne balonunun görüntülenmesi için kullanılacak balon stili kaynağını belirtir.
bubblestyle_d.h	Projenin nesne balonunun görüntülenmesi için kullanılacak balon stili kaynağını belirtir.
choose_bool.h	Bu alan, radyo düğmesi veya onay kutusunun açık ya da kapalı olduğunu belirleyen değeri içerir. Radyo düğmesi için değer her zaman '1' (açık) olur. Onay kutusu için değer '0' (kapalı) veya '1' (açık) olabilir.
choose_text.h	Bu parametre, otomatik kayıt sürecinde bir açılır menüde veya liste alanında seçilen giriş için bulunan karakter dizesini içerir. Bu dize, '${choose_text}' yer tutucusu yerine çeşitli modlarda açıklayıcı balon metinlerine yerleştirilir (HTML düzenleyicide metin moduna bakın). Bu, kayıt sırasında metin modülleri ile otomatik olarak balon içeriği oluşturulurken otomatik olarak oluşturulan balon metni için bir metin modülü olarak kullanılır.
click_pos.h	Nesne kaydedilirken yazar tarafından tıklanan uygulama penceresindeki konumu tanımlar. Konum piksel olarak belirtilir ve uygulama penceresi içeriğinin sol üst köşesini referans verir.
click_pos_rel.h	Uygulama penceresindeki konumu tanımlar. Yüzde (%) cinsinden değer, sol ve üst kenar referans noktası olacak şekilde uygulama penceresinin genel genişlik ve yüksekliğine göre konumu verir.
config_file.h	Tuşu oluşturmak ve daha sonra onu yorumlamak için kullanılan uygulama profilinin adını içerir.
display_name.h	Uygulama adını belirtir. Ad, rehberli turun istisna penceresinde görüntülenir.
dump_page.h	Kaydedilen ekranı içerir. \n'Resmi değiştir' işlevini kullanarak resmi değiştirebilirsiniz.
element_type.h	Tanıma mekanizması sırasında tanınan nesne sınıfını tanımlar.
enabled.h	Yalnız bağlam yardımı\nBu seçenek, makronun sayfa analizine eklenip eklenmeyeceğini tanımlar. Bu seçeneğin etkinliği kaldırılırsa, ilişkili nesne sayfada mevcut olsa da yardım nesnesi görüntülenmez.
optional.h	Yalnız rehberli tur\nBu seçenek, rehberli tur adımının bir süreçteki kullanıcı için isteğe bağlı olup olmadığını tanımlar. \nKayıttan yürütme sırasında adım listesinde farklı bir ikon gösterilir. Denetim sayfada görünür değilse veya sayfa yanlışsa adım atlanır.
executable.h	Uygulamanın yürütülebilir dosya adını işletim sistemi tarafından kullanıldığı gibi içerir.
explanation_d.h	İlgili içeriğe (metin, bağlantılar, resimler vb.) yönelik bilgileri içerir. Lütfen ana balonda en iyi bilgi görünümünün olduğundan emin olun.
explanation_d_modified.h	Bu seçenek etkinleştirilirse, içerik bilgileri artık otomatik çeviri durumunda otomatik olarak oluşturulmaz, bunun yerine manüel olarak düzenlenmesi gerekir. Bu, balon içeriği üzerinde manüel değişikliklerin tutulmasına yardımcı olur.
fieldname.h	Balon metinlerine eklenen, kaydedilen denetimin adını içerir. \nMetin alanındaki nesne adını değiştirebilirsiniz. Nesne adı, '$#{fieldname}’ yer tutucusuna sahiptir.
fieldicon.h	Balon metinlerine eklenen, kaydedilen düğmenin veya ikonun resmini içerir. \n'Resmi değiştir' işlevini kullanarak resmi değiştirebilirsiniz. Nesne resmi, '$I{fieldicon}’ yer tutucusuna sahiptir.
g_highlight_bgr.h	Bu, gezintideki vurgu kenarlıklarının standart rengini tanımlar. Renk, doğrudan HEX biçiminde RGB değeri olarak girilebilir veya Renk seçici diyalog kutusundan seçilebilir.
g_highlight_border.h	Bu parametre, piksel cinsinden nesne vurgusu çerçevesinin genel kalınlığını tanımlar. Piksel genişlikleri '1' ile '10' arasında kullanılabilir.
g_highlight_effect.h	Bu seçenek gezintide nesneler için kullanılan vurgu çeşidini belirler.
hide_on_focuslost.h	Bu seçenek ekrandaki odak ilgili nesneden ayrılırken balonun gizlenip gizlenmeyeceğini tanımlar.
highlight_offset.h	Bu parametre, işaretli öğeyi çevreleyen dikdörtgen vurgu için eklenen piksel kaydırmayı tanımlar.
key.h	Uygulama penceresini ve uygulamadaki belirli bir sayfayı tanımlamaya yönelik tüm ölçütleri tutar. Tuş yalnızca hedef uygulamadaki sayfa, tuşta tanımlanan tüm ölçütleri karşılıyorsa eşleşir. Tek bir tuş ölçütünün tanımını yumuşatmak için düzenli ifadelerin kullanılmasına izin verilir.
key_name.h	Bu parametre, kullanılan anahtarı veya kısayolu belirler. Bu, tuş adlarının boşluklarla ayrılmasını kapsar; örneğin: 'ctrl + k'.
key_desc.h	Bu parametre, kullanılan anahtarı veya kısayolu belirler. Bu, tuş adlarının boşluklarla ayrılmasını kapsar; örneğin: 'ctrl + k'.
force_display.h	Yalnız bağlam yardımı\nAnlık yardım masaüstü yardımcısının kayıttan yürütmesi sırasında devre dışı bırakılsa da makro içeriğinin her zaman anlık yardım olarak görüntüleneceğini belirtir.
link_to_sim.h	Bu seçenek, ana balona simülasyon bağlantısını ekler. Bu seçenek, bir simülasyon projesi temelinde (dönüştürme yoluyla) oluşturulan bir gezintiyle ilgilidir.
