NAVIGATOR	Desktop Assistant
auto_execute.h	सेटिंग निर्धारित करती है कि नेविगेशन के प्लेबैक के दौरान स्वचालित रूप से क्रिया की जाएगी.
b_height.h	यह ऑब्जेक्ट बबल की ऊंचाई पिक्सेल में निर्धारित करता है. अगर टेक्स्ट की मात्रा बबल में उपलब्ध स्थान से अधिक हो जाती है, तो यह ऊंचाई के अनुसार स्वचालित रूप से आवश्यक स्थान में नियत हो जाएगा.
b_hide_option.h	केवल संदर्भ सहायक\nयह विकल्प सक्रिय करने से ऑब्जेक्ट या व्याख्या बबल में एक सेटिंग प्रकट होगी, जिसमें अंतिम उपयोगकर्ताओं द्वारा ऑब्जेक्ट जानकारी (बबल और हाइलाइट) निष्क्रिय की जा सकती है. इससे उपयोगकर्ता वे सभी जानकारी छिपा सकते हैं, जो उनके लिए अब आवश्यक नहीं हैं.
b_minimizable.h	प्लेबैक के दौरान बबल छोटा होने पर यह विकल्प निर्धारित करता है. बबल शीर्षलेख में 'छोटा करें' बटन का विकल्प सक्रिय करने सहित.
b_closable.h	केवल संदर्भ सहायक\nप्लेबैक के दौरान बबल बंद होने पर यह विकल्प निर्धारित करता है. बबल शीर्षलेख में 'बंद करें' बटन का विकल्प सक्रिय करने सहित.
b_minimized.h	केवल संदर्भ सहायक\nयह विकल्प निर्धारित करता है कि क्या प्रदर्शित ऑब्जेक्ट पृष्ठ लोड हो जाने पर न्यूनतम करना है या नहीं.
bmain_size.h	मुख्य विंडो का आकार (चौड़ाई, ऊंचाई) पिक्सेल में निर्धारित करता है.
bmain_minimizable.h	यह विकल्प निर्धारित करता है कि क्या मुख्य विंडो छोटी किए जाने योग्य है या नहीं.
bmain_position.h	यहां दर्ज किए गए मान, स्क्रीन पर मुख्य विंडो की स्थिति निर्धारित करते हैं. संख्याएं स्क्रीन के ऊपरी बाएं कोने से दूरी का वर्णन पिक्सेल में करती हैं.
bmain_win_style.h	मुख्य विंडो का प्रकटन निर्धारित करता है. सूची से एक शैली संसाधन का चयन करें.
bmain_alignment.h	स्क्रीन पर मुख्य विंडो के संरेखण को निर्धारित करता है. विकल्प 'स्वतंत्र' इसे 'विंडो स्थिति' पैरामीटर में स्थिति निर्धारित करने के लिए अनुमति देता है.
bubble_offset.h	यह विकल्प पिक्सेल में ऑफ़सेट निर्धारित करता है, जिसमें ऑब्जेक्ट हेतु ऑब्जेक्ट बबल प्रदर्शित होता है.
bubblestyle_d.h	प्रोजेक्ट के अनुसार ऑब्जेक्ट बबल प्रदर्शित करने के लिए बबल शैली संसाधन निर्दिष्ट करता है.
bubblestyle_d.h	प्रोजेक्ट के अनुसार ऑब्जेक्ट बबल प्रदर्शित करने के लिए बबल शैली संसाधन निर्दिष्ट करता है.
choose_bool.h	इस फ़ील्ड में वह मान है जो निर्धारित करता है कि क्या रेडियोबटन या चेकबॉक्स चालू है या बंद है. रेडियोबटन के लिए मान हमेशा '1' (चालू) होता है. चेकबॉक्स के लिए मान '0' (बंद) या '1' (चालू) हो सकता है.
choose_text.h	इस पैरामीटर में वह वर्ण स्ट्रिंग है, जो स्वचालित रिकॉर्डिंग प्रोसेस के दौरान किसी पॉपअप मेनू या सूची फ़ील्ड में चयनित प्रविष्टि के लिए मिला था. यह स्ट्रिंग, प्लेसहोल्डर '${choose_text}' (HTML संपादक में टेक्स्ट मोड देखें) के बजाय विभिन्न मोड में व्याख्यात्मक बबल टेक्स्ट में सम्मिलित किया जाता है. इसका उपयोग रिकॉर्डिंग के दौरान टेक्स्ट मॉड्यूल के साथ स्वचालित रूप से बबल सामग्री जनरेट करते समय स्वचालित रूप से जनरेट किए गए बबल टेक्स्ट के लिए किसी टेक्स्ट मॉड्यूल के रूप में किया जाता है.
click_pos.h	उस एप्लिकेशन विंडो में स्थिति का वर्णन करता है, जिसे ऑब्जेक्ट रिकॉर्ड करते समय लेखक द्वारा क्लिक किया गया था. स्थिति को पिक्सेल में निर्धारित किया जाता है और उसे एप्लिकेशन विंडो सामग्री के ऊपरी बाएं कोने में संदर्भित किया जाता है.
click_pos_rel.h	एप्लिकेशन विंडो में स्थिति का वर्णन करता है. प्रतिशत (%) में मान, संदर्भ बिंदु के रूप में बाएं और ऊपरी छोर वाली एप्लिकेशन विंडो की संपूर्ण चौड़ाई और ऊंचाई से संबंधित स्थिति प्रदान करता है.
config_file.h	कुंजी बनाने कि लिए और बाद में कुंजी की व्याख्या भी करने के लिए प्रयुक्त एप्लिकेशन प्रोफ़ाइल का नाम शामिल करता है.
display_name.h	उस एप्लिकेशन नाम को निर्धारित करता है, जो निर्देशित यात्रा के अपवाद विंडो में प्रदर्शित किया जाएगा.
dump_page.h	रिकॉर्ड किया गया स्क्रीन शामिल होता है. \nआप ‘छवि बदलें’ फ़ंक्शन का उपयोग करके छवि बदल सकते हैं.
element_type.h	उस ऑब्जेक्ट वर्ग का वर्णन करता है, जिसे पहचान तंत्र द्वारा पहचाना गया था.
enabled.h	केवल संदर्भ सहायक\nयह विकल्प निर्धारित करता है कि क्या मैक्रो को पृष्ठ के विश्लेषण में शामिल किया गया है या नहीं. अगर उसे निष्क्रिय कर दिया गया है, तो सहायता ऑब्जेक्ट को इस पृष्ठ पर संबंधित ऑब्जेक्ट मौजूद होने पर भी प्रदर्शित नहीं किया जाएगा.
optional.h	केवल निर्देशित भ्रमण\nविकल्प निर्धारित करता है कि निर्देशित भ्रमण चरण प्रोसेस में उपयोगकर्ता के लिए वैकल्पिक है या नहीं. \nप्लेबैक के दौरान चरण सूची में एक अलग आइकन दिखाया जाएगा. अगर नियंत्रण पृष्ठ पर दृश्यमान नहीं है या अगर पृष्ठ गलत है, तो चरण छूट जाएगा.
executable.h	ऑपरेटिंग सिस्टम द्वारा प्रयुक्त एप्लिकेशन के नाम का निष्पादन-योग्य नाम शामिल करता है.
explanation_d.h	संबंधित प्रसंग हेतु जानकारी शामिल करता है (टेक्स्ट, लिंक, छवियां आदि). कृपया मुख्य बबल में जानकारी का ऑप्टिमल प्रदर्शन सुनिश्चित करें.
explanation_d_modified.h	अगर यह विकल्प सक्रिय है, तो 'अभ्यास' मोड के लिए बबल टेक्स्ट सामग्रियां पुनः रिकॉर्डिंग या स्वचालित अनुवाद के ईवेंट में अब स्वचालित रूप से जनरेट नहीं होंगी लेकिन इसके बजाय उन्हें मैन्युअल रूप से संपादित करना होगा. इससे बबल सामग्री में मैन्युअल परिवर्तनों को प्रतिधारित करने में सहायता मिलती है.
fieldname.h	रिकॉर्ड किए गए नियंत्रण का नाम शामिल करता है, जिसे बबल टेक्स्ट में सम्मिलित किया जाता है. \nआप टेक्स्ट फ़ील्ड में ऑब्जेक्ट नाम को बदल सकते हैं. ऑब्जेक्ट छवि में प्लेसहोल्डर '$#{fieldname}' है.
fieldicon.h	रिकॉर्ड किए गए बटन या आइकन की छवि शामिल करता है, जिसे बबल टेक्स्ट में सम्मिलित किया जाता है. \nआप ‘छवि बदलें’ फ़ंक्शन का उपयोग करके ऑब्जेक्ट छवि को बदल सकते हैं. ऑब्जेक्ट छवि में प्लेसहोल्डर '$I{fieldicon}' है.
g_highlight_bgr.h	यह नेविगेशन में हाइलाइट बॉर्डर के मानक रंग को निर्धारित करता है. रंग को HEX स्वरूप में RBG मान के रूप में सीधे दर्ज किया जा सकता है या रंग पिकर संवाद बॉक्स में से चयनित किया जा सकता है.
g_highlight_border.h	यह पैरामीटर पिक्सेल में ऑब्जेक्ट हाइलाइट फ़्रेम की सामान्य मोटाई निर्धारित करता है. पिक्सेल की चौड़ाइयां '1' से '10' तक उपलब्ध हैं.
g_highlight_effect.h	यह विकल्प, नेविगेशन में ऑब्जेक्ट के लिए प्रयुक्त हाइलाइटिंग प्रभाव के प्रकार को निर्धारित करता है.
hide_on_focuslost.h	जब स्क्रीन का फ़ोकस संबंधित ऑब्जेक्ट को छोड़ रहा हो, तब यह विकल्प निर्धारित करता है कि क्या बबल छिप जाएगा.
highlight_offset.h	यह पैरामीटर, चिह्नित तत्व के चारों ओर हाइलाइट आयत के लिए जोड़े गए पिक्सेल ऑफ़सेट को निर्धारित करता है.
key.h	कुंजी में कुछ पृष्ठ की पहचान करने के लिए सभी मापदंड होते हैं. कुंजी केवल लक्षित एप्लिकेशन में पृष्ठ द्वारा कुंजी में निर्धारित सभी मापदंड को पूरा करने पर मेल खाती है. एकल कुंजी मापदंड के निर्धारण को सरल बनाने के लिए नियमित अभिव्यक्तियों का उपयोग अनुमत है.
key_name.h	यह पैरामीटर प्रयुक्त कुंजी या शॉर्टकट निर्धारित करता है. इसमें कुंजी नामों को रिक्तियों द्वारा अलग करना शामिल है, उदाहरण के लिए: 'ctrl + k'.
key_desc.h	यह पैरामीटर प्रयुक्त कुंजी या शॉर्टकट निर्धारित करता है. इसमें कुंजी नामों को रिक्तियों द्वारा अलग करना शामिल है, उदाहरण के लिए: 'ctrl + k'.
force_display.h	प्रसंग सहायता\nकेवल मैक्रो सामग्री को हमेशा तत्काल सहायता के रूप में प्रदर्शित करता है, भले ही तत्काल सहायता डेस्कटॉप सहायता के प्लेबैक के दौरान अक्षम हो.
link_to_sim.h	इस विकल्प में मुख्य बबल में अनुरूपण लिंक शामिल होता है. यह विकल्प उस नेविगेशन से संबंधित है, जिसे किसी अनुरूपण प्रोजेक्ट के आधार पर बनाया गया है (रूपांतरण द्वारा).
macro_comment.h	सामान्य टिप्पणी. इसे लघु दृश्य में प्रदर्शित किया जाता है.
match_value.h	यह विकल्प निर्दिष्ट करता है कि क्या लाइव एप्लिकेशन में ऑब्जेक्ट के वास्तविक मान से इंगित किए गए मान की तुलना की जानी है.
mini_on_focuslost.h	जब स्क्रीन का फ़ोकस संबंधित ऑब्जेक्ट को छोड़ रहा हो, तब यह विकल्प निर्धारित करता है कि क्या बबल न्यूनतम कर दिया जाता है.
nav_check_freq.h	निर्धारित करता है @{NAVIGATOR} अपडेट किए गए सामग्री के लिए अक्सर जांच करता है. यदि अपडेट किए गए सामग्री उपलब्ध है, तो @{NAVIGATOR} सामग्री स्वचालित रूप से प्रारंभ होगा. यह परिवर्तन प्रबंधन प्रक्रियाओं के लिए विशेष रूप से उपयोगी है.
enable_tincan.h	@{NAVIGATOR} सामग्री के लिए ट्रैकिंग सक्रिय करता है. सामग्री @{MANAGER} कार्यक्षेत्र से आरंभ किया जाना चाहिए.
no_spike.h	यह विकल्प निर्धारित करता है कि क्या ऑब्जेक्ट बबल को किसी स्पाइक के साथ या उसके बिना प्रदर्शित किया गया है.
objname.h	व्यवहार और व्यवहार असाइनमेंट का उपयोग करते समय किसी नेविगेशन में प्रत्येक ऑब्जेक्ट को पहचान उद्देश्यों के लिए एक अद्वितीय नाम की आवश्यकता होती है.
orientation.h	यह पैरामीटर संदर्भित ऑब्जेक्ट के संबंध में ऑब्जेक्ट बबल का अभिविन्यास निर्धारित करता है. बबल तीर पृष्ठ पर संदर्भित स्थिति को इंगित करता है, जबकि निर्देशानुसार स्वयं बबल चयनित दिशा में ऑफ़सेट दिखाया जाता है. अगर अभिविन्यास 'केंद्रित' चयनित है, तो निर्धारित स्थिति पर कोई तीर केंद्रित हुए बिना बबल प्रदर्शित होता है.
path.h	ऑब्जेक्ट पथ, प्रयुक्त एप्लिकेशन प्रोफ़ाइल के आधार पर ऑब्जेक्ट के गुणों की व्याख्या करता है. ऑब्जेक्ट पथ का उपयोग लाइव एप्लिकेशन में ऑब्जेक्ट की पहचान करने के लिए किया जाता है. नियमानुसार, आपको यह फ़ील्ड मैन्युअल रूप से संपादित करने की आवश्यकता नहीं होनी चाहिए.
position.h	यहां दर्ज किए गए मान, स्क्रीन पर मुख्य बबल की स्थिति निर्धारित करते हैं. संख्याएं स्क्रीन के ऊपरी बाएं कोने से दूरी का वर्णन पिक्सेल में करती हैं.
reference.h	अगर नेविगेशन को किसी अनुरूपण से रूपांतरित किया गया था, तो संबंधित चरण के स्रोत को यहां निर्दिष्ट किया जाना चाहिए.
resize.h	यह विकल्प निर्धारित करता है कि क्या लक्ष्य एप्लिकेशन विंडो आकार स्वचालित रूप से उस आकार में बदल जाएगा, जिसका उपयोग नेविगेशन निर्माण के समय किया गया था. यह सक्रिय क्षेत्रों के लिए सहायक हो सकता है, क्योंकि उन्हें स्थिति के आधार पर प्रदर्शित किया जाएगा.
revision.h	एप्लिकेशन स्क्रीन रिकॉर्ड करते समय कुंजी बनाने के लिए प्रयुक्त एप्लिकेशन प्रोफ़ाइल का संस्करण दिखाता है.
sc_config_header.h	एप्लिकेशन की प्रोफ़ाइल से जानकारी इस फ़ील्ड में सहेजी जाती है. नेविगेशन इस जानकारी का उपयोग प्लेबैक के दौरान एप्लिकेशन और उसके ऑब्जेक्ट को ठीक से पहचान सकने के लिए करता है.
screenshot_rect.h	दिखाता है कि ऑब्जेक्ट के स्क्रीनशॉट के लिए मूल स्क्रीन के किस क्षेत्र का उपयोग हुआ था. नियमानुसार, आपको यह मान मैन्युअल रूप से संपादित करने की आवश्यकता नहीं होनी चाहिए.
show_bubble.h	यह विकल्प निर्धारित करता है कि क्या पूरी तरह से पृष्ठ लोड हो जाने के ठीक बाद बबल दिखाया जाता है.
start_from_arbitrary.h	यह विकल्प निर्धारित करता है जो निर्देशित भ्रमण स्वेच्छित चरण से प्रारंभ किया जा सकता है और प्रोसेस के आरंभ से प्रारंभ करने की आवश्यकता नहीं है.
show_hilight.h	यह निर्धारित करता है, कि क्या हाइलाइट प्रदर्शित किया जाता है या नहीं.
show_highlight.h	यह निर्धारित करता है, कि क्या हाइलाइट ऑब्जेक्ट के लिए प्रदर्शित किए जाते हैं.या नहीं.
show_on_focus.h	जब स्क्रीन का फ़ोकस संबंधित ऑब्जेक्ट में बदल रहा हो, तब यह विकल्प निर्धारित करता है कि क्या बबल प्रदर्शित होता है.
source.h	अगर कोई नेविगेशन किसी अनुरूपण से रूपांतरित हुआ था, तो पैरामीटर मूल पाठ को निर्दिष्ट करता है.
subkey.h	किसी कुंजी के मूल भाग के कुछ भागों को अनदेखा किए जाने पर कुछ मामलों में यह सहायक होता है, उदा. क्योंकि कुछ पृष्ठ के भिन्नरूप प्रासंगिक नहीं होते हैं और उनका नेविगेश में दिए गए समान कुंजी और चरण द्वारा सभी को हैंडल किया जाना चाहिए. पृष्ठ में पहचान द्वारा रिपोर्ट किए गए कुंजी मापदंड की कुंजी में निर्धारित कुंजी मापदंड से अधिक होने पर भी यह विकल्प पहचान तंत्र को एक मिलान के रूप में किसी कुंजी पर विचार करने के लिए बल देता है. इसलिए, एक कुंजी के साथ एक से अधिक पृष्ठ शामिल करने के लिए पृष्ठ कुंजी को छोटा किया जा सकता है.
target_name.h	एप्लिकेशन विंडो का नाम शामिल होता है.
text_d.h	इस पैरामीटर में संदर्भित प्रविष्टि फ़ील्ड में दर्ज किया जाने वाला वर्ण स्ट्रिंग है. इसमें स्वचालित रिकॉर्डिंग प्रोसेस के दौरान दर्ज किया गया मान है. यह स्ट्रिंग, रिकॉर्डिंग के समय टेक्स्ट मॉड्यूल के साथ स्वचालित रूप से बबल सामग्री जनरेट करते समय प्लेसहोल्डर '${text_d}' (HTML संपादक में टेक्स्ट मोड देखें) के बजाय विभिन्न मोड में व्याख्यात्मक बबल टेक्स्ट में सम्मिलित किया जाता है.
text_d_specializer.h	इस पैरामीटर में संदर्भित प्रविष्टि फ़ील्ड में दर्ज किया जाने वाला वर्ण स्ट्रिंग है. इसमें स्वचालित रिकॉर्डिंग प्रोसेस के दौरान दर्ज किया गया मान है. यह स्ट्रिंग, रिकॉर्डिंग के समय टेक्स्ट मॉड्यूल के साथ स्वचालित रूप से बबल सामग्री जनरेट करते समय प्लेसहोल्डर '${text_d}' (HTML संपादक में टेक्स्ट मोड देखें) के बजाय विभिन्न मोड में व्याख्यात्मक बबल टेक्स्ट में सम्मिलित किया जाता है.
tolerance.h	स्क्रीन' मैक्रो मर्ज करते समय मान, मिलान के स्तर के लिए टॉलरेंस निर्धारित करता है. यह सेटिंग उस 'स्क्रीन मैक्रो मर्ज करें' फ़ंक्शन से संबंधित है, जिसे 'टूल -> बल्क परिवर्तनों के मेनू से लॉन्च किया जा सकता है. मान बढ़ाने से टॉलरेंस थ्रेशोल्ड बढ़ जाता है. ध्यान दें कि इस स्थिति में, स्क्रीनशॉट भी मर्ज किए जा सकते हैं, जिस पर भिन्न-भिन्न ऑब्जेक्ट प्रदर्शित होते हैं. मान प्रतिशत में निर्दिष्ट होता है.
uid.h	इसमें मैक्रो के एक अन्नय पहचानकर्ता शामिल है जिसके अंतर्गत इसे प्रोजेक्ट में प्रबंधित किया जाता है.
win_rect.h	कोई प्रोजेक्ट बनाते समय विंडो आकार निर्धारित करता है.
explanation_type.h	यह विकल्प नोट प्रकार निर्धारित करता है. लेखन सेटिंग के आधार पर, टेक्स्ट के साथ एक पिक्टोग्राम प्रदर्शित होता है, ताकि सलाहकार टेक्स्ट हाइलाइट किया जा सके.
app_info.h	सेटिंग निर्धारित करती है, कि क्या एप्लिकेशन को प्रसंग सहायक में प्रदर्शित किया जाता है. अगर एप्लिकेशन प्रदर्शित नहीं किया जाता है, तो सेटिंग निष्क्रिय की जानी चाहिए.
app_link_to_sim.h	इस पैरामीटर का उपयोग प्रसंग प्रकार के अतिरिक्त 'स्रोत' पैरामीटर में निर्दिष्ट अनुरूपण हेतु किसी लिंक को प्रदर्शित करने के लिए किया जा सकता है. प्रोसेस में भिन्न-भिन्न मोड का चयन किया जा सकता है.
screen_info.h	सेटिंग निर्धारित करती है, कि क्या एप्लिकेशन को प्रसंग सहायता में पृष्ठ प्रदर्शित किया गया है. अगर स्क्रीन प्रदर्शित नहीं होती है, तो सेटिंग निष्क्रिय की जानी चाहिए.
screen_link_to_sim.h	इस पैरामीटर का उपयोग प्रसंग प्रकार के अतिरिक्त 'स्रोत' पैरामीटर में निर्दिष्ट अनुरूपण हेतु किसी लिंक को प्रदर्शित करने के लिए किया जा सकता है. प्रोसेस में भिन्न-भिन्न मोड का चयन किया जा सकता है.
object_info.h	केवल प्रसंग सहायता\nसेटिंग, ऑब्जेक्ट के लिए प्रदर्शित किए जाने वाले भिन्न रूप को निर्धारित करती है.
open_expanded.h	यह विकल्प सक्रिय होने पर, खुले पृष्ठ और ऑब्जेक्ट सूची के साथ मुख्य बबल प्रदर्शित होता है.
display_on.h	यह पैरामीटर निर्धारित करता है कि नेविगेशन मुख्य बबल को किस स्थिति में प्रदर्शित किया जाना है. नेविगेशन प्रारंभ करते समय, एप्लिकेशन देखना या संबंधित एप्लिकेशन पृष्ठ देखना.
area.h	पैरामीटर, नियंत्रण की स्थिति और आकार निर्धारित करता है. पहली दो संख्याएं स्क्रीन के बाएं और ऊपरी छोर से किसी ऑब्जेक्ट की स्थिति को इंगित करती हैं. अंतिम दो संख्याएं ऑब्जेक्ट की चौड़ाई और ऊंचाई निर्धारित करती हैं. इनपुट फ़ील्ड के आगे स्थित बटन एक संपादन संवाद बॉक्स खोलता है, जो ऑब्जेक्ट की स्थिति और आकार को अनुकूलित करने देता है.
form_on.h	निर्धारित करता है कि चरण एक फ़ॉर्म है. चरण की सभी कार्रवाइयां प्लेबैक के दौरान एक बबल में प्रदर्शित होती हैं.
transition	अगला निर्देशित भ्रमण चरण
transition_info	अगला निर्देशित भ्रमण चरण
action_pa	कार्रवाई
trans_action	कार्रवाई
step_name1	अगला चरण
step_name2	वैकल्पिक चरण 1
step_name3	वैकल्पिक चरण 2
step_name4	वैकल्पिक चरण 3
LClick	बायां क्लिक
RClick	दायां क्लिक
LDblClick	बायां डबल क्लिक
RDblClick	दायां डबल क्लिक
Focus	फ़ोकस
FocusLost	फ़ोकस खो गया
step	मार्गदर्शित भ्रमण चरण
name	नाम
end_message	टेक्स्ट
show_end_window	समाप्ति विंडो
show_end_window.h	निर्दिष्ट करता है जो विंडो निर्देशित भ्रमण की समाप्ति में दिखाया गया है. विंडो उपयोगकर्ता निर्देशित भ्रमण मैन्युअल रूप से बंद करने की अनुमति देता है. यदि यह विकल्प निष्क्रिय है, तो विंडो दिखाया नहीं गया है और निर्देशित भ्रमण स्वचालित रूप से बंद कर देता है.
trans_action.h	केवल निर्देशित भ्रमण\nकार्रवाई जो कि अगले निर्देशित भ्रमण चरण के लिए ट्रीगर जंप निर्दिष्ट करता है.
action_pa.h	यह सेटिंग निर्धारित करती है कि उपयोगकर्ता कार्रवाई से अगले निर्देशित भ्रमण चरण के लिए जंप ट्रिगर करता है.
step_name1.h	केवल निर्देशित भ्रमण\nप्रोसेस प्रवाह में अगला चरण निर्धारित करता है.
step_name2.h	केवल निर्देशित भ्रमण\nअगर निर्धारित निर्देशित भ्रमण चरण प्रदर्शित नहीं हो सकता है, तो एक वैकल्पिक निर्देशित भ्रमण चरण निर्धारित करता है.
step_name3.h	केवल निर्देशित भ्रमण\nअगर निर्धारित निर्देशित भ्रमण चरण प्रदर्शित नहीं हो सकता है, तो एक वैकल्पिक निर्देशित भ्रमण चरण निर्धारित करता है.
step_name4.h	केवल निर्देशित भ्रमण\nअगर निर्धारित निर्देशित भ्रमण चरण प्रदर्शित नहीं हो सकता है, तो एक वैकल्पिक निर्देशित भ्रमण चरण निर्धारित करता है.
step_on_same_page.h	केवल निर्देशित भ्रमण\nअगला निर्देशित भ्रमण चरण समान एप्लिकेशन पृष्ठ पर होने पर यह सेटिंग सक्रिय होना चाहिए. यह पृष्ठ पहचान को अनदेखा करेगा.
name.h	निर्देशिक भ्रमण चरण का नाम निर्धारित करता है. यह नाम चयन के लिए 'ऑब्जेक्ट' मैक्रो की 'अगला निर्देशित भ्रमण चरण' सेटिंग में प्रदर्शित किया गया है.
set_value	स्वचालित रूप से मान सेट करें
set_value.h	सेटिंग निर्धारित करती कि क्या नेविगेशन के प्लेबैक के दौरान मैक्रो का मान स्वचालित रूप से सेट होगा.
end_message	टेक्स्ट
end_message.h	आप प्रोसेस की समाप्ति पर बबल में प्रदर्शित होने वाले इस टेक्स्ट बॉक्स में टेक्स्ट दर्ज कर सकते हैं. टेक्स्ट बॉक्स को एक डिफ़ॉल्ट टेक्स्ट के साथ प्रीसेट किया गया है.
restart_option	पुनर्प्रारंभ बटन
restart_option.h	जब यह विकल्प सक्रिय होता है, तो बबल में एक बटन प्रकट होता है जिसका उपयोग उपयोगकर्ता द्वारा प्रोसेस की पुनरावृत्ति के लिए हो सकता है. यह भिन्न प्रविष्टियों के साथ पुनः प्रोसेस करना संभव बनाता है.
record_end_display	बबल संपादित करें
end_bubble	बबल प्रोसेस समाप्ति
bend_position	स्थिति
bend_position.h	यहां दर्ज किए गए मान स्क्रीन पर बबल की स्थिति इंगित करते हैं. मान पिक्सेल में निर्दिष्ट किए जाते हैं और स्क्रीन के ऊपरी बाएं कोने पर संबंधित होते हैं.
bend_style	शैली
bend_style.h	यह सेटिंग निर्धारित करती है कि बबल प्रदर्शित करने के लिए किस बबल शैली का उपयोग किया जाए. बबल शैलियों को बबल शैली संपादक का उपयोग करके निर्धारित किया जाता है, जिसे मेनू 'टूल' > 'बबल प्रकार संपादित करें' से खोला जा सकता है. बबल शैलियां संपूर्ण कार्य-क्षेत्र के लिए हमेशा उपलब्ध रहती हैं.
bend_width	चौड़ाई
bend_width.h	यह प्रदर्शित किए जाने के लिए बबल की चौड़ाई पिक्सेल में निर्धारित करती है.
bend_height	ऊंचाई
bend_height.h	यह प्रदर्शित किए जाने के लिए बबल की ऊंचाई पिक्सेल में निर्धारित करती है.
process_start_unit	निर्देशित भ्रमण शैली
record_pa_control	मार्गदर्शित भ्रमण चरण रिकॉर्ड करें
prev_step	पिछला चरण
next_step	अगला चरण
disqualifier	स्क्रीन छोड़ें
disqualifier.h	'पृष्ठ निर्दिष्टकर्ता' से आप किसी विशिष्ट ऑब्जेक्ट के द्वारा समान एप्लिकेशन पृष्ठों के बीच अंतर कर सकते हैं. यह विकल्प निर्दिष्ट करता है कि क्या पहचाना गया एप्लिकेशन पृष्ठ प्रदर्शित होना चाहिए या 'पृष्ठ निर्दिष्टकर्ता' उपलब्ध होने पर छोड़ा जाना चाहिए. \nथंबनेल दृश्य विकल्प की स्थिति प्रदर्शित करता है: धन (छोड़ें नहीं) या ऋण (छोड़ें) प्रतीक.
exception_bubble	बबल अपवाद प्रबंधन
bexp_position	स्थिति
bexp_position.h	यहां दर्ज किए गए मान, स्क्रीन पर बबल की स्थिति निर्धारित करेंगे. मान पिक्सेल में दिए गए हैं. बबल इस स्क्रीन के ऊपरी बाएं कोने में प्रकट होगा.
bexp_style	शैली
bexp_style.h	यहां आप उस बबल प्रकार को चुन सकते हैं, जिसका आप उपयोग करना चाहेंगे. बबल शैलियों को बबल शैली संपादक में निर्धारित किया जा सकता है, जिसे मेनू से खोला जा सकता है:  साधन -> बबल शैली संपादित करें.  भिन्न-भिन्न बबल शैलियां संपूर्ण कार्य-क्षेत्र के लिए हमेशा उपलब्ध रहती हैं.
content_demo	डेमो मोड
content_demo.h	इस विकल्प से किसी समूह के डेमो मोड, डेस्कटॉप सहायक में दिखाई देंगे.
content_practice	अभ्यास मोड
content_practice.h	इस विकल्प से किसी समूह के अभ्यास मोड, डेस्कटॉप सहायक में दिखाई देंगे.
content_test	परीक्षा मोड
content_test.h	इस विकल्प से किसी समूह के परीक्षा मोड, डेस्कटॉप सहायक में दिखाई देंगे.
content_concurrent	समवर्ती मोड
content_concurrent.h	इस विकल्प से किसी समूह के समवर्ती मोड, डेस्कटॉप सहायक में दिखाई देंगे.
content_navi	नेविगेशन
content_navi.h	इस विकल्प से किसी समूह के नेविगेशन, डेस्कटॉप सहायक में दिखाई देंगे.
content_documentation	दस्तावेज़ीकरण
content_documentation.h	इस विकल्प से किसी समूह के दस्तावेज़ीकरण, डेस्कटॉप सहायक में दिखाई देंगे.
content_externals	बाहरी फ़ाइलें
content_externals.h	इस विकल्प से किसी समूह की बाहरी फ़ाइलें, डेस्कटॉप सहायक में दिखाई देंगी.
navi_style	शैली
navi_style.h	नेविगेशन विंडो की दिखावट निर्धारित करता है. सूची से संसाधन की शैली का चयन करें.
menu_path:/record	रिकॉर्डिंग
F1HELPNAME	सहायता
alignment	बबल संरेखण
alignment.h	स्क्रीन पर बबल विंडो का संरेखण निर्दिष्ट करता है. विकल्प 'स्वतंत्र' इसे 'विंडो स्थिति' पैरामीटर में स्थिति निर्धारित करने के लिए अनुमति देता है.
bform_alignment	संरेखण
bform_alignment.h	स्क्रीन पर फ़ॉर्म बबल विंडो का संरेखण निर्धारित करता है. विकल्प 'स्वतंत्र' इसे 'विंडो स्थिति' पैरामीटर में स्थिति निर्धारित करने के लिए अनुमति देता है.
gloss_bubble	शब्दावली बबल
gloss_bubble_style	शैली
gloss_bubble_style.h	शब्दावली बबल की दिखावट निर्धारित करता है. सूची से किसी शैली संसाधन का चयन करें.
ellipse	वृत्त
gloss_bubble_size	आकार
gloss_bubble_size.h	पिक्सेल में शब्दावली का आकार (चौड़ाई, ऊंचाई) निर्धारित करता है.
Navi	डेस्कटॉप सहायक
exclude_from_da	डेस्कटॉप सहायक से अपवर्जित करें
exclude_from_da.h	डेस्कटॉप सहायक के प्रसंग पहचान के लिए पृष्ठ कुंजी पर विचार नहीं किया जाएगा, यह निर्धारित करता है.
all_as_descr	इससे टेक्स्ट का उपयोग करें
all_as_descr.h	@{NAVIGATOR} के लिए टेक्स्ट प्रकार निर्धारित करता है. 'लघु वर्णन' डिफॉल्ट है.
consider_roles	भूमिकाओं पर विचार करें
consider_roles.h	प्लेबैक के दौरान सामग्री प्रदर्शित करने के लिए भूमिकाओं का उपयोग सक्रिय करते हैं.
consider_categories	सामग्री श्रेणियों पर विचार करें
consider_categories.h	@{NAVIGATOR} की मुख्य विंडो में सामग्री के क्रमण के लिए सामग्री श्रेणियों के उपयोग को सक्रिय करता है.
