NAVIGATOR	Desktop Assistant
search_url.h	Umožňuje zadať skupinu pracovnej oblasti pre hľadanie obsahu v @{LIBRARY}.
enable_recording	Pozícia: Ovládací prvok 'Záznam‘
enable_recording.h	Umožňuje zobraziť ovládací prvok pre procesy záznamu. Môžete zadať pozíciu ovládacieho prvku v bočnom paneli. \nZáznam umožňuje používateľovi zaznamenávať procesy ako dokumenty Microsoft Word alebo ako videá. Zaznamenané súbory sa zobrazia v hlavnom okne na karte Oblasť používateľa.
enable_exit_da	Pozícia: Ovládací prvok 'Exit'
enable_exit_da.h	Umožňuje zobraziť ovládací prvok pre ukončenie @{NAVIGATOR}. Môžete zadať pozíciu ovládacieho prvku v bočnom paneli.
enable_info	Zobraziť kartu ‘Informácie‘
enable_info.h	Povoľuje kartu ‘Informácie‘ pre hlavné okno asistenta pracovnej plochy. Vložte text informácie do krátkeho popisu skupiny asistenta pracovnej plochy.
request_content_type	Druh požadovania obsahu
request_content_type.h	Určuje funkcie pre požadovanie obsahu. Vyberte typ z rozbaľovacieho zoznamu. \nE-mail: Umožňuje zadať e-mailovú adresu pre požiadavky. \nURL: Umožňuje zadať URL pre otvorenie webovej stránky. \nOvládací prvok 'Požadovať obsah‘ sa zobrazí v bočnom paneli. Ak sa obsah nenájde, prepojenie 'Požadovať obsah' sa zobrazí v hlavnom okne.
email	E-mail
url	URL
enable_request_content	Pozícia: Ovládací prvok ‘Požadovať obsah‘
enable_request_content.h	Určuje pozíciu ovládacieho prvku ‘Požadovať obsah‘ v bočnom paneli.
enable_external_search_ctx	Zadať kontextové informácie
enable_external_search_ctx.h	Poskytuje doplňujúce kontextové informácie používateľa s URL hľadania počas vyhľadávania. Kontextové informácie sa použijú pre hľadanie. Toto nastavenie aktivujte, ak sa majú pri zadanom hľadaní používať kontextové informácie. \nKontextové informácie sa zadávajú v parametri 'Kontextové informácie'.
external_search_ctx	Informácie kontextu
external_search_ctx.h	Zadáva kontextové informácie, ak bolo aktivované nastavenie 'Zadať kontextové informácie'. Zadať je možné tieto kontextové informácie: EXE aktuálnej aplikácie (&executable=$#{EXE}), kľúč stránky aktuálnej stránky aplikácie (&pagekey=$#{PAGEKEY})\nPoznámka: Nemeňte štruktúru reťazca kontextových informácií.
enable_external_search	Pozícia: Ovládací prvok 'Externé hľadanie‘
enable_external_search.h	Umožňuje aktivovať stránku externého hľadania pre hľadanie obsahu alebo ďalších informácií. Ak je toto nastavenie aktivované, zobrazí sa v bočnom paneli ovládací prvok 'Externé hľadanie'. Môžete zadať pozíciu ovládacieho prvku v bočnom paneli. \nTlačidlo otvorí pole pre hľadanie, do ktorého môžete zadať hľadaný pojem. Výsledky hľadania sa zobrazia na stránke externého hľadania. Pre externé hľadanie musíte zadať URL hľadania v parametri 'URL externého hľadania'.
external_search_url	URL
external_search_url.h	Umožňuje zadať URL pre externé hľadanie. Zadané URL by malo mať nasledujúcu štruktúru:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\n https://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nPoznámka: Nevymazávajte ani nemeňte '=$#{SEARCHTERM}' parametra URL.
enable_share_content	Zobraziť ovládací prvok 'Zdieľať obsah‘ 
enable_share_content.h	Zobrazuje tlačidlo 'Zdieľať obsah‘ v pätičke hlavného okna. Toto tlačidlo otvorí dialógové okno s prepojením na vybratý obsah.
author_email	E-mail
author_email.h	Umožňuje zadať e-mailovú adresu pre požadovanie obsahu. E-mailová adresa sa používa pre funkciu ‘Požadovať obsah‘.
author_url	URL
author_url.h	Umožňuje zadať URL pre požadovanie obsahu. URL sa používa pre funkciu ‘Požadovať obsah‘.
author_url_params	Parametre URL
author_url_params.h	Umožňuje zadať parametre pre URL autora. \nMôžete zadať názov aplikácie a súbor programov. Nahraďte hodnotu ‘aplikácia‘ alebo ‘súbor programov‘ požadovaným názvom.
enable_fuzzy_match	Povoliť približnú zhodu
enable_fuzzy_match.h	Definuje, či sa má použiť približná zhoda, aby kontext obsahu zodpovedal stránke aplikácie.
enable_ident_filter	Povoliť rozšírenú identifikáciu aplikácie
enable_ident_filter.h	Určuje, že sa na prehrávanie @{NAVIGATOR} použijú len relevantné informácie o aplikácii. To vám umožní optimalizovať výkon @{NAVIGATOR}.\nPoznámka: Voľba môže viesť k nesprávnemu rozpoznaniu objektov. Pred publikovaním obsahu sa odporúča otestovať prehrávanie.
library_size	Veľkosť hlavného okna
library_size.h	Definuje veľkosť (šírku, výšku) hlavného okna v pixeloch.
book_win_position	Pozícia okna obsahu (voľná)
book_win_position.h	Definuje pozíciu okna obsahu (vľavo, hore) pre  zarovnanie 'Voľné' na obrazovke. Hodnoty sa zadávajú v pixeloch.
book_win_size	Veľkosť okna obsahu
book_win_size.h	Definuje veľkosť (šírku, výšku) okna obsahu v pixeloch.
book_win_positioning	Zarovnanie okna obsahu
book_win_positioning.h	Definuje zarovnanie okna obsahu na obrazovke. Možnosť 'Voľné' umožňuje definovať pozíciu v parametri 'Pozícia okna obsahu'.
errNoApplicationContext	Aktuálne makro nie je kontext aplikácie.
errNoTargetDefinition	Makro nekorešponduje s cieľovou definíciou.
errExtractPagekey	Nie je možné extrahovať kľúč stránky s profilom:
errScreenshot	Nie je možné vytvoriť snímok obrazovky. Skúste znova.
errLoadTemplate	Nie je možné načítať profil:
errRecordProcessStep	Kroky prehliadky s výkladom nie je možné zaznamenať pre projekty ‘kontextového pomocníka‘.
errLanguageSelection	Nevybraný žiadny jazyk.
errNoWriteToken	Pre vybraný objekt nemáte povolenie na zápis.
errMacroSelection	Nevybrané žiadne makro.
errObjectInformation	Žiadne informácie o objekte v danej pozícii.
errSpecializedInformation	Žiadne špecializované informácie v danej pozícii.
errPosition	Pozícia nie je v oblasti okna.
errActionMacroSelection	Nevybraté žiadne makro akcie.
errUpdateObject	Vybratý typ objektu nie je možné aktualizovať.
errInsertExplanation	Nie je možné vložiť voľné vysvetlenie pre vybraté makro.
action.h	Prehliadka s výkladom len\nTáto možnosť definuje akciu, ktorú pravdepodobne používateľ vykoná u objektu.
all_values.h	V niektorých prípadoch objekt aplikácie drží voľby pre hodnoty, ktoré nie je možné pokryť štandardným ovládacím prvkom HTML. Vtedy sa použije ovládací prvok, ktorý je najbližší k objektu v aplikácii. Toto pole okrem toho drží všetky hodnoty, ktoré objekt drží ako voľby.
anim_steps.h	Hodnota definuje, v koľkých krokoch sa animuje zvolený efekt zvýraznenia. Nízke hodnoty animáciu zrýchľujú, ale spôsobujú prerušovanie. Pri vysokých hodnotách je animácia plynulejšia, ale celková rýchlosť animácie je tiež pomalšia.
auto_execute.h	Nastavenie definuje, že akcia sa vykoná automaticky počas prehrávania navigácie.
b_height.h	Definuje výšku bubliny objektu v pixeloch. Ak množstvo textu presahuje disponibilný priestor v bubline, prispôsobí sa podľa výšky automaticky požadovanému priestoru.
b_hide_option.h	Len kontextový pomocník\nAktivovaním tejto možnosti sa objaví nastavenie v bubline objektu alebo vysvetlenia, kde informáciu o objekte (bublina a zvýraznenie) môžu deaktivovať koncoví používatelia. Toto používateľom umožní skryť akúkoľvek informáciu, ktorú už nepotrebujú.
b_minimizable.h	Táto možnosť definuje, či je možné bublinu počas prehrávania minimalizovať. S aktivovanou možnosťou sa v hlavičke bubliny zobrazí tlačidlo 'Minimalizovať'.
b_closable.h	Len kontextový pomocník\nTáto možnosť definuje, či je možné bublinu počas prehrávania zatvoriť. S aktivovanou možnosťou sa v hlavičke bubliny zobrazí tlačidlo 'Zatvoriť'.
b_minimized.h	Len kontextový pomocník\nTáto možnosť definuje, či sa bublina objektu zobrazí pri načítaní stránky ako minimalizovaná.
bmain_size.h	Definuje veľkosť (šírku, výšku) hlavného okna v pixeloch.
bmain_minimizable.h	Táto možnosť definuje, či je hlavné okno možné minimalizovať alebo nie.
bmain_position.h	Tu zadané hodnoty definujú pozíciu hlavného okna na obrazovke. Čísla popisujú vzdialenosť od ľavého horného rohu obrazovky v pixeloch.
bmain_win_style.h	Definuje vzhľad hlavného okna. Vyberte zdroj štýlu zo zoznamu.
bmain_alignment.h	Definuje zarovnanie hlavného okna na obrazovke. Možnosť ‘Voľné‘ umožňuje definovať pozíciu v parametri ‘Pozícia okna‘.
bubble_offset.h	Táto možnosť definuje posunutie v pixeloch, v akom sa zobrazí bublina k objektu.
bubblestyle_d.h	Zadáva zdroj štýlu bubliny pre zobrazenie bublín objektov v projekte.
bubblestyle_d.h	Zadáva zdroj štýlu bubliny pre zobrazenie bublín objektov v projekte.
choose_bool.h	Toto pole obsahuje hodnotu, ktorá určuje, či je prepínač alebo začiarkavacie pole zapnuté alebo vypnuté. Hodnota pre prepínač je vždy „1“ (zap.). Hodnota pre začiarkavacie pole môže byť „0“ (vypnuté) alebo „1“ (zapnuté).
choose_text.h	Tento parameter obsahuje znakový reťazec, ktorý sa našiel pre vybratý záznam v menu automaticky otváraného okna alebo poli zoznamu počas procesu automatického záznamu. Tento reťazec sa vkladá do vysvetľovacích textov bublín v rôznych režimoch namiesto zástupného znaku „${choose_text}“ (pozri textový režim v editore HTML). Používa sa ako textový modul pre automaticky generovaný text bubliny pri automatickom generovaní obsahu bubliny s textovými modulmi počas záznamu.
click_pos.h	Popisuje pozíciu v okne aplikácie, na ktorú klikol autor pri zázname objektu. Pozícia sa zadáva v pixeloch a odkazuje na ľavý horný roh obsahu okna aplikácie.
click_pos_rel.h	Popisuje pozíciu v okne aplikácie. Hodnota v percentách (%) poskytuje pozíciu, ktorá je relatívna k celkovej šírke a výške okna aplikácie, pričom ľavý a horný okraj sú referenčné body.
config_file.h	Obsahuje názov profilu aplikácie, ktorý sa použil na vytvorenie a neskoršiu interpretáciu kľúča.
display_name.h	Zadáva názov aplikácie. Tento názov sa zobrazí v okne výnimiek prehliadky s výkladom.
dump_page.h	Obsahuje zaznamenanú obrazovku. \nObrázok môžete zmeniť pomocou funkcie 'Nahradiť obrázok'.
element_type.h	Popisuje triedu objektu, ktorú rozpoznal mechanizmus rozpoznania.
enabled.h	Len kontextový pomocník\nTáto možnosť definuje, či je makro zahrnuté to analýzy stránky. Ak je táto možnosť deaktivovaná, objekt nápovede sa nezobrazí, aj keď príslušný objekt na stránke existuje.
optional.h	Len prehliadka s výkladom\nMožnosť definuje, či je krok prehliadky s výkladom voliteľný pre používateľa v procese. \nPri prehrávaní sa v zozname krokov zobrazí iná ikona. Ak ovládací prvok nie je viditeľný na stránke alebo ak je stránka chybná, krok sa preskočí.
executable.h	Obsahuje názov spustiteľného súboru aplikácie, ako ho používa operačný systém.
explanation_d.h	Obsahuje informácie o zodpovedajúcom kontexte (text, prepojenia, obrázky atď.). Zabezpečte optimálne zobrazenie informácií v hlavnej bubline.
explanation_d_modified.h	Ak je táto možnosť aktivovaná, kontextové informácie sa v prípade automatického prekladu už automaticky nevygenerujú, ale musia sa namiesto toho upraviť manuálne. Pomáha to zachovať manuálne zmeny obsahu bubliny.
fieldname.h	Obsahuje názov zaznamenaného ovládacieho prvku, ktorý sa vloží do textov v bublinách. \nNázov objektu môžete zmeniť v textovom poli. Názov objektu má zástupný symbol '$#{fieldname}'.
fieldicon.h	Obsahuje obrázok zaznamenaného tlačidla alebo ikony, ktorý sa vloží do textov bublín. \nObrázok objektu môžete zmeniť pomocou funkcie 'Nahradiť obrázok'. Obrázok má zástupný symbol '$I{fieldicon}'.
g_highlight_bgr.h	Definuje štandardnú farbu okrajov zvýraznenia v navigácii. Farba sa môže zadať priamo ako hodnota RBG vo formáte HEX, alebo vybrať v dialógovom okne Výber farby.
g_highlight_border.h	Tento parameter definuje všeobecnú hrúbku rámčeka zvýraznenia objektu v pixeloch. Šírky v pixeloch sú dostupné od '1' do '10'.
g_highlight_effect.h	Táto možnosť stanovuje druh efektu zvýraznenia použitého pre objekty v navigácii.
hide_on_focuslost.h	Táto možnosť definuje, či sa bublina skryje, keď sa fókus na obrazovke presunie mimo príslušný objekt.
highlight_offset.h	Tento parameter v pixeloch definuje pridaný posun pre obdĺžnik zvýraznenia, ktorý obklopuje označený prvok.
key.h	Obsahuje všetky kritériá na identifikáciu okna aplikácie a určitej stránky v aplikácii. Kľúč zodpovedá len v prípade, že stránka v cieľovej aplikácii spĺňa všetky kritériá definované v kľúči. Ak chcete zmierniť definíciu kritérií jedného kľúča, môžete použiť regulárne výrazy.
key_name.h	Tento parameter určuje použitý kláves alebo skratku. Názvy klávesov musia byť oddelené medzerami, napríklad: 'ctrl + k'.
key_desc.h	Tento parameter určuje použitý kláves alebo skratku. Názvy klávesov musia byť oddelené medzerami, napríklad: 'ctrl + k'.
force_display.h	Len kontextový pomocník\nUrčuje, že sa obsah makra vždy zobrazí ako okamžitá nápoveď, aj keď je okamžitá nápoveď pri prehrávaní asistenta pracovnej plochy neaktívna.
