NAVIGATOR	Desktop Assistant
left_center	Canh giữa bên trái
left_bottom	Góc dưới cùng bên trái
right_top	Góc trên cùng bên phải
right_center	Canh giữa bên phải
top_center	Trung tâm hàng đầu
right_bottom	Góc dưới cùng bên phải
center	Giữa
free	Tự do
list_order	Sắp xếp nội dung
list_order.h	Xác định sắp xếp nội dung sẵn có trong danh sách.
by_default	Cấu trúc explorer
by_name	Theo thứ tự chữ cái
by_type	Theo thứ tự chữ cái cho mỗi kiểu
library_position	Vị trí cửa sổ chính (Tự do)
library_position.h	Xác định vị trí cửa sổ chính (bên trái, trên cùng) cho căn chỉnh 'tự do' trên màn hình. Giá trị được đưa ra theo điểm ảnh.
search_url	Nhóm tìm kiếm
search_url.h	Cho phép bạn xác định nhóm vùng làm việc để tìm kiếm nội dung trong @{LIBRARY}.
enable_recording	Vị trí: Điều khiển 'Ghi'
enable_recording.h	Cho phép bạn hiển thị kiểm soát để ghi lại quy trình. Bạn có thể định rõ vị trí kiểm soát trong thanh bên.\nViệc ghi lại cho phép người dùng ghi lại các quy trình là tài liệu Microsoft Word hoặc là video. Các tập tin đã ghi lại được hiển thị trong cửa sổ chính trên thẻ Phạm vi người dùng.
enable_exit_da	Vị trí: Kiểm soát 'Thoát'
enable_exit_da.h	Cho phép bạn hiển thị kiểm soát để thoát @{NAVIGATOR}. Bạn có thể định rõ vị trí của kiểm soát trong thanh bên.
enable_info	Hiển thị thẻ 'Thông tin'
enable_info.h	Bật thẻ 'Thông tin' cho cửa sổ chính của hỗ trợ màn hình nền. Chèn văn bản thông tin trong mô tả ngắn của nhóm hỗ trợ màn hình nền.
request_content_type	Kiểu yêu cầu nội dung
request_content_type.h	Định rõ chức năng để yêu cầu nội dung. Chọn kiểu từ danh sách thả xuống. \nE-mail: Cho phép bạn nhập địa chỉ e-mail cho yêu cầu. \nURL: Cho phép bạn nhập URL để mở trang web. \nKiểm soát 'Yêu cầu nội dung' được hiển thị trong thanh bên. Nếu không tìm thấy nội dung thì liên kết 'Yêu cầu nội dung' được hiển thị trong cửa sổ chính.
email	Thư điện tử
url	URL
enable_request_content	Vị trí: Điều khiển 'Yêu cầu nội dung'
enable_request_content.h	Định rõ vị trí của điều khiển 'Yêu cầu nội dung' trong thanh bên.
enable_external_search_ctx	Cung cấp thông tin ngữ cảnh
enable_external_search_ctx.h	Cung cấp thông tin ngữ cảnh bổ sung của người dùng với URL tìm kiếm trong khi tìm kiếm. Thông tin ngữ cảnh sẽ được dùng để tìm kiếm. Kích hoạt thiết lập này nếu tìm kiếm mà bạn chỉ định có thể dùng thông tin ngữ cảnh. \nThông tin ngữ cảnh đã cung cấp được định rõ trong tham số 'Thông tin ngữ cảnh'.
external_search_ctx	Thông tin ngữ cảnh
external_search_ctx.h	Định rõ thông tin ngữ cảnh nếu thiết lập 'Cung cấp thông tin ngữ cảnh' đã được kích hoạt. Thông tin ngữ cảnh sau đây có thể được cung cấp: EXE của ứng dụng hiện tại (&executable=$#{EXE}), khóa trang của trang ứng dụng hiện tại (&pagekey=$#{PAGEKEY})\nLưu ý: Không được thay đổi cấu trúc chuỗi thông tin ngữ cảnh.
enable_external_search	Vị trí: Điều khiển 'Tìm kiếm bên ngoài'
enable_external_search.h	Cho phép bạn kích hoạt trang tìm kiếm bên ngoài để tìm kiếm nội dung hoặc thông tin thêm. Khi cấu hình này được kích hoạt, điều khiển 'Tìm kiếm bên ngoài' sẽ được hiển thị trong thanh bên. Bạn có thể định rõ vị trí của điều khiển này trong thanh bên. \nNút này mở trường tìm kiếm để nhập thuật ngữ tìm kiếm. Kết quả tìm kiếm được hiển thị trên trang tìm kiếm bên ngoài. Để tìm kiếm bên ngoài, bạn phải định rõ URL tìm kiếm trong tham số 'URL tìm kiếm bên ngoài'.
external_search_url	URL
external_search_url.h	Cho phép bạn định rõ URL cho tìm kiếm bên ngoài. Nhập URL theo cấu trúc sau đây:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nLưu ý: Không được xóa hay thay đổi '=$#{SEARCHTERM}' trong tham số URL.
enable_share_content	Hiện kiểm soát 'Chia sẻ nội dung'
enable_share_content.h	Hiển thị nút 'Chia sẻ nội dung' trong phần chân trang của cửa sổ chính. Nút mở hộp thoại có liên kết đến nội dung được lựa chọn.
author_email	Thư điện tử
author_email.h	Cho phép bạn xác định địa chỉ thư điện tử cho nội dung đang yêu cầu. Địa chỉ thư điện tử này được sử dụng cho chức năng 'Yêu cầu nội dung'.
author_url	URL
author_url.h	Cho phép bạn xác định URL cho nội dung đang yêu cầu. URL này được sử dụng cho chức năng 'Yêu cầu nội dung'.
author_url_params	Tham số URL
author_url_params.h	Cho phép bạn xác định tham số cho URL tác giả. \nBạn có thể chỉ định tên ứng dụng và cách thực hiện. Thay giá trị 'ứng dụng' hoặc 'cách thực hiện' bằng tên theo yêu cầu.
enable_fuzzy_match	Kích hoạt so khớp Fuzzy
enable_fuzzy_match.h	X.đ so khớp mờ có được s.d để khớp với ngữ cảnh của nội dung có trang ứ.dụng hay không.
enable_ident_filter	Kích hoạt nhận dạng ứng dụng tiên tiến
enable_ident_filter.h	Xác định rằng chỉ thông tin ứng dụng liên quan mới được sử dụng cho phát lại @{NAVIGATOR}. Điều này cho phép bạn tùy chỉnh hiệu suất của @{NAVIGATOR}.\nGhi chú: Tùy chọn có thể dẫn đến việc nhận dạng đối tượng sai. Nên kiểm tra phát lại trước khi công bố nội dung.
library_size	Kích cỡ cửa sổ chính
library_size.h	Xác định kích cỡ (độ rộng, độ cao) của cửa sổ chính theo điểm ảnh.
book_win_position	Vị trí cửa sổ nội dung (Tự do)
book_win_position.h	Xác định vị trí cửa sổ nội dung (bên trái, trên cùng) cho căn chỉnh 'tự do' trên màn hình. Giá trị được đưa ra theo điểm ảnh.
book_win_size	Kích cỡ cửa sổ nội dung
book_win_size.h	Xác định kích cỡ (chiều rộng, chiều cao) của cửa sổ nội dung theo điểm ảnh.
book_win_positioning	Canh chỉnh cửa sổ nội dung
book_win_positioning.h	Xác định căn chỉnh cửa sổ nội dung trên màn hình. Tùy chọn 'Tự do' cho phép bạn xác định vị trí trong tham số 'Vị trí cửa sổ nội dung'.
errNoApplicationContext	Macro hiện tại không phải ngữ cảnh ứng dụng.
errNoTargetDefinition	Macro không tương ứng với xác định đích.
errExtractPagekey	Không thể trích xuất khóa trang với thông tin:
errScreenshot	Không thể chụp ảnh màn hình. Thử lại.
errLoadTemplate	Không thể tải thông tin:
errRecordProcessStep	Không thể ghi lại các bước tham quan có hướng dẫn cho dự án 'trợ giúp ngữ cảnh'.
errLanguageSelection	Không có ngôn ngữ được chọn.
errNoWriteToken	Bạn không có quyền ghi đối với đối tượng đã chọn.
errMacroSelection	Không có macro được chọn.
errObjectInformation	Không có thông tin đối tượng tại vị trí đã cho.
errSpecializedInformation	Không có thông tin chuyên môn tại vị trí đã cho.
errPosition	Vị trí không nằm trong vùng cửa sổ.
errActionMacroSelection	Không có macro thao tác được chọn.
errUpdateObject	Không thể cập nhật loại đối tượng được chọn.
errInsertExplanation	Không thể chèn giải thích tự do cho macro đã chọn.
action.h	Chỉ tham quan có hướng dẫn\nTùy chọn này xác định hành động mà người dùng được cho là sẽ thực hiện trên đối tượng.
all_values.h	Trong một số trường hợp đối tượng của ứng uḍng giữ lựa chọn cho giá trị không thể được bao phủ bởi kiểm soát HTML chuẩn. Vậy nên điều khiển được sử dụng gần nhất với đối tượng trong ứng dụng. Trường này còn giữ tất cả giá trị mà đối tượng giữ làm lựa chọn.
anim_steps.h	Giá trị này xác định trong bao nhiêu bước thì hiệu ứng của vùng nổi bật đã chọn được tạo hiệu ứng. Giá trị thấp sẽ tăng tốc hoạt ảnh nhưng lại tạo cảm giác giật hình. Giá trị cao làm hoạt ảnh mượt hơn nhưng cũng làm chậm tốc độ hoạt ảnh tổng thể.
auto_execute.h	Thiết lập xác định thao tác sẽ được thực hiện tự động trong khi phát lại điều hướng.
b_height.h	Xác định độ cao của bóng thoại bằng điểm ảnh. Nếu số lượng văn bản vượt quá không gian sẵn có trong bóng thoại, nó sẽ tự định mức chiều cao đối với không gian yêu cầu.
b_hide_option.h	Chỉ trợ giúp ngữ cảnh\nKhi kích hoạt tùy chọn này, thiết lập sẽ xuất hiện trong đối tượng hoặc bóng thoại giải thích mà trong đó thông tin của đối tượng (bóng thoại và tô sáng) có thể bị người dùng cuối hủy kích hoạt. Điều này cho phép người dùng ẩn bất kỳ thông tin nào mà họ không cần nữa.
b_minimizable.h	Tùy chọn này xác định xem có thể thu nhỏ bóng thoại trong khi phát lại không. Khi tùy chọn được kích hoạt nút 'Thu nhỏ' sẽ hiển thị trong tiêu đề bóng thoại.
b_closable.h	Chỉ trợ giúp ngữ cảnh\nTùy chọn này sẽ xác định xem có thể đóng bóng thoại trong khi phát lại không. Khi tùy chọn được kích hoạt, nút 'Đóng' sẽ hiển thị trong tiêu đề bóng thoại.
b_minimized.h	Chỉ trợ giúp ngữ cảnh\nTùy chọn này xác định xem bóng thoại đối tượng có được hiển thị thu nhỏ khi tải trang không.
bmain_size.h	Xác định kích cỡ (độ rộng, độ cao) của cửa sổ chính theo điểm ảnh.
bmain_minimizable.h	Tùy chọn này xác định xem cửa sổ chính có thể thu nhỏ hay không.
bmain_position.h	Giá trị đã nhập ở đây xác định vị trí cửa sổ chính trên màn hình. Các số mô tả khoảng cách từ góc trái phía trên của màn hình bằng điểm ảnh.
bmain_win_style.h	Xác định hình dạng cửa sổ chính. Chọn nguồn kiểu từ danh sách.
bmain_alignment.h	Xác định căn chỉnh cửa sổ chính trên màn hình. Tùy chọn 'Tự do' cho phép xác định vị trí trong tham số 'Vị trí cửa sổ'.
bubble_offset.h	T.chọn này x.định kh.trống theo điểm ảnh mà trg đó bóng thoại đ.t đc hiển thị cho đ.tượng.
bubblestyle_d.h	Xác định nguồn kiểu bóng thoại để hiển thị bóng thoại đối tượng của dự án.
bubblestyle_d.h	Xác định nguồn kiểu bóng thoại để hiển thị bóng thoại đối tượng của dự án.
choose_bool.h	Trường này chứa giá trị xác định xem nút radio hoặc ô chọn có bật hoặc tắt không. Giá trị cho nút radio luôn là '1' (bật). Giá trị cho ô chọn có thể là '0' (tắt) hoặc '1' (bật).
choose_text.h	Tham số này có chứa chuỗi ký tự được tìm thấy cho mục nhập đã chọn trong trình đơn popup hoặc trường danh sách trong quy trình ghi tự động. Chuỗi này được chèn vào văn bản bóng thoại giải thích theo nhiều chế độ thay vì trình giữ chỗ '${choose_text}' (xem chế độ văn bản trong Trình soạn thảo HTML). Nó được dùng làm mô-đun văn bản cho bóng thoại được tạo tự động khi tạo tự động nội dung bóng thoại với mô-đun văn bản khi ghi.
click_pos.h	Mô tả vị trí trong cửa sổ ứng dụng mà tác giả nhấp vào khi đối tượng được ghi lại. Vị trí được xác định bằng điểm ảnh và tham chiếu với góc trái phía trên nội dung cửa sổ ứng dụng.
click_pos_rel.h	Mô tả vị trí trong cửa sổ ứng dụng. Giá trị bằng phần trăm (%) cung cấp vị trí liên quan đến độ rộng và độ cao tổng thể của cửa sổ ứng dụng với cạnh trái và cạnh trên như điểm tham chiếu.
config_file.h	Chứa tên của Thông tin ứng dụng dùng để tạo khóa và để diễn giải khóa sau này.
display_name.h	Xác định tên ứng dụng. Tên này sẽ được hiển thị trong cửa sổ ngoại lệ của tham quan có hướng dẫn.
dump_page.h	Chứa màn hình đã ghi nhận. \nBạn có thể thay đổi hình ảnh bằng cách sử dụng chức năng 'Thay ảnh'.
element_type.h	Mô tả lớp đối tượng được nhận dạng bằng cơ cấu nhận dạng.
enabled.h	Chỉ trợ giúp ngữ cảnh\nTùy chọn này xác định xem macro có được kết hợp vào trong phân tích trang hay không. Nếu tùy chọn này bị vô hiệu hóa, đối tượng trợ giúp sẽ không được hiển thị ngay cả khi đối tượng liên kết tồn tại trên trang.
optional.h	Chỉ tham quan có hướng dẫn\nTùy chọn xác định liệu bước tham quan có hướng dẫn có phải là tùy chọn cho người dùng đang xử lý hay không. \nBiểu tượng khác sẽ hiển thị trong danh sách bước trong khi phát lại. Bỏ qua bước nếu kiểm soát không hiển thị trên trang hoặc nếu trang sai.
executable.h	Chứa tên ứng dụng có thể thi hành như hệ thống hoạt động đã sử dụng.
explanation_d.h	Chứa thông tin của ngữ cảnh tương ứng (văn bản, liên kết, hình ảnh, v.v.). Xin đảm bảo hiển thị tối ưu thông tin bên trong bóng thoại chính.
explanation_d_modified.h	Nếu tùy chọn này được kích hoạt, thông tin ngữ cảnh không được tạo tự động trong sự kiện dịch tự động nữa nhưng sẽ được hiệu chỉnh thủ công thay thế. Việc này giúp duy trì thay đổi thủ công đối với nội dung bóng thoại.
