NAVIGATOR	Desktop Assistant
by_type	أبجدي حسب النوع
library_position	موضع النافذة الرئيسية (حر)
library_position.h	يحدد موضع النافذة الرئيسية (أيسر، علوي) للمحاذاة 'الحرة' على الشاشة. يتم تحديد القيم بالبكسل.
search_url	مجموعة بحث
search_url.h	يسمح لك بتحديد مجموعة من مناطق الأعمال للبحث عن محتوى في @{LIBRARY}.
enable_recording	الموضع: عنصر التحكم في 'التسجيل'
enable_recording.h	يتيح لك إظهار عنصر التحكم في عمليات التسجيل. بإمكانك تحديد موضع عنصر التحكم في الشريط الجانبي.\nيتيح التسجيل للمستخدم تسجيل العمليات كمستندات Microsoft Word أو كمقاطع فيديو. ويتم عرض الملفات المسجلة داخل النافذة الرئيسية في علامة التبويب 'منطقة المستخدم'.
enable_exit_da	الموضع: عنصر التحكم في 'خروج'
enable_exit_da.h	يتيح لك إظهار عنصر التحكم في إنهاء  @{NAVIGATOR}. بإمكانك تحديد موضع عنصر التحكم في الشريط الجانبي.
enable_info	إظهار علامة تبويب 'معلومات'
enable_info.h	يمكِّن علامة تبويب 'معلومات' في النافذة الرئيسية لمساعد سطح المكتب. قم بإدراج نص معلومات في الوصف القصير لمجموعة مساعدين سطح المكتب.
request_content_type	طلب نوع المحتوى
request_content_type.h	يحدد وظيفة طلب المحتوى. قم بتحديد نوع من القائمة المنسدلة. \nالبريد الإلكتروني: يتيح لك إدخال عنوان بريد إلكتروني للطلبات. \nالرابط: يتيح لك إدخال رابط لفتح صفحة ويب. \nيتم عرض عنصر التحكم في 'طلب المحتوى' في الشريط الجانبي. في حالة عدم العثور على أي محتوى، يتم عرض ارتباط 'طلب المحتوى' في النافذة الرئيسية.
email	البريد الإلكتروني
url	الرابط
enable_request_content	الموضع: عنصر التحكم في 'طلب المحتوى'
enable_request_content.h	يتم تحديد موضع عنصر التحكم في 'طلب المحتوى' في الشريط الجانبي.
enable_external_search_ctx	تقديم معلومات السياق
enable_external_search_ctx.h	يقوم بتقديم معلومات سياق إضافية خاصة بالمستخدم الذي لديه رابط البحث خلال البحث. سيتم استخدام معلومات السياق للبحث: قم بتنشيط الإعداد في حالة إمكانية قيام البحث المحدد لديك باستخدام معلومات السياق. يتم تحديد \nالسياق المقدَّمة في مُعامل 'معلومات السياق'.
external_search_ctx	معلومات السياق
external_search_ctx.h	يقوم بتحديد معلومات السياق في حالة تنشيط الإعداد 'تقديم معلومات السياق'. يمكن تقديم معلومات السياق التالية. EXE الخاص بالتطبيق الحالي (&executable=$#{EXE})، مفتاح صفحة التطبيق الحالي (&pagekey=$#{PAGEKEY})\nملاحظة: لا تقم بتغيير بنية سلسلة معلومات السياق.
enable_external_search	الموضع: عنصر التحكم في 'البحث الخارجي'
enable_external_search.h	يتيح لك تنشيط صفحة بحث خارجي للبحث عن محتوى أو معلومات إضافية. ومن خلال الإعداد المنشَّط، يتم عرض عنصر التحكم في 'البحث الخارجي' في الشرطي الجانبي. بإمكانك تحديد موضع عنصر التحكم في الشريط الجانبي. \nيقوم الزر بفتح حقل بحث لإدخال مصطلح البحث. ويتم إظهار نتائج البحث في صفحة البحث الخارجي. بالنسبة للبحث الخارجي، يتعين عليك تحديد رابط البحث في مُعامل 'رابط البحث الخارجي'.
external_search_url	الرابط
external_search_url.h	يتيح لك تحديد رابط البحث الخارجي. أدخِل الرابط بالبنية التالية:\nhttps://www.google.com/#q=$#{SEARCHTERM}\nhttps://www.bing.com/search?q=$#{SEARCHTERM}\nhttps://search.yahoo.com/search?p=$#{SEARCHTERM}\nhttps://www.wolframalpha.com/input/?i=$#{SEARCHTERM}\n\nملاحظة: لا تقم بتغيير أو حذف '=$#{SEARCHTERM}' الخاص بمُعامل الرابط.
enable_share_content	إظهار عنصر تحكم 'مشاركة المحتوى'
enable_share_content.h	يعرض زر 'مشاركة المحتوى' في تذييل الصفحة الرئيسية. يفتح الزر مربع حوار برابط المحتوى المحدد.
author_email	البريد الإلكتروني
author_email.h	يسمح لك بتحديد عنوان بريد إلكتروني لطلب محتوى. يتم استخدام عنوان البريد الإلكتروني لوظيفة 'طلب المحتوى'.
author_url	الرابط
author_url.h	يسمح لك بتحديد رابط لطلب محتوى. يتم استخدام الرابط لوظيفة 'طلب المحتوى'.
author_url_params	معامِلات الرابط
author_url_params.h	يجب دائمًا تحديد معامِلات رابط المؤلف. \nيمكنك تحديد اسم التطبيق والعنصر القابل للتنفيذ. استبدل القيمة ’تطبيق‘ أو ’عنصر قابل للتنفيذ‘ بالاسم المطلوب.
enable_fuzzy_match	تمكين مطابقة تقريبية
enable_fuzzy_match.h	يحدد ما إذا كانت المطابقة التقريبية تستخدَّم لمطابقة سياق المحتوى بصفحة تطبيق.
enable_ident_filter	تمكين تعريف التطبيق المتقدم
enable_ident_filter.h	يحدد استخدام معلومات التطبيق ذات الصلة فقط للتشغيل @{NAVIGATOR}. هذا يسمح لك بتحسين أداء @{NAVIGATOR}.\nملاحظة: يمكن أن يؤدي الخيار إلى التعرف على كائن خاطئ. يوصى باختبار التشغيل قبل نشر المحتوى.
library_size	حجم النافذة الرئيسية
library_size.h	يحدد حجم (العرض، الارتفاع) النافذة الرئيسية بالبكسل.
book_win_position	موضع نافذة المحتوى (حر)
book_win_position.h	يحدد موضع نافذة المحتوى (أيسر، علوي) للمحاذاة 'الحرة' على الشاشة. يتم تحديد القيم بالبكسل.
book_win_size	حجم نافذة المحتوى
book_win_size.h	يحدد حجم (العرض، الارتفاع) نافذة المحتوى بالبكسل.
book_win_positioning	محاذاة نافذة المحتوى
book_win_positioning.h	يحدد محاذاة نافذة المحتوى على الشاشة. يسمح الخيار 'حر' بتحديد أحد المواضع في المعامل 'موضع نافذة المحتوى'.
errNoApplicationContext	الماكرو الحالي ليس سياق تطبيق.
errNoTargetDefinition	الماكرو لا يتوافق مع التعريف المستهدف.
errExtractPagekey	تعذر استخراج مفتاح الصفحة بملف التعريف:
errScreenshot	تعذر التقاط لقطة الشاشة. حاول مرة أخرى.
errLoadTemplate	غير قادر على تحميل ملف التعريف:
errRecordProcessStep	لا يمكن تسجيل خطوات الجولة الإرشادية لمشروعات 'مساعد السياق'.
errLanguageSelection	لم يتم تحديد لغة.
errNoWriteToken	ليس لديك إذن كتابة للكائن المحدد.
errMacroSelection	لم يتم تحديد ماكرو.
errObjectInformation	لا توجد معلومات خاصة بالكائن في الموضع المحدَد.
errSpecializedInformation	لا توجد معلومات مخصَصة في الموضع المحدَد.
errPosition	الموضع ليس في منطقة النافذة.
errActionMacroSelection	لم يتم تحديد أي ماكرو إجراء.
errUpdateObject	لا يمكن تحديث نوع الكائن المحدد.
errInsertExplanation	لا يمكن إدراج توضيح حر لوحدة الماكرو المحددة.
action.h	الجولة الإرشادية فقط\nيحدد هذا الخيار الإجراء المفترض أن يقوم المستخدم بتنفيذه على الكائن.
all_values.h	في بعض الحالات يقوم كائن تطبيق بإيقاف تشغيل الخيارات للقيم التي لا يمكن تغطيتها بعنصر تحكم HTML القياسي. ومن ثم يتم استخدام عنصر التحكم الأقرب إلى الكائن في التطبيق. وبالإضافة إلى فإن هذا الحقل يقوم بإيقاف تشغيل جميع القيم التي يقوم الكائن بالاحتفاظ بها كاختيارات.
anim_steps.h	تحدد القيمة عدد الخطوات التي قام التمييز المحدَد بتحريكها. تقوم القيم المنخفضة بتسريع التحريك ولكنها تترك انطباع متقلب. أما القيم العليا فهي تجعل الرسم المتحرك أكثر خفة ولكنها تقلل من إجمالي سرعة الرسم المتحرك.
auto_execute.h	يحدد هذا الإعداد أن الإجراء سيتم تنفيذه تلقائيًا أثناء إعادة تشغيل التنقل.
b_height.h	يحدد ارتفاع فقاعة الكائن بوحدات البكسل. في حالة تجاوز حجم النص عن المساحة المتوافرة في الفقاعة، سيتم تحديد حجمها حسب الارتفاع تلقائيًا وفقًا للمساحة المطلوبة.
b_hide_option.h	مساعدة السياق فقط\nعند تنشيط هذا الخيار، يظهر إعداد في الكائن أو فقاعة توضيح يمكن إلغاء تنشيط معلومات الكائن (الفقاعة والتمييز) فيها بواسطة المستخدمين النهائيين. مما يتيح للمستخدم إخفاء أي معلومات لم يعُد بحاجة إليها.
b_minimizable.h	يحدد هذا الخيار إذا ما كان يمكن تصغير الفقاعة أثناء التشغيل. بتنشيط الخيار، يتم عرض الزر 'تصغير' في مقدمة الفقاعة.
b_closable.h	مساعدة السياق فقط\nيحدد هذا الخيار إذا ما كان يمكن إغلاق الفقاعة أثناء التشغيل أم لا. بتنشيط الخيار، يتم عرض الزر 'إغلاق' في مقدمة الفقاعة.
b_minimized.h	مساعدة السياق فقط\nيحدد هذا الخيار إذا ما كان سيتم عرض فقاعة الكائن مصغرة عند تحميل الصفحة أم لا.
bmain_size.h	يحدد حجم (العرض، الارتفاع) النافذة الرئيسية بالبكسل.
bmain_minimizable.h	يحدد هذا الخيار إذا ما كانت النافذة الرئيسية قابلة للتصغير أم لا.
bmain_position.h	تحدد القيم المدخلة هنا موضع النافذة الرئيسية على الشاشة. تشير الأرقام إلى المسافة من الركن العلوي الأيسر للشاشة بوحدات البكسل.
bmain_win_style.h	يحدد شكل النافذة الرئيسية. حدد مورد نمط من القائمة.
bmain_alignment.h	يحدد محاذاة النافذة الرئيسية على الشاشة. يسمح الخيار 'حر' له بتحديد أحد المواضع في المعامل 'موضع النافذة'.
bubble_offset.h	يحدد هذا الخيار الإزاحة بالبكسل والتي يتم عرض فقاعة الكائن فيها للكائن.
bubblestyle_d.h	يحدد مورد نمط الفقاعة لعرض فقاعات الكائن في المشروع.
bubblestyle_d.h	يحدد مورد نمط الفقاعة لعرض فقاعات الكائن في المشروع.
choose_bool.h	يتضمن هذا الحقل القيمة التي تحدد ما إذا كان يتم تشغيل أو إيقاف تشغيل زر الخيار أو خانة الاختيار. قيمة زر الخيار دائمًا ما تكون '1' (تشغيل). يمكن أن تكون قيمة زر خيار '0' (تشغيل) أو '1' (إيقاف تشغيل).
choose_text.h	يحتوي هذا المعامل على سلسلة الأحرف التي تم العثور عليها للإدخال المحدد في القائمة المنبثقة أو حقل القائمة أثناء عملية التسجيل المؤتمتة. يتم إدراج هذه السلسلة في نصوص الفقاعة التوضيحية في الأنماط المتعددة بدلاً من العنصر النائب '${choose_text}' (راجع نمط النص في 'محرر HTML'). ويتم استخدامها كوحدة نصية لنص الفقاعة المُنشأ تلقائيًا أثناء إنشاء محتوى الفقاعة تلقائيًا بوحدات نصية أثناء التسجيل.
click_pos.h	يصف الموضع في نافذة التطبيق الذي تم النقر عليه بواسطة المؤلف عندما تم تسجيل الكائن. يتم تحديد الكائن بوحدات البكسل ويشير إلى الركن العلوي الأيمن لمحتوى نافذة التطبيق.
click_pos_rel.h	يصف الموضع في نافذة التطبيق. تحدد القيمة بالنسبة المئوية (%) الوضع ذا الصلة بإجمالي عرض وارتفاع نافذة التطبيق بالجانب الأيمن والعلوي كنقطة مرجعية.
config_file.h	يحتوي على اسم ملف تعريف التطبيق المستخدَم لإنشاء المفتاح وأيضًا تفسير المفتاح فيما بعد.
display_name.h	يحدد اسم التطبيق. سيتم عرض الاسم في نافذة الاستثناءات الخاصة بجولة إرشادية.
dump_page.h	يحتوي على الشاشة المسجلة. \n بإمكانك تغيير الصورة من خلال استخدام وظيفة 'استبدال الصورة'.
element_type.h	يصف صنف الكائن الذي تم إقراره بواسطة آلية الإقرار.
enabled.h	مساعدة العملية فقط\nيحدد هذا الخيار إذا ما كان الماكرو مدمجًا في تحليل الصفحة أم لا. في حالة عدم تنشيط هذا الخيار، لا يتم عرض كائن المساعدة حتى ولو كان الكائن المرتبط موجودًا في الصفحة.
optional.h	الجولة الإرشادية فقط\nيحدد الخيار إذا ما كانت خطوة الجولة الإرشادية اختيارية للمستخدم في إحدى العمليات أم لا. \nسيتم عرض أيقونة مختلفة في قائمة الخطوات أثناء التشغيل. إذا لم يظهر عنصر التحكم على الصفحة أو إذا كانت الصفحة غير صحيحة، فسيتم تخطي الخطوة.
executable.h	يحتوي على الاسم القابل للتنفيذ الخاص بالتطبيق كما هو مستخدم في نظام التشغيل.
explanation_d.h	يحتوي على المعلومات الخاصة بالسياق الخاص (النص، الارتباطات، الصور إلخ). برجاء التأكد من وجود العرض الأمثل للمعلومات داخل الفقاعة الرئيسية.
explanation_d_modified.h	في حالة تنشيط هذا الخيار، لن يتم إنشاء معلومات السياق تلقائيًا بعد الآن في حدث الترجمة التلقائية، ولكن يجب تحريرها يدويًا بدلاً من ذلك. ويساعد ذلك في الاحتفاظ بالتغييرات اليدوية التي تم إجراؤها على محتويات الفقاعة.
fieldname.h	يحتوي على اسم عنصر التحكم المسجل الذي يتم إدراجه في نصوص الفقاعة. \nبإمكانك تغيير اسم الكائن في الحقل النصي. يحتوي اسم الكائن على العنصر النائب '$#{fieldname}'.
fieldicon.h	يحتوي على صورة الزر المسجل أو الأيقونة التي يتم إدراجها في نصوص الفقاعة. \nبإمكانك تغيير صورة الكائن من خلال استخدام وظيفة 'استبدال الصورة'. تحتوي صورة الكائن على العنصر النائب '$I{fieldicon}'.
