#	English text atoms
BULLET	&#149;
ROLES_LBL	Filter Help Content by Role
OK_CAPTION	OK
CANCEL_CAPTION	Cancel
BTN_YES	Yes
BTN_NO	No
DELETE_CONFIRM	Are you sure you want to delete this sticky note?
EXIT_CONFIRM	Do you really you want to exit the @{NAVIGATOR}?
sticky_notes	Sticky Notes
exit_da	Exit @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Add your text here.
SEARCH_BTN_TOOLTIP	Search
NEXT_BTN_TOOLTIP	Next
PREV_BTN_TOOLTIP	Previous
HIDE_BTN_TOOLTIP	Hide Carousel
IDS_PRJ_NAME	Enter Name:
IDS_APPLICATIONS	Choose Window:
IDS_PRJ_LANGUAGE	Choose Language:
IDS_FULL_SCREEN	Full Screen
IDS_CHOOSE_APP_CAPTION	Choose Application
IDS_RECORD_BTN	Record
IDS_ANALYZE_ACTIONS	Analyzing actions...
IDS_PARSE_PROJECT	Parsing project...
IDS_REGION	Region
IDS_AREA_HELP	Change the region size by selecting a template below. Scale the red rectangle to select a region or select the full screen.
IDS_CHOOSE_SIZE	Choose Size:
IDS_DEFINE_REC_AREA	Recording Area
IDS_DEFINE_NAME_LANG	Generate Content
PLEASE_SELECT	Please select
quick_recorder.help_caption	Tip
quick_recorder.help	Use "PAUSE" key to pause or to continue. \nUse "END" key to finish. \n\nSelect "OK" to start recording.
quick_recorder.audio_help	Use "PAUSE" key to pause or to continue. \nUse "END" key to finish. \n\nAudio:\nYour audio is not recorded during a click. Speak your text before selecting a control. \n\nSelect "OK" to start recording.
FILE_EXISTS	File with the same name already exists. Enter a different name.
HELP_EXIT_CONTROL_H	Stops the playback and closes the @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Exit
BTN_CLOSE_DLG	Close
DELETE_RECORD_WRN	Important: This action cannot be undone.
ENTER_NAME	Enter a name
IDS_CLEAR_SEARCH	Clear Search
IDS_RESET_ALL_TIP	Show all disabled hints again when entering a screen first time.
IDS_SEARCH_INPUT	Search Help Content
LBL_DELETE	Delete
LBL_NAVI_NO_MATCH	There are no results for your search.
LBL_TU	Open
MSG_PA_NEXT_LBL	Next
MSG_PA_STEP_LBL	Step List
RENAME_FAILED	Rename operation failed.
ROLES_LBL	Filter Help Content by Role
SELECT_ASSET	Select an asset to start.
LBL_CDOC	Open
LBL_RECORD_DOCUMENT	Record Document
QR_CAPTION	Select Recording Output
QR_WELCOME	What would you like to create?
QR_DOC_CAP	Document
QR_DOC_TXT	Creates a Microsoft Word document that shows a screenshot and an instruction text for every action you record.
QR_VIDEO_CAP	Video
QR_VIDEO_TXT	Creates a high-quality video of your recording.
QR_DOC_VIDEO_CAP	Document and Video
QR_DOC_VIDEO_TXT	Creates a document and a video.
SHARE_ERR_CAP	Cannot share recording
SHARE_ERR_TXT	This recording is too big to share via email.\nDo you want to open a file location instead?
