#	Atomi di testo inglese
BULLET	&#149;
IDS_CA_SWITCH_INACTIVE_BTN	Guida istantanea non disponibile
IDS_DO_CTX_RECOGNITION	Visualizzare guida istantanea
IDS_NAV_STANDBY	@{NAVIGATOR} disattivato.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} attivato.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} nuovamente disponibile. È possibile utilizzare @{NAVIGATOR} per assistenza.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} è scomparso automaticamente in quanto una guida appropriata è disponibile nell’applicazione attualmente aperta. Aprire la guida nell’applicazione per ulteriore assistenza.
IDS_ADD_STICKY_NOTES_BTN	Aggiungere post-it
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	È possibile aggiugnere un solo post-it per questa applicazione
IDS_EXIT_DA	Uscire
IDS_EXIT_DA_BTN	Uscire
IDS_EXIT_DA_SUB_MENU	Uscire
IDS_SHOW_MORE	Visualizzare di più
IDS_HIDE_MORE	Nascondere di più
IDS_REQUEST_CONTENT_SUB_MENU	Richiedere contenuto
IDS_SHOW_CA_SUB_MENU	Visualizzare guida istantanea
IDS_HIDE_CA_SUB_MENU	Nascondere guida istantanea
IDS_ADD_STICKY_NOTE_SUB_MENU	Aggiungere post-it
IDS_RECORDING_SUB_MENU	Avviare la registrazione
IDS_CA_SWITCH_SUB_MENU	Guida contesto
IDS_SHARE_DLG_CAPTION	Condividere documento
IDS_DELETE_FRAMES	Eliminazione riquadri
OPEN_FOLDER	Aprire cartella
SHARE_DOC	Condividere via e-mail
IDS_SHARE_DLG_TEXT	Scegliere l'operazione da effettuare.
IDS_SEARCH_BTN_SUB_MENU	Cercare contenuto
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Contenuto di ricerca nella libreria
GRACEFUL_DEGRADATION	Questa funzionalità non è temporaneamente disponibile a causa di problemi di rete. \n\nRiprovare più tardi.
SHARE_BTN	Condividere via e-mail
COPY_BTN	Copia link
SHARE_MAIL_SUBJECT	Contenuto raccomandato
SHARE_MAIL_HEADER	Gentile utente,\n\nPotrebbe essere interessato a questo contenuto. \n\n
SHARE_MAIL_FOOTER	Cordiali saluti,
SHARE_MAIL_LINK	Collegamento:\t
SHARE_MAIL_CAPTION	Didascalia:\t
SHARE_TITLE	Condividere contenuto
SELECT_ASSET	Selezionare un cespite per iniziare.
ENTER_NAME	Inserire un nome
DELETE_RECORD_WRN	Importante: non è possibile annullare questa azione.
MSG_PA_NEXT_LBL	Successivo
MSG_PA_STEP_LBL	Elenco fasi
TOGGLE_STEPLIST_TOOLTIP	Visualizzare/nascondere lista fasi
PREVIEW_STEP_TOOLTIP	Fase anteprima
NEXT_STEP_TOOLTIP	Passare alla fase successiva
PREV_STEP_TOOLTIP	Passare alla fase precedente
ROLES_TITLE	Ruoli assistente desktop
ROLES_LBL	Filtrare contenuto help per ruolo
OK_CAPTION	OK
CANCEL_CAPTION	Annullare
BTN_YES	Sì
BTN_NO	No
DELETE_CONFIRM	Eliminare questo post-it?
EXIT_CONFIRM	Uscire da @{NAVIGATOR}? 
sticky_notes	Post-its
exit_da	Uscire @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Aggiungere testo qui
SEARCH_BTN_TOOLTIP	Cercare
NEXT_BTN_TOOLTIP	Successivo
PREV_BTN_TOOLTIP	Precedente
HIDE_BTN_TOOLTIP	Nascondere carosello
IDS_PRJ_NAME	Inserire nome:
IDS_APPLICATIONS	Selezionare finestra:
IDS_PRJ_LANGUAGE	Selezionare la lingua:
IDS_FULL_SCREEN	A tutto schermo
IDS_CHOOSE_APP_CAPTION	Selezionare applicazione
IDS_RECORD_BTN	Registrare
IDS_ANALYZE_ACTIONS	Analisi azioni in corso...
IDS_PARSE_PROJECT	Analisi sintattica del progetto...
IDS_REGION	Regione
IDS_AREA_HELP	Modificare le dimensioni della regione selezionando un modello sotto; ridimensionare il rettangolo rosso per selezionare una regione o selezionare la visualizzazione a tutto schermo.
IDS_CHOOSE_SIZE	Selezionare dimensione:
IDS_DEFINE_REC_AREA	Area di registrazione
IDS_DEFINE_NAME_LANG	Generare contenuto
PLEASE_SELECT	Selezionare
quick_recorder.help_caption	Suggerimento
quick_recorder.help	Utilizzare il tasto 'PAUSA' per mettere in pausa o continuare. \nUtilizzare il tasto 'FINE' per terminare. \n\nSelezionare 'OK' per avviare la registrazione.
quick_recorder.audio_help	Utilizzare il tasto 'PAUSA' per mettere in pausa o continuare. \nUtilizzare il tasto 'FINE' per terminare. \n\nAudio:\nl'audio non viene registrato durante un clic. Pronunciare il testo prima di selezionare l'elemento di controllo. \n\nSelezionare 'OK' per avviare la registrazione.
FILE_EXISTS	Esiste già un file con lo stesso nome. Inserire un nome diverso.
HELP_EXIT_CONTROL_H	Arresta la riproduzione e chiude @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Uscire
BTN_CLOSE_DLG	Chiudere
DELETE_RECORD_WRN	Importante: non è possibile annullare questa azione.
ENTER_NAME	Inserire un nome
IDS_CLEAR_SEARCH	Resettare ricerca
IDS_RESET_ALL_TIP	Visualizzare nuovamente tutte le note disattivate quando si accede per la prima volta a una videata.
IDS_SEARCH_INPUT	Contenuto help di ricerca
LBL_DELETE	Eliminare
LBL_NAVI_NO_MATCH	Nessun risultato per la ricerca.
LBL_TU	Aprire
MSG_PA_NEXT_LBL	Successivo
MSG_PA_STEP_LBL	Elenco fasi
RENAME_FAILED	Ridenominazione operazione non riuscita.
ROLES_LBL	Filtrare contenuto help per ruolo
SELECT_ASSET	Selezionare un cespite per iniziare.
LBL_CDOC	Aprire
LBL_RECORD_DOCUMENT	Documento dossier
QR_CAPTION	Selezionare output registrazione
QR_WELCOME	Cosa deve essere creato?
QR_DOC_CAP	Documento
QR_DOC_TXT	Crea un documento Microsoft Word che mostra uno screenshot e un testo di istruzioni per ogni azione registrata.
QR_VIDEO_CAP	Video
QR_VIDEO_TXT	Crea un video di alta qualità della registrazione.
QR_DOC_VIDEO_CAP	Documento e video
QR_DOC_VIDEO_TXT	Crea un documento e un video.
SHARE_ERR_CAP	Impossibile condividere registrazione
SHARE_ERR_TXT	Questa registrazione è troppo grande per la condivisione via e-mail.\nAprire invece un’ubicazione del file?
HELP_CONTENT_WINDOW_H	La finestra di contenuto visualizza le informazioni, le modalità e la documentazione disponibili per il contenuto selezionato della finestra principale.</br>La finestra di contenuto può essere fissata alla finestra principale, il che consente di spostare sullo schermo entrambe le finestre contemporaneamente.
HELP_CONTENT_WINDOW_T	Finestra di contenuto
IDS_CONTENT_BTN	Contenuto
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	URL della pagina attuale:
