#	英語テキスト Atom
BULLET	&#149;
IDS_NAV_NO_STANDBY	@{NAVIGATOR} は有効です。
IDS_SHOW_DA_PANELS	@{NAVIGATOR} は再び利用可能です。不明な点がある場合は @{NAVIGATOR} を利用することができます。
IDS_HIDE_DA_PANELS	現在開いているアプリケーションでは適切なヘルプが利用可能のため、@{NAVIGATOR} は自動的に非表示になります。他に不明な点がある場合は、アプリケーションのヘルプを開いてください。
IDS_ADD_STICKY_NOTES_BTN	ふせん追加
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	このアプリケーションのふせんは 1 つのみ追加できます。
IDS_EXIT_DA	終了
IDS_EXIT_DA_BTN	終了
IDS_EXIT_DA_SUB_MENU	終了
IDS_SHOW_MORE	表示追加
IDS_HIDE_MORE	非表示追加
IDS_REQUEST_CONTENT_SUB_MENU	コンテンツ依頼
IDS_SHOW_CA_SUB_MENU	コンテキストヘルプ表示
IDS_HIDE_CA_SUB_MENU	コンテキストヘルプ非表示
IDS_ADD_STICKY_NOTE_SUB_MENU	ふせん追加
IDS_RECORDING_SUB_MENU	レコーディングの開始
IDS_CA_SWITCH_SUB_MENU	コンテキストヘルプ
IDS_SHARE_DLG_CAPTION	ドキュメント共有
IDS_DELETE_FRAMES	フレーム削除
OPEN_FOLDER	フォルダを開く
SHARE_DOC	電子メールによる共有
IDS_SHARE_DLG_TEXT	何をしますか。
IDS_SEARCH_BTN_SUB_MENU	コンテンツ検索
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Library でのコンテンツ検索
GRACEFUL_DEGRADATION	この機能はネットワークの問題により、一時的に使用できません。\n\n後で再試行してください。
SHARE_BTN	電子メールによる共有
COPY_BTN	リンクコピー
SHARE_MAIL_SUBJECT	推奨コンテンツ
SHARE_MAIL_HEADER	ユーザ各位\n\nこちらのコンテンツをお奨めします。 \n\n
SHARE_MAIL_FOOTER	よろしくお願いいたします。
SHARE_MAIL_LINK	リンク:\t
SHARE_MAIL_CAPTION	キャプション:\t
SHARE_TITLE	コンテンツ共有
SELECT_ASSET	開始するには資産を選択してください。
ENTER_NAME	名称を入力してください
DELETE_RECORD_WRN	重要: このアクションは取り消すことができません。
MSG_PA_NEXT_LBL	次へ
MSG_PA_STEP_LBL	ステップ一覧
TOGGLE_STEPLIST_TOOLTIP	ステップ一覧の表示/非表示
PREVIEW_STEP_TOOLTIP	プレビューステップ
NEXT_STEP_TOOLTIP	次のステップへジャンプ
PREV_STEP_TOOLTIP	前のステップへジャンプ
ROLES_TITLE	デスクトップアシスタントロール
ROLES_LBL	ロール別のヘルプコンテンツフィルタリング
OK_CAPTION	OK
CANCEL_CAPTION	中止
BTN_YES	はい
BTN_NO	いいえ
DELETE_CONFIRM	このふせんを削除しますか。
EXIT_CONFIRM	@{NAVIGATOR} を終了しますか。
sticky_notes	ふせん
exit_da	@{NAVIGATOR} 終了
STICKY_NOTE_DEFAULT_TEXT	ここにテキストを追加してください。
SEARCH_BTN_TOOLTIP	検索
NEXT_BTN_TOOLTIP	次
PREV_BTN_TOOLTIP	前
HIDE_BTN_TOOLTIP	カルーセル非表示
IDS_PRJ_NAME	名称入力:
IDS_APPLICATIONS	ウィンドウ選択:
IDS_PRJ_LANGUAGE	言語選択:
IDS_FULL_SCREEN	全画面
IDS_CHOOSE_APP_CAPTION	アプリケーション選択
IDS_RECORD_BTN	レコード
IDS_ANALYZE_ACTIONS	アクション分析中...
IDS_PARSE_PROJECT	プロジェクトの解析中...
IDS_REGION	領域
IDS_AREA_HELP	以下のテンプレートを選択することにより領域サイズを変更します。赤い長方形を調整して領域を選択するか、全画面を選択します。
IDS_CHOOSE_SIZE	サイズ選択:
IDS_DEFINE_REC_AREA	レコーディングエリア
IDS_DEFINE_NAME_LANG	コンテキスト生成
PLEASE_SELECT	選択してください
quick_recorder.help_caption	ヒント
quick_recorder.help	"一時停止" キーで一時停止または続行します。 \n"終了" キーで終了します。 \n\n"OK" を選択するとレコーディングが開始されます。
quick_recorder.audio_help	"一時停止" キーで一時停止または続行します。\n"終了" キーで終了します。\n\nオーディオ:\nオーディオは、クリックしている間はレコードされません。コントロールを選択する前に、テキストを読み上げます。\n\n"OK" を選択するとレコーディングが開始されます。
FILE_EXISTS	同名のファイルがすでに存在します。別の名称を入力してください。
HELP_EXIT_CONTROL_H	プレイバックを停止して @{NAVIGATOR} を閉じます。
HELP_EXIT_CONTROL_T	終了
BTN_CLOSE_DLG	閉じる
DELETE_RECORD_WRN	重要: このアクションは取り消すことができません。
ENTER_NAME	名称を入力してください
IDS_CLEAR_SEARCH	検索クリア
IDS_RESET_ALL_TIP	画面の初回表示時に、無効化されたすべてのヒントを表示します。
IDS_SEARCH_INPUT	検索ヘルプコンテンツ
LBL_DELETE	削除
LBL_NAVI_NO_MATCH	検索結果がありません。
LBL_TU	開く
MSG_PA_NEXT_LBL	次へ
MSG_PA_STEP_LBL	ステップ一覧
RENAME_FAILED	名称変更操作が失敗しました。
ROLES_LBL	ロール別のヘルプコンテンツフィルタリング
SELECT_ASSET	開始するには資産を選択してください。
LBL_CDOC	開く
LBL_RECORD_DOCUMENT	ドキュメント記録
QR_CAPTION	レコーディング出力選択
QR_WELCOME	何を登録しますか。
QR_DOC_CAP	ドキュメント
QR_DOC_TXT	レコードする各アクションのスクリーンショットおよびコメントテキストを表示する Microsoft Word ドキュメントを登録します。
QR_VIDEO_CAP	ビデオ
QR_VIDEO_TXT	レコーディングの高品質ビデオを登録します。
QR_DOC_VIDEO_CAP	ドキュメントおよびビデオ
QR_DOC_VIDEO_TXT	ドキュメントおよびビデオを登録します。
SHARE_ERR_CAP	レコーディングを共有できません
SHARE_ERR_TXT	このレコーディングは大きすぎるため、電子メールで共有することができません。\n代わりにファイルロケーションを開きますか。
HELP_CONTENT_WINDOW_H	コンテンツウィンドウには、メインウィンドウで選択されたコンテンツに関して提供されている情報、モードおよび文書が表示されます。</br>このコンテンツウィンドウはメインウィンドウに結合することができ、画面上で 2 つのウィンドウを一緒に動かすことが可能です。
HELP_CONTENT_WINDOW_T	コンテンツウィンドウ
IDS_CONTENT_BTN	コンテンツ
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	現在のページの URL:
