#	영어 텍스트 Atom
BULLET	&#149;
IDS_NAVP_CLOSE	종료
IDS_RESET_CURRENT	숨겨진 도움말 요소 다시 표시
IDS_RESET_ALL	숨겨진 모든 도움말 다시 표시
IDS_RESET_ALL_TIP	처음 화면을 입력할 때 비활성화된 모든 힌트 표시
IDS_OPEN_RECORD_LBL	열기
IDS_EDIT_RECORD_LBL	이름 변경
IDS_DELETE_RECORD_LBL	삭제
IDS_SHARE_RECORD_LBL	공유
IDS_EXTERNAL_SEARCH_BTN	외부 검색
IDS_EXTERNAL_SEARCH_SUB_MENU	외부 검색
IDS_SHOW_SCREEN_ICON	데스크톱 보조 도구 표시
IDS_SHOW_DA	주 창 표시
IDS_SHOW_CONTENT	컨텐츠 표시
IDS_HIDE_CONTENT	컨텐츠 숨기기
IDS_SEARCH_BTN	검색
IDS_REQUEST_CONTENT_BTN	컨텐츠 요청
IDS_RECORDING_BTN	녹화 시작
IDS_SHOW_CA_SWITCH	상황에 맞는 도움말 표시
IDS_HIDE_CA_SWITCH	상황에 맞는 도움말 숨기기
IDS_CA_SWITCH_INACTIVE_BTN	상황에 맞는 도움말 없음
IDS_DO_CTX_RECOGNITION	상황에 맞는 도움말 표시
IDS_NAV_STANDBY	@{NAVIGATOR}을(를) 사용할 수 없습니다.
IDS_NAV_NO_STANDBY	@{NAVIGATOR}을(를) 사용할 수 있습니다.
IDS_SHOW_DA_PANELS	이제 @{NAVIGATOR}을(를) 다시 사용할 수 있습니다. 지원이 필요한 경우 @{NAVIGATOR}을(를) 사용할 수 있습니다.
IDS_HIDE_DA_PANELS	현재 열려 있는 어플리케이션에서 적절한 도움말을 사용할 수 있어 @{NAVIGATOR}이(가) 자동으로 사라졌습니다. 추가 도움이 필요하면 어플리케이션에서 도움말을 여십시오.
IDS_ADD_STICKY_NOTES_BTN	스티커 메모 추가
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	이 애플리케이션에 대해 스티커 메모를 하나만 추가할 수 있습니다.
IDS_EXIT_DA	종료
IDS_EXIT_DA_BTN	종료
IDS_EXIT_DA_SUB_MENU	종료
IDS_SHOW_MORE	더 표시
IDS_HIDE_MORE	더 숨기기
IDS_REQUEST_CONTENT_SUB_MENU	컨텐츠 요청
IDS_SHOW_CA_SUB_MENU	상황에 맞는 도움말 표시
IDS_HIDE_CA_SUB_MENU	상황에 맞는 도움말 숨기기
IDS_ADD_STICKY_NOTE_SUB_MENU	스티커 메모 추가
IDS_RECORDING_SUB_MENU	녹화 시작
IDS_CA_SWITCH_SUB_MENU	상황에 맞는 도움말
IDS_SHARE_DLG_CAPTION	문서 공유
IDS_DELETE_FRAMES	프레임 삭제
OPEN_FOLDER	폴더 열기
SHARE_DOC	전자메일을 통해 공유
IDS_SHARE_DLG_TEXT	원하는 작업을 선택하십시오.
IDS_SEARCH_BTN_SUB_MENU	컨텐츠 검색
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	library의 컨텐츠 검색
GRACEFUL_DEGRADATION	네트워크 문제가 있어서 이 기능을 일시적으로 사용할 수 없습니다. \n\n나중에 다시 시도하십시오.
SHARE_BTN	전자메일을 통해 공유
COPY_BTN	링크 복사
SHARE_MAIL_SUBJECT	권장 컨텐츠
SHARE_MAIL_HEADER	안녕하십니까? \n\n 도움이 될만한 컨텐츠에 관해 알려 드립니다. \n\n
SHARE_MAIL_FOOTER	감사합니다.
SHARE_MAIL_LINK	링크:\t
SHARE_MAIL_CAPTION	캡션:\t
SHARE_TITLE	컨텐츠 공유
SELECT_ASSET	시작하려면 자산 선택
ENTER_NAME	이름 입력
DELETE_RECORD_WRN	중요: 이 액션을 취소할 수 없습니다.
MSG_PA_NEXT_LBL	다음
MSG_PA_STEP_LBL	단계 리스트
TOGGLE_STEPLIST_TOOLTIP	단계 목록 표시/숨기기
PREVIEW_STEP_TOOLTIP	미리보기 단계
NEXT_STEP_TOOLTIP	다음 단계로 이동
PREV_STEP_TOOLTIP	이전 단계로 이동
ROLES_TITLE	데스크톱 보조 도구 역할
ROLES_LBL	역할별 도움말 컨텐츠 필터링
OK_CAPTION	확인
CANCEL_CAPTION	취소
BTN_YES	예
BTN_NO	아니오
DELETE_CONFIRM	이 스티커 메모를 삭제하시겠습니까?
EXIT_CONFIRM	@{NAVIGATOR}을(를) 종료하시겠습니까?
sticky_notes	스티커 메모
exit_da	@{NAVIGATOR} 종료
STICKY_NOTE_DEFAULT_TEXT	여기에 텍스트를 추가하십시오.
SEARCH_BTN_TOOLTIP	검색
NEXT_BTN_TOOLTIP	다음
PREV_BTN_TOOLTIP	이전
HIDE_BTN_TOOLTIP	캐러셀 숨기기
IDS_PRJ_NAME	이름 입력:
IDS_APPLICATIONS	창 선택:
IDS_PRJ_LANGUAGE	언어 선택:
IDS_FULL_SCREEN	전체 화면
IDS_CHOOSE_APP_CAPTION	애플리케이션 선택
IDS_RECORD_BTN	녹화
IDS_ANALYZE_ACTIONS	작업 분석 중...
IDS_PARSE_PROJECT	프로젝트 구문 분석 중...
IDS_REGION	지역
IDS_AREA_HELP	아래 템플릿을 사용하여 지역 크기를 변경하십시오. 빨간색 직사각형의 크기를 조절하여 지역을 선택하거나 전체 화면을 선택하십시오.
IDS_CHOOSE_SIZE	크기 선택:
IDS_DEFINE_REC_AREA	녹화 영역
IDS_DEFINE_NAME_LANG	컨텐츠 생성
PLEASE_SELECT	다음을 선택하십시오. 
quick_recorder.help_caption	팁
quick_recorder.help	일시 중지하거나 계속하려면 "PAUSE" 키를 사용하십시오. \n종료하려면 "END" 키를 사용하십시오. \n\n녹음을 시작하려면 "확인"을 선택하십시오.
quick_recorder.audio_help	일시 중지하거나 계속하려면 "PAUSE" 키를 사용하십시오. \n종료하려면 "END" 키를 사용하십시오. \n\n오디오:\n클릭하는 동안에는 오디오가 녹음되지 않습니다. 컨트롤을 선택하기 전에 문장을 말하십시오. \n\n녹음을 시작하려면 "확인"을 선택하십시오.
FILE_EXISTS	같은 이름의 파일이 이미 있습니다. 다른 이름을 입력하십시오.
HELP_EXIT_CONTROL_H	재생을 중지하고 @{NAVIGATOR}을(를) 닫습니다.
HELP_EXIT_CONTROL_T	종료
BTN_CLOSE_DLG	닫기
DELETE_RECORD_WRN	중요: 이 액션을 취소할 수 없습니다.
ENTER_NAME	이름 입력
IDS_CLEAR_SEARCH	검색 지우기
IDS_RESET_ALL_TIP	처음 화면을 입력할 때 비활성화된 모든 힌트 표시
IDS_SEARCH_INPUT	검색 도움말 컨텐츠
LBL_DELETE	삭제
LBL_NAVI_NO_MATCH	검색 결과가 없습니다.
LBL_TU	열기
MSG_PA_NEXT_LBL	다음
MSG_PA_STEP_LBL	단계 리스트
RENAME_FAILED	이름 바꾸기 작업에 실패했습니다.
ROLES_LBL	역할별 도움말 컨텐츠 필터링
SELECT_ASSET	시작하려면 자산 선택
LBL_CDOC	열기
LBL_RECORD_DOCUMENT	레코드 문서
QR_CAPTION	녹화 출력 선택
QR_WELCOME	생성하시겠습니까?
QR_DOC_CAP	문서
QR_DOC_TXT	기록한 모든 작업에 대한 스크린샷과 설명문을 보여주는 Microsoft Word 문서를 생성합니다.
QR_VIDEO_CAP	비디오
QR_VIDEO_TXT	녹화의 고품질 비디오를 생성합니다.
QR_DOC_VIDEO_CAP	문서 및 비디오
QR_DOC_VIDEO_TXT	문서 및 비디오를 생성합니다.
SHARE_ERR_CAP	녹화를 공유할 수 없습니다.
SHARE_ERR_TXT	이 녹화는 너무 커서 전자메일을 통해 공유할 수 없습니다.\n대신 파일 위치를 여시겠습니까?
HELP_CONTENT_WINDOW_H	컨텐츠 창에는 주 창의 선택된 컨텐츠에 대한 가용 정보, 모드, 문서가 표시됩니다.</br>컨텐츠 창을 주 창에 도킹하면 화면에서 컨텐츠 창과 주 창을 함께 움직일 수 있습니다.
HELP_CONTENT_WINDOW_T	컨텐츠 창
IDS_CONTENT_BTN	컨텐츠
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	현재 페이지 URL:
