#	อะตอมข้อความภาษาอังกฤษ
BULLET	&#149;
NAVHELP_STATUS_ICON_H	ไอคอนสถานะถูกวางในแถบงานและแสดงกิจกรรมปัจจุบันของ @{NAVIGATOR} สถานะมีดังต่อไปนี้
NAVHELP_STATUS_FOUND_T	มีเนื้อหาอยู่ (ไอคอนสีเขียว)
NAVHELP_STATUS_FOUND_H	มีเนื้อหาสำหรับบริบทปัจจุบันและแสดงขึ้นแล้ว
NAVHELP_STATUS_CHECK_T	กำลังโหลดเนื้อหา (ไอคอนสีเหลือง)
NAVHELP_STATUS_CHECK_H	@{NAVIGATOR} ตรวจสอบเนื้อหาปัจจุบันสำหรับเนื้อหาที่มีอยู่และโหลดเนื้อหา
NAVHELP_STATUS_NOFOUND_T	ไม่มีเนื้อหา (ไอคอนสีแดง)
NAVHELP_STATUS_NOFOUND_H	ไม่มีเนื้อหาสำหรับบริบทปัจจุบัน
NAVHELP_STANDBY_T	ปิดใช้งาน
NAVHELP_STANDBY_H	@{NAVIGATOR} ถูกปิดใช้งาน การคลิกที่ไอคอนสถานะ (<i>CTRL + F11</i>)  จะปิดใช้งานหรือเปิดใช้งาน @{NAVIGATOR}
NAVHELP_STATUS_MIN_T	ย่อเล็กสุด
NAVHELP_STATUS_MIN_H	วินโดว์และแถบด้านข้างถูกย่อเล็กสุด
NAVHELP_STATUS_MENU_T	เมนูเนื้อหา
NAVHELP_STATUS_MENU_H	เมนูเนื้อหา (คลิกเมาส์ขวาที่ไอคอน) ประกอบด้วยฟังก์ชันทั่วไปของ @{NAVIGATOR}
NAVHELP_VERSION_T	แสดงเวอร์ชัน
NAVHELP_VERSION_H	แสดงหมายเลขเวอร์ชันของ @{NAVIGATOR}ที่ติดตั้ง ซึ่งจำเป็นสำหรับการติดต่อกับฝ่ายสนับสนุนในกรณีที่เกิดปัญหา
NAVHELP_JSCONSOLE_T	คอนโซล JavaScript
NAVHELP_JSCONSOLE_H	แสดงคอนโซล JavaScript เพื่อให้ข้อความแสดงข้อผิดพลาดโดยละเอียด ซึ่งจำเป็นสำหรับการติดต่อกับฝ่ายสนับสนุนในกรณีที่เกิดปัญหา
NAVHELP_NAV_CACHE_T	ลบแคชภายใน
NAVHELP_NAV_CACHE_H	ลบแคชภายในของเนื้อหา @{NAVIGATOR} 
NAVHELP_RESET_HIDDEN_T	แสดงวิธีใช้ทั้งหมดที่ซ่อนอยู่อีกครั้ง
NAVHELP_RESET_HIDDEN_H	รีเซ็ตองค์ประกอบวิธีใช้ที่ถูกกำหนดค่าเป็น 'ซ่อน' ในระหว่างการเล่น
NAVHELP_EXIT_T	ออก
NAVHELP_EXIT_H	หยุดการเล่นและปิด @{NAVIGATOR}
IDS_NAVP_ABOUT	แสดงเวอร์ชัน...
IDS_NAVP_CONSOLE	คอนโซล JavaScript...
IDS_NAVP_DELETE_CACHE	ลบแคชภายใน
IDS_NAVP_HOOKER	Hooker
IDS_SEARCH_INPUT	ค้นหาเนื้อหาวิธีใช้
IDS_CLEAR_SEARCH	ล้างการค้นหา
IDS_NAVP_CLOSE	ออก
IDS_RESET_CURRENT	แสดงองค์ประกอบวิธีใช้ที่ซ่อนอยู่อีกครั้ง
IDS_RESET_ALL	แสดงวิธีใช้ทั้งหมดที่ซ่อนอยู่อีกครั้ง
IDS_RESET_ALL_TIP	แสดงคำแนะนำทั้งหมดที่ปิดใช้งานอีกครั้งเมื่อเข้าสู่จอภาพครั้งแรก
IDS_OPEN_RECORD_LBL	เปิด
IDS_EDIT_RECORD_LBL	เปลี่ยนชื่อ
IDS_DELETE_RECORD_LBL	ลบ
IDS_SHARE_RECORD_LBL	แชร์
IDS_EXTERNAL_SEARCH_BTN	การค้นหาภายนอก
IDS_EXTERNAL_SEARCH_SUB_MENU	การค้นหาภายนอก
IDS_SHOW_SCREEN_ICON	แสดงตัวช่วยเดสก์ทอป
IDS_SHOW_DA	แสดงวินโดว์หลัก
IDS_SHOW_CONTENT	แสดงเนื้อหา
IDS_HIDE_CONTENT	ซ่อนเนื้อหา
IDS_SEARCH_BTN	ค้นหา
IDS_REQUEST_CONTENT_BTN	ขอเนื้อหา
IDS_RECORDING_BTN	เริ่มต้นการบันทึก
IDS_SHOW_CA_SWITCH	แสดงวิธีใช้เนื้อหา
IDS_HIDE_CA_SWITCH	ซ่อนวิธีใช้เนื้อหา
IDS_CA_SWITCH_INACTIVE_BTN	ไม่มีวิธีใช้เนื้อหาที่พร้อมใช้งาน
IDS_DO_CTX_RECOGNITION	แสดงวิธีใช้เนื้อหา
IDS_NAV_STANDBY	@{NAVIGATOR} ถูกปิดใช้งาน
IDS_NAV_NO_STANDBY	@{NAVIGATOR} ถูกเปิดใช้งาน
IDS_SHOW_DA_PANELS	@{NAVIGATOR} พร้อมใช้งานอีกครั้งในขณะนี้ คุณสามารถใช้ @{NAVIGATOR} หากคุณต้องการความช่วยเหลือใดๆ
IDS_HIDE_DA_PANELS	@{NAVIGATOR} หายไปโดยอัตโนมัติเนื่องจากวิธีใช้ที่เหมาะสมพร้อมใช้งานในแอพพลิเคชันที่คุณเปิดอยู่ในขณะนี้ เพียงเปิดวิธีใช้ในแอพพลิเคชันหากคุณต้องการความช่วยเหลือเพิ่มเติม
IDS_ADD_STICKY_NOTES_BTN	เพิ่มบันทึกย่อช่วยเตือน
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	คุณสามารถเพิ่มบันทึกย่อช่วยเตือนได้หนึ่งรายการเท่านั้นสำหรับแอพพลิเคชันนี้
IDS_EXIT_DA	ออก
IDS_EXIT_DA_BTN	ออก
IDS_EXIT_DA_SUB_MENU	ออก
IDS_SHOW_MORE	แสดงเพิ่มเติม
IDS_HIDE_MORE	ซ่อนเพิ่มเติม
IDS_REQUEST_CONTENT_SUB_MENU	ขอเนื้อหา
IDS_SHOW_CA_SUB_MENU	แสดงวิธีใช้เนื้อหา
IDS_HIDE_CA_SUB_MENU	ซ่อนวิธีใช้เนื้อหา
IDS_ADD_STICKY_NOTE_SUB_MENU	เพิ่มบันทึกย่อช่วยเตือน
IDS_RECORDING_SUB_MENU	เริ่มต้นการบันทึก
IDS_CA_SWITCH_SUB_MENU	วิธีใช้เนื้อหา
IDS_SHARE_DLG_CAPTION	แชร์เอกสาร
IDS_DELETE_FRAMES	กำลังลบเฟรม
OPEN_FOLDER	เปิดแฟ้ม
SHARE_DOC	แชร์ผ่านอีเมล์
IDS_SHARE_DLG_TEXT	คุณต้องการทำอะไร?
IDS_SEARCH_BTN_SUB_MENU	ค้นหาเนื้อหา
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	ค้นหาเนื้อหาใน library
GRACEFUL_DEGRADATION	ฟีเจอร์นี้ไม่พร้อมใช้งานชั่วคราวเนื่องจากปัญหาด้านเครือข่าย \n\nกรุณาลองอีกครั้งภายหลัง
SHARE_BTN	แชร์ผ่านอีเมล์
COPY_BTN	คัดลอกลิงก์
SHARE_MAIL_SUBJECT	เนื้อหาที่แนะนำ
SHARE_MAIL_HEADER	เรียน ผู้ใช้ \n\nคุณอาจสนใจเนื้อหานี้\n\n
SHARE_MAIL_FOOTER	ขอแสดงความนับถือ
SHARE_MAIL_LINK	ลิงก์:\t
SHARE_MAIL_CAPTION	คำอธิบายภาพ:\t
SHARE_TITLE	แชร์เนื้อหา
SELECT_ASSET	เลือกสินทรัพย์เพื่อเริ่มต้น
ENTER_NAME	ป้อนชื่อ
DELETE_RECORD_WRN	สำคัญ: การดำเนินการนี้ไม่สามารถยกเลิกได้
MSG_PA_NEXT_LBL	ถัดไป
MSG_PA_STEP_LBL	รายการขั้นตอน
TOGGLE_STEPLIST_TOOLTIP	แสดง/ซ่อนรายการขั้นตอน
PREVIEW_STEP_TOOLTIP	แสดงตัวอย่างขั้นตอน
NEXT_STEP_TOOLTIP	ไปยังขั้นตอนถัดไป
PREV_STEP_TOOLTIP	ไปยังขั้นตอนถัดไป
ROLES_TITLE	บทบาทของตัวช่วยเดสก์ทอป
ROLES_LBL	ฟิลเตอร์เนื้อหาวิธีใช้ตามบทบาท
OK_CAPTION	ตกลง
CANCEL_CAPTION	ยกเลิก
BTN_YES	ใช่
BTN_NO	ไม่ใช่
DELETE_CONFIRM	คุณแน่ใจหรือไม่ว่าต้องการลบบันทึกย่อช่วยเตือนนี้?
EXIT_CONFIRM	คุณแน่ใจหรือไม่ว่าต้องการออกจาก @{NAVIGATOR}?
sticky_notes	บันทึกย่อช่วยเตือน
exit_da	ออก @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	เพิ่มข้อความของคุณที่นี่
SEARCH_BTN_TOOLTIP	ค้นหา
NEXT_BTN_TOOLTIP	ถัดไป
PREV_BTN_TOOLTIP	ก่อนหน้า
HIDE_BTN_TOOLTIP	ซ่อน Carousel
IDS_PRJ_NAME	ป้อนชื่อ:
IDS_APPLICATIONS	เลือกวินโดว์:
IDS_PRJ_LANGUAGE	เลือกภาษา:
IDS_FULL_SCREEN	เต็มจอภาพ
IDS_CHOOSE_APP_CAPTION	เลือกแอพพลิเคชัน
IDS_RECORD_BTN	บันทึก
IDS_ANALYZE_ACTIONS	กำลังวิเคราะห์การดำเนินการ
IDS_PARSE_PROJECT	กำลังแยกวิเคราะห์โครงการ...
IDS_REGION	ขอบเขต
IDS_AREA_HELP	เปลี่ยนแปลงขนาดของขอบเขตโดยการเลือกแบบร่างด้านล่าง ปรับขนาดกรอบสี่เหลี่ยมสีแดงเพื่อเลือกขอบเขตหรือเลือกเต็มจอภาพ
IDS_CHOOSE_SIZE	เลือกขนาด:
IDS_DEFINE_REC_AREA	พื้นที่การบันทึก
IDS_DEFINE_NAME_LANG	สร้างเนื้อหา
PLEASE_SELECT	กรุณาเลือก
quick_recorder.help_caption	เคล็ดลับ
quick_recorder.help	ใช้แป้น "PAUSE" เพื่อหยุดชั่วขณะหรือดำเนินการต่อ \nใช้แป้น "END" เพื่อเสร็จสิ้น \n\nเลือก "ตกลง" เพื่อเริ่มต้นการบันทึก
quick_recorder.audio_help	ใช้แป้น "PAUSE" เพื่อหยุดชั่วขณะหรือดำเนินการต่อ\nใช้แป้น "END" เพื่อเสร็จสิ้น\n\nเสียง:\nเสียงของคุณจะไม่ได้รับการบันทึกระหว่างการคลิก ให้อ่านออกเสียงข้อความก่อนเลือกตัวควบคุม\n\nเลือก "ตกลง" เพื่อเริ่มต้นการบันทึก
FILE_EXISTS	มีไฟล์ที่มีชื่อเหมือนกันอยู่แล้ว กรุณาป้อนชื่ออื่น
HELP_EXIT_CONTROL_H	หยุดการเล่นและปิด @{NAVIGATOR}
HELP_EXIT_CONTROL_T	ออก
BTN_CLOSE_DLG	ปิด
DELETE_RECORD_WRN	สำคัญ: การดำเนินการนี้ไม่สามารถยกเลิกได้
ENTER_NAME	ป้อนชื่อ
IDS_CLEAR_SEARCH	ล้างการค้นหา
IDS_RESET_ALL_TIP	แสดงคำแนะนำทั้งหมดที่ปิดใช้งานอีกครั้งเมื่อเข้าสู่จอภาพครั้งแรก
IDS_SEARCH_INPUT	ค้นหาเนื้อหาวิธีใช้
LBL_DELETE	ลบ
LBL_NAVI_NO_MATCH	ไม่มีผลลัพธ์สำหรับการค้นหาของคุณ
LBL_TU	เปิด
MSG_PA_NEXT_LBL	ถัดไป
MSG_PA_STEP_LBL	รายการขั้นตอน
RENAME_FAILED	การดำเนินการเปลี่ยนชื่อล้มเหลว
ROLES_LBL	ฟิลเตอร์เนื้อหาวิธีใช้ตามบทบาท
SELECT_ASSET	เลือกสินทรัพย์เพื่อเริ่มต้น
LBL_CDOC	เปิด
LBL_RECORD_DOCUMENT	เอกสารเรคคอร์ด
QR_CAPTION	เลือกเอาท์พุทการบันทึก
QR_WELCOME	คุณต้องการสร้างสิ่งใด?
QR_DOC_CAP	เอกสาร
QR_DOC_TXT	สร้างเอกสาร Microsoft Word ที่แสดงสกรีนช็อตและข้อความแสดงวิธีใช้งานสำหรับการดำเนินการทั้งหมดที่คุณบันทึกไว้
QR_VIDEO_CAP	วิดีโอ
QR_VIDEO_TXT	สร้างวิดีโอคุณภาพสูงสำหรับการบันทึกของคุณ
QR_DOC_VIDEO_CAP	เอกสารและวิดีโอ
QR_DOC_VIDEO_TXT	สร้างเอกสารและวิดีโอ
SHARE_ERR_CAP	ไม่สามารถแชร์การบันทึก
SHARE_ERR_TXT	การบันทึกนี้ใหญ่เกินกว่าที่จะแชร์ทางอีเมล์\nคุณต้องการเปิดที่ตั้งไฟล์แทนหรือไม่?
HELP_CONTENT_WINDOW_H	วินโดว์เนื้อหาจะแสดงข้อมูล โหมด และเอกสารอธิบายที่มีอยู่สำหรับเนื้อหาที่เลือกของวินโดว์หลัก</br>วินโดว์เนื้อหาสามารถจัดเทียบชิดขอบกับวินโดว์หลัก ซึ่งทำให้คุณย้ายวินโดว์ทั้งสองไปพร้อมกันได้บนจอภาพ
HELP_CONTENT_WINDOW_T	วินโดว์เนื้อหา
IDS_CONTENT_BTN	เนื้อหา
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	URL ของหน้าปัจจุบัน:
