#	Átomos de texto inglés
BULLET	&#149;
IDS_HIDE_DA_PANELS	@{NAVIGATOR} ha desaparecido automáticamente ya que la ayuda adecuada está disponible en la aplicación que ha abierto. Abra la ayuda en la aplicación si requiere ayuda adicional.
IDS_ADD_STICKY_NOTES_BTN	Añadir nota rápida
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Solo puede añadir una nota rápida para esta aplicación
IDS_EXIT_DA	Finalizar
IDS_EXIT_DA_BTN	Finalizar
IDS_EXIT_DA_SUB_MENU	Finalizar
IDS_SHOW_MORE	Mostrar más
IDS_HIDE_MORE	Suprimir más
IDS_REQUEST_CONTENT_SUB_MENU	Solicitar contenido
IDS_SHOW_CA_SUB_MENU	Mostrar ayuda de contexto
IDS_HIDE_CA_SUB_MENU	Suprimir ayuda de contexto
IDS_ADD_STICKY_NOTE_SUB_MENU	Añadir nota rápida
IDS_RECORDING_SUB_MENU	Iniciar grabación
IDS_CA_SWITCH_SUB_MENU	Ayuda de contexto
IDS_SHARE_DLG_CAPTION	Compartir documento
IDS_DELETE_FRAMES	Borrando marcos
OPEN_FOLDER	Abrir carpeta
SHARE_DOC	Compartir por correo electrónico
IDS_SHARE_DLG_TEXT	¿Qué desea hacer?
IDS_SEARCH_BTN_SUB_MENU	Buscar contenido
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Buscar contenido en biblioteca
GRACEFUL_DEGRADATION	Esta característica no está disponible temporalmente debido a problemas de red. \n\nInténtelo de nuevo más tarde.
SHARE_BTN	Compartir por e-mail
COPY_BTN	Copiar enlace
SHARE_MAIL_SUBJECT	Contenido recomendado
SHARE_MAIL_HEADER	Estimado usuario,\n\neste contenido puede ser de su interés. \n\n
SHARE_MAIL_FOOTER	Atentamente,
SHARE_MAIL_LINK	Enlace:\t
SHARE_MAIL_CAPTION	Subtítulo del gráfico:\t
SHARE_TITLE	Compartir contenido
SELECT_ASSET	Seleccionar un activo para iniciar.
ENTER_NAME	Introducir un nombre
DELETE_RECORD_WRN	Importante: esta acción no se puede deshacer.
MSG_PA_NEXT_LBL	Siguiente
MSG_PA_STEP_LBL	Lista de pasos
TOGGLE_STEPLIST_TOOLTIP	Mostrar / Ocultar lista de pasos
PREVIEW_STEP_TOOLTIP	Vista previa de paso
NEXT_STEP_TOOLTIP	Ir al paso siguiente
PREV_STEP_TOOLTIP	Ir al paso siguiente
ROLES_TITLE	Roles de asistente de escritorio
ROLES_LBL	Filtrar contenido de ayuda por rol
OK_CAPTION	OK
CANCEL_CAPTION	Cancelar
BTN_YES	Sí
BTN_NO	No
DELETE_CONFIRM	¿Desea realmente borrar esta nota rápida?
EXIT_CONFIRM	¿Está seguro de que desea finalizar @{NAVIGATOR}?
sticky_notes	Notas rápidas
exit_da	Finalizar @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Añadir su texto aquí
SEARCH_BTN_TOOLTIP	Buscar
NEXT_BTN_TOOLTIP	Siguiente
PREV_BTN_TOOLTIP	Anterior
HIDE_BTN_TOOLTIP	Suprimir carrusel
IDS_PRJ_NAME	Indicar nombre:
IDS_APPLICATIONS	Cerrar ventana:
IDS_PRJ_LANGUAGE	Seleccionar idioma:
IDS_FULL_SCREEN	Pantalla completa
IDS_CHOOSE_APP_CAPTION	Seleccionar aplicación
IDS_RECORD_BTN	Grabar
IDS_ANALYZE_ACTIONS	Analizando acciones...
IDS_PARSE_PROJECT	Realizándo un análisis sintáctivo del proyecto...
IDS_REGION	Región
IDS_AREA_HELP	Modifique el tamaño de región seleccionando una plantilla de abajo. Ajuste el rectángulo rojo para seleccionar una región o seleccione la pantalla completa.
IDS_CHOOSE_SIZE	Seleccionar tamaño:
IDS_DEFINE_REC_AREA	Área de grabación
IDS_DEFINE_NAME_LANG	Generar contenido
PLEASE_SELECT	Seleccione
quick_recorder.help_caption	Consejo
quick_recorder.help	Utilice la tecla PAUSA para pausar o para continuar. \nUtilice la tecla FIN para finalizar. \n\nHaga clic en OK para empezar a grabar.
quick_recorder.audio_help	Utilice la tecla PAUSA para pausar o para continuar. \nUtilice la tecla FIN para finalizar. \n\nAudio:\nsu audio no se ha grabado durante un clic. Lea en alto su texto antes de seleccionar un control. \n\nSeleccione OK para empezar a grabar.
FILE_EXISTS	Ya existe un fichero con el mismo nombre. Introduzca un nombre diferente.
HELP_EXIT_CONTROL_H	Detiene la reproducción y cierra @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Finalizar
BTN_CLOSE_DLG	Cerrar
DELETE_RECORD_WRN	Importante: esta acción no se puede deshacer.
ENTER_NAME	Introducir un nombre
IDS_CLEAR_SEARCH	Borrar búsqueda
IDS_RESET_ALL_TIP	Mostrar todas las sugerencias desactivadas de nuevo al indicar por primera vez una pantalla.
IDS_SEARCH_INPUT	Buscar contenido de ayuda
LBL_DELETE	Borrar
LBL_NAVI_NO_MATCH	No existen resultados para su búsqueda.
LBL_TU	Abierto
MSG_PA_NEXT_LBL	Siguiente
MSG_PA_STEP_LBL	Lista de pasos
RENAME_FAILED	Renombrar operación fallido
ROLES_LBL	Filtrar contenido de ayuda por rol
SELECT_ASSET	Seleccionar un activo para iniciar.
LBL_CDOC	Abrir
LBL_RECORD_DOCUMENT	Grabar documento
QR_CAPTION	Seleccionar salida de grabación
QR_WELCOME	¿Qué desearía crear?
QR_DOC_CAP	Documento
QR_DOC_TXT	Crea un documento de Microsoft Word que muestra una captura de pantalla y una instrucción para cada acción que grabe.
QR_VIDEO_CAP	Vídeo
QR_VIDEO_TXT	Crea un vídeo de alta calidad de su grabación.
QR_DOC_VIDEO_CAP	Documento y vídeo
QR_DOC_VIDEO_TXT	Crea un documento y un vídeo.
SHARE_ERR_CAP	No se puede compartir la grabación
SHARE_ERR_TXT	Esta grabación es demasiado grande para compartirla por correo electrónico.\n¿Desea abrir una ubicación de fichero a tal efecto?
HELP_CONTENT_WINDOW_H	La ventana de contenido muestra la información, los modos y la documentación disponibles para el contenido seleccionado en la ventana principal.</br> La ventana de contenido se puede acoplar a la ventana principal, lo que le permite mover ambas ventanas a la pantalla.
HELP_CONTENT_WINDOW_T	Ventana contenido
IDS_CONTENT_BTN	Contenido
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	URL de la página actual:
