#	İngilizce metin atomları
BULLET	&#149;
IDS_OPEN_RECORD_LBL	Aç
IDS_EDIT_RECORD_LBL	Yeniden adlandır
IDS_DELETE_RECORD_LBL	Sil
IDS_SHARE_RECORD_LBL	Paylaş
IDS_EXTERNAL_SEARCH_BTN	Harici arama
IDS_EXTERNAL_SEARCH_SUB_MENU	Harici arama
IDS_SHOW_SCREEN_ICON	Masaüstü yardımcısını göster
IDS_SHOW_DA	Ana pencereyi göster
IDS_SHOW_CONTENT	İçeriği göster
IDS_HIDE_CONTENT	İçeriği gizle
IDS_SEARCH_BTN	Arama
IDS_REQUEST_CONTENT_BTN	İçerik talep et
IDS_RECORDING_BTN	Kaydı başlat
IDS_SHOW_CA_SWITCH	Bağlam yardımını göster
IDS_HIDE_CA_SWITCH	Bağlam yardımını gizle
IDS_CA_SWITCH_INACTIVE_BTN	Kullanılabilir bağlam yardımı yok
IDS_DO_CTX_RECOGNITION	Bağlam yardımını göster
IDS_NAV_STANDBY	@{NAVIGATOR} devre dışı bırakıldı.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} etkinleştirildi.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} şimdi tekrar kullanılabilir. Yardıma ihtiyacınız olursa @{NAVIGATOR} kullanabilirsiniz.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} şu anda açtığınız uygulamada uygun yardım bulunduğundan otomatik olarak kayboldu. Daha fazla yardım gerekiyorsa uygulamadaki yardımı açın.
IDS_ADD_STICKY_NOTES_BTN	Yapışkan not ekle
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Bu uygulama için yalnız bir yapışkan not ekleyebilirsiniz.
IDS_EXIT_DA	Çık
IDS_EXIT_DA_BTN	Çık
IDS_EXIT_DA_SUB_MENU	Çık
IDS_SHOW_MORE	Daha fazla göster
IDS_HIDE_MORE	Daha fazla gizle
IDS_REQUEST_CONTENT_SUB_MENU	İçerik talep et
IDS_SHOW_CA_SUB_MENU	Bağlam yardımını göster
IDS_HIDE_CA_SUB_MENU	Bağlam yardımını gizle
IDS_ADD_STICKY_NOTE_SUB_MENU	Yapışkan not ekle
IDS_RECORDING_SUB_MENU	Kaydı başlat
IDS_CA_SWITCH_SUB_MENU	Bağlam yardımı
IDS_SHARE_DLG_CAPTION	Belgeyi paylaş
IDS_DELETE_FRAMES	Silme çerçeveleri
OPEN_FOLDER	Klasörü aç
SHARE_DOC	E-posta aracılığıyla paylaş
IDS_SHARE_DLG_TEXT	Ne yapmak istersiniz?
IDS_SEARCH_BTN_SUB_MENU	İçerik ara
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Kitaplıkta içerik ara
GRACEFUL_DEGRADATION	Bu özellik ağ sorunları nedeniyle geçici olarak kullanılamıyor. \n\nDaha sonra tekrar deneyin.
SHARE_BTN	E-posta aracılığıyla paylaş
COPY_BTN	Bağlantıyı kopyala
SHARE_MAIL_SUBJECT	Önerilen içerik
SHARE_MAIL_HEADER	Sayın kullanıcı,\n\nBu içerik ilginizi çekebilir. \n\n
SHARE_MAIL_FOOTER	Saygılarımla,
SHARE_MAIL_LINK	Bağlantı:\t
SHARE_MAIL_CAPTION	Başlık:\t
SHARE_TITLE	İçeriği paylaş
SELECT_ASSET	Başlatılacak duran varlık seçin.
ENTER_NAME	Ad gir
DELETE_RECORD_WRN	Önemli: Bu işlem geri alınamaz.
MSG_PA_NEXT_LBL	Sonraki
MSG_PA_STEP_LBL	Adım listesi
TOGGLE_STEPLIST_TOOLTIP	Adım listesini göster/gizle
PREVIEW_STEP_TOOLTIP	Önizleme adımı
NEXT_STEP_TOOLTIP	Sonraki adıma git
PREV_STEP_TOOLTIP	Önceki adıma git
ROLES_TITLE	Masaüstü yardımcısı rolleri
ROLES_LBL	Yardım içeriğini role göre filtrele
OK_CAPTION	Tamam
CANCEL_CAPTION	İptal et
BTN_YES	Evet
BTN_NO	Hayır
DELETE_CONFIRM	Bu yapışkan notu silmek istediğinizden emin misiniz?
EXIT_CONFIRM	Gerçekten @{NAVIGATOR}'dan çıkmak istiyor musunuz?
sticky_notes	Yapışkan notlar
exit_da	@{NAVIGATOR}'dan çık
STICKY_NOTE_DEFAULT_TEXT	Metninizi buraya ekleyin.
SEARCH_BTN_TOOLTIP	Arama
NEXT_BTN_TOOLTIP	İleri
PREV_BTN_TOOLTIP	Önceki
HIDE_BTN_TOOLTIP	Karuseli gizle
IDS_PRJ_NAME	Ad gir:
IDS_APPLICATIONS	Pencere seç:
IDS_PRJ_LANGUAGE	Dili seç:
IDS_FULL_SCREEN	Tam ekran
IDS_CHOOSE_APP_CAPTION	Uygulama seç
IDS_RECORD_BTN	Kaydet
IDS_ANALYZE_ACTIONS	Eylemler analiz ediliyor...
IDS_PARSE_PROJECT	Proje ayrıştırılıyor...
IDS_REGION	Bölge
IDS_AREA_HELP	Aşağıdan şablon seçerek bölge boyutunu değiştirin. Bölge seçmek için kırmızı dikdörtgeni ölçeklendirin veya tam ekran seçeneğini belirleyin.
IDS_CHOOSE_SIZE	Boyut seç:
IDS_DEFINE_REC_AREA	Kayıt alanı
IDS_DEFINE_NAME_LANG	İçerik oluştur
PLEASE_SELECT	Lütfen seçin
quick_recorder.help_caption	İpucu
quick_recorder.help	Duraklatmak veya devam etmek için "PAUSE" tuşunu kullanın. \nSonlandırmak için "END" tuşunu kullanın. \n\nKaydı başlatmak "TAMAM" seçeneğini belirleyin.
quick_recorder.audio_help	Duraklatmak veya devam etmek için "PAUSE" tuşunu kullanın.\nSonlandırmak için "END" tuşunu kullanın.\n\nSes:\nTıklama sırasında sesiniz kaydedilmez. Denetimi seçmeden önce metninizi söyleyin. \n\nKaydı başlatmak için "TAMAM" seçeneğini belirleyin.
FILE_EXISTS	Aynı ada sahip dosya zaten mevcut. Farklı ad girin.
HELP_EXIT_CONTROL_H	Kayıttan yürütmeyi durdurur ve @{NAVIGATOR}'ı kapatır.
HELP_EXIT_CONTROL_T	Çık
BTN_CLOSE_DLG	Kapat
DELETE_RECORD_WRN	Önemli: Bu işlem geri alınamaz.
ENTER_NAME	Ad gir
IDS_CLEAR_SEARCH	Aramayı temizle
IDS_RESET_ALL_TIP	Ekran ilk adı girerken tüm etkinliği kaldırılan ipuçlarını yeniden göster.
IDS_SEARCH_INPUT	Yardım içeriği ara
LBL_DELETE	Sil
LBL_NAVI_NO_MATCH	Aramanız için sonuç yok.
LBL_TU	Aç
MSG_PA_NEXT_LBL	Sonraki
MSG_PA_STEP_LBL	Adım listesi
RENAME_FAILED	Yeniden adlandırma işlemi başarısız oldu.
ROLES_LBL	Yardım içeriğini role göre filtrele
SELECT_ASSET	Başlatılacak duran varlık seçin.
LBL_CDOC	Aç
LBL_RECORD_DOCUMENT	Kayıt belgesi
QR_CAPTION	Kayıt çıktısını seç
QR_WELCOME	Ne oluşturmak istiyorsunuz?
QR_DOC_CAP	Belge
QR_DOC_TXT	Kaydettiğiniz her bir eylem için bir ekran görüntüsünün ve talimat metninin gösterildiği bir Microsoft Word belgesi oluşturur.
QR_VIDEO_CAP	Video
QR_VIDEO_TXT	Kaydınızın yüksek kaliteli bir videosunu oluşturur.
QR_DOC_VIDEO_CAP	Belge ve video
QR_DOC_VIDEO_TXT	Bir belge ve video oluşturur.
SHARE_ERR_CAP	Kayıt paylaşılamıyor
SHARE_ERR_TXT	Bu kayıt e-posta yoluyla paylaşmak için çok büyük.\nBunun yerine bir dosya konumu açmak ister misiniz?
HELP_CONTENT_WINDOW_H	İçerik penceresi size pencerenin seçilen içeriği için mevcut bilgileri, modları ve dokümantasyonu gösterir.</br>İçerik penceresi her iki pencereyi ekranda birlikte hareket ettirmenizi sağlayan ana pencereye yerleştirilebilir.
HELP_CONTENT_WINDOW_T	İçerik penceresi
IDS_CONTENT_BTN	İçerik
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	Geçerli sayfanın URL'si:
