#	英语文本原子
BULLET	&#149;
MSG_PA_NEXT_LBL	下一个
MSG_PA_STEP_LBL	步骤列表
TOGGLE_STEPLIST_TOOLTIP	显示/隐藏步骤列表
PREVIEW_STEP_TOOLTIP	预览步骤
NEXT_STEP_TOOLTIP	转到下一步
PREV_STEP_TOOLTIP	转到上一步
ROLES_TITLE	Desktop Assistant 角色
ROLES_LBL	按角色过滤帮助内容
OK_CAPTION	确定
CANCEL_CAPTION	取消
BTN_YES	是
BTN_NO	否
DELETE_CONFIRM	是否确定删除此便笺？
EXIT_CONFIRM	是否确实要退出 @{NAVIGATOR}？
sticky_notes	便笺
exit_da	退出 @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	在此处添加您的文本。
SEARCH_BTN_TOOLTIP	搜索
NEXT_BTN_TOOLTIP	下一个
PREV_BTN_TOOLTIP	上一个
HIDE_BTN_TOOLTIP	隐藏轮播控件
IDS_PRJ_NAME	输入名称：
IDS_APPLICATIONS	选择窗口：
IDS_PRJ_LANGUAGE	选择语言：
IDS_FULL_SCREEN	全屏
IDS_CHOOSE_APP_CAPTION	选择应用程序
IDS_RECORD_BTN	录制
IDS_ANALYZE_ACTIONS	分析操作...
IDS_PARSE_PROJECT	正在解析项目...
IDS_REGION	区域
IDS_AREA_HELP	通过选择以下模板更改区域大小。调整红色矩形以选择区域或选择全屏。
IDS_CHOOSE_SIZE	选择大小：
IDS_DEFINE_REC_AREA	录制范围
IDS_DEFINE_NAME_LANG	生成内容
PLEASE_SELECT	请选择
quick_recorder.help_caption	提示
quick_recorder.help	使用 "PAUSE" 键暂停或继续。\n使用 "END" 键完成。\n\n选择“确定”开始录制。
quick_recorder.audio_help	使用 "PAUSE" 键暂停或继续。\n使用 "END" 键完成。\n\n音频：\n在单击的过程中未录制您的音频。在选择控件之前说出您的文本。\n\n选择“确定”开始录制。
FILE_EXISTS	同名文件已存在。请输入其他名称。
HELP_EXIT_CONTROL_H	停止回放并关闭 @{NAVIGATOR}。
HELP_EXIT_CONTROL_T	退出
BTN_CLOSE_DLG	关闭
DELETE_RECORD_WRN	重要事项：此操作无法撤消。
ENTER_NAME	输入名称
IDS_CLEAR_SEARCH	清除搜索
IDS_RESET_ALL_TIP	首次进入屏幕时再次显示所有已禁用提示。
IDS_SEARCH_INPUT	搜索帮助内容
LBL_DELETE	删除
LBL_NAVI_NO_MATCH	没有符合搜索的结果。
LBL_TU	打开
MSG_PA_NEXT_LBL	下一个
MSG_PA_STEP_LBL	步骤列表
RENAME_FAILED	重命名操作失败。
ROLES_LBL	按角色过滤帮助内容
SELECT_ASSET	选择要开始的资产。
LBL_CDOC	打开
LBL_RECORD_DOCUMENT	录制文档
QR_CAPTION	选择录制输出
QR_WELCOME	想要创建什么内容？
QR_DOC_CAP	文档
QR_DOC_TXT	为录制的每个操作创建显示截屏和说明文本的 Microsoft Word 文档。
QR_VIDEO_CAP	视频
QR_VIDEO_TXT	创建录制的高质量视频。
QR_DOC_VIDEO_CAP	文档和视频
QR_DOC_VIDEO_TXT	创建文档和视频。
SHARE_ERR_CAP	无法共享录制
SHARE_ERR_TXT	此录制过大，无法通过电子邮件共享。\n是否要打开文件位置？
HELP_CONTENT_WINDOW_H	内容窗口显示主窗口所选内容的可用信息、模式和文档。</br>可将内容窗口停靠在主窗口上，这样可同时在屏幕上移动这两个窗口。
HELP_CONTENT_WINDOW_T	内容窗口
IDS_CONTENT_BTN	内容
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	当前页面的 URL：
