#	Atomi angleškega teksta
BULLET	&#149;
IDS_EXTERNAL_SEARCH_SUB_MENU	Zunanje iskanje
IDS_SHOW_SCREEN_ICON	Prikaz pomočnika za namizje
IDS_SHOW_DA	Prikaži glavno okno
IDS_SHOW_CONTENT	Prikaži vsebino
IDS_HIDE_CONTENT	Skrij vsebino
IDS_SEARCH_BTN	Iskanje
IDS_REQUEST_CONTENT_BTN	Zahtevanje vsebine
IDS_RECORDING_BTN	Začni snemanje
IDS_SHOW_CA_SWITCH	Prikaži pomoč konteksta
IDS_HIDE_CA_SWITCH	Skrij pomoč konteksta
IDS_CA_SWITCH_INACTIVE_BTN	Pomoč konteksta ni na voljo
IDS_DO_CTX_RECOGNITION	Prikaži pomoč konteksta
IDS_NAV_STANDBY	@{NAVIGATOR} je onemogočen.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} je omogočen.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} je znova na voljo. Če potrebujete pomoč, lahko uporabite @{NAVIGATOR}.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} je avtomatično izginil, ker je na voljo ustrezna pomoč v aplikaciji, ki jo imate odprto. Odprite pomoč v aplikaciji, če potrebujete dodatno pomoč.
IDS_ADD_STICKY_NOTES_BTN	Dodajanje samolepljivega listka
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Dodate lahko le en samolepljivi listek za to aplikacijo.
IDS_EXIT_DA	Izhod
IDS_EXIT_DA_BTN	Izhod
IDS_EXIT_DA_SUB_MENU	Izhod
IDS_SHOW_MORE	Prikaži več
IDS_HIDE_MORE	Skrij več
IDS_REQUEST_CONTENT_SUB_MENU	Zahtevanje vsebine
IDS_SHOW_CA_SUB_MENU	Prikaži pomoč konteksta
IDS_HIDE_CA_SUB_MENU	Skrij pomoč konteksta
IDS_ADD_STICKY_NOTE_SUB_MENU	Dodajanje samolepljivega listka
IDS_RECORDING_SUB_MENU	Začni snemanje
IDS_CA_SWITCH_SUB_MENU	Pomoč konteksta
IDS_SHARE_DLG_CAPTION	Skupna raba dokumenta
IDS_DELETE_FRAMES	Brisanje okvirjev
OPEN_FOLDER	Odpiranje mape
SHARE_DOC	Deljenje prek e-pošte
IDS_SHARE_DLG_TEXT	Kaj želite storiti?
IDS_SEARCH_BTN_SUB_MENU	Iskanje vsebine
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Iskanje vsebine v knjižnici
GRACEFUL_DEGRADATION	Ta funkcija začasno ni na voljo zaradi težav z omrežjem. \n\nPoskusite znova pozneje.
SHARE_BTN	Deljenje prek e-pošte
COPY_BTN	Kopiranje povezave
SHARE_MAIL_SUBJECT	Priporočena vsebina
SHARE_MAIL_HEADER	Spoštovani uporabnik,\n\nMorda vas bo zanimala ta vsebina. \n\n
SHARE_MAIL_FOOTER	Lep pozdrav,
SHARE_MAIL_LINK	Povezava:\t
SHARE_MAIL_CAPTION	Podnapis k sliki:\t
SHARE_TITLE	Skupna raba vsebine
SELECT_ASSET	Izberite sredstvo za zagon.
ENTER_NAME	Vnesite ime
DELETE_RECORD_WRN	Pomembno: Te akcije ni mogoče razveljaviti.
MSG_PA_NEXT_LBL	Naprej
MSG_PA_STEP_LBL	Seznam korakov
TOGGLE_STEPLIST_TOOLTIP	Prikaži/skrij seznama korakov
PREVIEW_STEP_TOOLTIP	Korak predogleda
NEXT_STEP_TOOLTIP	Pojdi na naslednji korak
PREV_STEP_TOOLTIP	Pojdi na prejšnji korak
ROLES_TITLE	Vloge pomočnika za namizje
ROLES_LBL	Filtriranje vsebine pomoči po vlogi
OK_CAPTION	OK
CANCEL_CAPTION	Prekinitev
BTN_YES	Da
BTN_NO	Ne
DELETE_CONFIRM	Res želite izbrisati ta samolepljivi listek?
EXIT_CONFIRM	Res želite zapustiti @{NAVIGATOR}?
sticky_notes	Samolepljivi listki
exit_da	Izhod iz @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Tukaj dodajte svoj tekst.
SEARCH_BTN_TOOLTIP	Iskanje
NEXT_BTN_TOOLTIP	Naprej
PREV_BTN_TOOLTIP	Nazaj
HIDE_BTN_TOOLTIP	Skrij vrtiljak
IDS_PRJ_NAME	Vnesite ime:
IDS_APPLICATIONS	Izberite okno:
IDS_PRJ_LANGUAGE	Izberite jezik:
IDS_FULL_SCREEN	Celotni ekran
IDS_CHOOSE_APP_CAPTION	Izbira aplikacije
IDS_RECORD_BTN	Snemanje
IDS_ANALYZE_ACTIONS	Analiza akcij ...
IDS_PARSE_PROJECT	Razčlenjevanje projekta ...
IDS_REGION	Področje
IDS_AREA_HELP	Spremenite velikost področja, tako da izberete spodnjo predlogo. Spremenite velikost rdečega pravokotnika, da izberete področje ali celotni ekran.
IDS_CHOOSE_SIZE	Izberite velikost:
IDS_DEFINE_REC_AREA	Območje za snemanje
IDS_DEFINE_NAME_LANG	Generiranje vsebine
PLEASE_SELECT	Prosim, izberite
quick_recorder.help_caption	Namig
quick_recorder.help	Uporabite gumb "ZAČASNA PREKINITEV", da začasno prekinete ali nadaljujete. \nUporabite gumb "KONEC", da končate. \n\nIzberite "V redu", da začnete snemati.
quick_recorder.audio_help	Uporabite gumb "ZAČASNA PREKINITEV", da začasno prekinete ali nadaljujete. \nUporabite gumb "KONEC", da končate. \n\nZvok:\nVaš zvok ni posnet ob kliku. Izgovorite svoje besedilo, preden izberete kontrolnik. \n\nIzberite "V redu", da začnete snemati.
FILE_EXISTS	Datoteka z enakim imenom že obstaja. Vnesite drugo ime.
HELP_EXIT_CONTROL_H	Ustavi predvajanje in zapre @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Izhod
BTN_CLOSE_DLG	Zapri
DELETE_RECORD_WRN	Pomembno: Te akcije ni mogoče razveljaviti.
ENTER_NAME	Vnesite ime
IDS_CLEAR_SEARCH	Počisti iskanje
IDS_RESET_ALL_TIP	Znova prikaži onemogočene nasvete pri prvem prihodu na ekran.
IDS_SEARCH_INPUT	Iskanje po vsebini pomoči
LBL_DELETE	Izbriši
LBL_NAVI_NO_MATCH	Ni rezultatov za vaše iskanje.
LBL_TU	Odpri
MSG_PA_NEXT_LBL	Naprej
MSG_PA_STEP_LBL	Seznam korakov
RENAME_FAILED	Postopek preimenovanja ni uspel.
ROLES_LBL	Filtriranje vsebine pomoči po vlogi
SELECT_ASSET	Izberite sredstvo za zagon.
LBL_CDOC	Odpri
LBL_RECORD_DOCUMENT	Dokument mape
QR_CAPTION	Izbira izdaje zapisa
QR_WELCOME	Kaj želite kreirati?
QR_DOC_CAP	Dokument
QR_DOC_TXT	Kreira dokument Microsoft Word, v katerem je prikazan posnetek zaslona in tekst navodila za vsako akcijo, ki jo zapišete.
QR_VIDEO_CAP	Videoposnetek
QR_VIDEO_TXT	Kreira visokokakovosten videoposnetek vaših zapisov.
QR_DOC_VIDEO_CAP	Dokument in videoposnetek
QR_DOC_VIDEO_TXT	Kreira dokument in videoposnetek.
SHARE_ERR_CAP	Zapisa ni mogoče deliti
SHARE_ERR_TXT	Ta zapis je prevelik za deljenje po e-pošti.\nBi namesto tega raje odprli lokacijo datoteke?
HELP_CONTENT_WINDOW_H	Okno vsebine prikazuje razpoložljive informacije, moduse in dokumentacijo za izbrano vsebino glavnega okna.</br>Okno vsebine je mogoče zasidrati v glavno okno, kar vam omogoča premikanje obeh oken skupaj na ekranu.
HELP_CONTENT_WINDOW_T	Okno vsebina
IDS_CONTENT_BTN	Vsebina
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	URL trenutne vsebine:
