#	Στοιχεία Αγγλικού κειμένου
BULLET	&#149;
HELP_BOOK_WINDOW_H	Το παράθυρο βιβλίου ανοίγει κατά την αναπαραγωγή του βιβλίου. Το κύριο παράθυρο και το παράθυρο περιεχομένων είναι κρυμμένα.
HELP_GOTOTOP	Μετάβαση στην αρχή
HELP_CAPTION	@{NAVIGATOR} Βοήθεια
NAVHELP_TITLE	Εικονίδιο Κατάστασης και Θεματικό Μενού
NAVHELP_INTRO	</br>Η βοήθεια σας παρέχει μία επισκόπηση του εικονιδίου κατάστασης και των καταχωρίσεων θεματικού μενού.
NAVHELP_STATUS_ICON_T	Εικονίδιο Κατάστασης (Γραμμή Εργασίας)
NAVHELP_STATUS_ICON_H	Το εικονίδιο κατάστασης τοποθετείται στην γραμμή εργασιών και εμφανίζει τις τρέχουσες δραστηριότητες του @{NAVIGATOR}. Υπάρχουν τρεις διαφορετικές καταστάσεις:
NAVHELP_STATUS_FOUND_T	Διαθέσιμα Περιεχόμενα (Πράσινο Εικονίδιο)
NAVHELP_STATUS_FOUND_H	Περιεχόμενα είναι διαθέσιμα για το τρέχον γενικό πλαίσιο και εμφανίζονται.
NAVHELP_STATUS_CHECK_T	Φόρτωση Περιεχομένου (Κίτρινο Εικονίδιο)
NAVHELP_STATUS_CHECK_H	@{NAVIGATOR} ελέγχει το τρέχον περιβάλλον για το διαθέσιμο περιεχόμενο και το φορτώνει.
NAVHELP_STATUS_NOFOUND_T	Μη Διαθέσιμα Περιεχόμενα (Κόκκινο Εικονίδιο)
NAVHELP_STATUS_NOFOUND_H	Περιεχόμενα δεν είναι διαθέσιμα για το τρέχον γενικό πλαίσιο.
NAVHELP_STANDBY_T	Απενεργοποιημένο
NAVHELP_STANDBY_H	@{NAVIGATOR} είναι ανενεργό. Ένα κλικ στο εικονίδιο κατάστασης (<i>CTRL + F11</i>) απενεργοποιεί ή απενεργοποιεί το @{NAVIGATOR}.
NAVHELP_STATUS_MIN_T	Ελαχιστοποίηση
NAVHELP_STATUS_MIN_H	Τα παράθυρα και η πλαϊνή γραμμή ελαχιστοποιούνται.
NAVHELP_STATUS_MENU_T	Θεματικό Μενού
NAVHELP_STATUS_MENU_H	Το θεματικό μενού (με δεξί κλικ στο εικονίδιο) περιλαμβάνει τις γενικές λειτουργίες του @{NAVIGATOR}.
NAVHELP_VERSION_T	Εμφάνιση Εκδοσης
NAVHELP_VERSION_H	Εμφάνιση του αριθμού έκδοσης του εγκατεστημένου @{NAVIGATOR}. Αυτό είναι απαραίτητο για οποιαδήποτε επικοινωνία με την υποστήριξη στην περίπτωση που προκύψει πρόβλημα.
NAVHELP_JSCONSOLE_T	Κονσόλα JavaScript
NAVHELP_JSCONSOLE_H	Εμφανίζει την Κονσόλα JavaScript που παρουσιάζει τα λεπτομερή μηνύματα σφάλματος. Αυτό είναι απαραίτητο για οποιαδήποτε επικοινωνία με την υποστήριξη στην περίπτωση που προκύψει πρόβλημα.
NAVHELP_NAV_CACHE_T	Διαγραφή Κρυφής Μνήμης
NAVHELP_NAV_CACHE_H	Διαγράφει την τοπική cahce του περιεχομένου @{NAVIGATOR}.
NAVHELP_RESET_HIDDEN_T	Εμφάνιση Κρυμμένης Βοήθειας Ξανά
NAVHELP_RESET_HIDDEN_H	Επαναφέρει στοιχεία βοήθειας που ορίστηκαν στο 'Κρυμμένο' κατά την διάρκεια της αναπαραγωγής.
NAVHELP_EXIT_T	Εξοδος
NAVHELP_EXIT_H	Διακόπτει την αναπαραγωγή και κλείνει το @{NAVIGATOR}.
IDS_NAVP_ABOUT	Εμφάνιση Εκδοσης...
IDS_NAVP_CONSOLE	Κονσόλα JavaScript...
IDS_NAVP_DELETE_CACHE	Διαγραφή Κρυφής Μνήμης
IDS_NAVP_HOOKER	Hooker
IDS_SEARCH_INPUT	Περιεχόμενο Βοήθειας Αναζήτησης
IDS_CLEAR_SEARCH	Εκκαθάριση Αναζήτησης
IDS_NAVP_CLOSE	Εξοδος
IDS_RESET_CURRENT	Εμφάνιση Κρυμμένου Στοιχείου Βοήθειας πάλι
IDS_RESET_ALL	Εμφάνιση Κρυμμένης Βοήθειας Ξανά
IDS_RESET_ALL_TIP	Εμφάνιση όλων των ανενεργών στοιχείων ξανά κατά την εισαγωγή μίας οθόνης για πρώτη φορά.
IDS_OPEN_RECORD_LBL	Ανοικτό
IDS_EDIT_RECORD_LBL	Μετονομασία
IDS_DELETE_RECORD_LBL	Διαγραφή
IDS_SHARE_RECORD_LBL	Κοινή χρήση
IDS_EXTERNAL_SEARCH_BTN	Εξωτερική Αναζήτηση
IDS_EXTERNAL_SEARCH_SUB_MENU	Εξωτερική Αναζήτηση
IDS_SHOW_SCREEN_ICON	Εμφάνιση Βοηθού Επιφάνειας Εργασίας
IDS_SHOW_DA	Εμφάνιση Κύριου Παραθύρου
IDS_SHOW_CONTENT	Εμφάνιση Περιεχομένων
IDS_HIDE_CONTENT	Απόκρυψη Περιεχομένου
IDS_SEARCH_BTN	Αναζήτ
IDS_REQUEST_CONTENT_BTN	Απαίτηση Περιεχομένων
IDS_RECORDING_BTN	Έναρξη Καταγραφής
IDS_SHOW_CA_SWITCH	Εμφάνιση Άμεσης Βοήθειας
IDS_HIDE_CA_SWITCH	Απόκρυψη Αμεσης Βοήθειας
IDS_CA_SWITCH_INACTIVE_BTN	Άμεση Βοήθεια Μη Διαθέσιμη
IDS_DO_CTX_RECOGNITION	Εμφάνιση Άμεσης Βοήθειας
IDS_NAV_STANDBY	@{NAVIGATOR} απενεργοποιήθηκε.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} ενεργοποιήθηκε.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} είναι διαθέσιμη πάλι. Μπορείτε να χρησιμοποιήσετε @{NAVIGATOR} αν χρειάζεστε κάποια βοήθεια.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} Καταργήθηκε αυτόματα καθώς κατάλληλη βοήθεια είναι διαθέσιμη στην εφαρμογή που ανοίξατε πρόσφατα. Απλά ανοίξτε τη βοήθει στην εφαρμογή αν χρειάζεστε περαιτέρω βοήθεια.
IDS_ADD_STICKY_NOTES_BTN	Προσθήκη Σημείωσης
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Μπορείτε να προσθέσετε μόνο μία σημείωση για αυτήν την εφαρμογή.
IDS_EXIT_DA	Εξοδος
IDS_EXIT_DA_BTN	Εξοδος
IDS_EXIT_DA_SUB_MENU	Εξοδος
IDS_SHOW_MORE	Εμφάνιση Περισσότερων
IDS_HIDE_MORE	Απόκρυψη Περισσότερων
IDS_REQUEST_CONTENT_SUB_MENU	Απαίτηση Περιεχομένων
IDS_SHOW_CA_SUB_MENU	Εμφάνιση Άμεσης Βοήθειας
IDS_HIDE_CA_SUB_MENU	Απόκρυψη Αμεσης Βοήθειας
IDS_ADD_STICKY_NOTE_SUB_MENU	Προσθήκη Σημείωσης
IDS_RECORDING_SUB_MENU	Έναρξη Καταγραφής
IDS_CA_SWITCH_SUB_MENU	Θεματική Βοήθεια
IDS_SHARE_DLG_CAPTION	Κοινή Χρήση Εγγράφου
IDS_DELETE_FRAMES	Διαγραφή Πλαισίων
OPEN_FOLDER	Ανοιγμα φακέλου
SHARE_DOC	Κοινή χρήση μέσω Email
IDS_SHARE_DLG_TEXT	Τι θα θέλατε να κάνετε ;
IDS_SEARCH_BTN_SUB_MENU	Περιεχόμενο Αναζήτησης
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Αναζήτηση Περιεχομένου στην βιβλιοθήκη
GRACEFUL_DEGRADATION	Αυτή η ιδιότητα είναι προσωρινά μη διαθέσιμη λόγω προβλημάτων δικτύου \n\n Προσπαθήστε ξανά αργότερα.
SHARE_BTN	Κοινή χρήση μέσω Email
COPY_BTN	Αντιγραφή Σύνδεσης
SHARE_MAIL_SUBJECT	Προτεινόμενα Περιεχόμενα
SHARE_MAIL_HEADER	Αγαπητέ Χρήστη, \n\nΑυτά τα περιεχόμενα μπορεί να σας ενδιαφέρουν. \n\n
SHARE_MAIL_FOOTER	Με Εκτίμηση,
SHARE_MAIL_LINK	Σύνδεσμος:\t
SHARE_MAIL_CAPTION	Λεζάντα:\t
SHARE_TITLE	Κοινή Χρήση Περιεχομένων
SELECT_ASSET	Επιλογή ενός παγίου για έναρξη.
ENTER_NAME	Εισάγετε ένα όνομα
DELETE_RECORD_WRN	Σημαντικό: Αυτή η ενέργεια δεν μπορεί να ακυρωθεί.
MSG_PA_NEXT_LBL	Επόμενο
MSG_PA_STEP_LBL	Λίστα Βημάτων
TOGGLE_STEPLIST_TOOLTIP	Εμφάνιση / Απόκρυψη Λίστας Βημάτων
PREVIEW_STEP_TOOLTIP	Προεπισκόπηση βήματος
NEXT_STEP_TOOLTIP	Προς Επόμενο Βήμα
PREV_STEP_TOOLTIP	Μετάβαση σε Προηγούμενο Βήμα
ROLES_TITLE	Ρόλοι Desktop Assistant
ROLES_LBL	Φιλτράρισμα Περιεχομένου Βοήθειας κατά Ρόλο
OK_CAPTION	ΟΚ
CANCEL_CAPTION	Ακύρωση
BTN_YES	Ναι
BTN_NO	Οχι
DELETE_CONFIRM	Είστε βέβαιοι ότι θέλετε να διαγράψετε αυτή την αυτοκόλλητη σημείωση;
EXIT_CONFIRM	Θέλετε να βγείτε από το @{NAVIGATOR};
sticky_notes	Σημειώσεις
exit_da	Έξοδος @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Προσθήκη κειμένου εδώ.
SEARCH_BTN_TOOLTIP	Αναζήτηση
NEXT_BTN_TOOLTIP	Επόμενο
PREV_BTN_TOOLTIP	Προηγ.
HIDE_BTN_TOOLTIP	Απόκρυψη Καρουζέλ
IDS_PRJ_NAME	Εισαγωγή Ονόματος
IDS_APPLICATIONS	Επιλογή Παραθύρου:
IDS_PRJ_LANGUAGE	Επιλογή Γλώσσας:
IDS_FULL_SCREEN	Πλήρης Οθόνη
IDS_CHOOSE_APP_CAPTION	Επιλογή Εφαρμογής
IDS_RECORD_BTN	Καταγραφή
IDS_ANALYZE_ACTIONS	Ανάλυση ενεργειών...
IDS_PARSE_PROJECT	Ανάλυση έργου...
IDS_REGION	Περιοχή
IDS_AREA_HELP	Αλλαγή του μεγέθους περιοχής επιλέγοντας ένα από τα παρακάτω πρότυπα. Ρυθμίστε το κόκκινο ορθογώνιο για να επιλέξετε μία περιοχή ή επιλέξτε πλήρη οθόνη.
IDS_CHOOSE_SIZE	Επιλογή Μεγέθους
IDS_DEFINE_REC_AREA	Περιοχή Καταγραφής
IDS_DEFINE_NAME_LANG	Δημιουργία Περιεχομένου
PLEASE_SELECT	Παρακαλώ επιλέξτε
quick_recorder.help_caption	Συμβουλές
quick_recorder.help	Χρήση «ΠΑΥΣΗ» για παύση ή συνέχεια. \nΧρήση «ΤΕΛΟΣ» για ολοκλήρωση.\n\nΠατήστε  «ΟΚ» για να ξεκινήσει η εγγραφή.
quick_recorder.audio_help	Χρήση «ΠΑΥΣΗ» για παύση ή συνέχεια. \n Χρήση «ΤΕΛΟΣ» για ολοκλήρωση. \n\nΉχος:\nΟ ήχος σας δεν καταγράφηκε στη διάρκεια του κλικ. Πείτε το κείμενό σας πριν επιλέξετε έναν έλεγχο audio. \n\nΠατήστε  «ΟΚ» για να ξεκινήσει η εγγραφή.
FILE_EXISTS	Αρχείο με το ίδιο όνομα υπάρχει ήδη. Εισάγετε διαφορετικό όνομα.
HELP_EXIT_CONTROL_H	Διακόπτει την αναπαραγωγή και κλείνει το @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Εξοδος
BTN_CLOSE_DLG	Κλείσιμο
DELETE_RECORD_WRN	Σημαντικό: Αυτή η ενέργεια δεν μπορεί να ακυρωθεί.
ENTER_NAME	Εισάγετε ένα όνομα
IDS_CLEAR_SEARCH	Εκκαθάριση Αναζήτησης
IDS_RESET_ALL_TIP	Εμφάνιση όλων των ανενεργών στοιχείων ξανά κατά την εισαγωγή μίας οθόνης για πρώτη φορά.
IDS_SEARCH_INPUT	Περιεχόμενο Βοήθειας Αναζήτησης
LBL_DELETE	Διαγραφή
LBL_NAVI_NO_MATCH	Δεν υπάρχουν αποτελέσματα για την αναζήτησή σας.
LBL_TU	Ανοικτό
MSG_PA_NEXT_LBL	Επόμενο
MSG_PA_STEP_LBL	Λίστα Βημάτων
RENAME_FAILED	Λειτουργία μετονομασίας απέτυχε.
ROLES_LBL	Φιλτράρισμα Περιεχομένου Βοήθειας κατά Ρόλο
SELECT_ASSET	Επιλογή ενός παγίου για έναρξη.
LBL_CDOC	Ανοικτό
LBL_RECORD_DOCUMENT	Eγγραφή Αρχείου
QR_CAPTION	Επιλογή Εξόδου από Καταγραφή
QR_WELCOME	Τι θέλετε να δημιουργήσετε;
QR_DOC_CAP	Έγγραφο
QR_DOC_TXT	Δημιουργεί έγγραφο Microsoft Word που εμφανίζει ένα στιγμιότυπο οθόνης και κείμενο οδηγιών για κάθε ενέργεια που καταγράφετε.
QR_VIDEO_CAP	Βίντεο
QR_VIDEO_TXT	Δημιουργεί βίντεο υψηλής ποιότητας της καταγραφής σας
QR_DOC_VIDEO_CAP	Έγγραφο και Βίντεο
QR_DOC_VIDEO_TXT	Δημιουργεί έγγραφο και βίντεο.
SHARE_ERR_CAP	Αδύνατη κοινή χρήση καταγραφής
SHARE_ERR_TXT	Αυτή η καταγραφή είναι πολύ μεγάλη για να την στείλετε με email.\nΘέλετε να ανοίξετε την τοποθεσία αρχείου;
HELP_CONTENT_WINDOW_H	Το παράθυρο περιεχομένων εμφανίζει τις διαθέσιμες πληροφορίες, λειτουργίες και την τεκμηρίωση για τα επιλεγμένα περιεχόμεαν του κύριου παραθύρου.</br>Το παράθυρο περιεχομένων μπορεί να τοποθετηθεί στο κύριο παράθυρο, που σας επιτρέπει να μετακινήσετε και τα δύο παράθυρα μαζί στην οθόνη.
HELP_CONTENT_WINDOW_T	Παράθυρο Περιεχομένων
IDS_CONTENT_BTN	Περιεχ.
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	URL τρέχουσας σελίδας:
