#	英文文字解說
BULLET	&#149;
SHARE_BTN	透過電子郵件共享
COPY_BTN	複製連結
SHARE_MAIL_SUBJECT	建議內容
SHARE_MAIL_HEADER	親愛的使用者：\n\n您或許會對此內容有興趣。\n\n
SHARE_MAIL_FOOTER	此致，
SHARE_MAIL_LINK	連結：\t
SHARE_MAIL_CAPTION	標題：\t
SHARE_TITLE	共享內容
SELECT_ASSET	選擇資產以開始。
ENTER_NAME	輸入名稱
DELETE_RECORD_WRN	重要：此動作無法復原。
MSG_PA_NEXT_LBL	下一步
MSG_PA_STEP_LBL	步驟清單
TOGGLE_STEPLIST_TOOLTIP	顯示/隱藏步驟清單
PREVIEW_STEP_TOOLTIP	預覽步驟
NEXT_STEP_TOOLTIP	移至下一步
PREV_STEP_TOOLTIP	移至上一步
ROLES_TITLE	桌面助理角色
ROLES_LBL	依角色篩選輔助說明內容
OK_CAPTION	確定
CANCEL_CAPTION	取消
BTN_YES	是
BTN_NO	否
DELETE_CONFIRM	您確定要刪除此自黏註記？
EXIT_CONFIRM	您確定要跳出 @{NAVIGATOR} 嗎？
sticky_notes	便利貼
exit_da	跳出 @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	在此處新增您的內文
SEARCH_BTN_TOOLTIP	搜尋
NEXT_BTN_TOOLTIP	下一步
PREV_BTN_TOOLTIP	上一步
HIDE_BTN_TOOLTIP	隱藏自動轉盤
IDS_PRJ_NAME	輸入名稱：
IDS_APPLICATIONS	選擇視窗：
IDS_PRJ_LANGUAGE	選擇語言：
IDS_FULL_SCREEN	全畫面
IDS_CHOOSE_APP_CAPTION	選擇應用程式
IDS_RECORD_BTN	錄製
IDS_ANALYZE_ACTIONS	正在分析動作…
IDS_PARSE_PROJECT	正在剖析專案...
IDS_REGION	區域
IDS_AREA_HELP	透過選擇下方的範本更改區域大小。調整紅色矩形以選擇區域或選擇全畫面。
IDS_CHOOSE_SIZE	選擇大小：
IDS_DEFINE_REC_AREA	錄製區域
IDS_DEFINE_NAME_LANG	產生文件
PLEASE_SELECT	請選擇
quick_recorder.help_caption	秘訣
quick_recorder.help	使用 "暫停" 鍵暫停或繼續。\n使用 "結束" 鍵完成。\n\n選擇 "確定" 開始錄製。
quick_recorder.audio_help	使用 [暫停] 鍵暫停或繼續。\n使用 [結束] 鍵完成。\n\n音訊：\n按一下時未錄製您的音訊。請先誦讀您的內文再選擇控制項。\n\n選擇 [確定] 開始錄製。
FILE_EXISTS	相同名稱的檔案已存在。請輸入不同名稱。
HELP_EXIT_CONTROL_H	停止錄放並關閉 @{NAVIGATOR}。
HELP_EXIT_CONTROL_T	跳出
BTN_CLOSE_DLG	關閉
DELETE_RECORD_WRN	重要：此動作無法復原。
ENTER_NAME	輸入名稱
IDS_CLEAR_SEARCH	清除搜尋
IDS_RESET_ALL_TIP	首次輸入畫面時再次顯示所有停用的提示
IDS_SEARCH_INPUT	搜尋輔助說明內容
LBL_DELETE	刪除
LBL_NAVI_NO_MATCH	您的搜尋沒有結果。
LBL_TU	開啟
MSG_PA_NEXT_LBL	下一步
MSG_PA_STEP_LBL	步驟清單
RENAME_FAILED	重新命名作業失敗。
ROLES_LBL	依角色篩選輔助說明內容
SELECT_ASSET	選擇資產以開始。
LBL_CDOC	開啟
LBL_RECORD_DOCUMENT	記錄文件
QR_CAPTION	選擇錄製輸出
QR_WELCOME	您要建立什麼項目呢？
QR_DOC_CAP	文件
QR_DOC_TXT	建立 Microsoft Word 文件，針對每個錄製動作顯示擷取畫面及指示內文。
QR_VIDEO_CAP	視訊
QR_VIDEO_TXT	建立高品質錄製視訊。
QR_DOC_VIDEO_CAP	文件和視訊
QR_DOC_VIDEO_TXT	建立文件和視訊。
SHARE_ERR_CAP	無法共享錄製
SHARE_ERR_TXT	此錄製過大，無法透過電子郵件共享。\n您要改為開啟檔案位置嗎？
HELP_CONTENT_WINDOW_H	內容視窗會顯示主視窗所選內容的可用資訊、模式和紀錄文件。</br>內容視窗可停駐於主視窗，允許您在畫面上同時移動兩個視窗。
HELP_CONTENT_WINDOW_T	內容視窗
IDS_CONTENT_BTN	內容
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	目前頁面的 URL：
