#	Atomes de texte anglais
BULLET	&#149;
IDS_HIDE_CA_SWITCH	Masquer aide contextuelle
IDS_CA_SWITCH_INACTIVE_BTN	Aucune aide contextuelle disponible
IDS_DO_CTX_RECOGNITION	Afficher aide contextuelle
IDS_NAV_STANDBY	@{NAVIGATOR} est désactivé.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} est activé.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} est désormais disponible à nouveau. Vous pouvez utiliser le @{NAVIGATOR} si vous avez besoin d'aide.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} a disparu automatiquement car l'aide est disponible dans l'application qui est actuellement ouverte. Si vous avez besoin d'aide, ouvrez tout simplement l'aide dans l'application.
IDS_ADD_STICKY_NOTES_BTN	Ajouter note adhésive
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Vous pouvez ajouter une seule note adhésive pour cette application.
IDS_EXIT_DA	Terminer
IDS_EXIT_DA_BTN	Terminer
IDS_EXIT_DA_SUB_MENU	Terminer
IDS_SHOW_MORE	Afficher plus
IDS_HIDE_MORE	Masquer plus
IDS_REQUEST_CONTENT_SUB_MENU	Demander contenu
IDS_SHOW_CA_SUB_MENU	Afficher aide contextuelle
IDS_HIDE_CA_SUB_MENU	Masquer aide contextuelle
IDS_ADD_STICKY_NOTE_SUB_MENU	Ajouter note adhésive
IDS_RECORDING_SUB_MENU	Lancer enregistrement
IDS_CA_SWITCH_SUB_MENU	Aide contextuelle
IDS_SHARE_DLG_CAPTION	Partager document
IDS_DELETE_FRAMES	Suppression des cadres
OPEN_FOLDER	Ouvrir dossier
SHARE_DOC	Partager par courrier électronique
IDS_SHARE_DLG_TEXT	Que voulez-vous faire?
IDS_SEARCH_BTN_SUB_MENU	Rechercher contenu
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Rechercher contenu dans library
GRACEFUL_DEGRADATION	Cette fonctionnalité est temporairement indisponible à cause de problèmes de réseau. \n\nVeuillez réessayer ultérieurement.
SHARE_BTN	Partager par courrier électronique
COPY_BTN	Copier lien
SHARE_MAIL_SUBJECT	Contenu recommandé
SHARE_MAIL_HEADER	Bonjour,\n\nCe contenu peut vous intéresser. \n\n
SHARE_MAIL_FOOTER	Sincèrement,
SHARE_MAIL_LINK	Lien:\t
SHARE_MAIL_CAPTION	Légende :\t
SHARE_TITLE	Partager contenu
SELECT_ASSET	Sélectionnez un asset pour commencer.
ENTER_NAME	Entrez un nom.
DELETE_RECORD_WRN	Avertissement: impossible d'annuler cette action.
MSG_PA_NEXT_LBL	Suivant
MSG_PA_STEP_LBL	Liste d'étapes
TOGGLE_STEPLIST_TOOLTIP	Afficher/Masquer liste d'étapes
PREVIEW_STEP_TOOLTIP	Prévisualiser étape
NEXT_STEP_TOOLTIP	Passez à l'étape suivante
PREV_STEP_TOOLTIP	Aller à l'étape précédente
ROLES_TITLE	Rôles d'assistant de bureau
ROLES_LBL	Filtrer le contenu d'aide par rôle
OK_CAPTION	OK
CANCEL_CAPTION	Annuler
BTN_YES	Oui
BTN_NO	Non
DELETE_CONFIRM	Voulez-vous vraiment supprimer la note adhésive?
EXIT_CONFIRM	Voulez-vous vraiment quitter @{NAVIGATOR}?
sticky_notes	Notes adhésives
exit_da	Terminer @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Ajoutez votre texte ici.
SEARCH_BTN_TOOLTIP	Rechercher
NEXT_BTN_TOOLTIP	Suivant
PREV_BTN_TOOLTIP	Précédent
HIDE_BTN_TOOLTIP	Masquer carrousel
IDS_PRJ_NAME	Saisir nom:
IDS_APPLICATIONS	Sélectionner fenêtre:
IDS_PRJ_LANGUAGE	Sélectionner langue:
IDS_FULL_SCREEN	Plein écran
IDS_CHOOSE_APP_CAPTION	Sélectionner application
IDS_RECORD_BTN	Enregistrer
IDS_ANALYZE_ACTIONS	Analyse des actions...
IDS_PARSE_PROJECT	Analyse du projet...
IDS_REGION	Région
IDS_AREA_HELP	Modifiez la taille de la région en sélectionnant un modèle ci-dessous. Redimensionnez le rectangle rouge pour sélectionner une région, ou sélectionnez tout l’écran.
IDS_CHOOSE_SIZE	Sélectionner taille:
IDS_DEFINE_REC_AREA	Zone d’enregistrement
IDS_DEFINE_NAME_LANG	Générer contenu
PLEASE_SELECT	Sélectionnez
quick_recorder.help_caption	Astuce
quick_recorder.help	Utilisez la touche "PAUSE" pour mettre en pause ou reprendre. \nUtilisez la touche "FIN" pour terminer. \n\nSélectionnez "OK" pour lancer l’enregistrement.
quick_recorder.audio_help	Utilisez la touche "PAUSE" pour mettre en pause ou reprendre. \nUtilisez la touche "FIN" pour terminer. \n\nAudio:\nla partie audio n’est pas enregistrée en cliquant. Prononcez votre texte avant de sélectionner un bouton de commande. \n\nSélectionnez "OK" pour lancer l’enregistrement.
FILE_EXISTS	Un fichier portant ce nom existe déjà. Saisissez un autre nom.
HELP_EXIT_CONTROL_H	Arrête le repassage et ferme le @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Terminer
BTN_CLOSE_DLG	Fermer
DELETE_RECORD_WRN	Avertissement: impossible d'annuler cette action.
ENTER_NAME	Entrez un nom.
IDS_CLEAR_SEARCH	Réinitialiser la recherche
IDS_RESET_ALL_TIP	Afficher de nouveau tous les conseils masqués en accédant pour la première fois à un écran.
IDS_SEARCH_INPUT	Rechercher contenu d'aide
LBL_DELETE	Supprimer
LBL_NAVI_NO_MATCH	Aucun résultat pour votre recherche.
LBL_TU	Ouvrir
MSG_PA_NEXT_LBL	Suivant
MSG_PA_STEP_LBL	Liste d'étapes
RENAME_FAILED	'Renommer' a échoué
ROLES_LBL	Filtrer le contenu d'aide par rôle
SELECT_ASSET	Sélectionnez un asset pour commencer.
LBL_CDOC	Ouvrir
LBL_RECORD_DOCUMENT	Enregistrer document
QR_CAPTION	Sélectionner le type d'enregistrement
QR_WELCOME	Que voulez-vous créer ?
QR_DOC_CAP	Document
QR_DOC_TXT	Crée un document Microsoft Word qui affiche une capture d'écran et des instructions pour chaque action que vous enregistrez.
QR_VIDEO_CAP	Vidéo
QR_VIDEO_TXT	Crée une vidéo haute définition de votre enregistrement.
QR_DOC_VIDEO_CAP	Document et vidéo
QR_DOC_VIDEO_TXT	Crée un document et une vidéo.
SHARE_ERR_CAP	Impossible de partager l'enregistrement
SHARE_ERR_TXT	Cet enregistrement est trop volumineux et ne peut pas être partagé par e-mail.\nVoulez-vous ouvrir un emplacement de fichier à la place?
HELP_CONTENT_WINDOW_H	La fenêtre de contenu affiche les informations, les modes et la documentation disponibles pour le contenu sélectionné de la fenêtre principale.</br>La fenêtre de contenu peut être ancrée sur la fenêtre principale, ce qui permet de déplacer les deux fenêtres ensemble sur l'écran.
HELP_CONTENT_WINDOW_T	Fenêtre de contenu
IDS_CONTENT_BTN	Contenu
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SG_PA_EXPLANATION_STEP	Explication :
SHARE_URL	URL de la page actuelle :
