#	Token-uri de bază
BULLET	&#149;
IDS_HIDE_CA_SWITCH	Mascare ajutor de context
IDS_CA_SWITCH_INACTIVE_BTN	Niciun ajutor de context disponibil
IDS_DO_CTX_RECOGNITION	Afişare ajutor de context
IDS_NAV_STANDBY	@{NAVIGATOR} este dezactivat.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} este activat.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} este acum disponibil din nou. Puteți utiliza @{NAVIGATOR} dacă aveți nevoie de asistență.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} a dispărut automat deoarece ajutorul corespunzător este disponibil în aplicația pe care ați deschis-o în prezent. Deschideți ajutorul în aplicație dacă aveți nevoie de asistență suplimentară.
IDS_ADD_STICKY_NOTES_BTN	Adăugare notă adezivă
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Puteţi să adăugaţi doar o notă adezivă pt.această aplicaţie.
IDS_EXIT_DA	Terminare
IDS_EXIT_DA_BTN	Terminare
IDS_EXIT_DA_SUB_MENU	Terminare
IDS_SHOW_MORE	Afişare mai mult
IDS_HIDE_MORE	Mascare mai mult
IDS_REQUEST_CONTENT_SUB_MENU	Solicitare conţinut
IDS_SHOW_CA_SUB_MENU	Afişare ajutor de context
IDS_HIDE_CA_SUB_MENU	Mascare ajutor de context
IDS_ADD_STICKY_NOTE_SUB_MENU	Adăugare notă adezivă
IDS_RECORDING_SUB_MENU	Lansare înregistrare
IDS_CA_SWITCH_SUB_MENU	Ajutor context
IDS_SHARE_DLG_CAPTION	Partajare document
IDS_DELETE_FRAMES	Ștergere cadre
OPEN_FOLDER	Deschidere folder
SHARE_DOC	Partajare via e-mail
IDS_SHARE_DLG_TEXT	Ce doriţi să faceţi?
IDS_SEARCH_BTN_SUB_MENU	Căutare conţinut
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Căutare conţinut în bibliotecă
GRACEFUL_DEGRADATION	Această caracteristică este indisponibilă temporar din cauza problemelor de reţea. \n\nÎncercaţi din nou mai târziu.
SHARE_BTN	Partajare via e-mail
COPY_BTN	Copiere legătură
SHARE_MAIL_SUBJECT	Conţinut recomandat
SHARE_MAIL_HEADER	Stimate utilizator,\n\nAcest context s-ar putea să vă intereseze. \n\n
SHARE_MAIL_FOOTER	Cu stimă,
SHARE_MAIL_LINK	Legătură:\t
SHARE_MAIL_CAPTION	Legendă imagine:\t
SHARE_TITLE	Partajare conţinut
SELECT_ASSET	Selectați un mijloc fix pentru lansare.
ENTER_NAME	Introduceți un nume
DELETE_RECORD_WRN	Important: această acțiune nu poate fi anulată.
MSG_PA_NEXT_LBL	Următor
MSG_PA_STEP_LBL	Listă de etape
TOGGLE_STEPLIST_TOOLTIP	Afişare/mascare listă de etape
PREVIEW_STEP_TOOLTIP	Previzualizare etapă
NEXT_STEP_TOOLTIP	Salt la etapă următoare
PREV_STEP_TOOLTIP	Salt la etapă anterioară
ROLES_TITLE	Roluri asistent desktop
ROLES_LBL	Filtrare conţinut ajutor după rol
OK_CAPTION	OK
CANCEL_CAPTION	Anulare
BTN_YES	Da
BTN_NO	Nu
DELETE_CONFIRM	Sigur doriţi să ştergeţi această notă adezivă?
EXIT_CONFIRM	Sigur doriţi să părăsiţi @{NAVIGATOR}?
sticky_notes	Note adezive
exit_da	Terminare @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Adăugaţi aici textul dvs.
SEARCH_BTN_TOOLTIP	Căutare
NEXT_BTN_TOOLTIP	Următor
PREV_BTN_TOOLTIP	Anterior
HIDE_BTN_TOOLTIP	Mascare carusel
IDS_PRJ_NAME	Introducere nume:
IDS_APPLICATIONS	Alegere fereastră:
IDS_PRJ_LANGUAGE	Alegere limbă:
IDS_FULL_SCREEN	Ecran întreg
IDS_CHOOSE_APP_CAPTION	Alegere aplicaţie
IDS_RECORD_BTN	Înregistrare
IDS_ANALYZE_ACTIONS	Analizare acţiuni...
IDS_PARSE_PROJECT	Analiză sintactică proiect...
IDS_REGION	Regiune
IDS_AREA_HELP	Modificaţi mărimea de regiune selectând un şablon de mai jos. Reprezentaţi pe scală dreptunghiul roşu pentru a selecta o regiune sau selectaţi ecran întreg.
IDS_CHOOSE_SIZE	Alegere mărime:
IDS_DEFINE_REC_AREA	Domeniu de înregistrare
IDS_DEFINE_NAME_LANG	Generare conținut
PLEASE_SELECT	Selectaţi
quick_recorder.help_caption	Sugestie
quick_recorder.help	Utilizați tasta "PAUSE" pt. pauză sau continuare. \nUtilizați tasta "END" pt. terminare. \n\nSelectați "OK" pt. a lansa înregistrarea.
quick_recorder.audio_help	Utilizați tasta "PAUSE" pt. pauză sau continuare. \nUtilizați tasta "END" pt. terminare. \n\nAudio:\nConținutul dvs. audio nu este înregistrat la un click. Rostiți textul dvs. înainte de a selecta un control. \n\nSelectați "OK" pt. a lansa înregistrarea.
FILE_EXISTS	Fișier cu un nume identic există deja. Introduceți un nume diferit.
HELP_EXIT_CONTROL_H	Opreşte redarea şi închide @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Terminare
BTN_CLOSE_DLG	Închidere
DELETE_RECORD_WRN	Important: această acțiune nu poate fi anulată.
ENTER_NAME	Introduceți un nume
IDS_CLEAR_SEARCH	Resetare căutare
IDS_RESET_ALL_TIP	Afișați din nou toate sugestiile dezactivate la prima intrare într-un ecran.
IDS_SEARCH_INPUT	Conţinut ajutor de căutare
LBL_DELETE	Ştergere
LBL_NAVI_NO_MATCH	Nu există niciun rezultat pentru căutarea dvs.
LBL_TU	Deschidere
MSG_PA_NEXT_LBL	Următor
MSG_PA_STEP_LBL	Listă de etape
RENAME_FAILED	Operație de redenumire nereușită.
ROLES_LBL	Filtrare conţinut ajutor după rol
SELECT_ASSET	Selectați un mijloc fix pentru lansare.
LBL_CDOC	Deschidere
LBL_RECORD_DOCUMENT	Înregistrare document
QR_CAPTION	Selectare ieșire înregistrare
QR_WELCOME	Ce doriţi să creați?
QR_DOC_CAP	Document
QR_DOC_TXT	Creează un document Microsoft Word care arată o captură de ecran și un text de instrucțiuni pentru fiecare acțiune pe care o înregistrați.
QR_VIDEO_CAP	Video
QR_VIDEO_TXT	Creează un video de calitate înaltă pentru înregistrarea dvs.
QR_DOC_VIDEO_CAP	Document și video
QR_DOC_VIDEO_TXT	Creează un document și un video.
SHARE_ERR_CAP	Imposibil de partajat înregistrare
SHARE_ERR_TXT	Această înregistrare este prea mare pentru partajare pe e-mail.\nDoriți să deschideți în schimb locație fișier?
HELP_CONTENT_WINDOW_H	Fereastra de conţinut afişează informaţiile disponibile, modurile şi documentaţia pt. conţinutul selectat al ferestrei principale.</br>Pt. fereastra de conţinut poate fi efectuat dock în fereastra principală, ceea ce vă permite să deplasaţi împreună ambele ferestre pe ecran.
HELP_CONTENT_WINDOW_T	Fereastră de conţinut
IDS_CONTENT_BTN	Conţinut
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	URL pagină curentă:
