#	Mapeamentos de texto em inglês
BULLET	&#149;
IDS_NAV_STANDBY	@{NAVIGATOR} está desativado.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} está ativado.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} está agora disponível novamente. Pode usar @{NAVIGATOR} se precisar de mais assistência.
IDS_HIDE_DA_PANELS	O @{NAVIGATOR} desapareceu automaticamente, pois a ajuda adequada está disponível na aplicação que abriu neste momento. Abra apenas a ajuda na aplicação se precisar de mais assistência.
IDS_ADD_STICKY_NOTES_BTN	Adicionar nota autocolante
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Só pode adicionar uma nota autocolante para esta aplicação.
IDS_EXIT_DA	Sair
IDS_EXIT_DA_BTN	Sair
IDS_EXIT_DA_SUB_MENU	Sair
IDS_SHOW_MORE	Mostrar mais
IDS_HIDE_MORE	Ocultar mais
IDS_REQUEST_CONTENT_SUB_MENU	Conteúdo do pedido
IDS_SHOW_CA_SUB_MENU	Mostrar ajuda de contexto
IDS_HIDE_CA_SUB_MENU	Ocultar ajuda de contexto
IDS_ADD_STICKY_NOTE_SUB_MENU	Adicionar nota autocolante
IDS_RECORDING_SUB_MENU	Iniciar gravação
IDS_CA_SWITCH_SUB_MENU	Ajuda de contexto
IDS_SHARE_DLG_CAPTION	Partilhar documento
IDS_DELETE_FRAMES	Eliminar quadros
OPEN_FOLDER	Abrir pasta
SHARE_DOC	Partilhar via e-mail
IDS_SHARE_DLG_TEXT	O que quer fazer?
IDS_SEARCH_BTN_SUB_MENU	Procurar conteúdo
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Procurar conteúdo em library
GRACEFUL_DEGRADATION	Esta funcionalidade está temporariamente indisponível devido a problemas de rede. \n\nTente de novo mais tarde.
SHARE_BTN	Partilhar via e-mail
COPY_BTN	Copiar link
SHARE_MAIL_SUBJECT	Conteúdo recomendado
SHARE_MAIL_HEADER	Caro utilizador,\n\nEste conteúdo pode ser interessante para si. \n\n
SHARE_MAIL_FOOTER	Atenciosamente,
SHARE_MAIL_LINK	Link:\t
SHARE_MAIL_CAPTION	Legenda:\t
SHARE_TITLE	Partilhar conteúdo
SELECT_ASSET	Selecionar um recurso para iniciar.
ENTER_NAME	Introduza um nome
DELETE_RECORD_WRN	Importante: esta ação não pode ser anulada.
MSG_PA_NEXT_LBL	Seguinte
MSG_PA_STEP_LBL	Lista de passos
TOGGLE_STEPLIST_TOOLTIP	Mostrar/ocultar lista de passos
PREVIEW_STEP_TOOLTIP	Passo de pré-visualização
NEXT_STEP_TOOLTIP	Ir para o passo seguinte
PREV_STEP_TOOLTIP	Ir para o passo anterior
ROLES_TITLE	Funções de assistente de ambiente de trabalho
ROLES_LBL	Conteúdo de ajuda de filtro por função
OK_CAPTION	OK
CANCEL_CAPTION	Cancelar
BTN_YES	Sim
BTN_NO	Não
DELETE_CONFIRM	Eliminar esta nota autocolante?
EXIT_CONFIRM	Quer mesmo sair do @{NAVIGATOR}?
sticky_notes	Notas autocolantes
exit_da	Sair do @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Adicionar o texto aqui.
SEARCH_BTN_TOOLTIP	Procurar
NEXT_BTN_TOOLTIP	Seguinte
PREV_BTN_TOOLTIP	Anterior
HIDE_BTN_TOOLTIP	Ocultar carrossel
IDS_PRJ_NAME	Introduzir nome:
IDS_APPLICATIONS	Escolher janela: 
IDS_PRJ_LANGUAGE	Escolher idioma: 
IDS_FULL_SCREEN	Ecrã inteiro
IDS_CHOOSE_APP_CAPTION	Escolher aplicação
IDS_RECORD_BTN	Gravar
IDS_ANALYZE_ACTIONS	Analisar ações...
IDS_PARSE_PROJECT	Analisar sintaticamente projeto...
IDS_REGION	Região
IDS_AREA_HELP	Alterar o tamanho da região ao selecionar um modelo abaixo. Dimensionar o retângulo vermelho para selecionar uma região ou selecionar o ecrã inteiro.
IDS_CHOOSE_SIZE	Escolher tamanho:
IDS_DEFINE_REC_AREA	Área de gravação
IDS_DEFINE_NAME_LANG	Gerar conteúdo
PLEASE_SELECT	Selecione
quick_recorder.help_caption	Conselho
quick_recorder.help	Use a tecla "PAUSE" para interromper ou continuar. \nUse a tecla "END" para terminar. \n\nSelecione "OK” para iniciar a gravação.
quick_recorder.audio_help	Use a tecla "PAUSE" para interromper ou continuar. \nUse a tecla "END" para terminar. \n\nÁudio:\no áudio não é gravado durante um clique. Diga o texto antes de selecionar um controlo.\n\nSelecione "OK" para iniciar a gravação.
FILE_EXISTS	Já existe um ficheiro com o mesmo nome. Introduza um nome diferente.
HELP_EXIT_CONTROL_H	Interrompe a reprodução e fecha o @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Sair
BTN_CLOSE_DLG	Fechar
DELETE_RECORD_WRN	Importante: esta ação não pode ser anulada.
ENTER_NAME	Introduza um nome
IDS_CLEAR_SEARCH	Limpar pesquisa
IDS_RESET_ALL_TIP	Mostrar novamente todas as sugestões desativadas ao introduzir um ecrã pela primeira vez.
IDS_SEARCH_INPUT	Mostrar conteúdo de ajuda
LBL_DELETE	Eliminar
LBL_NAVI_NO_MATCH	Não há resultados para a pesquisa.
LBL_TU	Abrir
MSG_PA_NEXT_LBL	Seguinte
MSG_PA_STEP_LBL	Lista de passos
RENAME_FAILED	Falha ao renomear operação.
ROLES_LBL	Conteúdo de ajuda de filtro por função
SELECT_ASSET	Selecionar um recurso para iniciar.
LBL_CDOC	Abrir
LBL_RECORD_DOCUMENT	Gravar documento
QR_CAPTION	Selecionar saída de gravação
QR_WELCOME	O que quer criar?
QR_DOC_CAP	Documento
QR_DOC_TXT	Cria um documento Microsoft Word que mostra uma captura de ecrã e um texto de instrução para cada ação gravada.
QR_VIDEO_CAP	Vídeo
QR_VIDEO_TXT	Cria um vídeo de alta qualidade da sua gravação.
QR_DOC_VIDEO_CAP	Documento e vídeo
QR_DOC_VIDEO_TXT	Cria um documento e um vídeo.
SHARE_ERR_CAP	Não é possível partilhar a gravação
SHARE_ERR_TXT	Esta gravação é demasiado grande para partilhar via e-mail.\nEm vez disso, quer abrir uma localização do ficheiro?
HELP_CONTENT_WINDOW_H	A janela de conteúdo mostra as informações, modos e documentação disponíveis para o conteúdo selecionado da janela principal.</br>A janela de conteúdo pode ser encaixada na janela principal o que lhe permite deslocar as duas janelas em conjunto no ecrã.
HELP_CONTENT_WINDOW_T	Janela de conteúdo
IDS_CONTENT_BTN	Conteúdo
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	URL da página atual:
