#	عناصر نص انجليزي
BULLET	&#149;
IDS_NAVP_DELETE_CACHE	حذف ذاكرة التخزين المؤقت المحلية
IDS_NAVP_HOOKER	Hooker
IDS_SEARCH_INPUT	بحث في محتوى المساعدة
IDS_CLEAR_SEARCH	مسح البحث
IDS_NAVP_CLOSE	خروج
IDS_RESET_CURRENT	إعادة إظهار عنصر المساعدة المخفية
IDS_RESET_ALL	إظهار جميع عناصر المساعدة المخفية مرة أخرى
IDS_RESET_ALL_TIP	إظهار جميع التلميحات المخفية مرة أخرى عند الدخول إلى شاشة لأول مرة.
IDS_OPEN_RECORD_LBL	مفتوح
IDS_EDIT_RECORD_LBL	إعادة تسمية
IDS_DELETE_RECORD_LBL	حذف
IDS_SHARE_RECORD_LBL	مشاركة
IDS_EXTERNAL_SEARCH_BTN	البحث الخارجي
IDS_EXTERNAL_SEARCH_SUB_MENU	البحث الخارجي
IDS_SHOW_SCREEN_ICON	إظهار مساعد سطح المكتب
IDS_SHOW_DA	إظهار النافذة الرئيسية
IDS_SHOW_CONTENT	إظهار المحتوى
IDS_HIDE_CONTENT	إخفاء المحتوى
IDS_SEARCH_BTN	بحث
IDS_REQUEST_CONTENT_BTN	طلب محتوى
IDS_RECORDING_BTN	بدء التسجيل
IDS_SHOW_CA_SWITCH	إظهار مساعدة السياق
IDS_HIDE_CA_SWITCH	إخفاء مساعدة السياق
IDS_CA_SWITCH_INACTIVE_BTN	لا تتوفر مساعدة سياق
IDS_DO_CTX_RECOGNITION	إظهار مساعدة السياق
IDS_NAV_STANDBY	تم تعطيل @{NAVIGATOR}.
IDS_NAV_NO_STANDBY	تم تمكين @{NAVIGATOR}.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} متوفر الآن من جديد. فإذا كنت بحاجة إلى أي مساعدة، يمكنك استخدام @{NAVIGATOR}.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} اختفى تلقائيًا لأن المساعدة المناسبة متوفرة في التطبيق الذي قمت بفتحه حاليًا. فإذا كنت بحاجة إلى مزيد من المساعدة، فما عليك سوى أن تفتح المساعدة في التطبيق.
IDS_ADD_STICKY_NOTES_BTN	إضافة ملاحظة ملصقة
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	يمكنك إضافة ملاحظة ملصقة واحدة فقط لهذا التطبيق.
IDS_EXIT_DA	خروج
IDS_EXIT_DA_BTN	خروج
IDS_EXIT_DA_SUB_MENU	خروج
IDS_SHOW_MORE	إظهار المزيد
IDS_HIDE_MORE	إخفاء المزيد
IDS_REQUEST_CONTENT_SUB_MENU	طلب محتوى
IDS_SHOW_CA_SUB_MENU	إظهار مساعدة السياق
IDS_HIDE_CA_SUB_MENU	إخفاء مساعدة السياق
IDS_ADD_STICKY_NOTE_SUB_MENU	إضافة ملاحظة ملصقة
IDS_RECORDING_SUB_MENU	بدء التسجيل
IDS_CA_SWITCH_SUB_MENU	مساعدة السياق
IDS_SHARE_DLG_CAPTION	مشاركة المستند
IDS_DELETE_FRAMES	حذف الإطارات
OPEN_FOLDER	فتح المجلد
SHARE_DOC	مشاركة عبر البريد الإلكتروني
IDS_SHARE_DLG_TEXT	ماذا تريد أن تفعل؟
IDS_SEARCH_BTN_SUB_MENU	بحث عن محتوى
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	بحث عن محتوى في المكتبة
GRACEFUL_DEGRADATION	هذه الميزة غير متوفرة حاليًا بسبب مشكلات في الشبكة. \n\nحاول مرة أخرى لاحقًا.
SHARE_BTN	مشاركة عبر البريد الإلكتروني
COPY_BTN	نسخ الارتباط
SHARE_MAIL_SUBJECT	المحتوى الموصى به
SHARE_MAIL_HEADER	عزيزي المستخدم، \n\nقد يكون هذا المحتوى ممتعًا لك. \n\n
SHARE_MAIL_FOOTER	تفضلوا بقبول فائق الاحترام،
SHARE_MAIL_LINK	الارتباط:\t
SHARE_MAIL_CAPTION	التسمية التوضيحية:\t
SHARE_TITLE	مشاركة المحتوى
SELECT_ASSET	حدد أصلاً للبدء.
ENTER_NAME	أدخل اسمًا
DELETE_RECORD_WRN	مهم: لا يمكن التراجع عن هذا الإجراء.
MSG_PA_NEXT_LBL	التالي
MSG_PA_STEP_LBL	قائمة الخطوات
TOGGLE_STEPLIST_TOOLTIP	إظهار/إخفاء قائمة الخطوات
PREVIEW_STEP_TOOLTIP	معاينة الخطوة
NEXT_STEP_TOOLTIP	انتقال إلى الخطوة التالية
PREV_STEP_TOOLTIP	انتقال إلى الخطوة السابقة
ROLES_TITLE	أدوار مساعد سطح المكتب
ROLES_LBL	تصفية على محتوى المساعدة حسب الدور
OK_CAPTION	موافق
CANCEL_CAPTION	إلغاء
BTN_YES	نعم
BTN_NO	لا
DELETE_CONFIRM	هل تريد بالتأكيد حذف هذه الملاحظة الملصقة؟
EXIT_CONFIRM	هل ترد بالفعل الخروج من @{NAVIGATOR}؟
sticky_notes	ملاحظات ملصقة
exit_da	خروج من @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	أضف النص الخاص بك هنا.
SEARCH_BTN_TOOLTIP	بحث
NEXT_BTN_TOOLTIP	التالي
PREV_BTN_TOOLTIP	السابق
HIDE_BTN_TOOLTIP	إخفاء شريط التمرير
IDS_PRJ_NAME	إدخال الاسم:
IDS_APPLICATIONS	اختيار النافذة:
IDS_PRJ_LANGUAGE	اختيار اللغة:
IDS_FULL_SCREEN	ملء الشاشة
IDS_CHOOSE_APP_CAPTION	اختيار التطبيق
IDS_RECORD_BTN	تسجيل
IDS_ANALYZE_ACTIONS	جارٍ تحليل الإجراءات...
IDS_PARSE_PROJECT	تحليل المشروع...
IDS_REGION	المنطقة
IDS_AREA_HELP	يمكنك تغيير حجم المنطقة من خلال تحديد قالب أدناه. حدد حجم المستطيل الأحمر لتحديد منطقة أو حدد ملء الشاشة.
IDS_CHOOSE_SIZE	اختيار الحجم:
IDS_DEFINE_REC_AREA	منطقة التسجيل
IDS_DEFINE_NAME_LANG	إنشاء محتوى
PLEASE_SELECT	الرجاء تحديد
quick_recorder.help_caption	تلميح
quick_recorder.help	استخدم المفتاح 'إيقاف مؤقت' للإيقاف مؤقتًا أو للمتابعة. \nاستخدم المفتاح 'إنهاء' للإنهاء. \n\n حدد 'موافق' لبدء التسجيل.
quick_recorder.audio_help	استخدم المفتاح 'إيقاف مؤقت' للإيقاف مؤقتًا أو للمتابعة. \nاستخدم المفتاح 'إنهاء' للإنهاء. \n\nالصوت:\nلا يتم تسجيل الصوت لديك عند النقر. انطق النص الخاص بك قبل تحديد عنصر تحكم. \n\nحدد 'موافق' لبدء التسجيل.
FILE_EXISTS	يوجد ملف بالاسم نفسه بالفعل. أدخِل اسمًا مختفًا.
HELP_EXIT_CONTROL_H	يقوم بإيقاف التشغيل وإغلاق @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	خروج
BTN_CLOSE_DLG	إغلاق
DELETE_RECORD_WRN	مهم: لا يمكن التراجع عن هذا الإجراء.
ENTER_NAME	أدخل اسمًا
IDS_CLEAR_SEARCH	مسح البحث
IDS_RESET_ALL_TIP	إظهار جميع التلميحات المخفية مرة أخرى عند الدخول إلى شاشة لأول مرة.
IDS_SEARCH_INPUT	بحث في محتوى المساعدة
LBL_DELETE	حذف
LBL_NAVI_NO_MATCH	لا توجد نتائج تطابق البحث.
LBL_TU	مفتوح
MSG_PA_NEXT_LBL	التالي
MSG_PA_STEP_LBL	قائمة الخطوات
RENAME_FAILED	فشل عملية إعادة التسمية.
ROLES_LBL	تصفية على محتوى المساعدة حسب الدور
SELECT_ASSET	حدد أصلاً للبدء.
LBL_CDOC	مفتوح
LBL_RECORD_DOCUMENT	مستند السجل
QR_CAPTION	تحديد مخرجات التسجيل
QR_WELCOME	ما الذي تريد إنشاءه؟
QR_DOC_CAP	المستند
QR_DOC_TXT	ينشئ مستند Microsoft Word يظهر لقطة شاشة ونصًا إرشاديًا لكل إجراء تسجله.
QR_VIDEO_CAP	الفيديو
QR_VIDEO_TXT	ينشئ مقطع فيديو بجودة عالية لما تقوم بتسجيله.
QR_DOC_VIDEO_CAP	المستند والفيديو
QR_DOC_VIDEO_TXT	ينشئ مستندًا ومقطع فيديو.
SHARE_ERR_CAP	لا يمكن مشاركة التسجيل
SHARE_ERR_TXT	هذا التسجيل كبير جدًا ولا يمكن مشاركته عبر البريد الإلكتروني.\nهل تريد فتح موقع ملف بدلاً من ذلك؟
HELP_CONTENT_WINDOW_H	تعرض نافذة المحتوى المعلومات والأنماط والوثائق المتوفرة للمحتوى المحدد بالنافذة الرئيسية.</br>يمكن إرساء نافذة المحتوى في النافذة الرئيسية، مما يتيح لك إمكانية تحريك النافذتين معًا على الشاشة.
HELP_CONTENT_WINDOW_T	نافذة المحتوى
IDS_CONTENT_BTN	المحتوى
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	رابط الصفحة الحالية:
