#	English text atoms
BULLET	&#149;
IDS_NAVP_HOOKER	Hooker
IDS_SEARCH_INPUT	Meklēšanas palīdzības saturs
IDS_CLEAR_SEARCH	Notīrīt meklēšanu
IDS_NAVP_CLOSE	Iziet
IDS_RESET_CURRENT	Vēlreiz rādīt paslēptos palīdzības elementus
IDS_RESET_ALL	Atkal rādīt visu paslēpto palīdzību
IDS_RESET_ALL_TIP	Atverot ekrānu pirmoreiz, atkal rādīt visus atspējotos padomus.
IDS_OPEN_RECORD_LBL	Atvērt
IDS_EDIT_RECORD_LBL	Pārdēvēt
IDS_DELETE_RECORD_LBL	Dzēst
IDS_SHARE_RECORD_LBL	Kopīgot
IDS_EXTERNAL_SEARCH_BTN	Ārējā meklēšana
IDS_EXTERNAL_SEARCH_SUB_MENU	Ārējā meklēšana
IDS_SHOW_SCREEN_ICON	Rādīt darbvirsmas palīgu
IDS_SHOW_DA	Rādīt galveno logu
IDS_SHOW_CONTENT	Rādīt saturu
IDS_HIDE_CONTENT	Paslēpt saturu
IDS_SEARCH_BTN	Meklēt
IDS_REQUEST_CONTENT_BTN	Pieprasīt saturu
IDS_RECORDING_BTN	Sākt ierakstīšanu
IDS_SHOW_CA_SWITCH	Rādīt konteksta palīdzību
IDS_HIDE_CA_SWITCH	Paslēpt konteksta palīdzību
IDS_CA_SWITCH_INACTIVE_BTN	Konteksta palīdzība nav pieejama
IDS_DO_CTX_RECOGNITION	Rādīt konteksta palīdzību
IDS_NAV_STANDBY	@{NAVIGATOR} ir atspējots.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} ir iespējots.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} tagad atkal ir pieejams. Ja vajadzīga palīdzība, varat izmantot @{NAVIGATOR} .
IDS_HIDE_DA_PANELS	@{NAVIGATOR} ir automātiski pazudis, jo lietojumprogrammā, ko pašlaik esat atvēris, ir pieejama piemērota palīdzība. Ja vajadzīga papildu palīdzība, lietojumprogrammā atveriet palīdzību.
IDS_ADD_STICKY_NOTES_BTN	Pievienot piezīmju lapiņu
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Šai lietojumprogrammai varat pievienot tikai vienu piezīmju lapiņu.
IDS_EXIT_DA	Iziet
IDS_EXIT_DA_BTN	Iziet
IDS_EXIT_DA_SUB_MENU	Iziet
IDS_SHOW_MORE	Rādīt vairāk
IDS_HIDE_MORE	Paslēpt vairāk
IDS_REQUEST_CONTENT_SUB_MENU	Pieprasīt saturu
IDS_SHOW_CA_SUB_MENU	Rādīt konteksta palīdzību
IDS_HIDE_CA_SUB_MENU	Paslēpt konteksta palīdzību
IDS_ADD_STICKY_NOTE_SUB_MENU	Pievienot piezīmju lapiņu
IDS_RECORDING_SUB_MENU	Sākt ierakstīšanu
IDS_CA_SWITCH_SUB_MENU	Konteksta palīdzība
IDS_SHARE_DLG_CAPTION	Kopīgot dokumentu
IDS_DELETE_FRAMES	Ietvaru dzēšana
OPEN_FOLDER	Atvērt mapi
SHARE_DOC	Kopīgot, izmantojot e-pastu
IDS_SHARE_DLG_TEXT	Ko vēlaties darīt?
IDS_SEARCH_BTN_SUB_MENU	Meklēt saturu
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Meklēt saturu bibliotēkā
GRACEFUL_DEGRADATION	Šī funkcija īslaicīgi nav pieejama tīkla problēmu dēļ. \n\nVēlāk mēģiniet vēlreiz.
SHARE_BTN	Kopīgot, izmantojot e-pastu
COPY_BTN	Kopēt saiti
SHARE_MAIL_SUBJECT	Ieteiktais saturs
SHARE_MAIL_HEADER	Godātais lietotāj!\n\nIespējams, jūs varētu interesēt šis saturs. \n\n
SHARE_MAIL_FOOTER	Ar cieņu
SHARE_MAIL_LINK	Saite:\t
SHARE_MAIL_CAPTION	Paraksts:\t
SHARE_TITLE	Kopīgot saturu
SELECT_ASSET	Lai sāktu, atlasiet pamatlīdzekli.
ENTER_NAME	Ievadiet vārdu
DELETE_RECORD_WRN	Svarīgi! Šo darbību nevar atsaukt.
MSG_PA_NEXT_LBL	Tālāk
MSG_PA_STEP_LBL	Soļu saraksts
TOGGLE_STEPLIST_TOOLTIP	Rādīt/paslēpt soļu sarakstu
PREVIEW_STEP_TOOLTIP	Priekšskatīt soli
NEXT_STEP_TOOLTIP	Doties uz nākamo soli
PREV_STEP_TOOLTIP	Doties uz iepriekšējo soli
ROLES_TITLE	Darbvirsmas palīga lomas
ROLES_LBL	Filtrēt palīdzības saturu pēc lomas
OK_CAPTION	Labi
CANCEL_CAPTION	Atcelt
BTN_YES	Jā
BTN_NO	Nē
DELETE_CONFIRM	Vai tiešām vēlaties dzēst šo piezīmju lapiņu?
EXIT_CONFIRM	Vai tiešām vēlaties iziet no @{NAVIGATOR}?
sticky_notes	Piezīmju lapiņas
exit_da	Iziet no @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Pievienojiet savu tekstu šeit.
SEARCH_BTN_TOOLTIP	Meklēt
NEXT_BTN_TOOLTIP	Nākamais
PREV_BTN_TOOLTIP	Iepriekšējais
HIDE_BTN_TOOLTIP	Paslēpt karuseli
IDS_PRJ_NAME	Ievadīt nosaukumu:
IDS_APPLICATIONS	Izvēlēties logu:
IDS_PRJ_LANGUAGE	Izvēlēties valodu:
IDS_FULL_SCREEN	Pilnekrāna režīms
IDS_CHOOSE_APP_CAPTION	Izvēlēties lietojumprogrammu
IDS_RECORD_BTN	Ieraksts
IDS_ANALYZE_ACTIONS	Darbību analizēšana...
IDS_PARSE_PROJECT	Notiek projekta parsēšana...
IDS_REGION	Reģions
IDS_AREA_HELP	Mainiet reģiona lielumu, atlasot veidni tālāk. Mērogojiet sarkano taisnstūri, lai atlasītu reģionu vai atlasītu pilnekrāna režīmu.
IDS_CHOOSE_SIZE	Izvēlēties lielumu:
IDS_DEFINE_REC_AREA	Ierakstīšanas apgabals
IDS_DEFINE_NAME_LANG	Ģenerēt saturu
PLEASE_SELECT	Lūdzu, atlasiet
quick_recorder.help_caption	Padoms
quick_recorder.help	Izmantojiet taustiņu "PAUSE", lai pauzētu vai turpinātu. \nIzmantojiet taustiņu "END", lai pabeigtu. \n\nAtlasiet "Labi", lai sāktu ierakstīšanu.
quick_recorder.audio_help	Izmantojiet taustiņu "PAUSE", lai pauzētu vai turpinātu. \nIzmantojiet taustiņu "END", lai pabeigtu. \n\nAudio:\njūsu audio netiek ierakstīts klikšķa laikā. Ierunājiet tekstu, pirms atlasāt vadīklu. \n\nAtlasiet "Labi", lai sāktu ierakstīšanu.
FILE_EXISTS	Jau pastāv fails ar tādu pašu nosaukumu. Ievadiet citu nosaukumu.
HELP_EXIT_CONTROL_H	Aptur atskaņošanu un aizver @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Iziet
BTN_CLOSE_DLG	Aizvērt
DELETE_RECORD_WRN	Svarīgi! Šo darbību nevar atsaukt.
ENTER_NAME	Ievadiet vārdu
IDS_CLEAR_SEARCH	Notīrīt meklēšanu
IDS_RESET_ALL_TIP	Atverot ekrānu pirmoreiz, atkal rādīt visus atspējotos padomus.
IDS_SEARCH_INPUT	Meklēšanas palīdzības saturs
LBL_DELETE	Dzēst
LBL_NAVI_NO_MATCH	Jūsu meklēšanai nav rezultātu.
LBL_TU	Atvērts
MSG_PA_NEXT_LBL	Tālāk
MSG_PA_STEP_LBL	Soļu saraksts
RENAME_FAILED	Pārdēvēšanas darbība neizdevās.
ROLES_LBL	Filtrēt palīdzības saturu pēc lomas
SELECT_ASSET	Lai sāktu, atlasiet pamatlīdzekli.
LBL_CDOC	Atvērts
LBL_RECORD_DOCUMENT	Ierakstīt dokumentu
QR_CAPTION	Atlasīt ierakstīšanas izvadi
QR_WELCOME	Ko vēlaties izveidot?
QR_DOC_CAP	Dokuments
QR_DOC_TXT	Tiek izveidots Microsoft Word dokuments, kurā parādīts katras jūsu ierakstītās darbības ekrānuzņēmums un instrukcijas teksts.
QR_VIDEO_CAP	Video
QR_VIDEO_TXT	Tiek izveidots ļoti kvalitatīvs jūsu ieraksta video.
QR_DOC_VIDEO_CAP	Dokuments un video
QR_DOC_VIDEO_TXT	Tiek izveidots dokuments un video.
SHARE_ERR_CAP	Nevar kopīgot ierakstīšanu
SHARE_ERR_TXT	Šis ieraksts ir pārāk liels, lai to kopīgotu e-pastā.\nVai tā vietā vēlaties atvērt faila atrašanās vietu?
HELP_CONTENT_WINDOW_H	Satura logā tiek rādīta pieejamā informācija, režīmi un dokumentācija atlasītajam galvenā loga saturam.</br>Satura logu var dokot galvenajā logā, kas sniedz iespēju pārvietot abus logus ekrānā kopā.
HELP_CONTENT_WINDOW_T	Satura logs
IDS_CONTENT_BTN	Saturs
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	Pašreizējās lapas URL:
