#	Atom teks berbahasa Inggris
BULLET	&#149;
IDS_SHARE_RECORD_LBL	Bagikan
IDS_EXTERNAL_SEARCH_BTN	Pencarian Eksternal
IDS_EXTERNAL_SEARCH_SUB_MENU	Pencarian Eksternal
IDS_SHOW_SCREEN_ICON	Tampilkan Asisten Desktop
IDS_SHOW_DA	Tampilkan Jendela Utama
IDS_SHOW_CONTENT	Tampilkan Konten
IDS_HIDE_CONTENT	Sembunyikan Konten
IDS_SEARCH_BTN	Cari
IDS_REQUEST_CONTENT_BTN	Konten Permintaan
IDS_RECORDING_BTN	Mulai Merekam
IDS_SHOW_CA_SWITCH	Tampilkan Bantuan Konteks
IDS_HIDE_CA_SWITCH	Sembunyikan Bantuan Konteks
IDS_CA_SWITCH_INACTIVE_BTN	Bantuan Konteks Tidak Tersedia
IDS_DO_CTX_RECOGNITION	Tampilkan Bantuan Konteks
IDS_NAV_STANDBY	@{NAVIGATOR} dinonaktifkan.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} diaktifkan.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} kini tersedia kembali. Anda dapat menggunakan @{NAVIGATOR} apabila memerlukan bantuan apa pun.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} menghilang secara otomatis ketika bantuan yang sesuai tersedia dalam aplikasi yang Anda buka saat ini. Cukup buka bantuan dalam aplikasi jika Anda memerlukan bantuan lebih lanjut.
IDS_ADD_STICKY_NOTES_BTN	Tambahkan Catatan Tempel
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Anda hanya dapat menambahkan satu catatan tempel untuk aplikasi ini.
IDS_EXIT_DA	Keluar
IDS_EXIT_DA_BTN	Keluar
IDS_EXIT_DA_SUB_MENU	Keluar
IDS_SHOW_MORE	Tampilkan lebih banyak
IDS_HIDE_MORE	Sembunyikan Lebih Banyak
IDS_REQUEST_CONTENT_SUB_MENU	Meminta Konten
IDS_SHOW_CA_SUB_MENU	Tampilkan Bantuan Konteks
IDS_HIDE_CA_SUB_MENU	Sembunyikan Bantuan Konteks
IDS_ADD_STICKY_NOTE_SUB_MENU	Tambahkan Catatan Tempel
IDS_RECORDING_SUB_MENU	Mulai Merekam
IDS_CA_SWITCH_SUB_MENU	Bantuan Konteks
IDS_SHARE_DLG_CAPTION	Bagi Dokumen
IDS_DELETE_FRAMES	Menghapus Bingkai
OPEN_FOLDER	Buka Folder
SHARE_DOC	Bagi melalui Email
IDS_SHARE_DLG_TEXT	Apa yang ingin Anda lakukan?
IDS_SEARCH_BTN_SUB_MENU	Cari Konten
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Cari Konten dalam library
GRACEFUL_DEGRADATION	Fitur ini sementara tidak tersedia karena ada masalah jaringan. \n\nCoba lagi nanti.
SHARE_BTN	Bagi melalui Email
COPY_BTN	Salin Tautan
SHARE_MAIL_SUBJECT	Konten yang Direkomendasikan
SHARE_MAIL_HEADER	Pengguna yang terhormat,\n\nKonten ini mungkin menarik bagi Anda. \n\n
SHARE_MAIL_FOOTER	Salam hormat,
SHARE_MAIL_LINK	Tautan:\t
SHARE_MAIL_CAPTION	Keterangan:\t
SHARE_TITLE	Konten Berbagi
SELECT_ASSET	Pilih aset untuk memulai.
ENTER_NAME	Masukkan nama
DELETE_RECORD_WRN	Penting: Tindakan ini tidak dapat dibatalkan.
MSG_PA_NEXT_LBL	Selanjutnya
MSG_PA_STEP_LBL	Daftar Tahap
TOGGLE_STEPLIST_TOOLTIP	Tampilkan/Sembunyikan Daftar Langkah
PREVIEW_STEP_TOOLTIP	Pratinjau Tahap
NEXT_STEP_TOOLTIP	Beralih ke Tahap Selanjutnya
PREV_STEP_TOOLTIP	Beralih ke Tahap Sebelumnya
ROLES_TITLE	Peran Asisten Desktop
ROLES_LBL	Filter Konten Pencarian berdasarkan Peran
OK_CAPTION	OK
CANCEL_CAPTION	Batalkan
BTN_YES	Ya
BTN_NO	Tidak
DELETE_CONFIRM	Apakah Anda yakin ingin menghapus catatan tempel ini?
EXIT_CONFIRM	Apakah Anda ingin keluar @{NAVIGATOR}?
sticky_notes	Catatan Tempel
exit_da	Keluar @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Tambahkan teks Anda di sini.
SEARCH_BTN_TOOLTIP	Cari
NEXT_BTN_TOOLTIP	Selanjutnya
PREV_BTN_TOOLTIP	Sebelumnya
HIDE_BTN_TOOLTIP	Sembunyikan Karosel
IDS_PRJ_NAME	Masukkan Nama:
IDS_APPLICATIONS	Pilih Jendela:
IDS_PRJ_LANGUAGE	Pilih Bahasa:
IDS_FULL_SCREEN	Layar Penuh
IDS_CHOOSE_APP_CAPTION	Pilih Aplikasi
IDS_RECORD_BTN	Rekam
IDS_ANALYZE_ACTIONS	Menganalisis Tindakan
IDS_PARSE_PROJECT	Menguraikan proyek...
IDS_REGION	Bagian
IDS_AREA_HELP	Ubah ukuran bagian dengan memilih template di bawah. Skalakan persegi merah untuk memilih bagian atau pilih layar penuh.
IDS_CHOOSE_SIZE	Pilih Ukuran:
IDS_DEFINE_REC_AREA	Area Perekaman
IDS_DEFINE_NAME_LANG	Buat Konten
PLEASE_SELECT	Harap pilih
quick_recorder.help_caption	Kiat
quick_recorder.help	Gunakan tombol “PAUSE” untuk berhenti sebentar atau melanjutkan. \nGunakan tombol “END” untuk menyelesaikan. \n\nPilih “OK” untuk mulai merekam.
quick_recorder.audio_help	Gunakan tombol “PAUSE” untuk berhenti sebentar atau melanjutkan. \nGunakan tombol “END” untuk menyelesaikan. \n\nAudio:\nAudio Anda tidak direkam selama klik. Ucapkan teks Anda sebelum memulai kontrol. \n\nPilih “OK” untuk mulai merekam.
FILE_EXISTS	File dengan nama yang sama sudah ada. Masukkan nama yang berbeda.
HELP_EXIT_CONTROL_H	Hentikan pemutaran ulang dan tutup @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Keluar
BTN_CLOSE_DLG	Tutup
DELETE_RECORD_WRN	Penting: Tindakan ini tidak dapat dibatalkan.
ENTER_NAME	Masukkan nama
IDS_CLEAR_SEARCH	Hapus Pencarian
IDS_RESET_ALL_TIP	Tampilkan kembali semua petunjuk yang dinonaktifkan ketika pertama kali masuk ke layar.
IDS_SEARCH_INPUT	Cari Konten Bantuan
LBL_DELETE	Hapus
LBL_NAVI_NO_MATCH	Tidak ada hasil untuk pencarian Anda.
LBL_TU	Buka
MSG_PA_NEXT_LBL	Selanjutnya
MSG_PA_STEP_LBL	Daftar Tahap
RENAME_FAILED	Operasi penggantian nama gagal.
ROLES_LBL	Filter Konten Pencarian berdasarkan Peran
SELECT_ASSET	Pilih aset untuk memulai.
LBL_CDOC	Buka
LBL_RECORD_DOCUMENT	Rekam Dokumen
QR_CAPTION	Plih Output Rekaman
QR_WELCOME	Apa yang ingin Anda buat?
QR_DOC_CAP	Dokumen
QR_DOC_TXT	Membuat dokumen Microsoft Word yang menunjukkan tangkapan layar dan teks instruksi untuk semua tindakan yang anda rekam.
QR_VIDEO_CAP	Video
QR_VIDEO_TXT	Membuat sebuah video berkualtas tinggi dari rekaman anda.
QR_DOC_VIDEO_CAP	Dokumen dan Video
QR_DOC_VIDEO_TXT	Membuat dokumen dan video.
SHARE_ERR_CAP	Tidak dapat membagikan rekaman
SHARE_ERR_TXT	Rekaman ini terlalu besar untuk dibagikan melalui email.\nApakah Anda ingin membuka lokasi file saja?
HELP_CONTENT_WINDOW_H	Jendela konten menampilkan informasi yang tersedia, mode dan dokumentasi untuk konten yang dipilih dari jendela utama.</br>Jendela konten dapat ditambatkan ke jendela utama yang memungkinkan Anda untuk menggerakkan kedua jendela secara bersamaan pada layar.
HELP_CONTENT_WINDOW_T	Jendela Konten
IDS_CONTENT_BTN	Konten
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	URL halaman ini
