#	Ingliskeelsed tekstiosad
BULLET	&#149;
IDS_HIDE_CONTENT	Peida sisu
IDS_SEARCH_BTN	Otsi
IDS_REQUEST_CONTENT_BTN	Taotluse sisu
IDS_RECORDING_BTN	Käivita salvestamine
IDS_SHOW_CA_SWITCH	Kuva kontekstispikker
IDS_HIDE_CA_SWITCH	Peida kontekstispikker
IDS_CA_SWITCH_INACTIVE_BTN	Kontekstispikker pole saadaval
IDS_DO_CTX_RECOGNITION	Kuva kontekstispikker
IDS_NAV_STANDBY	@{NAVIGATOR} on keelatud.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} on lubatud.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} on taas saadaval. Funktsiooni @{NAVIGATOR} saate kasutada, kui vajate abi.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} kadus automaatselt, kuna asjakohane spikker on saadaval parasjagu avatud rakenduses. Abi vajamise korral avage rakenduses spikker.
IDS_ADD_STICKY_NOTES_BTN	Lisa märkmepaber
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	Saate selle rakenduse jaoks lisada ainult ühe märkmepaberi.
IDS_EXIT_DA	Välju
IDS_EXIT_DA_BTN	Välju
IDS_EXIT_DA_SUB_MENU	Välju
IDS_SHOW_MORE	Kuva rohkem
IDS_HIDE_MORE	Peida veel
IDS_REQUEST_CONTENT_SUB_MENU	Taotluse sisu
IDS_SHOW_CA_SUB_MENU	Kuva kontekstispikker
IDS_HIDE_CA_SUB_MENU	Peida kontekstispikker
IDS_ADD_STICKY_NOTE_SUB_MENU	Lisa märkmepaber
IDS_RECORDING_SUB_MENU	Käivita salvestamine
IDS_CA_SWITCH_SUB_MENU	Kontekstispikker
IDS_SHARE_DLG_CAPTION	Anna dokument ühiskasutusse
IDS_DELETE_FRAMES	Raamide kustutamine
OPEN_FOLDER	Ava kaust
SHARE_DOC	Jaga meilitsi
IDS_SHARE_DLG_TEXT	Mida soovite teha?
IDS_SEARCH_BTN_SUB_MENU	Otsi sisu
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	Otsi sisu teegist
GRACEFUL_DEGRADATION	See funktsioon pole võrguprobleemide tõttu ajutiselt saadaval. \n\nProovige hiljem uuesti.
SHARE_BTN	Jaga meilitsi
COPY_BTN	Kopeeri link
SHARE_MAIL_SUBJECT	Soovitatud sisu
SHARE_MAIL_HEADER	Lugupeetud kasutaja,\n\nSee sisu võib teile huvi pakkuda. \n\n
SHARE_MAIL_FOOTER	Lugupidamisega
SHARE_MAIL_LINK	Link:\t
SHARE_MAIL_CAPTION	Pealdis:\t
SHARE_TITLE	Jaga sisu
SELECT_ASSET	Valige alustamiseks põhivara.
ENTER_NAME	Sisestage nimi
DELETE_RECORD_WRN	NB! Seda toimingut ei saa tagasi võtta.
MSG_PA_NEXT_LBL	Järgmine
MSG_PA_STEP_LBL	Etapiloend
TOGGLE_STEPLIST_TOOLTIP	Kuva/peida etapiloend
PREVIEW_STEP_TOOLTIP	Eelvaate etapp
NEXT_STEP_TOOLTIP	Mine järgmisse etappi
PREV_STEP_TOOLTIP	Mine eelmisse etappi
ROLES_TITLE	Töölaua abimehe rollid
ROLES_LBL	Filtreeri spikrisisu rolli järgi
OK_CAPTION	OK
CANCEL_CAPTION	Tühista
BTN_YES	Jah
BTN_NO	Ei
DELETE_CONFIRM	Kas soovite kindlasti selle märkmepaberi eemaldada?
EXIT_CONFIRM	Kas soovite kindlasti rakenduse @{NAVIGATOR} sulgeda?
sticky_notes	Märkmepaberid
exit_da	Sule @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	Lisage siia tekst.
SEARCH_BTN_TOOLTIP	Otsi
NEXT_BTN_TOOLTIP	Edasi
PREV_BTN_TOOLTIP	Eelmine
HIDE_BTN_TOOLTIP	Peida karussell
IDS_PRJ_NAME	Sisestage nimi:
IDS_APPLICATIONS	Valige aken:
IDS_PRJ_LANGUAGE	Valige keel:
IDS_FULL_SCREEN	Täisekraan
IDS_CHOOSE_APP_CAPTION	Valige rakendus
IDS_RECORD_BTN	Salvesta
IDS_ANALYZE_ACTIONS	Toimingute analüüsimine...
IDS_PARSE_PROJECT	Projekti sõelumine...
IDS_REGION	Piirkond
IDS_AREA_HELP	Saate muuta piirkonna suurust, valides alloleva malli. Piirkonna valimiseks skaleerige punast ristkülikut või valige kogu kuva.
IDS_CHOOSE_SIZE	Valige suurus:
IDS_DEFINE_REC_AREA	Salvestusala
IDS_DEFINE_NAME_LANG	Genereeri sisu
PLEASE_SELECT	Valige
quick_recorder.help_caption	Näpunäide
quick_recorder.help	Pausile panemiseks või jätkamiseks kasutage klahvi "PAUSE" (Paus). \nLõpuleviimiseks kasutage klahvi "END" (Lõpeta). \n\nSalvestamise käivitamiseks valige "OK".
quick_recorder.audio_help	Pausile panemiseks või jätkamiseks kasutage klahvi „PAUSE“ (Paus). \nLõpuleviimiseks kasutage klahvi „END“ (Lõpeta). \n\nHeli:\nklõpsamise ajal heli ei salvestata. Rääkige tekst enne juhtelemendi valimist. \n\nSalvestamise käivitamiseks valige „OK“.
FILE_EXISTS	Sama nimega fail on juba olemas. Sisestage mõni muu nimi.
HELP_EXIT_CONTROL_H	Peatab taasesituse ja sulgeb rakenduse @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	Välju
BTN_CLOSE_DLG	Sule
DELETE_RECORD_WRN	NB! Seda toimingut ei saa tagasi võtta.
ENTER_NAME	Sisestage nimi
IDS_CLEAR_SEARCH	Tühjenda otsing
IDS_RESET_ALL_TIP	Kuva esimest korda kuvale sisenemisel kõik keelatud vihjed uuesti
IDS_SEARCH_INPUT	Otsi spikrisisu
LBL_DELETE	Kustuta
LBL_NAVI_NO_MATCH	Teie otsingule vastavaid tulemusi pole.
LBL_TU	Ava
MSG_PA_NEXT_LBL	Järgmine
MSG_PA_STEP_LBL	Etapiloend
RENAME_FAILED	Ümbernimetamistoiming nurjus.
ROLES_LBL	Filtreeri spikrisisu rolli järgi
SELECT_ASSET	Valige alustamiseks põhivara.
LBL_CDOC	Ava
LBL_RECORD_DOCUMENT	Kirjedokument
QR_CAPTION	Vali salvestusväljund
QR_WELCOME	Mida soovite luua?
QR_DOC_CAP	Dokument
QR_DOC_TXT	Loob Microsoft Wordi dokumendi, milles on iga salvestatava toimingu kuvatõmmis ja juhise tekst.
QR_VIDEO_CAP	Video
QR_VIDEO_TXT	Loob teie salvestisest kõrge kvaliteediga video.
QR_DOC_VIDEO_CAP	Dokument ja video
QR_DOC_VIDEO_TXT	Loob dokumendi ja video.
SHARE_ERR_CAP	Salvestist ei saa jagada
SHARE_ERR_TXT	Selle salvestise maht on meili teel jagamiseks liiga suur.\nKas soovite avada hoopis failiasukoha?
HELP_CONTENT_WINDOW_H	Sisuaknas kuvatakse põhiakna valitud sisu saadaolev teave, režiimid ja dokumentatsioon.</br>Sisuakna saab dokkida põhiaknale, mis võimaldab mõlemaid aknaid kuval koos liigutada.
HELP_CONTENT_WINDOW_T	Sisuaken
IDS_CONTENT_BTN	Sisu
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	Praeguse lehe URL:
