#	अंग्रेज़ी टेक्स्ट एटम
BULLET	&#149;
NAVHELP_STATUS_CHECK_T	सामग्री लोड करना (पीला आइकन)
NAVHELP_STATUS_CHECK_H	@{NAVIGATOR} उपलब्ध सामग्री के लिए वर्तमान संदर्भ की जाँच करता है और सामग्री लोड करता है.
NAVHELP_STATUS_NOFOUND_T	कोई सामग्री उपलब्ध नहीं (लाल आइकन)
NAVHELP_STATUS_NOFOUND_H	वर्तमान प्रसंग के लिए सामग्री उपलब्ध नहीं है.
NAVHELP_STANDBY_T	अक्षम
NAVHELP_STANDBY_H	@{NAVIGATOR} अक्षम है. स्थिति आइकन (<i>CTRL + F11</i>) पर क्लिक करने से @{NAVIGATOR} अक्षम या सक्षम होगा.
NAVHELP_STATUS_MIN_T	छोटा किया गया
NAVHELP_STATUS_MIN_H	विंडोज़ और साइडबार छोटे किए गए हैं.
NAVHELP_STATUS_MENU_T	प्रसंग मेनू
NAVHELP_STATUS_MENU_H	प्रसंग मेनू (आइकन पर दायां माउस क्लिक) में @{NAVIGATOR} के सामान्य फ़ंक्शन शामिल होते हैं.
NAVHELP_VERSION_T	संस्करण दिखाएं
NAVHELP_VERSION_H	इंस्टॉल किए गए @{NAVIGATOR} की संस्करण संख्या दिखाता है. यह समस्याओं की स्थिति में सहायता के साथ किसी भी संपर्क के लिए आवश्यक है.
NAVHELP_JSCONSOLE_T	JavaScript कंसोल
NAVHELP_JSCONSOLE_H	विस्तृत त्रुटि संदेश प्रदान करने के लिए JavaScript कंसोल दिखाता है. यह समस्याओं की स्थिति में सहायता के साथ किसी भी संपर्क के लिए आवश्यक है.
NAVHELP_NAV_CACHE_T	स्थानीय संचय हटाएं
NAVHELP_NAV_CACHE_H	@{NAVIGATOR} सामग्री के स्थानीय संचय को हटाता है.
NAVHELP_RESET_HIDDEN_T	छिपे सहायता को फिर से दिखाएं
NAVHELP_RESET_HIDDEN_H	प्लेबैक के दौरान "छिपाएं" पर सेट किए गए मदद तत्वों को रीसेट करता है.
NAVHELP_EXIT_T	निकास
NAVHELP_EXIT_H	प्लेबैक रोकता है और बंद करता है @{NAVIGATOR}.
IDS_NAVP_ABOUT	संस्करण दिखाएं...
IDS_NAVP_CONSOLE	JavaScript कंसोल...
IDS_NAVP_DELETE_CACHE	स्थानीय संचय हटाएं
IDS_NAVP_HOOKER	हुकर
IDS_SEARCH_INPUT	सहायता सामग्री की खोज
IDS_CLEAR_SEARCH	खोज साफ करें
IDS_NAVP_CLOSE	निकास
IDS_RESET_CURRENT	छिपे सहायाता तत्व को दुबारा दिखाएं
IDS_RESET_ALL	छिपे सहायता को फिर से दिखाएं
IDS_RESET_ALL_TIP	स्क्रीन पहली बार दर्ज करते समय सभी अक्षम संकेत को फिर से दिखाएं.
IDS_OPEN_RECORD_LBL	खोलें
IDS_EDIT_RECORD_LBL	नाम बदलें
IDS_DELETE_RECORD_LBL	हटाएं
IDS_SHARE_RECORD_LBL	साझा करें
IDS_EXTERNAL_SEARCH_BTN	बाहरी खोज
IDS_EXTERNAL_SEARCH_SUB_MENU	बाहरी खोज
IDS_SHOW_SCREEN_ICON	डेस्कटॉप सहायक दिखाएं
IDS_SHOW_DA	मुख्य विंडो दिखाएं
IDS_SHOW_CONTENT	घटक दिखाएं
IDS_HIDE_CONTENT	सामग्री छिपाएं
IDS_SEARCH_BTN	खोजें
IDS_REQUEST_CONTENT_BTN	अनुरोध सामग्री
IDS_RECORDING_BTN	रिकॉर्डिंग प्रारंभ करें
IDS_SHOW_CA_SWITCH	प्रसंग सहायता दिखाएं
IDS_HIDE_CA_SWITCH	तत्काल सहायता छिपाएं
IDS_CA_SWITCH_INACTIVE_BTN	कोई प्रसंग सहायता उपलब्ध नहीं
IDS_DO_CTX_RECOGNITION	प्रसंग सहायता दिखाएं
IDS_NAV_STANDBY	@{NAVIGATOR} अक्षम किया गया है.
IDS_NAV_NO_STANDBY	@{NAVIGATOR} सक्षम किया गया है.
IDS_SHOW_DA_PANELS	@{NAVIGATOR} अब फिर से उपलब्ध है. यदि आपको किसी सहायता की आवश्यकता है तो @{NAVIGATOR} आप उपयोग कर सकते हैं.
IDS_HIDE_DA_PANELS	@{NAVIGATOR} आपके द्वारा वर्तमान में खोले गए एप्लिकेशन में उपयुक्त सहायता उपलब्ध होने पर अपने आप गायब हो जाता है. यदि आपको और सहायता की आवश्यकता हो तो बस आवेदन में सहायता खोलें.
IDS_ADD_STICKY_NOTES_BTN	स्टिकी नोट जोडें
IDS_ADD_STICKY_NOTES_INACTIVE_BTN	इस एप्लिकेशन के लिए आप केवल स्टिकी नोट जोड सकते है.
IDS_EXIT_DA	निकास
IDS_EXIT_DA_BTN	निकास
IDS_EXIT_DA_SUB_MENU	निकास
IDS_SHOW_MORE	अधिक दिखाएं
IDS_HIDE_MORE	अधिक छिपाएं
IDS_REQUEST_CONTENT_SUB_MENU	अनुरोध सामग्री
IDS_SHOW_CA_SUB_MENU	प्रसंग सहायता दिखाएं
IDS_HIDE_CA_SUB_MENU	तत्काल सहायता छिपाएं
IDS_ADD_STICKY_NOTE_SUB_MENU	स्टिकी नोट जोडें
IDS_RECORDING_SUB_MENU	रिकॉर्डिंग प्रारंभ करें
IDS_CA_SWITCH_SUB_MENU	प्रसंग सहायता
IDS_SHARE_DLG_CAPTION	दस्तावेज़ साझा करें
IDS_DELETE_FRAMES	फ्रेम हटाएं
OPEN_FOLDER	फ़ोल्डर खोलें
SHARE_DOC	ई-मेल के माध्यम से साझा करें
IDS_SHARE_DLG_TEXT	आप क्या करना चाहते हैं?
IDS_SEARCH_BTN_SUB_MENU	खोज सामग्री
IDS_LIBRARY_SEARCH_BTN_SUB_MENU	लाइब्रेरी में सामग्री खोजें
GRACEFUL_DEGRADATION	नेटवर्क समस्या होने के कारण यह सुविधा अस्थायी रूप से अनुपलब्ध है. \n\n दोबारा फिर से प्रयास करें.
SHARE_BTN	ई-मेल के माध्यम से साझा करें
COPY_BTN	प्रति लिंक
SHARE_MAIL_SUBJECT	अनुशंसित सामग्री
SHARE_MAIL_HEADER	प्रिय उपयोगकर्ता,\n\nयह कंटेंट आपके लिए रुचिकर हो सकता है. \n\n
SHARE_MAIL_FOOTER	शुभकामनाओं सहित,
SHARE_MAIL_LINK	लिंक:\t
SHARE_MAIL_CAPTION	कैप्शन:\t
SHARE_TITLE	सामग्री का साझा करें
SELECT_ASSET	प्रारंभ करने के लिए संपत्ति का चयन करें।
ENTER_NAME	नाम दर्ज करें
DELETE_RECORD_WRN	महत्वपूर्ण: यह कार्रवाई नहीं की जा सकती।
MSG_PA_NEXT_LBL	अगला
MSG_PA_STEP_LBL	चरण सूची
TOGGLE_STEPLIST_TOOLTIP	चरण सूची दिखाएं/छिपाएं
PREVIEW_STEP_TOOLTIP	पूर्वांचल चरण
NEXT_STEP_TOOLTIP	अगला चरण के लिए जाएं
PREV_STEP_TOOLTIP	पिछले चरण में जाएं
ROLES_TITLE	डेस्कटॉप सहायक भूमिकाएं
ROLES_LBL	भूमिका द्वारा फिल्टर सहायता सामग्री
OK_CAPTION	ठीक
CANCEL_CAPTION	रद्द करें
BTN_YES	हां
BTN_NO	नहीं
DELETE_CONFIRM	क्या आप वाकई इस स्टिकी नोट को हटाना चाहते है?
EXIT_CONFIRM	क्या आप वास्तव में बाहर निकलना चाहते हैं @{NAVIGATOR}?
sticky_notes	स्टिकी नोट
exit_da	निकास @{NAVIGATOR}
STICKY_NOTE_DEFAULT_TEXT	अपने टेक्स्ट यहां जोड़ें.
SEARCH_BTN_TOOLTIP	खोजें
NEXT_BTN_TOOLTIP	अगला
PREV_BTN_TOOLTIP	पिछला
HIDE_BTN_TOOLTIP	केरोसेल छिपाएं
IDS_PRJ_NAME	नाम दर्ज करें:
IDS_APPLICATIONS	विंडो चुनें:
IDS_PRJ_LANGUAGE	भाषा चुनें:
IDS_FULL_SCREEN	पूर्ण स्क्रीन
IDS_CHOOSE_APP_CAPTION	एप्लिकेशन चुनें
IDS_RECORD_BTN	रिकॉर्ड करें
IDS_ANALYZE_ACTIONS	कार्रवाइयों का विश्लेषण कर रहा है
IDS_PARSE_PROJECT	पार्सिंग प्रोजेक्ट
IDS_REGION	क्षेत्र
IDS_AREA_HELP	नीचे दिए टेम्पलेट का चयन करके क्षेत्र आकार बदलें. क्षेत्र का चयन करने के लिए लाल आयत को मापें या पूर्ण स्क्रीन का चयन करें.
IDS_CHOOSE_SIZE	आकार चुनें:
IDS_DEFINE_REC_AREA	रिकॉर्डिंग क्षेत्र
IDS_DEFINE_NAME_LANG	जनरेट सामग्री
PLEASE_SELECT	कृपया चयन करें
quick_recorder.help_caption	युक्ति
quick_recorder.help	विराम करने या जारी रखने के लिए \"PAUSE\" कुंजी का उपयोग करें. \nसमाप्त करने के लिए \"END\" कुंजी का उपयोग करें. \n\nरिकॉर्डिंग शुरू करने के लिए "ठिक" पर क्लिक करें.
quick_recorder.audio_help	विराम करने या जारी रखने के लिए \"PAUSE\" कुंजी का उपयोग करें. \nसमाप्त करने के लिए \"END\" कुंजी का उपयोग करें. \n\nAudio:\nYour audio is not recorded during a click. संबंधित नियंत्रण का चयन करने से पहले अपना टेक्स्ट बोलें. \n\nरिकॉर्डिंग शुरू करने के लिए "ठिक" पर क्लिक करें.
FILE_EXISTS	एक हीं नाम से फ़ाइल पहले से मौजूद है. अलग नाम दर्ज करें.
HELP_EXIT_CONTROL_H	प्लेबैक रोकता है और बंद करता है @{NAVIGATOR}.
HELP_EXIT_CONTROL_T	निकास
BTN_CLOSE_DLG	बंद करें
DELETE_RECORD_WRN	महत्वपूर्ण: यह कार्रवाई नहीं की जा सकती।
ENTER_NAME	नाम दर्ज करें
IDS_CLEAR_SEARCH	खोज साफ करें
IDS_RESET_ALL_TIP	स्क्रीन पहली बार दर्ज करते समय सभी अक्षम संकेत को फिर से दिखाएं.
IDS_SEARCH_INPUT	सहायता सामग्री की खोज
LBL_DELETE	हटाएं
LBL_NAVI_NO_MATCH	आपके खोज के लिए कोई परिणाम नहीं है.
LBL_TU	खोलें
MSG_PA_NEXT_LBL	अगला
MSG_PA_STEP_LBL	चरण सूची
RENAME_FAILED	विफल संचालन नाम बदलें.
ROLES_LBL	भूमिका द्वारा फिल्टर सहायता सामग्री
SELECT_ASSET	प्रारंभ करने के लिए संपत्ति का चयन करें।
LBL_CDOC	खोलें
LBL_RECORD_DOCUMENT	रिकॉर्ड दस्तावेज़
QR_CAPTION	रिकॉर्डिंग आउटपुट चयन करें
QR_WELCOME	आप क्या बनाना चाहते हैं?
QR_DOC_CAP	दस्तावेज़
QR_DOC_TXT	Microsoft वर्ड दस्तावेज़ बनाता है जो स्क्रीनशॉट दिखाता है और आपके द्वारा रिकॉर्ड की गई प्रत्येक कार्रवाई के लिए निर्देश
QR_VIDEO_CAP	वीडियो
QR_VIDEO_TXT	आपकी रिकॉर्डिंग की उच्च-मात्रा वीडियो बनाता है.
QR_DOC_VIDEO_CAP	दस्तावेज़ और वीडियो
QR_DOC_VIDEO_TXT	दस्तावेज़ और वीडियो बनाता है.
SHARE_ERR_CAP	रिकॉर्डिंग साझा नहीं की जा सकती है
SHARE_ERR_TXT	यह रिकॉर्डिंग ईमेल के माध्यम से साझा करने के लिए बहुत बड़ी है.\nक्या आप इसके बजाय फ़ाइल स्थान खोलना चाहेंगे?
HELP_CONTENT_WINDOW_H	सामग्री विंडो उपलब्ध जानकारी दिखाता है.</br>इस सामग्री विंडो को मुख्य विंडो पर डॉक किया जा सकता है, जो आपको स्क्रीन पर दोनों विंडो को एक साथ स्थानांतरित करने की अनुमति देता है.
HELP_CONTENT_WINDOW_T	सामग्री विंडो
IDS_CONTENT_BTN	सामग्री
MSG_PA_STEP_NOT_FOUND_NUMERAL_1	1.
MSG_PA_STEP_NOT_FOUND_NUMERAL_2	2.
SHARE_URL	वर्तमान पृष्ठ का URL:
